name,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009
			LongTermDebt,"6,979,000,000","6,699,000,000","6,577,000,000","6,498,000,000","7,715,000,000","8,482,000,000","8,788,000,000","9,992,000,000","9,781,000,000","9,513,000,000","12,094,000,000","12,520,000,000","6,277,000,000","6,332,000,000","6,184,000,000","6,132,000,000","6,113,000,000","6,525,000,000","6,312,000,000","5,875,000,000","5,973,000,000","5,458,000,000","5,271,000,000","5,018,000,000","5,196,000,000","4,997,000,000","4,830,000,000","4,948,000,000","4,778,000,000","4,679,000,000","4,626,000,000","3,536,000,000","5,190,000,000","3,527,000,000","3,603,000,000","5,267,000,000","5,394,000,000","5,608,000,000","3,574,000,000","3,821,000,000","5,980,000,000","6,308,777,500"
			LongTermCapitalLeaseObligation,"1,722,000,000","1,720,000,000","1,510,000,000","1,397,000,000","1,337,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"3,703,000,000","4,032,000,000","4,055,000,000","4,006,000,000","4,893,000,000","4,861,000,000","5,415,000,000","5,677,000,000","5,612,000,000","5,613,000,000","5,765,000,000","5,968,000,000","2,648,000,000","2,585,000,000","2,423,000,000","2,529,000,000","2,583,000,000","2,816,000,000","2,922,000,000","3,074,000,000","3,350,000,000","3,302,000,000","3,305,000,000","3,114,000,000","2,931,000,000","2,887,000,000","2,800,000,000","2,686,000,000","2,613,000,000","2,599,000,000","2,494,000,000","2,401,000,000","2,191,000,000","2,101,000,000","2,079,000,000","1,810,000,000","1,524,000,000","2,404,000,000","2,472,000,000","2,561,000,000","2,569,000,000","2,468,014,700"
			NonCurrentDeferredTaxesLiabilities,"3,703,000,000","4,032,000,000","4,055,000,000","4,006,000,000","4,893,000,000","4,861,000,000","5,415,000,000","5,677,000,000","5,612,000,000","5,613,000,000","5,765,000,000","5,968,000,000","2,648,000,000","2,585,000,000","2,423,000,000","2,529,000,000","2,583,000,000","2,816,000,000","2,922,000,000","3,074,000,000","3,350,000,000","3,302,000,000","3,305,000,000","3,114,000,000","2,931,000,000","2,862,000,000","2,800,000,000","2,686,000,000","2,613,000,000","2,568,000,000","2,494,000,000","2,401,000,000","2,191,000,000","2,101,000,000","2,079,000,000","1,810,000,000","1,524,000,000","2,404,000,000","2,472,000,000","2,561,000,000","2,569,000,000","2,468,014,700"
			NonCurrentDeferredRevenue,,,,,,,,,,,,,,,,,,,,,,"0",,,,"25,000,000",,,,"31,000,000",,,,,,,"37,000,000",,,,,
		TradeandOtherPayablesNonCurrent,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0",,,,,,,,,,"2,506,000,000",,
		DuetoRelatedPartiesNonCurrent,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","1,087,000,000","1,159,000,000","1,294,000,000","1,354,000,000","1,426,000,000",,,,,,,,,,,,
		EmployeeBenefits,"80,000,000","176,000,000","146,000,000","125,000,000","138,000,000","116,000,000","115,000,000","113,000,000","118,000,000","105,000,000","115,000,000","111,000,000","138,000,000","143,000,000",,,,"106,000,000",,,,"141,000,000",,,,"118,000,000",,,,"92,000,000",,,,,,,"45,000,000",,,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,"72,000,000","73,000,000","87,000,000","82,000,000","75,000,000","75,000,000","69,000,000","74,000,000","73,000,000","62,000,000","76,000,000","88,000,000","78,000,000","71,000,000",,,,"66,000,000",,,,"84,000,000",,,,"51,000,000",,,,"28,000,000",,,,,,,"45,000,000",,,,,
		DerivativeProductLiabilities,,,,,,"0","23,000,000","28,000,000","12,000,000","20,000,000","29,000,000","17,000,000","5,000,000","22,000,000","107,000,000","109,000,000","44,000,000","7,000,000","5,000,000","7,000,000","7,000,000","4,000,000","2,000,000","4,000,000","2,000,000","3,000,000","1,000,000","2,000,000","2,000,000","1,000,000",,,,,,,,,,,,
		OtherNonCurrentLiabilities,"33,000,000","83,000,000","103,000,000","165,000,000","249,000,000","159,000,000","371,000,000","459,000,000","267,000,000","199,000,000","285,000,000","269,000,000","35,000,000","33,000,000","192,000,000","185,000,000","148,000,000","36,000,000","165,000,000","149,000,000","146,000,000","31,000,000","176,000,000","161,000,000","149,000,000","37,000,000","176,000,000","164,000,000","166,000,000","28,000,000","3,791,000,000","3,779,000,000","1,909,000,000","3,772,000,000","3,624,000,000","1,643,000,000","1,786,000,000","1,576,000,000","2,706,000,000","357,000,000","1,506,000,000","1,208,353,400"
TotalEquityGrossMinorityInterest,"17,734,000,000","19,201,000,000","19,227,000,000","19,050,000,000","17,419,000,000","17,468,000,000","18,624,000,000","19,003,000,000","19,381,000,000","19,981,000,000","19,433,000,000","19,701,000,000","11,717,000,000","11,590,000,000","11,431,000,000","11,677,000,000","11,974,000,000","12,391,000,000","13,013,000,000","11,095,000,000","11,129,000,000","10,186,000,000","10,743,000,000","10,428,000,000","10,099,000,000","9,946,000,000","10,106,000,000","9,906,000,000","9,831,000,000","9,806,000,000","10,064,000,000","9,971,000,000","9,701,000,000","9,406,000,000","9,304,000,000","8,831,000,000","8,315,000,000","10,022,000,000","10,159,000,000","10,055,000,000","9,901,000,000","9,612,378,000"
	StockholdersEquity,"17,734,000,000","19,201,000,000","19,227,000,000","19,050,000,000","17,419,000,000","17,468,000,000","18,624,000,000","19,003,000,000","19,381,000,000","19,981,000,000","19,433,000,000","19,701,000,000","11,717,000,000","11,590,000,000","11,431,000,000","11,677,000,000","11,974,000,000","12,391,000,000","13,013,000,000","11,095,000,000","11,129,000,000","10,186,000,000","10,743,000,000","10,428,000,000","10,099,000,000","9,946,000,000","10,106,000,000","9,906,000,000","9,831,000,000","9,806,000,000","10,064,000,000","9,971,000,000","9,701,000,000","9,406,000,000","9,304,000,000","8,831,000,000","8,315,000,000","10,022,000,000","10,159,000,000","10,055,000,000","9,901,000,000","9,612,378,000"
		CapitalStock,"11,040,000,000","11,040,000,000","11,040,000,000","11,040,000,000","11,040,000,000","11,040,000,000","11,040,000,000","11,040,000,000","11,040,000,000","11,040,000,000","11,040,000,000","11,040,000,000","5,534,000,000","5,534,000,000","5,534,000,000","5,534,000,000","5,534,000,000","5,534,000,000","5,534,000,000","5,534,000,000","5,436,000,000","3,889,000,000","3,889,000,000","3,887,000,000","3,881,000,000","3,857,000,000","3,851,000,000","3,847,000,000","3,846,000,000","3,829,000,000","0","0","0","0","0","0","0",,"0","3,690,000,000","0","0"
			CommonStock,"11,040,000,000","11,040,000,000","11,040,000,000","11,040,000,000","11,040,000,000","11,040,000,000","11,040,000,000","11,040,000,000","11,040,000,000","11,040,000,000","11,040,000,000","11,040,000,000","5,534,000,000","5,534,000,000","5,534,000,000","5,534,000,000","5,534,000,000","5,534,000,000","5,534,000,000","5,534,000,000","5,436,000,000","3,889,000,000","3,889,000,000","3,887,000,000","3,881,000,000","3,857,000,000","3,851,000,000","3,847,000,000","3,846,000,000","3,829,000,000","0","0","0","0","0","0","0",,"0","3,690,000,000","0","0"
		AdditionalPaidInCapital,"4,381,000,000","4,377,000,000","4,374,000,000","4,372,000,000","4,369,000,000","4,367,000,000","4,366,000,000","4,365,000,000","4,362,000,000","4,361,000,000","4,359,000,000","4,357,000,000","4,353,000,000","4,350,000,000","4,345,000,000","4,340,000,000","4,335,000,000","4,330,000,000","4,324,000,000","4,315,000,000","4,306,000,000","4,291,000,000","4,275,000,000","4,258,000,000","4,241,000,000","4,219,000,000","4,204,000,000","4,188,000,000","4,170,000,000","4,154,000,000","7,968,000,000","7,953,000,000","7,943,000,000","7,887,000,000","7,875,000,000","7,862,000,000","7,846,000,000",,"9,589,000,000","5,896,000,000","9,583,000,000","7,302,475,400"
		RetainedEarnings,"1,083,000,000","2,957,000,000","2,921,000,000","2,794,000,000","1,072,000,000","1,023,000,000","2,441,000,000","2,743,000,000","3,223,000,000","3,937,000,000","3,414,000,000","3,545,000,000","966,000,000","796,000,000","747,000,000","1,039,000,000","1,348,000,000","1,507,000,000","2,280,000,000","612,000,000","709,000,000","1,599,000,000","2,272,000,000","2,119,000,000","1,705,000,000","1,660,000,000","1,901,000,000","1,713,000,000","1,717,000,000","1,728,000,000","2,013,000,000","1,890,000,000","1,660,000,000","1,400,000,000","1,285,000,000","925,000,000","421,000,000",,"515,000,000","442,000,000","420,000,000","40,836,900"
		GainsLossesNotAffectingRetainedEarnings,"1,230,000,000","827,000,000","892,000,000","844,000,000","938,000,000","1,038,000,000","777,000,000","855,000,000","756,000,000","643,000,000","620,000,000","759,000,000","864,000,000","910,000,000","805,000,000","764,000,000","757,000,000","1,020,000,000","875,000,000","634,000,000","678,000,000","407,000,000","307,000,000","164,000,000","272,000,000","210,000,000","150,000,000","158,000,000","98,000,000","95,000,000","83,000,000","128,000,000","98,000,000","119,000,000","144,000,000","44,000,000","48,000,000",,"55,000,000","27,000,000","-102,000,000","2,269,065,700"
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"48,000,000",,,,,
TotalCapitalization,"24,713,000,000","25,900,000,000","25,804,000,000","25,548,000,000","25,134,000,000","25,950,000,000","27,412,000,000","28,995,000,000","29,162,000,000","29,494,000,000","31,527,000,000","32,221,000,000","17,994,000,000","17,922,000,000","17,615,000,000","17,809,000,000","18,087,000,000","18,916,000,000","19,325,000,000","16,970,000,000","17,102,000,000","15,644,000,000","16,014,000,000","15,446,000,000","15,295,000,000","14,943,000,000","14,936,000,000","14,854,000,000","14,609,000,000","14,485,000,000","14,690,000,000","13,507,000,000","14,891,000,000","12,933,000,000","12,907,000,000","14,098,000,000","13,709,000,000","15,630,000,000","13,733,000,000","13,876,000,000","15,881,000,000","15,921,155,500"
CommonStockEquity,"17,734,000,000","19,201,000,000","19,227,000,000","19,050,000,000","17,419,000,000","17,468,000,000","18,624,000,000","19,003,000,000","19,381,000,000","19,981,000,000","19,433,000,000","19,701,000,000","11,717,000,000","11,590,000,000","11,431,000,000","11,677,000,000","11,974,000,000","12,391,000,000","13,013,000,000","11,095,000,000","11,129,000,000","10,186,000,000","10,743,000,000","10,428,000,000","10,099,000,000","9,946,000,000","10,106,000,000","9,906,000,000","9,831,000,000","9,806,000,000","10,064,000,000","9,971,000,000","9,701,000,000","9,406,000,000","9,304,000,000","8,831,000,000","8,315,000,000","10,022,000,000","10,159,000,000","10,055,000,000","9,901,000,000","9,612,378,000"
CapitalLeaseObligations,"1,929,000,000","1,916,000,000","1,679,000,000","1,546,000,000","1,467,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"15,364,000,000","16,828,000,000","16,851,000,000","16,778,000,000","15,147,000,000","15,196,000,000","16,352,000,000","16,731,000,000","17,109,000,000","17,709,000,000","17,094,000,000","17,352,000,000","11,475,000,000","11,348,000,000","11,189,000,000","11,435,000,000","11,732,000,000","12,149,000,000","12,771,000,000","10,853,000,000","10,887,000,000","9,944,000,000","10,004,000,000","9,689,000,000","9,360,000,000","9,207,000,000","9,367,000,000","9,167,000,000","9,092,000,000","9,067,000,000","8,932,000,000","8,839,000,000","8,569,000,000","8,274,000,000","8,172,000,000","7,699,000,000","7,183,000,000","8,876,000,000","9,013,000,000","8,909,000,000","8,755,000,000","8,465,803,500"
WorkingCapital,"-679,000,000","763,000,000","347,000,000","57,000,000","308,000,000","595,000,000","1,217,000,000","650,000,000","410,000,000","572,000,000","1,503,000,000","2,080,000,000","5,955,000,000","4,151,000,000","4,209,000,000","4,075,000,000","4,181,000,000","4,615,000,000","5,000,000,000","3,032,000,000","2,350,000,000","1,238,000,000","1,348,000,000","909,000,000","638,000,000","1,831,000,000","1,230,000,000","1,265,000,000","1,309,000,000","1,309,000,000","1,658,000,000","572,000,000","308,000,000","523,000,000","891,000,000","459,000,000","-134,000,000","290,000,000","829,000,000","896,000,000","717,000,000","469,100,800"
InvestedCapital,"25,315,000,000","25,900,000,000","26,466,000,000","26,202,000,000","25,802,000,000","26,632,000,000","28,448,000,000","28,995,000,000","29,162,000,000","29,494,000,000","31,527,000,000","33,114,000,000","17,994,000,000","17,922,000,000","17,615,000,000","17,809,000,000","18,087,000,000","18,916,000,000","19,325,000,000","16,970,000,000","17,102,000,000","15,644,000,000","16,147,000,000","15,598,000,000","15,734,000,000","14,943,000,000","14,936,000,000","14,854,000,000","14,609,000,000","14,485,000,000","14,690,000,000","13,716,000,000","15,161,000,000","12,933,000,000","12,921,000,000","14,184,000,000","13,959,000,000","15,630,000,000","13,733,000,000","13,876,000,000","15,881,000,000","15,921,155,500"
TangibleBookValue,"15,364,000,000","16,828,000,000","16,851,000,000","16,778,000,000","15,147,000,000","15,196,000,000","16,352,000,000","16,731,000,000","17,109,000,000","17,709,000,000","17,094,000,000","17,352,000,000","11,475,000,000","11,348,000,000","11,189,000,000","11,435,000,000","11,732,000,000","12,149,000,000","12,771,000,000","10,853,000,000","10,887,000,000","9,944,000,000","10,004,000,000","9,689,000,000","9,360,000,000","9,207,000,000","9,367,000,000","9,167,000,000","9,092,000,000","9,067,000,000","8,932,000,000","8,839,000,000","8,569,000,000","8,274,000,000","8,172,000,000","7,699,000,000","7,183,000,000","8,876,000,000","9,013,000,000","8,909,000,000","8,755,000,000","8,465,803,500"
TotalDebt,"9,510,000,000","8,615,000,000","8,918,000,000","8,698,000,000","9,850,000,000","9,164,000,000","9,824,000,000","9,992,000,000","9,781,000,000","9,513,000,000","12,094,000,000","13,413,000,000","6,277,000,000","6,332,000,000","6,184,000,000","6,132,000,000","6,113,000,000","6,525,000,000","6,312,000,000","5,875,000,000","5,973,000,000","5,458,000,000","5,404,000,000","5,170,000,000","5,635,000,000","4,997,000,000","4,830,000,000","4,948,000,000","4,778,000,000","4,679,000,000","4,626,000,000","3,745,000,000","5,460,000,000","3,527,000,000","3,617,000,000","5,353,000,000","5,644,000,000","5,608,000,000","3,574,000,000","3,821,000,000","5,980,000,000","6,308,777,500"
NetDebt,"7,421,000,000","6,513,000,000","6,802,000,000","7,088,000,000","8,139,000,000","8,383,000,000","7,959,000,000","9,616,000,000","9,376,000,000","8,903,000,000","11,462,000,000","12,924,000,000","2,729,000,000","2,612,000,000","2,334,000,000","2,352,000,000","2,230,000,000","2,420,000,000","1,911,000,000","4,285,000,000","4,169,000,000","4,575,000,000","4,248,000,000","4,410,000,000","4,820,000,000","2,545,000,000","3,806,000,000","4,123,000,000","3,800,000,000","3,519,000,000","3,083,000,000","3,336,000,000","5,000,000,000","3,032,000,000","3,259,000,000","5,108,000,000","5,265,000,000","5,308,000,000","3,110,000,000","3,412,000,000","5,583,000,000","6,153,806,700"
ShareIssued,"1,228,870,000","1,228,828,226","1,228,828,000","1,228,803,000","1,228,790,000","1,228,789,845","1,228,790,000","1,228,790,000","1,228,790,000","1,228,789,845","1,228,790,000","1,228,790,000","833,290,000","833,289,845","833,290,000","833,290,000","833,290,000","833,289,845","833,290,000","833,290,000","828,533,000","757,103,201","757,103,000","757,034,000","756,868,000","756,045,621","755,842,000","755,828,000","755,774,000","755,842,760","755,800,000","755,700,000","755,641,000","754,499,336","754,300,000","754,143,000","753,882,000","752,674,701","752,000,000","751,800,000","751,308,563","751,308,563"
OrdinarySharesNumber,"1,228,870,000","1,228,828,226","1,228,828,000","1,228,803,000","1,228,790,000","1,228,789,845","1,228,790,000","1,228,790,000","1,228,790,000","1,228,789,845","1,228,790,000","1,228,790,000","833,290,000","833,289,845","833,290,000","833,290,000","833,290,000","833,289,845","833,290,000","833,290,000","828,533,000","757,103,201","757,103,000","757,034,000","756,868,000","756,045,621","755,842,000","755,828,000","755,774,000","755,842,760","755,800,000","755,700,000","755,641,000","754,499,336","754,300,000","754,143,000","753,882,000","752,674,701","752,000,000","751,800,000","751,308,563","751,308,563"
