name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999
	GainOnSaleOfSecurity,"356,000,000","1,000,000","1,145,000,000","-1,094,000,000","1,257,000,000","-632,000,000","-2,313,000,000","52,000,000","131,000,000","-936,000,000",,,,,,,,,,,,
	EarningsFromEquityInterest,"5,667,000,000","8,229,000,000","11,647,000,000","5,968,000,000","4,105,000,000","1,504,000,000","10,962,000,000","10,228,000,000","8,262,000,000","10,902,000,000","7,038,000,000","1,184,000,000","4,299,000,000","6,998,266,640","2,269,072,500","2,397,829,500","1,821,193,000","985,099,850","264,898,560","339,401,280","586,985,400",
	SpecialIncomeCharges,,,,,,,,,,"1,606,000,000","-1,172,000,000","-783,000,000","-1,081,000,000","-2,133,083,360","-530,230,000","-2,946,827,500","-41,390,750","-1,498,345,150","-4,552,944,000","-596,021,760","-12,285,356,400","-8,038,015,680"
PretaxIncome,"67,971,000,000","103,214,000,000","115,206,000,000","53,089,000,000","45,140,000,000","57,815,000,000","156,759,000,000","178,063,000,000","166,811,000,000","184,215,000,000","189,305,000,000","140,032,000,000","161,829,000,000","204,396,138,400","198,789,465,000","193,885,102,500","147,144,116,250","98,319,587,550","69,221,304,960","69,461,369,280","82,111,816,800","36,398,717,760"
TaxProvision,"30,338,000,000","36,199,000,000","42,790,000,000","16,296,000,000","15,768,000,000","15,726,000,000","37,731,000,000","35,789,000,000","36,191,000,000","38,256,000,000","38,513,000,000","33,473,000,000","35,178,000,000","49,155,883,320","49,677,872,500","54,197,405,500","42,566,247,300","28,071,206,650","22,226,644,800","23,054,452,800","26,951,724,000","9,403,898,880"
NetIncomeCommonStockholders,"19,203,000,000","45,682,000,000","52,591,000,000","22,798,000,000","7,857,000,000","35,517,000,000","107,172,000,000","129,599,000,000","115,326,000,000","132,961,000,000","139,992,000,000","103,387,000,000","114,431,000,000","145,634,074,880","141,953,487,500","133,406,514,000","102,930,517,100","69,610,963,350","46,895,323,200","46,804,264,320","55,160,092,800","26,994,818,880"
	NetIncome,"19,203,000,000","45,682,000,000","52,591,000,000","22,798,000,000","7,857,000,000","35,517,000,000","107,172,000,000","129,599,000,000","115,326,000,000","132,961,000,000","139,992,000,000","103,387,000,000","126,651,000,000","145,634,074,880","141,953,487,500","133,406,514,000","102,930,517,100","69,610,963,350","46,895,323,200","46,804,264,320","55,160,092,800","26,994,818,880"
		NetIncomeIncludingNoncontrollingInterests,"37,633,000,000","67,015,000,000","72,416,000,000","36,793,000,000","29,372,000,000","42,089,000,000","119,028,000,000","142,274,000,000","130,620,000,000","145,959,000,000","150,792,000,000","106,559,000,000","114,431,000,000","155,240,255,080","149,111,592,500","139,687,697,000","104,577,868,950","70,248,380,900","46,994,660,160","46,398,638,400","54,994,744,800","27,118,990,080"
			NetIncomeContinuousOperations,"37,633,000,000","67,015,000,000","72,416,000,000","36,793,000,000","29,372,000,000","42,089,000,000","119,028,000,000","142,274,000,000","130,620,000,000","145,959,000,000","150,792,000,000","106,559,000,000","114,431,000,000","145,634,074,880","141,953,487,500","133,406,514,000","102,930,517,100","69,610,963,350","46,895,323,200","46,804,264,320","55,160,092,800","26,994,818,880"
		MinorityInterests,"-18,430,000,000","-21,333,000,000","-19,825,000,000","-13,995,000,000","-21,515,000,000","-6,572,000,000","-11,856,000,000","-12,675,000,000","-15,294,000,000","-12,998,000,000","-10,800,000,000","-3,172,000,000","12,220,000,000","-9,606,180,200","-7,158,105,000","-6,281,183,000","-1,647,351,850","-637,417,550","-99,336,960","405,625,920","165,348,000","-124,171,200"
	OtherunderPreferredStockDividend,,,,,,,,,,,,,"12,220,000,000",,,,,,,,,
DilutedNIAvailtoComStockholders,"19,203,000,000","45,682,000,000","52,591,000,000","22,798,000,000","7,857,000,000","35,517,000,000","107,172,000,000","129,599,000,000","115,326,000,000","132,961,000,000","139,992,000,000","103,387,000,000","114,431,000,000","145,634,074,880","141,953,487,500","133,406,514,000","102,930,517,100","69,610,963,350","46,895,323,200","46,804,264,320","55,160,092,800","26,994,818,880"
BasicEPS,,"25","29","12","4","19","59","71","63","73","76","56","63","81.011","78.923","75.03","59.012","40.007","27.004","27.005","31.951","16.996"
DilutedEPS,,"25","29","12","4","19","59","71","63","73","76","56","63","81.011","78.923","75.03","59.012","40.007","27.004","27.005","31.951","16.996"
BasicAverageShares,,"1,830,210,000","1,830,210,000","1,830,210,000","1,830,210,000","1,830,210,000","1,830,210,000","1,830,210,000","1,830,210,000","1,830,210,000","1,830,210,000","1,846,196,429","1,830,210,000","1,830,210,000","1,790,210,000","1,790,210,000","1,758,240,000","1,758,240,000","1,758,240,000","1,758,240,000","1,716,300,000","1,588,329,843"
DilutedAverageShares,,"1,830,210,000","1,830,210,000","1,830,210,000","1,830,210,000","1,830,210,000","1,830,210,000","1,830,210,000","1,830,210,000","1,830,210,000","1,830,210,000","1,846,196,429","1,830,210,000","1,830,210,000","1,790,210,000","1,790,210,000","1,758,240,000","1,758,240,000","1,859,829,535","1,761,829,653","1,716,300,000","1,588,329,843"
TotalOperatingIncomeAsReported,"88,875,000,000","121,762,000,000","120,997,000,000","67,722,000,000","60,635,000,000","79,252,000,000","169,833,000,000","188,642,000,000","174,519,000,000","182,461,000,000","187,777,000,000","143,444,000,000","159,300,000,000","199,866,988,800","197,596,447,500","192,230,035,000","146,589,480,200","99,188,793,300","72,325,584,960","72,217,969,920","85,650,264,000","46,547,643,840"
TotalExpenses,"2,347,743,000,000","2,400,573,000,000","2,238,269,000,000","1,953,621,000,000","1,561,394,000,000","1,652,126,000,000","2,118,535,000,000","2,074,172,000,000","2,025,014,000,000","1,822,988,000,000","1,277,638,000,000","875,831,000,000","911,846,000,000","635,227,841,560","490,057,280,000","360,166,908,500","242,044,827,850","204,205,404,200","169,924,148,160","166,190,734,080","149,458,057,200","126,257,276,160"
InterestIncome,"3,622,000,000","3,631,000,000","3,769,000,000","2,901,000,000","2,491,000,000","2,019,000,000","1,596,000,000","2,222,000,000","2,063,000,000","2,674,000,000","1,983,000,000","1,459,000,000","2,274,000,000",,,,,,,,,
InterestExpense,"25,024,000,000","24,884,000,000","16,674,000,000","16,955,000,000","18,222,000,000","18,378,000,000","17,913,000,000","18,391,000,000","13,927,000,000","10,886,000,000","6,321,000,000","5,272,000,000","2,963,000,000",,,,,,,,,
NetInterestIncome,"-21,402,000,000","-21,253,000,000","-12,905,000,000","-14,054,000,000","-15,731,000,000","-16,359,000,000","-16,317,000,000","-16,169,000,000","-11,864,000,000","-8,212,000,000","-4,338,000,000","-3,813,000,000","-689,000,000",,,,,,,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"19,203,000,000","45,682,000,000","52,591,000,000","22,798,000,000","7,857,000,000","35,517,000,000","107,172,000,000","129,599,000,000","115,326,000,000","132,961,000,000","139,992,000,000","103,387,000,000","126,651,000,000","145,634,074,880","141,953,487,500","133,406,514,000","102,930,517,100","69,610,963,350","46,895,323,200","46,804,264,320","55,160,092,800","26,994,818,880"
NormalizedIncome,"18,989,400,000","45,681,350,717.926","51,871,277,763.311","23,556,189,869.841","7,039,086,752.326","35,977,092,501.946","108,928,274,051.251","129,557,451,514.352","115,223,421,512.97","132,430,139,158.049","140,925,563,424.104","103,982,833,073.869","127,497,014,811.931","147,254,166,176.761","142,351,211,995.568","135,529,604,127.212","102,959,934,222.068","70,681,516,262.596","49,986,337,680.746","47,202,464,532.914","63,413,002,375.191","32,956,149,135.283"
EBIT,"92,995,000,000","128,098,000,000","131,880,000,000","70,044,000,000","63,362,000,000","76,193,000,000","174,672,000,000","196,454,000,000","180,738,000,000","195,101,000,000","195,626,000,000","145,304,000,000","164,792,000,000","199,866,988,800","197,596,447,500","192,230,035,000","146,589,480,200","99,577,866,350","74,444,773,440","72,698,098,560","92,222,847,000","49,685,036,160"
EBITDA,"320,991,000,000"
ReconciledCostOfRevenue,"1,883,542,000,000","1,923,096,000,000","1,770,939,000,000","1,523,091,000,000","1,177,787,000,000","1,259,670,000,000","1,663,688,000,000","1,628,170,000,000","1,563,011,000,000","1,227,533,000,000","795,525,000,000","492,472,000,000","562,122,000,000","391,413,491,480","289,388,617,500","215,949,978,000","150,389,151,050","120,968,605,950","96,067,118,400","98,194,584,960","71,182,314,000","69,022,631,040"
ReconciledDepreciation,"227,996,000,000","225,262,000,000","231,929,000,000","237,375,000,000","218,147,000,000","202,875,000,000","177,463,000,000","163,365,000,000","151,975,000,000","138,073,000,000","113,209,000,000","92,259,000,000","94,603,000,000","66,629,634,680","61,272,755,000","51,323,239,500","46,407,308,900","40,529,822,400","36,779,509,440","33,368,940,480","33,714,457,200","23,311,073,280"
NetIncomeFromContinuingOperationNetMinorityInterest,"19,203,000,000","45,682,000,000","52,591,000,000","22,798,000,000","7,857,000,000","35,517,000,000","107,172,000,000","129,599,000,000","115,326,000,000","132,961,000,000","139,992,000,000","103,387,000,000","126,651,000,000","145,634,074,880","141,953,487,500","133,406,514,000","102,930,517,100","69,610,963,350","46,895,323,200","46,804,264,320","55,160,092,800","26,994,818,880"
TotalUnusualItemsExcludingGoodwill,"356,000,000","1,000,000","1,145,000,000","-1,094,000,000","1,257,000,000","-632,000,000","-2,313,000,000","52,000,000","131,000,000","670,000,000","-1,172,000,000","-783,000,000","-1,081,000,000","-2,133,083,360","-530,230,000","-2,946,827,500","-41,390,750","-1,498,345,150","-4,552,944,000","-596,021,760","-12,285,356,400","-8,038,015,680"
TotalUnusualItems,"356,000,000","1,000,000","1,145,000,000","-1,094,000,000","1,257,000,000","-632,000,000","-2,313,000,000","52,000,000","131,000,000","670,000,000","-1,172,000,000","-783,000,000","-1,081,000,000","-2,133,083,360","-530,230,000","-2,946,827,500","-41,390,750","-1,498,345,150","-4,552,944,000","-596,021,760","-12,285,356,400","-8,038,015,680"
NormalizedEBITDA,"320,635,000,000","353,359,000,000","362,664,000,000","308,513,000,000","280,252,000,000","279,700,000,000","354,448,000,000","359,767,000,000","332,582,000,000","332,504,000,000","310,007,000,000","238,346,000,000","260,476,000,000","268,629,706,840","259,399,432,500","246,500,102,000","193,038,179,850","141,606,033,900","115,777,226,880","106,663,060,800","138,222,660,600","81,034,125,120"
TaxRateForCalcs,"0.4","0.351","0.371","0.307","0.349","0.272","0.241","0.201","0.217","0.208","0.203","0.239","0.217","0.24","0.25","0.28","0.289","0.286","0.321","0.332","0.328","0.258"
TaxEffectOfUnusualItems,"142,400,000","350,717.926","425,277,763.311","-335,810,130.159","439,086,752.326","-171,907,498.054","-556,725,948.749","10,451,514.352","28,421,512.97","139,139,158.049","-238,436,575.896","-187,166,926.131","-234,985,188.069","-512,992,063.239","-132,505,504.432","-823,737,372.788","-11,973,627.932","-427,792,237.404","-1,461,929,519.254","-197,821,547.086","-4,032,446,824.809","-2,076,685,424.717"
