name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997
OtherIncomeExpense,"-86,538,000","-86,538,000","-112,425,000","-241,894,000","46,194,000","-376,987,000","-638,158,000","-217,863,000","16,870,000","-105,043,000","-63,658,000","-82,742,000","-26,558,000","-15,142,000","-9,719,000","-3,037,000",,"753,000","876,000","3,549,000","4,500,000","266,000","3,031,000","8,061,000"
	SpecialIncomeCharges,"-90,251,000","-90,251,000","-115,672,000","-243,609,000","44,497,000","-378,982,000","-640,805,000","-220,420,000","13,773,000","-105,043,000","-63,658,000","-82,742,000","-26,558,000","-15,142,000","-9,719,000","-3,037,000",,"753,000","876,000","3,549,000","4,500,000","266,000","3,031,000","8,061,000"
		ImpairmentOfCapitalAssets,"86,202,000","86,202,000","125,210,000","237,370,000","237,292,000","402,131,000","616,888,000","220,508,000","122,274,000","108,458,000","64,951,000","83,694,000",,,,,,,,,,,,
		OtherSpecialCharges,"4,584,000","4,584,000","7,133,000","60,154,000","26,055,000",,"24,517,000",,,"-3,415,000","-1,293,000","-952,000",,,,,,"-197,000",,,,,,
		GainOnSaleOfPPE,"535,000","535,000","16,671,000","53,915,000","307,844,000","23,149,000","600,000","88,000","136,047,000",,,,,,,,,"556,000",,,,,,
	OtherNonOperatingIncomeExpenses,"3,713,000","3,713,000","3,247,000","1,715,000","1,697,000","1,995,000","2,647,000","2,557,000","3,097,000",,,,,,,,,,,,,,,
PretaxIncome,"987,162,000","987,162,000","1,296,802,000","156,067,000","-632,454,000","-535,085,000","1,562,038,000","1,213,049,000","1,155,196,000","687,445,000","258,467,000","110,008,000","518,530,000","296,777,000","252,956,000","195,446,000",,,,,,"5,968,000","-17,980,000","17,256,000"
TaxProvision,"212,689,000","212,689,000","307,102,000","-633,380,000","-232,775,000","-181,417,000","584,697,000","448,830,000","415,811,000","258,373,000","90,212,000","38,670,000","197,580,000","268,197,000","-132,000","1,139,000",,,,,,"0","0","-8,941,000"
NetIncomeCommonStockholders,"775,641,000","775,641,000","988,317,000","789,447,000","-399,679,000","-353,668,000","977,341,000","764,219,000","739,385,000","429,072,000","168,255,000","71,338,000","320,950,000","28,580,000","253,088,000","194,307,000","27,864,000","2,340,000","-20,032,000","11,667,000","37,780,000","3,920,000","-17,980,000","26,197,000"
	NetIncome,"775,641,000","775,641,000","988,317,000","789,447,000","-399,679,000","-353,668,000","977,341,000","764,219,000","739,385,000","429,072,000","168,255,000","71,338,000","320,950,000","28,580,000","253,088,000","194,307,000","27,864,000","2,340,000","-20,032,000","11,667,000","37,780,000","3,920,000","-17,980,000","26,197,000"
		NetIncomeIncludingNoncontrollingInterests,"774,473,000","774,473,000","989,700,000","789,447,000","-399,679,000","-353,668,000","977,341,000","764,219,000","739,385,000","429,072,000","168,255,000","71,338,000","320,950,000","28,580,000","253,088,000","194,307,000","27,864,000","2,340,000","-20,032,000","11,667,000","37,780,000","3,920,000","-17,980,000","26,197,000"
			NetIncomeContinuousOperations,"774,473,000","774,473,000","989,700,000","789,447,000","-399,679,000","-353,668,000","977,341,000","764,219,000","739,385,000","429,072,000","168,255,000","71,338,000","320,950,000","28,580,000","253,088,000","194,307,000","26,816,000","178,000","-20,032,000","11,667,000","37,780,000","5,968,000","-17,980,000","26,197,000"
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,,,"2,162,000",,"0",,"-2,048,000",,
		MinorityInterests,"1,168,000","1,168,000","-1,383,000",,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"775,641,000","775,641,000","988,317,000","789,447,000","-399,679,000","-353,668,000","977,341,000","764,219,000","739,385,000","429,072,000","168,255,000","71,338,000","320,950,000","28,580,000","253,088,000","194,307,000","27,864,000","2,340,000","-20,032,000","11,667,000","37,780,000","3,920,000","-17,980,000","26,197,000"
BasicEPS,,"2.09","2.66","2.13","-1.08","-0.96","2.65","2.075","2.04","1.21","0.5","0.21","0.955","0.085","8.805","6.76","0.09","0.08","-0.695","0.405","1.315","39.97","-183.315","267.09"
DilutedEPS,,"2.08","2.64","2.11","-1.08","-0.96","2.64","2.065","2.035","1.205","0.495","0.21","0.945","0.085","8.72","6.71","0.09","0.08","-0.695","0.405","1.31","39.97","-183.315","267.09"
BasicAverageShares,,"370,699,000","371,547,744","370,632,394","370,380,000","368,404,167","368,829,000","368,298,313","362,680,000","354,604,959","337,970,000","337,118,000","336,174,000","336,235,294","28,743,668","28,917,932","309,600,000","29,250,000","28,823,022","28,807,407","28,730,038","98,074","98,083","98,083"
DilutedAverageShares,,"372,538,000","374,838,000","373,768,000","370,380,000","369,540,000","370,758,000","369,698,000","363,692,000","356,076,349","339,558,000","339,058,000","338,784,000","336,235,294","29,023,853","28,917,932","309,600,000","29,250,000","28,823,022","28,807,407","28,839,695","98,074","98,083","98,083"
TotalOperatingIncomeAsReported,"1,257,412,000","1,257,412,000","1,593,720,000","449,401,000","-287,534,000","-224,001,000","1,867,836,000","1,445,767,000","1,292,807,000","760,752,000","310,321,000","132,288,000","529,323,000","307,967,000","262,524,000","208,799,000",,"19,575,000","-2,792,000","22,628,000","48,311,000","21,926,000","-9,730,000","13,758,000"
TotalExpenses,"3,288,868,000","3,288,868,000","3,007,327,000","2,428,372,000","2,338,359,000","2,525,186,000","2,317,494,000","1,788,963,000","1,293,486,000","780,579,000","463,793,000","410,229,000","431,167,000","274,248,000","221,128,000","166,965,000",,"372,493,000","303,083,000","388,134,000","387,415,000","313,535,000","326,498,000","96,267,000"
InterestExpense,"269,379,000","269,379,000","293,032,000","294,495,000","320,562,000","313,079,000","283,928,000","235,275,000","140,708,000","76,722,000","53,147,000","23,232,000",,,,,,,,,,,,
NetInterestIncome,"-269,379,000","-269,379,000","-293,032,000","-294,495,000","-320,562,000","-313,079,000","-283,928,000","-235,275,000","-140,708,000","-76,722,000","-53,147,000","-23,232,000",,,,,,,,,,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"775,641,000","775,641,000","988,317,000","789,447,000","-399,679,000","-353,668,000","977,341,000","764,219,000","739,385,000","429,072,000","168,255,000","71,338,000","320,950,000","28,580,000","253,088,000","194,307,000","27,864,000","178,000","-20,032,000","11,667,000","37,780,000","5,968,000","-17,980,000","26,197,000"
NormalizedIncome,"846,488,035","846,488,035","1,076,574,736","935,612,400","-427,712,110","-103,539,880","1,381,048,150","903,083,600","730,569,569.887","494,635,077.913","209,694,629.779","124,994,541.306","337,388,374.057","38,422,300","258,919,400","197,326,301.285","27,864,000","-273,800","-20,557,600","9,537,600","35,080,000","5,702,000","-21,011,000","21,360,400"
EBIT,"1,256,541,000","1,256,541,000","1,589,834,000","450,562,000","-311,892,000","-222,006,000","1,845,966,000","1,448,324,000","1,295,904,000","764,167,000","311,614,000","133,240,000","529,323,000","307,967,000","262,524,000","208,799,000","418,910,000","19,575,000","-2,792,000","22,628,000","48,311,000","21,926,000","-9,730,000","13,758,000"
EBITDA,"3,276,245,000"
ReconciledCostOfRevenue,"2,720,911,000","2,720,911,000","2,462,976,000","2,015,995,000","2,009,419,000","2,115,290,000","1,733,012,000","1,282,210,000","924,507,000","336,756,000","201,543,000","160,959,000","218,922,000","128,294,000","113,833,000","81,927,000",,"301,621,000","28,383,000","28,406,000","20,301,000","14,796,000","19,028,000","16,825,000"
ReconciledDepreciation,"2,019,704,000","2,019,704,000","1,859,118,000","1,670,838,000","1,709,567,000","1,746,454,000","1,368,311,000","965,437,000","694,698,000","391,844,000","242,748,000","208,885,000","148,573,000","96,261,000","64,760,000","49,868,000",,"42,473,000","31,380,000","33,569,000","21,945,000","20,385,000","38,716,000","33,354,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"775,641,000","775,641,000","988,317,000","789,447,000","-399,679,000","-353,668,000","977,341,000","764,219,000","739,385,000","429,072,000","168,255,000","71,338,000","320,950,000","28,580,000","253,088,000","194,307,000","27,864,000","178,000","-20,032,000","11,667,000","37,780,000","5,968,000","-17,980,000","26,197,000"
TotalUnusualItemsExcludingGoodwill,"-90,251,000","-90,251,000","-115,672,000","-243,609,000","44,497,000","-378,982,000","-640,805,000","-220,420,000","13,773,000","-105,043,000","-63,658,000","-82,742,000","-26,558,000","-15,142,000","-9,719,000","-3,037,000",,"753,000","876,000","3,549,000","4,500,000","266,000","3,031,000","8,061,000"
TotalUnusualItems,"-90,251,000","-90,251,000","-115,672,000","-243,609,000","44,497,000","-378,982,000","-640,805,000","-220,420,000","13,773,000","-105,043,000","-63,658,000","-82,742,000","-26,558,000","-15,142,000","-9,719,000","-3,037,000",,"753,000","876,000","3,549,000","4,500,000","266,000","3,031,000","8,061,000"
NormalizedEBITDA,"3,366,496,000","3,366,496,000","3,564,624,000","2,365,009,000","1,353,178,000","1,903,430,000","3,855,082,000","2,634,181,000","1,976,829,000","1,261,054,000","618,873,000","424,867,000","704,783,000","419,370,000","337,671,000","261,704,000","418,910,000","61,295,000","27,712,000","52,648,000","65,756,000","42,045,000","25,955,000","39,051,000"
TaxRateForCalcs,"0.215","0.215","0.237","0.4","0.37","0.34","0.37","0.37","0.36","0.376","0.349","0.352","0.381","0.35","0.4","0.006","0.4","0.4","0.4","0.4","0.4","0","0","0.4"
TaxEffectOfUnusualItems,"-19,403,965","-19,403,965","-27,414,264","-97,443,600","16,463,890","-128,853,880","-237,097,850","-81,555,400","4,957,569.887","-39,479,922.087","-22,218,370.221","-29,085,458.694","-10,119,625.943","-5,299,700","-3,887,600","-17,698.715","0","301,200","350,400","1,419,600","1,800,000","0","0","3,224,400"
