name,ttm,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998
OtherIncomeExpense,"-362,129,000,000","-376,038,000,000","-90,133,000,000","39,459,000,000","69,250,000,000","-1,405,957,000,000","46,760,000,000","-183,531,000,000","69,035,000,000","-299,816,000,000","227,470,000,000","-104,379,000,000","81,951,000,000","-477,620,000,000","-269,213,000,000","-308,081,000,000","44,666,000,000","-329,126,000,000","-1,225,243,000,000","-164,082,000,000","41,271,000,000","-545,541,000,000","-375,689,000,000","192,340,000,000","-337,133,000,000","-87,903,000,000","244,868,000,000","-464,867,000,000","-245,886,000,000","1,911,888,000,000","-441,339,000,000","-5,285,000,000","3,531,000,000","-20,005,000,000","15,054,000,000","34,772,000,000","-21,347,000,000","-364,373,000,000","257,601,000,000","-331,908,000,000","402,027,000,000","1,896,924,000,000","-466,245,000,000","191,519,000,000","53,214,000,000","-876,534,000,000","-314,158,000,000","41,800,000,000","53,631,000,000",,,,,,,"-50,332,383,860",,,,"18,000,000,000",,,,,,,,,"-80,000,000,000",,,,"43,620,689,755.5",,,"-20,453,955,882.2",,,,,,,,"121,001,157,678.45",,,,"46,650,998,761",
	GainOnSaleOfSecurity,"128,320,000,000","-62,623,000,000","46,075,000,000","41,570,000,000","101,793,000,000","32,948,000,000","-121,176,000,000","-55,056,000,000","23,819,000,000","48,243,000,000","276,940,000,000","107,734,000,000","81,666,000,000","152,257,000,000","8,578,000,000","-177,637,000,000","8,969,000,000","363,871,000,000","-379,830,000,000","158,000,000","62,663,000,000","-140,912,000,000","-34,996,000,000","372,360,000,000","-7,491,000,000","248,433,000,000","351,274,000,000","-245,954,000,000","-89,371,000,000",,,,,,,,,"148,000,000","5,794,000,000","29,566,000,000","7,902,000,000","134,580,000,000","-2,917,000,000","14,166,000,000","35,010,000,000","70,970,000,000","10,789,000,000","15,853,000,000","10,441,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,"273,741,000,000","43,544,000,000","88,668,000,000","74,670,000,000","66,859,000,000","37,184,000,000","43,800,000,000","-55,737,000,000","87,387,000,000","-51,013,000,000","54,188,000,000","-64,645,000,000","72,010,000,000","-179,299,000,000","-71,134,000,000","111,839,000,000","49,917,000,000","-144,122,000,000","-322,881,000,000","23,877,000,000","-62,927,000,000","-134,426,000,000","-41,496,000,000","-36,872,000,000","-87,099,000,000","-106,545,000,000","-50,273,000,000","-24,256,000,000","1,265,000,000","-27,935,000,000","-6,885,000,000","-5,285,000,000","17,404,000,000",,,,,"95,237,000,000","85,201,000,000","67,632,000,000",,,,,,"-240,955,000,000","-24,565,000,000","102,053,000,000","139,604,000,000",,,,,,,"14,245,014,300",,,,,,,,,,,,,,,,,,,,"-17,208,819,698.48",,,,,,,,,,,,,
	SpecialIncomeCharges,"-767,469,000,000","-386,521,000,000","-223,816,000,000","-69,224,000,000","-86,504,000,000","-1,431,043,000,000","-4,240,000,000","-4,692,000,000","-17,785,000,000","-449,117,000,000","-83,492,000,000","-129,477,000,000","-48,494,000,000","-426,998,000,000","-159,803,000,000","-252,791,000,000","-823,000,000","-553,945,000,000","-231,002,000,000","-191,423,000,000","54,005,000,000","-222,435,000,000","-299,557,000,000","-112,609,000,000","-225,307,000,000","-217,774,000,000","-39,758,000,000","-178,880,000,000","-133,527,000,000","994,822,000,000","-434,454,000,000",,"-13,873,000,000","-20,005,000,000","15,054,000,000","34,772,000,000","-21,347,000,000","-459,758,000,000","166,606,000,000","-429,106,000,000","394,125,000,000","1,769,224,000,000","-463,328,000,000","177,353,000,000","18,204,000,000","-706,549,000,000","-300,382,000,000","-76,106,000,000","-96,414,000,000",,,,,,,"-64,577,398,160",,,,"18,000,000,000",,,,,,,,,"-80,000,000,000",,,,"43,620,689,755.5",,,"-3,245,136,183.72",,,,,,,,"121,001,157,678.45",,,,"46,650,998,761",
		ImpairmentOfCapitalAssets,"666,363,000,000","345,979,000,000","169,554,000,000","81,482,000,000","69,349,000,000","1,372,719,000,000","332,000,000","685,000,000","19,948,000,000","252,902,000,000","4,535,000,000","20,975,000,000","6,941,000,000","236,071,000,000","78,871,000,000","9,371,000,000","0","55,407,000,000","129,433,000,000","102,827,000,000","10,002,000,000","55,268,000,000","31,838,000,000","30,441,000,000","1,753,000,000","137,634,000,000","14,743,000,000","3,649,000,000","1,508,000,000","-217,857,000,000","0",,,,,,,,,,,"336,454,000,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		WriteOff,"90,546,000,000","37,433,000,000","42,348,000,000","9,952,000,000","20,717,000,000","83,896,000,000","17,900,000,000","78,006,000,000","8,899,000,000","195,963,000,000","51,823,000,000","96,985,000,000","53,057,000,000","163,853,000,000","74,545,000,000","240,679,000,000","19,486,000,000","276,669,000,000","189,713,000,000","97,391,000,000","72,506,000,000","160,660,000,000","243,654,000,000","30,874,000,000","63,948,000,000","50,398,000,000","86,111,000,000","95,952,000,000","116,966,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,"-25,440,000,000","0","12,935,000,000","-26,426,000,000","-420,000,000","-7,463,000,000","-4,108,000,000","-2,278,000,000","-185,000,000","-1,723,000,000","-2,549,000,000","-813,000,000","-793,000,000","-4,313,000,000","-3,888,000,000","-12,420,000,000","-1,779,000,000","10,862,000,000","-16,190,000,000","8,354,000,000","22,956,000,000","71,609,000,000","17,403,000,000","42,187,000,000","157,197,000,000","-5,047,000,000","13,346,000,000","34,251,000,000","-11,944,000,000","-1,111,566,000,000","441,275,000,000",,,,,,,"396,227,000,000","-187,823,000,000","422,499,000,000","-384,455,000,000","-2,010,012,000,000","440,314,000,000","-194,247,000,000","-27,718,000,000","526,432,000,000","292,332,000,000","67,035,000,000","87,492,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfBusiness,"21,297,000,000","6,414,000,000","4,648,000,000","-2,331,000,000","12,565,000,000","-2,066,000,000","1,087,000,000","41,429,000,000","-435,000,000","27,211,000,000","-65,000,000","4,479,000,000","30,183,000,000","-7,786,000,000","2,219,000,000","3,709,000,000","1,857,000,000","2,495,000,000","72,340,000,000","-5,171,000,000","57,000,000","30,488,000,000","236,000,000","314,000,000","7,664,000,000","5,391,000,000","-2,598,000,000","-794,000,000","-12,691,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,"-57,297,000,000","-9,523,000,000","-16,562,000,000","-21,789,000,000","-9,423,000,000","20,175,000,000","8,797,000,000","30,292,000,000","11,312,000,000","-29,186,000,000","-29,618,000,000","-16,809,000,000","-19,472,000,000","-23,601,000,000","-12,494,000,000","-18,870,000,000","15,027,000,000","-213,502,000,000","-386,000,000","13,966,000,000","159,412,000,000","34,614,000,000","-6,898,000,000","-9,421,000,000","-10,073,000,000","-40,180,000,000","77,040,000,000","-44,234,000,000","-14,306,000,000","167,814,000,000","6,821,000,000",,,,,,,"-10,273,000,000","-21,217,000,000","-6,607,000,000","9,670,000,000","95,666,000,000","-23,014,000,000","-16,894,000,000","-9,514,000,000","-13,387,000,000","-8,050,000,000","-9,071,000,000","-8,922,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"3,279,000,000","29,562,000,000","-1,060,000,000","-7,557,000,000","-12,898,000,000","-45,046,000,000","128,376,000,000","-68,046,000,000","-24,386,000,000","152,071,000,000","-20,166,000,000","-17,991,000,000","-23,231,000,000","-23,580,000,000","-46,854,000,000","10,508,000,000","-13,397,000,000","5,070,000,000","-291,530,000,000","3,306,000,000","-12,470,000,000","-47,768,000,000","360,000,000","-30,539,000,000","-17,236,000,000","-12,017,000,000","-16,375,000,000","-15,777,000,000","-24,253,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"3,126,534,000,000","155,861,000,000","853,251,000,000","970,481,000,000","1,146,941,000,000","-242,392,000,000","1,445,964,000,000","929,431,000,000","1,483,013,000,000","765,156,000,000","1,231,281,000,000","773,223,000,000","1,325,391,000,000","-65,082,000,000","663,344,000,000","268,453,000,000","544,894,000,000","18,397,000,000","-775,666,000,000","303,511,000,000","604,104,000,000","68,389,000,000","331,083,000,000","720,334,000,000","268,074,000,000","454,710,000,000","785,080,000,000","338,945,000,000","367,441,000,000","666,937,000,000","1,090,620,000,000","735,416,000,000","875,512,000,000","1,266,327,000,000","255,155,000,000","1,825,222,000,000","1,435,692,000,000","788,069,000,000","1,342,450,000,000","1,494,824,000,000","1,712,343,000,000","1,678,296,000,000","1,206,135,000,000","445,887,000,000","408,958,000,000","1,137,121,000,000","1,678,981,000,000","1,939,648,000,000","1,339,889,000,000",,,,,,,"943,019,946,660",,,,"1,781,000,000,000",,,,,,,,,"640,000,000,000",,,,"252,244,032,410.4",,,"304,892,347,313.92",,,,,,,,"504,810,186,315.96",,,,"407,168,037,045",
TaxProvision,"1,088,369,000,000","74,370,000,000","356,441,000,000","289,063,000,000","368,496,000,000","546,761,000,000","388,305,000,000","349,093,000,000","399,471,000,000","269,406,000,000","324,658,000,000","243,173,000,000","348,503,000,000","-62,705,000,000","187,807,000,000","47,913,000,000","206,528,000,000","-71,033,000,000","-117,425,000,000","186,115,000,000","268,904,000,000","271,154,000,000","107,083,000,000","233,176,000,000","212,428,000,000","196,319,000,000","221,052,000,000","98,444,000,000","75,181,000,000","105,981,000,000","367,364,000,000","269,660,000,000","239,874,000,000","245,872,000,000","26,370,000,000","453,238,000,000","342,630,000,000","240,701,000,000","298,510,000,000","298,578,000,000","275,108,000,000","371,954,000,000","64,244,000,000","15,357,000,000","84,442,000,000","500,961,000,000","460,264,000,000","464,082,000,000","308,675,000,000",,,,,,,"246,913,581,200",,,,"513,000,000,000",,,,,,,,,"173,750,000,000",,,,"61,795,756,110.3",,,"74,180,285,273.98",,,,,,,,"141,613,426,243.14",,,,"101,645,123,245",
EarningsFromEquityInterestNetOfTax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"229,885,000,000",,"-210,100,000,000","123,852,000,000","120,691,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"1,857,735,000,000","78,309,794,519","429,193,794,521","610,623,068,494","739,608,342,466","-847,839,205,480","1,017,844,794,521","538,367,068,495","985,808,356,165","514,650,397,241","861,091,813,079","504,931,382,772","842,507,346,849","149,372,600,415","537,358,621,639","283,580,024,628","351,270,464,190","168,027,153,331","-549,974,968,500","189,938,698,029","330,472,899,133","-194,471,524,740","229,469,127,581","502,929,698,029","61,729,899,133","272,364,434,246","559,277,450,506","248,432,257,610","278,008,000,000","592,411,000,000","730,838,000,000","509,293,000,000","629,538,000,000","1,073,732,000,000","226,975,000,000","1,322,857,000,000","1,090,722,000,000","503,863,000,000","1,043,940,000,000","1,196,246,000,000","1,437,235,000,000","1,321,488,000,000","1,141,891,000,000","430,530,000,000","324,516,000,000","653,255,000,000","1,218,717,000,000","1,475,566,000,000","1,031,214,000,000","875,316,594,080.76","895,118,886,591.84","887,278,305,932.04","880,756,543,236.36","844,105,271,951.85","953,003,829,600","691,358,027,360","691,634,244,150","662,160,301,475.72","717,119,000,580","1,260,000,000,000","1,262,000,000,000","921,666,669,430","921,111,110,190","919,999,999,080","925,555,554,630","-3,489,583,327,750","1,861,111,109,250","522,500,000,000","467,500,000,000","264,215,002,595.26","322,760,000,000","322,760,000,000","190,448,276,300.1","189,941,258,131.52","186,620,418,340.56","232,608,300,689.26","238,168,658,996.25","551,992,319,295","359,364,547,920","359,364,547,920","356,581,858,321.5","342,376,130,520.59","443,718,977,312.37","363,196,760,072.82","353,779,031,727.44","158,754,406,363","158,871,915,176","305,522,913,800","305,522,913,800"
	NetIncome,"1,864,405,000,000","79,991,000,000","430,875,000,000","612,286,000,000","741,253,000,000","-846,158,000,000","1,019,526,000,000","545,018,000,000","993,516,000,000","523,071,000,000","869,422,000,000","512,809,000,000","850,928,000,000","157,793,000,000","545,689,000,000","291,654,000,000","359,671,000,000","176,358,000,000","-541,627,000,000","198,179,000,000","338,584,000,000","-186,122,000,000","237,817,000,000","511,170,000,000","69,841,000,000","280,714,000,000","567,109,000,000","250,565,000,000","278,008,000,000","592,411,000,000","730,838,000,000","509,293,000,000","629,538,000,000","1,073,732,000,000","226,975,000,000","1,322,857,000,000","1,090,722,000,000","503,863,000,000","1,043,940,000,000","1,196,246,000,000","1,437,235,000,000","1,321,488,000,000","1,141,891,000,000","430,530,000,000","324,516,000,000","624,608,000,000","1,218,717,000,000","1,475,566,000,000","1,031,214,000,000","875,316,594,080.76","895,118,886,591.84","887,278,305,932.04","880,756,543,236.36","844,105,271,951.85","953,003,829,600","691,358,027,360","691,634,244,150","662,160,301,475.72","717,119,000,580","1,260,000,000,000","1,262,000,000,000","921,666,669,430","921,111,110,190","919,999,999,080","925,555,554,630","-3,489,583,327,750","1,861,111,109,250","522,500,000,000","467,500,000,000","264,215,002,595.26","322,760,000,000","322,760,000,000","190,448,276,300.1","189,941,258,131.52","186,620,418,340.56","232,608,300,689.26","238,168,658,996.25","551,992,319,295","359,364,547,920","359,364,547,920","356,581,858,321.5","342,376,130,520.59","443,718,977,312.37","363,196,760,072.82","353,779,031,727.44","158,754,406,363","158,871,915,176","305,522,913,800","305,522,913,800"
		NetIncomeIncludingNoncontrollingInterests,"2,038,165,000,000","81,491,000,000","496,810,000,000","681,418,000,000","778,445,000,000","-789,153,000,000","1,057,659,000,000","580,338,000,000","1,083,542,000,000","495,750,000,000","906,623,000,000","530,050,000,000","976,888,000,000","-2,377,000,000","475,537,000,000","220,540,000,000","338,366,000,000","89,430,000,000","-658,241,000,000","117,396,000,000","335,200,000,000","-202,765,000,000","224,000,000,000","487,158,000,000","55,646,000,000","258,391,000,000","564,028,000,000","240,501,000,000","292,260,000,000","560,956,000,000","723,256,000,000","465,756,000,000","635,638,000,000","1,020,455,000,000","228,785,000,000","1,371,984,000,000","1,093,062,000,000","540,273,000,000","1,043,940,000,000","1,196,246,000,000","1,437,235,000,000","1,345,374,000,000","1,141,891,000,000","430,530,000,000","324,516,000,000","653,255,000,000","1,218,717,000,000","1,475,566,000,000","1,031,214,000,000","994,688,317,180.27","895,118,886,591.84","887,278,305,932.04","880,756,543,236.36","890,328,992,205.33","953,003,829,600","696,106,365,460","691,634,244,150","656,425,315,963.61","717,119,000,580","1,268,000,000,000","1,262,000,000,000","947,666,669,430","921,111,110,190","919,999,999,080","925,555,554,630","-3,467,083,327,750","1,861,111,109,250","522,500,000,000","467,500,000,000","284,058,418,958.62","322,760,000,000","322,760,000,000","190,448,276,300.1","181,469,510,410.37","186,620,418,340.56","230,712,062,039.94","238,168,658,996.25","560,656,036,087.5","359,364,547,920","359,364,547,920","356,581,858,321.5","343,282,132,784.59","443,718,977,312.37","362,462,963,774.88","353,779,031,727.44","169,095,181,907","158,871,915,176","310,458,283,946","305,522,913,800"
			NetIncomeContinuousOperations,"2,038,165,000,000","81,491,000,000","496,810,000,000","681,418,000,000","778,445,000,000","-789,153,000,000","1,057,659,000,000","580,338,000,000","1,083,542,000,000","495,750,000,000","906,623,000,000","530,050,000,000","976,888,000,000","-2,377,000,000","475,537,000,000","220,540,000,000","338,366,000,000","89,430,000,000","-658,241,000,000","117,396,000,000","335,200,000,000","-202,765,000,000","224,000,000,000","487,158,000,000","55,646,000,000","258,391,000,000","564,028,000,000","240,501,000,000","292,260,000,000","560,956,000,000","723,256,000,000","465,756,000,000","635,638,000,000","1,020,455,000,000","228,785,000,000","1,371,984,000,000","1,093,062,000,000","540,273,000,000","1,043,940,000,000","1,196,246,000,000","1,437,235,000,000","1,345,374,000,000","1,141,891,000,000","430,530,000,000","324,516,000,000","653,255,000,000","1,218,717,000,000","1,475,566,000,000","1,031,214,000,000","875,316,594,080.76","895,118,886,591.84","887,278,305,932.04","880,756,543,236.36","844,105,271,951.85","953,003,829,600","691,358,027,360","691,634,244,150","662,160,301,475.72","717,119,000,580","1,260,000,000,000","1,262,000,000,000","921,666,669,430","921,111,110,190","919,999,999,080","925,555,554,630","-3,489,583,327,750","1,861,111,109,250","522,500,000,000","467,500,000,000","264,215,002,595.26","322,760,000,000","322,760,000,000","190,448,276,300.1","189,941,258,131.52","186,620,418,340.56","232,608,300,689.26","238,168,658,996.25","551,992,319,295","359,364,547,920","359,364,547,920","356,581,858,321.5","342,376,130,520.59","443,718,977,312.37","363,196,760,072.82","353,779,031,727.44","158,754,406,363","158,871,915,176","305,522,913,800","305,522,913,800"
		MinorityInterests,"-173,760,000,000","-1,500,000,000","-65,935,000,000","-69,132,000,000","-37,192,000,000","-57,005,000,000","-38,133,000,000","-35,320,000,000","-90,026,000,000","27,321,000,000","-37,201,000,000","-17,241,000,000","-125,960,000,000","160,170,000,000","70,152,000,000","71,114,000,000","21,305,000,000","86,928,000,000","116,614,000,000","80,783,000,000","3,384,000,000","16,643,000,000","13,817,000,000","24,012,000,000","14,195,000,000","22,323,000,000","3,081,000,000","10,064,000,000","-14,252,000,000","31,455,000,000","7,582,000,000","43,537,000,000","-6,100,000,000",,"-1,810,000,000","-49,127,000,000","-2,340,000,000",,,,,,,,,,,,,,,,,,,"-4,748,338,100",,,,"-8,000,000,000",,,,,,,,,,,,,,,,"1,896,238,649.32",,,,,,,,"733,796,297.94",,,,"-4,935,370,146",
	OtherunderPreferredStockDividend,"6,669,999,999","1,681,205,480","1,681,205,479","1,662,931,506","1,644,657,534","1,681,205,480","1,681,205,479","6,650,931,505","7,707,643,835","8,420,653,151","8,330,108,492","7,877,385,203","8,420,653,151","8,420,653,151","8,330,108,492","8,073,975,372","8,400,426,066","8,330,357,239","8,347,872,419","8,240,301,971","8,111,100,867","8,349,524,740","8,347,872,419","8,240,301,971","8,111,100,867","8,349,524,740","7,831,781,115","2,132,608,696",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"1,857,735,000,000","78,309,794,519","429,193,794,521","610,623,068,494","739,608,342,466","-847,839,205,480","1,017,844,794,521","538,367,068,495","985,808,356,165","514,650,397,241","861,091,813,079","504,931,382,772","842,507,346,849","149,372,600,415","537,358,621,639","283,580,024,628","351,270,464,190","168,027,153,331","-549,974,968,500","189,938,698,029","330,472,899,133","-194,471,524,740","229,469,127,581","502,929,698,029","61,729,899,133","272,364,434,246","559,277,450,506","248,432,257,610","278,008,000,000","592,411,000,000","730,838,000,000","509,293,000,000","629,538,000,000","1,073,732,000,000","226,975,000,000","1,322,857,000,000","1,090,722,000,000","503,863,000,000","1,043,940,000,000","1,196,246,000,000","1,437,235,000,000","1,321,488,000,000","1,141,891,000,000","430,530,000,000","324,516,000,000","653,255,000,000","1,218,717,000,000","1,475,566,000,000","1,031,214,000,000","875,316,594,080.76","895,118,886,591.84","887,278,305,932.04","880,756,543,236.36","844,105,271,951.85","953,003,829,600","691,358,027,360","691,634,244,150","662,160,301,475.72","717,119,000,580","1,260,000,000,000","1,262,000,000,000","921,666,669,430","921,111,110,190","919,999,999,080","925,555,554,630","-3,489,583,327,750","1,861,111,109,250","522,500,000,000","467,500,000,000","264,215,002,595.26","322,760,000,000","322,760,000,000","190,448,276,300.1","189,941,258,131.52","186,620,418,340.56","232,608,300,689.26","238,168,658,996.25","551,992,319,295","359,364,547,920","359,364,547,920","356,581,858,321.5","342,376,130,520.59","443,718,977,312.37","363,196,760,072.82","353,779,031,727.44","158,754,406,363","158,871,915,176","305,522,913,800","305,522,913,800"
BasicEPS,,,"1,339.25","1,905.5","2,308.25",,"3,180.75","1,682.5","3,080.75",,"2,691","1,578","2,633",,"1,679.25","886.25","1,097.75",,"-1,718.75","593.5","1,032.75",,"719","1,576","193.5",,"1,797.5","804","899.75",,"2,365.25","1,648.25","2,037.5",,"734.5","4,281.5","3,528.75",,"3,388","3,882.25","4,664.25",,"3,728.25","1,405.75","1,059.5",,"4,041.25","4,892.75","3,418.25",,"2,865.682","3,597.061","3,039.787",,"3,058.955","2,170.275","2,169.261",,"2,226.838","3,962.3","3,966.4",,"2,845.667","2,842.444","2,862",,"1,478.222","1,603.75","1,428.75",,"991.375","991.375","557.958",,"-1,178.01","684.695","2,506.64",,"1,052.174","1,052.174","1,044.027",,"2,141.119","960.648","935.738",,"411.281","822.562","822.562"
DilutedEPS,,,"1,339.25","1,905.5","2,308.25",,"3,180.75","1,682.5","3,080.75",,"2,691","1,578","2,633",,"1,679.25","886.25","1,097.75",,"-1,718.75","593.5","1,032.75",,"719","1,576","193.5",,"1,797.5","804","899.75",,"2,365.25","1,648.25","2,037.5",,"734.5","4,281.5","3,528.75",,"3,388","3,882.25","4,664.25",,"3,728.25","1,405.75","1,059.5",,"4,041.25","4,892.75","3,418.25",,"2,865.682","3,597.061","3,039.787",,"3,058.955","2,170.275","2,169.261",,"2,226.838","3,962.3","3,966.4",,"2,845.667","2,842.444","2,862",,"1,478.222","1,603.75","1,428.75",,"991.375","991.375","557.958",,"-1,178.01","684.695","2,506.64",,"1,052.174","1,052.174","1,044.027",,"2,141.119","960.648","935.738",,"411.281","822.562","822.562"
BasicAverageShares,,,"320,462,564","320,462,564","320,432,028",,"320,003,928","320,002,520","319,998,636",,"319,995,192","319,993,904","319,990,748",,"319,985,272","319,984,420","319,982,944",,"319,974,480","319,973,488","319,972,228",,"319,137,052","319,136,660","319,135,016",,"311,148,276","308,979,604","308,977,864",,"308,977,776","308,977,776","308,977,776",,"308,977,776","308,977,776","309,097,396",,"308,131,512","308,131,512","308,131,512",,"306,279,664","306,279,664","306,279,664",,"301,576,804","301,576,804","301,684,760",,"312,358,053","246,667,549","289,742,838",,"311,545,510","318,662,808","318,662,808",,"318,046,240","318,046,240","318,172,650",,"323,689,040","323,665,077","323,394,673",,"325,722,746","325,798,909","326,706,964",,"325,568,024","325,568,024","326,663,036",,"326,203,724","326,203,724","385,922,500",,"341,544,819","341,544,819","341,544,819",,"378,740,124","378,740,124","378,074,699",,"386,285,714","371,428,571","371,428,571"
DilutedAverageShares,,,"320,462,564","320,462,564","320,432,028",,"320,003,928","320,002,520","319,998,636",,"319,995,192","319,993,904","319,990,748",,"319,985,272","319,984,420","319,982,944",,"319,974,480","319,973,488","319,972,228",,"319,137,052","319,136,660","319,135,016",,"311,148,276","308,979,604","308,977,864",,"308,977,776","308,977,776","308,977,776",,"308,977,776","308,977,776","309,097,396",,"308,131,512","308,131,512","308,131,512",,"306,279,664","306,279,664","306,279,664",,"301,576,804","301,576,804","301,684,760",,"312,358,053","246,667,549","289,742,838",,"311,545,510","318,662,808","318,662,808",,"318,046,240","318,046,240","318,172,650",,"323,689,040","323,665,077","323,394,673",,"325,722,746","325,798,909","326,706,964",,"325,568,024","325,568,024","326,663,036",,"326,203,724","326,203,724","385,922,500",,"341,544,819","341,544,819","341,544,819",,"378,740,124","378,740,124","378,074,699",,"386,285,714","371,428,571","371,428,571"
TotalOperatingIncomeAsReported,"3,222,713,000,000","-88,523,000,000","1,039,777,000,000","1,068,562,000,000","1,202,896,000,000","-229,268,000,000","1,531,103,000,000","1,252,288,000,000","1,487,704,000,000","726,352,000,000","1,125,692,000,000","979,109,000,000","1,364,969,000,000","-90,079,000,000","1,034,296,000,000","678,514,000,000","659,766,000,000","-583,117,000,000","651,912,000,000","686,344,000,000","731,240,000,000","63,921,000,000","878,703,000,000","839,111,000,000","731,263,000,000","322,077,000,000","632,812,000,000","902,592,000,000","716,919,000,000","377,453,000,000","1,061,665,000,000","1,064,866,000,000","787,778,000,000","1,064,440,000,000","1,287,721,000,000","1,746,451,000,000","1,355,871,000,000","1,344,593,000,000","1,107,761,000,000","1,835,942,000,000","1,447,116,000,000","2,306,943,000,000","1,017,753,000,000","166,755,000,000","373,023,000,000","2,031,475,000,000","1,983,329,000,000","1,884,821,000,000","1,273,651,000,000",,,,,,,"978,157,648,600",,,,"1,753,000,000,000",,,,,,,,,"771,250,000,000",,,,"277,070,292,414.45",,,"417,592,736,313.04",,,,,,,,"441,468,750,988.89",,,,"526,204,464,614",
RentExpenseSupplemental,"39,886,000,000","9,789,000,000","9,420,000,000","9,219,000,000","11,458,000,000","16,609,000,000","18,527,000,000","15,935,000,000","18,445,000,000","22,514,000,000","13,752,000,000","17,374,000,000","16,336,000,000","19,423,000,000","11,748,000,000","28,683,000,000","22,151,000,000","25,961,000,000","24,794,000,000","35,620,000,000","33,461,000,000","32,126,000,000","35,237,000,000","34,656,000,000","35,347,000,000","31,704,000,000","27,811,000,000","24,216,000,000","26,460,000,000","25,194,000,000","25,656,000,000",,"17,493,000,000",,,,,"43,778,000,000","6,635,000,000","6,358,000,000","6,117,000,000","17,107,000,000","4,697,000,000","4,599,000,000","4,526,000,000",,"5,743,000,000","5,463,000,000","5,125,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalExpenses,"60,858,256,000,000","15,853,870,000,000","14,931,075,000,000","15,276,000,000,000","14,803,483,000,000","15,490,111,000,000","14,885,326,000,000","14,881,947,000,000","14,361,309,000,000","13,980,910,000,000","13,905,217,000,000","13,931,913,000,000","13,689,161,000,000","14,335,075,000,000","11,682,642,000,000","12,145,376,000,000","11,828,848,000,000","13,740,423,000,000","13,341,126,000,000","14,501,416,000,000","14,377,717,000,000","15,593,866,000,000","15,382,463,000,000","15,975,463,000,000","14,708,467,000,000","15,851,210,000,000","14,515,926,000,000","14,700,348,000,000","13,864,642,000,000","15,830,987,000,000","14,242,941,000,000","15,423,373,000,000","15,506,993,000,000","17,627,811,000,000","15,665,721,000,000","15,300,302,000,000","14,894,693,000,000","35,887,006,000,000","7,416,279,000,000","6,096,753,000,000","5,502,410,000,000","14,882,245,000,000","5,832,761,000,000","6,177,241,000,000","6,098,280,000,000","17,374,043,000,000","6,829,648,000,000","5,573,137,000,000","4,792,532,000,000",,,,,,,"4,947,768,300,200",,,,"4,679,000,000,000",,,,,,,,,"2,477,500,000,000",,,,"2,382,319,634,126.55",,,"2,817,640,723,680.86",,,,,,,,"2,583,872,690,973.06",,,,"2,609,635,719,104",
