name,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009
		CapitalStock,"1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","929,000","929,000","929,000","929,000","927,000","927,000","927,000","927,000","926,000","926,000","926,000","920,000","919,000","919,000","918,000","913,000","913,000","913,000","913,000","908,000","908,000","906,000","906,000","901,000","901,000","1,020,000","1,020,000","19,574,000","19,574,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0",,
			CommonStock,"1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","1,200,000","929,000","929,000","929,000","929,000","927,000","927,000","927,000","927,000","926,000","926,000","926,000","920,000","919,000","919,000","918,000","913,000","913,000","913,000","913,000","908,000","908,000","906,000","906,000","901,000","901,000","1,020,000","1,020,000","19,574,000","19,574,000"
		AdditionalPaidInCapital,"2,699,700,000","2,691,300,000","2,686,500,000","2,680,400,000","2,673,700,000","2,660,200,000","2,654,500,000","2,646,100,000","2,635,300,000","2,623,700,000","2,610,000,000","2,596,800,000","2,584,500,000","139,249,000","135,618,000","131,851,000","128,080,000","123,577,000","120,383,000","117,158,000","113,960,000","110,112,000","108,012,000","105,879,000","98,662,000","90,985,000","87,029,000","82,962,000","74,551,000","67,812,000","64,512,000","61,430,000","58,408,000","55,469,000","52,461,000","49,485,000","46,271,000","42,858,000","337,949,000","323,185,000","2,592,000","2,592,000"
		RetainedEarnings,"1,629,600,000","1,512,600,000","1,467,400,000","1,401,900,000","1,348,600,000","1,288,200,000","1,185,400,000","1,134,000,000","1,080,800,000","993,300,000","766,900,000","737,300,000","697,700,000","710,779,000","686,042,000","666,016,000","633,876,000","603,597,000","572,213,000","523,822,000","496,539,000","472,005,000","440,441,000","409,988,000","382,587,000","349,290,000","362,831,000","337,420,000","304,567,000","275,491,000","315,203,000","282,686,000","254,793,000","232,121,000","211,210,000","180,903,000","156,730,000","133,087,000","110,940,000","100,918,000","76,028,000","53,352,000"
		TreasuryStock,"1,020,500,000","887,100,000","817,300,000","764,600,000","764,300,000","720,100,000","715,000,000","665,900,000","617,600,000","558,300,000","550,200,000","548,200,000","540,100,000","532,249,000","532,249,000","532,249,000","514,163,000","467,632,000","432,868,000","414,038,000","366,821,000","332,287,000","303,547,000","252,190,000","194,754,000","155,627,000","124,314,000","110,310,000","104,204,000","104,201,000","104,200,000","104,200,000","81,971,000","51,329,000","17,962,000","3,075,000",,,,,,
		GainsLossesNotAffectingRetainedEarnings,"100,000","37,600,000","-9,100,000","8,100,000","26,200,000","11,500,000","25,800,000","34,200,000","75,500,000","50,700,000","50,000,000","29,600,000","2,100,000","-762,000","-775,000","-784,000","-795,000","-824,000","-838,000","-852,000","-870,000","-689,000","-708,000","-712,000","-735,000","-1,050,000","-1,066,000","-1,084,000","-1,101,000","-893,000","-907,000","-922,000","-936,000","-899,000","-914,000","-925,000","-938,000","-972,000","-767,000","-778,000","-787,000","-801,000"
TotalCapitalization,"4,178,200,000","4,223,200,000","4,195,800,000","4,243,600,000","4,201,500,000","4,156,600,000","4,067,000,000","4,064,200,000","4,388,600,000","4,348,500,000","4,190,300,000","4,228,000,000","4,232,100,000","317,946,000","289,565,000","265,763,000","247,927,000","259,645,000","259,817,000","227,017,000","243,735,000","250,067,000","245,124,000","263,891,000","286,680,000","284,517,000","325,399,000","309,906,000","274,726,000","239,122,000","275,521,000","239,907,000","231,202,000","236,270,000","245,701,000","227,294,000","202,964,000","175,874,000","449,142,000","424,345,000","97,407,000","74,717,000"
CommonStockEquity,"3,310,100,000","3,355,600,000","3,328,700,000","3,327,000,000","3,285,400,000","3,241,000,000","3,151,900,000","3,149,600,000","3,175,200,000","3,110,600,000","2,877,900,000","2,816,700,000","2,745,400,000","317,946,000","289,565,000","265,763,000","247,927,000","259,645,000","259,817,000","227,017,000","243,735,000","250,067,000","245,124,000","263,891,000","286,680,000","284,517,000","325,399,000","309,906,000","274,726,000","239,122,000","275,521,000","239,907,000","231,202,000","236,270,000","245,701,000","227,294,000","202,964,000","175,874,000","449,142,000","424,345,000","97,407,000","74,717,000"
CapitalLeaseObligations,"128,300,000","46,700,000","47,400,000","46,900,000","50,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"-999,100,000","-946,100,000","-966,500,000","-1,033,000,000","-1,136,100,000","-1,205,100,000","-1,347,900,000","-1,402,200,000","-1,455,600,000","-1,540,000,000","-1,796,600,000","-1,885,600,000","-1,973,400,000","219,832,000","193,100,000","171,733,000","154,250,000","192,679,000","191,914,000","170,016,000","187,702,000","194,394,000","190,976,000","211,898,000","238,523,000","238,578,000","281,377,000","267,089,000","231,937,000","196,401,000","233,141,000","196,430,000","188,398,000","194,101,000","237,974,000","221,890,000","159,605,000","131,309,000","410,858,000","385,259,000","90,328,000","35,087,000"
WorkingCapital,"274,000,000","326,000,000","290,500,000","291,600,000","171,800,000","87,800,000","-43,400,000","-95,900,000","128,000,000","100,700,000","136,300,000","143,400,000","194,800,000","145,202,000","125,461,000","97,240,000","101,337,000","130,121,000","144,037,000","122,155,000","138,673,000","170,442,000","154,443,000","174,906,000","201,565,000","201,403,000","243,532,000","226,405,000","189,672,000","150,759,000","182,359,000","138,039,000","132,235,000","137,395,000","142,173,000","116,629,000","93,479,000","61,118,000","332,378,000","300,566,000","-16,205,000","-39,089,000"
InvestedCapital,"4,178,200,000","4,223,200,000","4,195,800,000","4,243,600,000","4,501,400,000","4,456,400,000","4,366,600,000","4,363,700,000","4,388,600,000","4,348,500,000","4,190,300,000","4,228,000,000","4,232,100,000","317,946,000","289,565,000","265,763,000","247,927,000","259,645,000","259,817,000","227,017,000","243,735,000","250,067,000","245,124,000","263,891,000","286,680,000","284,517,000","325,399,000","309,906,000","274,726,000","239,122,000","275,521,000","239,907,000","231,202,000","236,270,000","245,701,000","227,294,000","202,964,000","175,874,000","449,142,000","424,345,000","97,407,000","74,717,000"
TangibleBookValue,"-999,100,000","-946,100,000","-966,500,000","-1,033,000,000","-1,136,100,000","-1,205,100,000","-1,347,900,000","-1,402,200,000","-1,455,600,000","-1,540,000,000","-1,796,600,000","-1,885,600,000","-1,973,400,000","219,832,000","193,100,000","171,733,000","154,250,000","192,679,000","191,914,000","170,016,000","187,702,000","194,394,000","190,976,000","211,898,000","238,523,000","238,578,000","281,377,000","267,089,000","231,937,000","196,401,000","233,141,000","196,430,000","188,398,000","194,101,000","237,974,000","221,890,000","159,605,000","131,309,000","410,858,000","385,259,000","90,328,000","35,087,000"
TotalDebt,"996,400,000","914,300,000","914,500,000","963,500,000","1,266,100,000","1,215,400,000","1,214,700,000","1,214,100,000","1,213,400,000","1,237,900,000","1,312,400,000","1,411,300,000","1,486,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt,"702,900,000","638,300,000","717,100,000","755,300,000","869,800,000","940,300,000","1,077,900,000","1,074,100,000","1,047,100,000","1,094,400,000","1,187,600,000","1,262,700,000","1,333,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShareIssued,"125,944,478","125,701,889","125,683,151","125,638,347","125,596,292","125,080,496","125,052,178","125,040,472","125,014,917","124,705,786","125,332,691","124,632,833","123,805,644","92,950,065","92,950,065","92,950,065","92,934,561","92,738,803","92,738,803","92,735,808","92,717,568","92,569,189","92,568,403","92,565,682","92,008,024","91,845,492","91,845,492","91,842,773","91,270,509","91,270,274","91,270,199","91,270,199","90,781,335","90,781,222","90,649,902","90,649,902","90,084,711","90,084,711","102,102,606","102,102,606","102,565,517","102,565,517"
OrdinarySharesNumber,"109,719,823","110,656,892","111,255,022","111,666,897","111,630,805","111,601,976","111,626,297","112,107,466","112,553,369","112,741,217","113,457,824","112,777,346","112,042,728","81,285,307","81,285,307","81,285,307","81,550,703","82,088,549","82,605,193","82,900,495","83,701,811","84,114,475","84,603,437","85,614,964","86,194,095","86,770,737","87,396,837","87,700,964","87,271,829","87,271,683","87,271,635","87,271,635","87,619,957","88,768,885","89,920,627","90,520,527","90,084,711","90,084,711","102,102,606","102,102,606","102,565,517","102,565,517"
TreasurySharesNumber,"16,224,655","15,044,997","14,428,129","13,971,450","13,965,487","13,478,520","13,425,881","12,933,006","12,461,548","11,964,569","11,874,867","11,855,487","11,762,916","11,664,758","11,664,758","11,664,758","11,383,858","10,650,254","10,133,610","9,835,313","9,015,757","8,454,714","7,964,966","6,950,718","5,813,929","5,074,755","4,448,655","4,141,809","3,998,680","3,998,591","3,998,564","3,998,564","3,161,378","2,012,337","729,275","129,375",,,,,,
