name,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014,06/30/2013,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996
			GrossPPE,"1,658,800,000","1,414,800,000","1,286,200,000","1,101,800,000","990,700,000","895,424,000","813,157,000","318,264,000","291,947,000","255,816,000","394,701,000","363,052,000","293,994,000","247,197,000","143,142,000","113,930,000","87,413,000","71,810,000","55,697,000"
				Properties,"0","0","0","0","0","0","0",,,,,,,,,,,,
				LandAndImprovements,"53,600,000","48,700,000","47,900,000","40,200,000","40,100,000","37,702,000","38,430,000",,,,,,,,,,,,
				BuildingsAndImprovements,"541,300,000","477,100,000","452,700,000","411,000,000","402,800,000","388,472,000","380,934,000",,,,,,,,,,,,
				MachineryFurnitureEquipment,"892,700,000","689,800,000","626,500,000","487,300,000","421,100,000","377,444,000","310,009,000",,,,,,,,,,,,
				ConstructionInProgress,"37,500,000","85,200,000","50,800,000","72,700,000","44,200,000","30,078,000","41,525,000",,,,,,,,,,,,
				Leases,"133,700,000","114,000,000","108,300,000","90,600,000","82,500,000","61,728,000","42,259,000",,,,,,,,,,,,
			AccumulatedDepreciation,"-708,300,000","-619,300,000","-545,500,000","-464,800,000","-396,000,000","-325,515,000","-264,571,000",,,,,,,,,,,,
		GoodwillAndOtherIntangibleAssets,"960,100,000","934,300,000","919,700,000","823,300,000","850,900,000","905,149,000","974,130,000","400,747,000","404,084,000","407,810,000","771,381,000","779,780,000","780,961,000","604,312,000","239,311,000","103,328,000","77,468,000","55,697,000","12,751,000"
			Goodwill,"765,800,000","740,500,000","718,600,000","674,000,000","664,000,000","663,868,000","665,781,000","356,509,000","356,509,000","356,597,000","586,510,000","582,966,000","575,464,000","425,186,000","234,421,000","97,975,000","72,316,000","52,189,000","11,760,000"
			OtherIntangibleAssets,"194,300,000","193,800,000","201,100,000","149,300,000","186,900,000","241,281,000","308,349,000","44,238,000","47,575,000","51,213,000","184,871,000","196,814,000","205,497,000","179,126,000","4,890,000","5,353,000","5,152,000","3,508,000","991,000"
		OtherNonCurrentAssets,"72,300,000","67,600,000","58,800,000","56,200,000","45,000,000","37,408,000","27,901,000","25,681,000","18,279,000","16,346,000","15,764,000","11,761,000","13,616,000","8,493,000","2,987,000","1,905,000","2,008,000","1,782,000","1,022,000"
TotalLiabilitiesNetMinorityInterest,"3,355,300,000","2,865,600,000","2,878,600,000","2,652,600,000","2,897,900,000","2,805,679,000","2,635,390,000","591,346,000","564,966,000","535,773,000","953,452,000","932,653,000","902,848,000","669,594,000","351,979,000","272,701,000","214,006,000","154,910,000","81,762,000"
	CurrentLiabilities,"1,699,300,000","1,470,000,000","1,383,300,000","1,316,700,000","1,277,000,000","1,170,428,000","981,517,000","519,340,000","504,720,000","489,124,000","561,095,000","468,924,000","448,064,000","348,034,000","227,786,000","172,003,000","143,755,000","106,810,000","70,460,000"
		PayablesAndAccruedExpenses,"1,474,100,000","1,200,800,000","1,153,100,000","1,149,400,000","1,130,000,000","1,035,490,000","898,346,000","422,643,000","410,752,000","381,676,000","432,080,000","385,769,000","370,801,000","295,159,000","192,490,000","157,218,000","111,379,000","86,262,000","56,915,000"
			Payables,"1,130,800,000","973,000,000","907,100,000","918,000,000","895,900,000","826,790,000","724,432,000","275,580,000","269,590,000","258,791,000","267,657,000","235,392,000","245,536,000","183,457,000","142,721,000","120,467,000","89,100,000","69,366,000","45,931,000"
				AccountsPayable,"1,130,800,000","973,000,000","907,100,000","918,000,000","895,900,000","826,790,000","724,432,000","275,580,000","269,590,000","258,791,000","267,657,000","235,392,000","236,438,000","183,457,000","134,986,000","116,821,000","89,100,000","67,455,000","44,494,000"
				TotalTaxPayable,,,,,,,,,,,,"0","9,098,000","0","7,735,000","3,646,000","0","1,911,000","1,437,000"
					IncomeTaxPayable,,,,,,,,,,,,"0","9,098,000","0","7,735,000","3,646,000","0","1,911,000","1,437,000"
			CurrentAccruedExpenses,"343,300,000","227,800,000","246,000,000","231,400,000","234,100,000","208,700,000","173,914,000","147,063,000","141,162,000","122,885,000","164,423,000","150,377,000","125,265,000","111,702,000","49,769,000","36,751,000","22,279,000","16,896,000","10,984,000"
		CurrentDebtAndCapitalLeaseObligation,"18,300,000","8,400,000","11,700,000","2,400,000","12,900,000","10,514,000","7,659,000","96,697,000","88,606,000","100,908,000","129,015,000","83,155,000","77,263,000","52,875,000","35,296,000","14,785,000","32,376,000","20,548,000","13,545,000"
			CurrentDebt,,,"5,800,000",,"9,400,000","7,500,000","5,625,000","96,697,000","88,606,000","100,908,000","129,015,000","83,155,000","77,263,000","52,875,000","35,296,000","14,785,000","32,376,000","20,548,000","13,545,000"
				OtherCurrentBorrowings,,,"5,800,000",,"9,400,000","7,500,000","5,625,000",,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"18,300,000","8,400,000","5,900,000","2,400,000","3,500,000","3,014,000","2,034,000",,,,,,,,,,,,
		OtherCurrentLiabilities,"206,900,000","260,800,000","218,500,000","164,900,000","134,100,000","124,424,000","75,512,000",,"5,362,000","6,540,000",,,,,,,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,656,000,000","1,395,600,000","1,495,300,000","1,335,900,000","1,620,900,000","1,635,251,000","1,653,873,000","72,006,000","60,246,000","46,649,000","392,357,000","463,729,000","454,784,000","321,560,000","124,193,000","100,698,000","70,251,000","48,100,000","11,302,000"
		LongTermDebtAndCapitalLeaseObligation,"1,331,800,000","1,175,800,000","1,285,900,000","1,143,100,000","1,429,600,000","1,449,019,000","1,475,349,000","9,529,000","11,664,000","3,250,000","278,584,000","353,919,000","370,095,000","270,594,000","114,492,000","92,404,000","64,928,000","44,577,000","7,225,000"
			LongTermDebt,"1,202,900,000","1,123,000,000","1,241,900,000","1,111,600,000","1,395,800,000","1,418,110,000","1,445,843,000","9,529,000","11,664,000","3,250,000","278,584,000","353,919,000","370,095,000","270,594,000","114,492,000","92,404,000","64,928,000","44,577,000","7,225,000"
			LongTermCapitalLeaseObligation,"128,900,000","52,800,000","44,000,000","31,500,000","33,800,000","30,909,000","29,506,000",,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"108,000,000","106,300,000","103,000,000","81,100,000","100,300,000","103,847,000","108,386,000","58,947,000","48,582,000","43,399,000","113,773,000","109,810,000","84,689,000","50,966,000","9,701,000","8,294,000","5,323,000","3,523,000","4,077,000"
			NonCurrentDeferredTaxesLiabilities,"108,000,000","106,300,000","103,000,000","81,100,000","100,300,000","103,847,000","108,386,000","58,947,000","48,582,000","43,399,000","113,773,000","109,810,000","84,689,000","50,966,000","9,701,000","8,294,000","5,323,000","3,523,000","4,077,000"
		DerivativeProductLiabilities,,,,"4,900,000","1,300,000","3,008,000","1,507,000",,,,,,,,,,,,
		OtherNonCurrentLiabilities,"216,200,000","113,500,000","106,400,000","106,800,000","89,700,000","79,377,000","68,631,000","3,530,000",,,,,,,,,,,
TotalEquityGrossMinorityInterest,"1,298,200,000","1,135,300,000","925,500,000","802,800,000","493,000,000","434,108,000","420,009,000","860,694,000","794,809,000","776,517,000","874,313,000","803,815,000","714,869,000","608,197,000","357,717,000","189,344,000","152,416,000","133,973,000","101,135,000"
	StockholdersEquity,"1,298,200,000","1,135,300,000","925,500,000","802,800,000","493,000,000","434,108,000","420,009,000","860,694,000","794,809,000","776,517,000","874,313,000","803,815,000","714,869,000","608,197,000","357,717,000","189,344,000","152,416,000","133,973,000","101,135,000"
		CapitalStock,"1,000,000","1,000,000","1,000,000","1,000,000","900,000","1,791,000","1,791,000","355,000","349,000","356,000","468,000","459,000","453,000","438,000","177,000","141,000","126,000","125,000","117,000"
			PreferredStock,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0"
			CommonStock,"1,000,000","1,000,000","1,000,000","1,000,000","900,000","1,791,000","1,791,000","355,000","349,000","356,000","468,000","459,000","453,000","438,000","177,000","141,000","126,000","125,000","117,000"
		AdditionalPaidInCapital,"866,700,000","861,200,000","855,500,000","836,800,000","594,100,000","591,964,000","591,202,000","171,265,000","155,783,000","180,270,000","525,092,000","507,161,000","492,946,000","453,419,000","243,586,000","102,681,000","88,974,000","87,198,000","68,083,000"
		RetainedEarnings,"430,700,000","264,800,000","66,600,000","-29,200,000","-97,500,000","-153,956,000","-169,460,000","689,074,000","638,677,000","595,891,000","348,753,000","296,195,000","222,004,000","155,528,000","115,738,000","88,857,000","66,185,000","50,017,000","36,770,000"
		GainsLossesNotAffectingRetainedEarnings,"-200,000","8,300,000","2,400,000","-5,800,000","-4,500,000","-5,691,000","-3,524,000",,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,"-534,000","-1,188,000","-1,784,000","-2,335,000","-2,869,000","-3,367,000","-3,835,000"
TotalCapitalization,"2,501,100,000","2,258,300,000","2,167,400,000","1,914,400,000","1,888,800,000","1,852,218,000","1,865,852,000","870,223,000","806,473,000","779,767,000","1,152,897,000","1,157,734,000","1,084,964,000","878,791,000","472,209,000","281,748,000","217,344,000","178,550,000","108,360,000"
CommonStockEquity,"1,298,200,000","1,135,300,000","925,500,000","802,800,000","493,000,000","434,108,000","420,009,000","860,694,000","794,809,000","776,517,000","874,313,000","803,815,000","714,869,000","608,197,000","357,717,000","189,344,000","152,416,000","133,973,000","101,135,000"
CapitalLeaseObligations,"147,200,000","61,200,000","49,900,000","33,900,000","37,300,000","33,923,000","31,540,000",,,,,,,,,,,,
NetTangibleAssets,"338,100,000","201,000,000","5,800,000","-20,500,000","-357,900,000","-471,041,000","-554,121,000","459,947,000","390,725,000","368,707,000","102,932,000","24,035,000","-66,092,000","3,885,000","118,406,000","86,016,000","74,948,000","78,276,000","88,384,000"
WorkingCapital,"971,300,000","733,500,000","701,600,000","622,200,000","623,300,000","556,893,000","523,265,000","188,008,000","140,745,000","143,194,000","84,824,000","112,951,000","81,082,000","69,755,000","96,470,000","70,879,000","55,778,000","52,784,000","42,967,000"
InvestedCapital,"2,501,100,000","2,258,300,000","2,173,200,000","1,914,400,000","1,898,200,000","1,859,718,000","1,871,477,000","966,920,000","895,079,000","880,675,000","1,281,912,000","1,240,889,000","1,162,227,000","931,666,000","507,505,000","296,533,000","249,720,000","199,098,000","121,905,000"
TangibleBookValue,"338,100,000","201,000,000","5,800,000","-20,500,000","-357,900,000","-471,041,000","-554,121,000","459,947,000","390,725,000","368,707,000","102,932,000","24,035,000","-66,092,000","3,885,000","118,406,000","86,016,000","74,948,000","78,276,000","88,384,000"
TotalDebt,"1,350,100,000","1,184,200,000","1,297,600,000","1,145,500,000","1,442,500,000","1,459,533,000","1,483,008,000","106,226,000","100,270,000","104,158,000","407,599,000","437,074,000","447,358,000","323,469,000","149,788,000","107,189,000","97,304,000","65,125,000","20,770,000"
NetDebt,"1,188,200,000","1,115,500,000","1,239,600,000","1,100,700,000","1,396,000,000","1,420,300,000","1,437,391,000","18,515,000","25,183,000","4,697,000","355,277,000","398,158,000","413,698,000","255,195,000","131,258,000","101,583,000","89,889,000","61,472,000","15,213,000"
ShareIssued,"103,800,000","103,200,000","100,805,993","99,901,288","99,656,275",,,"35,581,403","34,995,932","37,579,769","46,770,972","45,824,250","45,154,496","43,755,069","14,107,728","13,890,108","13,507,326","12,511,606","11,693,229"
OrdinarySharesNumber,"103,800,000","103,200,000","100,805,993","99,901,288","99,656,275",,,"35,581,403","34,995,932","37,579,769","46,770,972","45,824,250","45,154,496","43,755,069","14,107,728","13,890,108","13,507,326","12,511,606","11,693,229"
