name,ttm,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005
NormalizedIncome,"-1,760,528,019.234","-2,461,500,000","146,010,000","132,710,000","326,800,000","130,240,000","148,019,566.367","267,200,000","238,640,000","305,240,000","509,400,000","50,314,000","22,624,000","51,220,000","2,903,200","-59,147,147","-78,944,963","-177,558,216","-127,958,600","-88,809,804","-27,621,630","-66,766,960","-87,765,079.184","112,225,387","117,408,375","113,495,145","79,993,143.106","140,017,500","99,708,205","53,854,455","117,928,696.053","96,031,850","70,638,113.735","129,831,739.758","119,845,604.141","120,102,684.472","143,705,947.343","94,919,584.178","61,001,250.341","24,439,592.313","127,289,710.585","69,232,270.376","18,554,050","20,627,150","-30,410,650","-10,506,965.215","166,460,482.669","45,664,384.651","48,049,550.214","31,721,854.055","27,291,131.419","6,652,050","8,929,800","6,860,300","19,079,000","-2,017,000","-2,017,000","-1,428,000","488,000","489,000","489,000","489,000"
InterestExpense,"180,000,000","42,000,000","44,000,000","46,000,000","48,000,000","47,000,000","46,000,000","46,000,000","27,000,000","30,000,000","28,000,000","39,000,000","39,000,000","40,000,000","39,123,000","49,963,000","51,450,000","51,106,000","62,028,000","51,250,000","51,000,000","51,106,000","50,095,000","50,178,000","52,663,000","52,788,000","53,073,000","52,684,000","50,800,000","48,852,000","41,674,000","51,337,000","41,899,000","35,837,000","34,159,000","32,881,000","21,660,000","29,660,000","25,794,000","12,036,000","11,192,000","11,065,000","10,913,000","6,809,000","6,200,000","4,370,000",,,,,,,,,,,,,,,,
NetInterestIncome,"-180,000,000","-42,000,000","-44,000,000","-46,000,000","-48,000,000","-47,000,000","-46,000,000","-46,000,000","-27,000,000","-30,000,000","-28,000,000","-39,000,000","-39,000,000","-40,000,000","-41,399,000","-52,511,000","-54,017,000","-53,652,000","-54,581,000","-53,752,000","-53,482,000","-53,569,000","-52,537,000","-52,601,000","-55,388,000","-56,135,000","-56,401,000","-55,995,000","-54,079,000","-52,106,000","-53,632,000","-51,337,000","-41,899,000","-35,837,000","-34,159,000","-32,881,000","-21,660,000","-29,660,000","-25,794,000","-12,036,000","-11,192,000","-11,065,000","-10,913,000","-6,809,000","-6,200,000","-4,370,000",,,,,,,,,,,,,,,,
EBIT,"-10,634,000,000","-10,802,000,000","-556,000,000","826,000,000","-102,000,000","-842,000,000","1,937,000,000","-222,000,000","204,000,000","1,119,000,000","-178,000,000","-140,000,000","284,000,000","1,061,000,000","-179,707,000","-31,557,000","-372,484,000","-1,563,146,000","67,296,000","322,782,000","-140,191,000","62,768,000","249,023,000","541,744,000","71,491,000","199,426,000","191,076,000","104,800,000","189,304,000","77,388,000","123,708,000","61,480,000","558,759,000","86,071,000","-93,164,000","610,285,000","397,112,000","-49,422,000","-5,775,000","42,893,000","210,107,000","118,545,000","19,033,000","48,395,000","-52,709,000","-16,961,000","202,235,000","245,908,000","-19,814,000","40,933,000","13,785,000","23,981,000","21,979,000","19,634,000","-67,138,000","57,546,000","57,546,000","25,652,000","-32,508,000","13,734,000","13,734,000","13,734,000"
EBITDA,"-8,611,000,000"
ReconciledCostOfRevenue,"3,066,000,000","762,000,000","791,000,000","763,000,000","750,000,000","725,000,000","695,000,000","651,000,000","510,000,000","517,000,000","472,000,000","438,000,000","425,000,000","418,000,000","399,499,000","402,784,000","391,190,000","425,039,000","457,213,000","467,592,000","447,067,000","392,740,000","399,919,000","397,490,000","372,389,000","348,316,000","341,974,000","320,856,000","295,949,000","269,265,000","642,366,000","96,666,000","87,689,000","92,150,000","86,102,000","87,548,000","69,577,000","63,658,000","53,073,000","48,697,000","41,326,000","37,995,000","32,561,000","28,215,000","27,241,000","30,761,000","43,499,000","44,541,000","22,363,000","10,221,000","18,309,000","18,103,000","12,395,000","10,877,000",,,,,,,,
ReconciledDepreciation,"2,023,000,000","524,000,000","533,000,000","488,000,000","478,000,000","465,000,000","445,000,000","406,000,000","310,000,000","317,000,000","298,000,000","284,000,000","281,000,000","283,000,000","276,951,000","299,209,000","280,966,000","310,082,000","321,779,000","329,467,000","304,802,000","267,205,000","264,138,000","256,765,000","237,445,000","221,392,000","214,833,000","200,625,000","188,730,000","168,420,000","140,188,000","157,621,000","141,450,000","135,869,000","123,478,000","115,730,000","98,881,000","90,288,000","80,006,000","61,900,000","54,101,000","53,843,000","48,158,000","54,835,000","52,402,000","50,748,000","48,090,000","31,852,000","22,349,000","21,621,000","22,079,000","19,805,000","18,028,000","20,934,000",,,,,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"-9,287,000,000","-9,277,000,000","-471,000,000","558,000,000","-97,000,000","-695,000,000","1,513,000,000","-199,000,000","137,000,000","835,000,000","267,000,000","-113,000,000","152,000,000","650,000,000","-125,135,000","-51,146,000","-265,685,000","-1,020,480,000","-788,000","179,659,000","-120,483,000","7,512,000","129,896,000","305,203,000","11,769,000","91,307,000","105,789,000","30,421,000","85,153,000","17,559,000","51,828,000","5,988,000","319,297,000","31,117,000","-79,171,000","356,205,000","232,182,000","-48,613,000","-29,452,000","20,775,000","124,171,000","67,540,000","16,879,000","19,762,000","-33,218,000","-13,225,000","128,829,000","141,928,000","-14,420,000","22,365,000","6,858,000","7,954,000","5,925,000","4,623,000","19,079,000","-2,017,000","-2,017,000","-1,428,000","488,000","489,000","489,000","489,000"
TotalUnusualItemsExcludingGoodwill,"-8,764,000,000","-7,925,000,000","-786,000,000","599,000,000","-652,000,000","-1,058,000,000","1,706,000,000","-630,000,000","-132,000,000","688,000,000","-404,000,000","-258,000,000","208,000,000","940,000,000","-213,397,000","12,761,000","-297,831,000","-1,333,737,000","211,951,000","405,542,000","-147,399,000","115,340,000","333,335,000","310,753,000","-169,023,000","-35,615,000","33,651,000","-168,610,000","-23,667,000","-59,017,000","-104,625,000","-138,529,000","402,515,000","-159,361,000","-320,059,000","382,719,000","143,071,000","-233,494,000","-96,955,000","-5,443,000","-4,996,000","-2,693,000","-2,577,000","-1,331,000","-4,319,000","-4,384,000","-56,868,000","158,006,000","-102,191,000","-15,368,000","-28,430,000","2,003,000","-5,008,000","-3,442,000",,,,,,,,
TotalUnusualItems,"-8,764,000,000","-7,925,000,000","-786,000,000","599,000,000","-652,000,000","-1,058,000,000","1,706,000,000","-630,000,000","-132,000,000","688,000,000","-404,000,000","-258,000,000","208,000,000","940,000,000","-213,397,000","12,761,000","-297,831,000","-1,333,737,000","211,951,000","405,542,000","-147,399,000","115,340,000","333,335,000","310,753,000","-169,023,000","-35,615,000","33,651,000","-168,610,000","-23,667,000","-59,017,000","-104,625,000","-138,529,000","402,515,000","-159,361,000","-320,059,000","382,719,000","143,071,000","-233,494,000","-96,955,000","-5,443,000","-4,996,000","-2,693,000","-2,577,000","-1,331,000","-4,319,000","-4,384,000","-56,868,000","158,006,000","-102,191,000","-15,368,000","-28,430,000","2,003,000","-5,008,000","-3,442,000",,,,,,,,
NormalizedEBITDA,"153,000,000","-2,353,000,000","763,000,000","715,000,000","1,028,000,000","681,000,000","676,000,000","814,000,000","646,000,000","748,000,000","524,000,000","402,000,000","357,000,000","404,000,000","310,641,000","254,891,000","206,313,000","80,673,000","177,124,000","246,707,000","312,010,000","214,633,000","179,826,000","487,756,000","477,959,000","456,433,000","372,258,000","474,035,000","401,701,000","304,825,000","368,521,000","357,630,000","297,694,000","381,301,000","350,373,000","343,296,000","352,922,000","274,360,000","171,186,000","110,236,000","269,204,000","175,081,000","69,768,000","104,561,000","4,012,000","38,171,000","307,193,000","120,430,000","104,726,000","77,922,000","64,294,000","41,783,000","45,015,000","44,010,000","-67,138,000","57,546,000","57,546,000","25,652,000","-32,508,000","13,734,000","13,734,000","13,734,000"
TaxRateForCalcs,"0.141","0.14","0.215","0.29","0.35","0.22","0.2","0.26","0.23","0.23","0.4","0.367","0.378","0.363","0.4","0.373","0.373","0.368","0.4","0.338","0.37","0.356","0.347","0.379","0.375","0.377","0.233","0.35","0.385","0.385","0.368","0.35","0.382","0.381","0.378","0.383","0.382","0.385","0.067","0.327","0.376","0.372","0.35","0.35","0.35","0.38","0.338","0.391","0.389","0.391","0.281","0.35","0.4","0.35","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"-1,237,528,019.234","-1,109,500,000","-168,990,000","173,710,000","-228,200,000","-232,760,000","341,019,566.367","-163,800,000","-30,360,000","158,240,000","-161,600,000","-94,686,000","78,624,000","341,220,000","-85,358,800","4,759,853","-111,090,963","-490,815,216","84,780,400","137,073,196","-54,537,630","41,061,040","115,673,920.816","117,775,387","-63,383,625","-13,426,855","7,855,143.106","-59,013,500","-9,111,795","-22,721,545","-38,524,303.947","-48,485,150","153,856,113.735","-60,646,260.242","-121,042,395.859","146,616,684.472","54,594,947.343","-89,961,415.822","-6,501,749.659","-1,778,407.687","-1,877,289.415","-1,000,729.624","-901,950","-465,850","-1,511,650","-1,665,965.215","-19,236,517.331","61,742,384.651","-39,721,449.786","-6,011,145.945","-7,996,868.581","701,050","-2,003,200","-1,204,700","0","0","0","0","0","0","0","0"
