name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992
	NetPPE,"10,561,000,000","9,906,000,000","9,247,000,000","9,139,000,000","9,485,000,000","10,049,000,000","10,475,000,000","11,858,000,000","13,637,000,000","14,306,000,000","15,500,000,000","13,161,000,000","11,240,000,000","9,255,000,000","7,786,000,000","7,517,000,000","6,036,000,000","6,717,000,000","6,414,000,000","6,433,000,000","6,713,000,000","7,289,000,000","3,225,000,000","2,712,000,000","2,508,000,000","2,439,000,000","2,259,000,000","2,200,000,000"
	GoodwillAndOtherIntangibleAssets,"68,951,000,000","68,951,000,000","71,253,000,000","74,638,000,000","76,616,000,000","77,919,000,000","80,470,000,000","82,511,000,000","85,498,000,000","98,961,000,000","118,114,000,000","103,525,000,000","87,826,000,000","75,084,000,000","51,354,000,000","49,149,000,000","12,363,000,000","12,484,000,000","12,148,000,000","13,142,000,000","13,992,000,000","14,708,000,000","9,380,000,000","2,030,000,000","1,514,000,000","1,712,000,000","1,367,000,000","900,000,000"
		Goodwill,"68,951,000,000","68,951,000,000","68,951,000,000","68,969,000,000","69,761,000,000","69,777,000,000","69,844,000,000","69,976,000,000","69,967,000,000","73,861,000,000","86,314,000,000",,,,,,,,,,,,,,,,,
		OtherIntangibleAssets,,,"2,302,000,000","5,669,000,000","6,855,000,000","8,142,000,000","10,626,000,000","12,535,000,000","15,531,000,000","25,100,000,000","31,800,000,000",,,,,,,,,,,,,,,,,
	AssetsHeldForSale,,,,"10,670,000,000",,,,,,,,,,,,,,,,,,,,,,,,
	OtherAssets,"129,690,000,000","116,320,000,000","132,741,000,000","120,709,000,000","108,582,000,000","112,063,000,000","124,090,000,000","164,605,000,000","145,686,000,000","182,124,000,000","191,077,000,000","199,412,000,000","191,948,000,000","146,167,000,000","90,311,000,000","89,028,000,000","104,332,000,000","95,545,000,000","84,404,000,000","60,962,000,000","51,105,000,000","56,709,000,000","11,277,000,000","6,694,000,000","5,540,000,000","3,239,000,000","4,864,000,000","3,575,000,000"
TotalLiabilitiesNetMinorityInterest,"2,169,269,000,000","2,089,182,000,000","2,014,088,000,000","1,920,862,000,000","1,888,111,000,000","1,861,063,000,000","1,869,588,000,000","1,973,018,000,000","1,898,945,000,000","2,036,661,000,000","1,991,855,000,000","1,640,891,000,000","1,568,943,000,000","1,324,465,000,000","1,190,270,000,000","1,010,812,000,000","688,465,000,000","610,139,000,000","573,244,000,000","594,563,000,000","588,142,000,000","571,741,000,000","243,225,000,000","172,085,000,000","174,497,000,000","158,593,000,000","147,707,000,000","110,245,000,000"
	TotalDeposits,"1,434,803,000,000","1,381,476,000,000","1,309,545,000,000","1,260,934,000,000","1,197,259,000,000","1,118,936,000,000","1,119,271,000,000","1,105,261,000,000","1,033,041,000,000","1,010,430,000,000","991,611,000,000","882,997,000,000","805,177,000,000","693,497,000,000","634,670,000,000","618,570,000,000","414,113,000,000","386,458,000,000","373,495,000,000","364,244,000,000","347,273,000,000","357,260,000,000","138,194,000,000","106,498,000,000","100,691,000,000","100,470,000,000","91,113,000,000","82,727,000,000"
		InterestBearingDepositsLiabilities,"1,017,779,000,000","954,829,000,000","864,871,000,000","810,770,000,000","765,106,000,000","718,604,000,000","737,946,000,000","725,142,000,000","693,974,000,000","719,129,000,000","716,507,000,000","664,999,000,000","612,950,000,000","508,689,000,000","447,934,000,000","448,671,000,000","292,583,000,000","262,099,000,000","259,561,000,000","263,599,000,000","251,804,000,000","262,924,000,000","103,520,000,000","80,760,000,000","77,277,000,000","79,090,000,000","91,113,000,000","82,727,000,000"
			CustomerAccounts,"1,017,779,000,000","954,829,000,000","864,871,000,000","810,770,000,000","765,106,000,000","718,604,000,000","737,946,000,000","725,142,000,000","693,974,000,000","719,129,000,000","716,507,000,000","664,999,000,000","612,950,000,000","508,689,000,000","447,934,000,000","448,671,000,000","292,583,000,000","262,099,000,000","259,561,000,000","263,599,000,000","251,804,000,000","262,924,000,000","103,520,000,000","80,760,000,000","77,277,000,000","79,090,000,000","91,113,000,000","82,727,000,000"
