name,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999
			CommonStock,"15,539,000,000","13,814,000,000","13,784,000,000","13,751,000,000","13,662,000,000","13,570,000,000","13,496,000,000","13,460,000,000","13,447,000,000","9,067,000,000","9,056,000,000","8,935,000,000","8,808,000,000","8,687,000,000","8,563,000,000","8,438,000,000","7,991,000,000","7,290,000,000","7,074,000,000","6,974,000,000","6,876,000,000","6,497,000,000","6,344,000,000","6,172,000,000","5,972,000,000","5,877,500,000","5,797,700,000","5,723,200,000","5,324,058,000","0","0","1,841,235,000","1,811,734,000","0","0","0","1,782,804,000","1,752,298,000","1,740,102,000","1,719,120,000","1,660,795,000","1,614,338,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
		AdditionalPaidInCapital,,"13,814,000,000","13,784,000,000","13,751,000,000","13,662,000,000","13,570,000,000","13,496,000,000","13,460,000,000","13,447,000,000","9,067,000,000","9,056,000,000","8,935,000,000","8,808,000,000","8,687,000,000","8,563,000,000","8,438,000,000","7,991,000,000","7,290,000,000","7,074,000,000","6,974,000,000","6,876,000,000","6,497,000,000","6,344,000,000","6,172,000,000","5,972,000,000","5,877,500,000","5,797,700,000","5,723,200,000","5,324,058,000","5,253,122,000","5,184,564,000",,,"1,807,325,000","1,803,943,000","1,798,517,000",,,,,,,"1,574,902,000","1,383,860,000","1,350,694,000","1,335,264,000","1,331,215,000","1,324,601,000","1,320,692,000","1,314,448,000","1,305,799,000","1,264,907,000","1,235,809,000","1,207,172,000","1,175,660,000","1,522,825,000","1,431,681,000","1,049,327,000","965,197,000","353,404,000","941,902,000","930,028,000","919,341,000","910,823,000","896,132,000","882,203,000","867,206,000","848,969,000","842,014,000","839,847,000","824,770,000","810,348,000","789,952,000","684,556,000","679,970,000","672,110,000","665,648,000","580,140,000","578,840,000","578,840,000","578,840,000","578,840,000","578,612,000","578,473,000"
		RetainedEarnings,"-1,883,000,000","-1,680,000,000","-1,712,000,000","-2,044,000,000","-2,058,000,000","-2,106,000,000","-2,122,000,000","-2,055,000,000","-2,075,000,000","-2,222,000,000","-2,105,000,000","-2,005,000,000","-2,010,000,000","-1,932,000,000","-1,844,000,000","-1,754,000,000","-1,670,000,000","-1,619,000,000","-1,560,000,000","-1,438,000,000","-1,400,000,000","-1,328,000,000","-1,252,000,000","-1,182,000,000","-1,189,000,000","-1,146,700,000","-1,089,500,000","-1,058,400,000","-1,027,678,000","-990,658,000","-903,922,000","-868,077,000","-834,921,000","-814,484,000","-779,232,000","-762,004,000","-595,533,000","-582,450,000","-561,396,000","-538,838,000","-527,082,000","-518,601,000","-503,078,000","-481,749,000","-456,856,000","-443,512,000","-440,911,000","-435,111,000","-419,890,000","-420,810,000","-407,974,000","-396,035,000","-383,325,000","-372,870,000","-360,972,000","-721,639,000","-688,069,000","-321,963,000","-312,641,000","302,288,000","-286,852,000","272,361,000","257,249,000","245,913,000","233,736,000","-221,331,000","-417,098,000","-195,844,000","-183,270,000","-169,224,000","-155,369,000","-148,114,000","-139,200,000","-125,085,000","-112,747,000","-108,872,000","-94,532,000","-112,938,000","-103,180,000","-93,657,000","-84,202,000","-74,689,000","-65,759,000","-54,571,000"
		GainsLossesNotAffectingRetainedEarnings,"98,000,000","198,000,000","156,000,000","232,000,000","317,000,000","118,000,000","183,000,000","103,000,000","-7,000,000","-21,000,000","-16,000,000","-12,000,000","-11,000,000","-8,000,000","-9,000,000","-10,000,000","3,000,000","-5,000,000","-13,000,000","-11,000,000","-20,000,000","-8,000,000","-8,000,000","-8,000,000","-8,000,000","-26,100,000","-26,100,000","-26,100,000","-26,123,000","-15,196,000","-15,196,000","-15,196,000","-15,196,000","-4,577,000","-4,577,000","-4,577,000","-7,111,000","-12,213,000","-6,775,000","-4,129,000","-4,341,000","-6,723,000","-5,727,000","-14,400,000","-10,608,000","6,893,000","9,889,000","9,031,000","7,935,000","10,797,000","14,365,000","12,830,000",,,,,,,,,,"-292,969,000","-263,201,000","-235,808,000","-203,742,000","269,956,000","484,436,000","71,744,000","73,873,000","75,668,000","90,004,000","101,407,000","118,306,000","53,931,000","55,564,000","57,981,000",,,,,,,,
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,048,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherEquityAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,782,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	MinorityInterest,"60,000,000","60,000,000","60,000,000","60,000,000","60,000,000","60,000,000","60,000,000","60,000,000","60,000,000",,,,,,,,,,,,"0","0","5,000,000","5,000,000","5,000,000","5,200,000","5,300,000","5,400,000","5,175,000","5,251,000","5,107,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalCapitalization,"26,788,000,000","22,732,000,000","22,117,000,000","21,450,000,000","21,401,000,000","21,143,000,000","20,996,000,000","21,442,000,000","21,089,000,000","13,470,000,000","13,252,000,000","12,904,000,000","12,441,000,000","12,075,000,000","11,834,000,000","11,232,000,000","10,742,000,000","10,264,000,000","10,135,000,000","9,676,000,000","9,193,000,000","8,410,000,000","8,137,000,000","7,499,000,000","7,179,000,000","6,949,200,000","6,755,600,000","6,857,000,000","6,812,999,000","6,680,433,000","6,618,458,000","2,587,703,000","2,263,043,000","2,001,961,000","2,524,893,000","2,617,478,000","2,577,852,000","2,228,281,000","2,231,183,000","2,254,022,000","2,207,098,000","2,303,003,000","2,273,328,000","1,861,553,000","1,755,892,000","1,773,554,000","1,793,919,000","1,777,011,000","1,728,803,000","1,634,428,000","1,593,088,000","1,525,374,000","1,461,559,000","1,437,165,000","1,377,813,000","1,381,227,000","1,349,746,000","1,329,922,000","1,305,202,000","1,315,088,000","1,337,579,000","1,341,502,000","1,345,288,000","1,209,838,000","1,208,237,000","1,300,697,000","1,290,613,000","1,075,676,000","1,055,576,000","1,060,982,000","1,009,405,000","1,071,019,000","1,076,258,000","872,402,000","886,878,000","864,413,000","814,539,000","707,097,000","487,607,000","494,064,000","500,529,000","511,598,000","512,853,000","523,902,000"
PreferredStockEquity,"2,956,000,000","2,420,000,000","2,421,000,000","2,422,000,000","2,423,000,000","2,423,000,000","2,424,000,000","2,422,000,000","2,424,000,000","1,508,000,000","1,508,000,000","1,509,000,000","1,509,000,000","1,510,000,000","1,510,000,000","1,266,000,000","1,100,000,000","1,100,000,000","1,100,000,000","879,000,000","880,000,000","882,000,000","636,000,000","636,000,000","391,000,000","244,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CommonStockEquity,"13,754,000,000","12,332,000,000","12,228,000,000","11,939,000,000","11,921,000,000","11,582,000,000","11,557,000,000","11,508,000,000","11,365,000,000","6,824,000,000","6,935,000,000","6,918,000,000","6,787,000,000","6,747,000,000","6,710,000,000","6,674,000,000","6,324,000,000","5,666,000,000","5,501,000,000","5,525,000,000","5,456,000,000","5,161,000,000","5,084,000,000","4,982,000,000","4,775,000,000","4,704,700,000","4,682,100,000","4,638,700,000","4,270,257,000","4,247,268,000","4,265,446,000","957,962,000","961,617,000","988,264,000","1,020,134,000","1,031,936,000","1,180,160,000","1,157,635,000","1,171,931,000","1,176,153,000","1,129,372,000","1,089,014,000","1,066,097,000","887,711,000","883,230,000","898,645,000","900,193,000","898,521,000","908,737,000","904,435,000","912,190,000","881,702,000","852,484,000","834,302,000","814,688,000","801,186,000","743,612,000","727,364,000","652,556,000","655,692,000","655,050,000","909,420,000","913,389,000","920,928,000","926,126,000","930,828,000","934,544,000","724,869,000","732,617,000","746,291,000","759,405,000","763,641,000","769,058,000","613,402,000","622,787,000","621,219,000","571,116,000","467,202,000","475,660,000","485,183,000","494,638,000","504,151,000","512,853,000","523,902,000"
CapitalLeaseObligations,"819,000,000","448,000,000","453,000,000","460,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"10,281,000,000","10,373,000,000","10,266,000,000","9,966,000,000","9,935,000,000","9,578,000,000","9,553,000,000","9,224,000,000","9,075,000,000","5,529,000,000","5,628,000,000","5,601,000,000","5,462,000,000","5,414,000,000","5,371,000,000","5,128,000,000","4,602,000,000","3,931,000,000","3,769,000,000","3,565,000,000","3,495,000,000","3,524,000,000","3,188,000,000","3,067,000,000","2,602,000,000","2,372,100,000","2,091,900,000","2,032,200,000","1,647,580,000","1,603,123,000","1,607,967,000","709,232,000","717,713,000","744,185,000","775,881,000","787,508,000","803,172,000","780,183,000","793,988,000","796,800,000","750,333,000","717,227,000","695,387,000","533,511,000","529,193,000","542,625,000","544,069,000","541,167,000","550,525,000","544,118,000","550,485,000","521,009,000","480,817,000","461,638,000","445,823,000","430,857,000","377,196,000","368,718,000","292,840,000","294,903,000","293,195,000","546,114,000","549,278,000","559,462,000","563,698,000","569,096,000","571,874,000","502,199,000","509,947,000","523,621,000","536,735,000","540,971,000","546,388,000","413,902,000","418,157,000","411,459,000","356,226,000","251,962,000","327,400,000","333,453,000","494,638,000","504,151,000","512,853,000","523,902,000"
WorkingCapital,"-470,000,000","-146,000,000","-450,000,000","-605,000,000","-477,000,000","-430,000,000","-606,000,000","-56,000,000","-120,000,000","-172,000,000","-224,000,000","-230,000,000","-109,000,000","-148,000,000","-71,000,000","204,000,000","37,000,000","-128,000,000","188,000,000","11,000,000","-17,000,000","385,000,000","371,000,000","-80,000,000","-170,000,000","-190,900,000","-224,200,000","42,800,000","62,742,000","101,659,000","101,961,000","-42,015,000","-342,109,000","-192,796,000","84,590,000","195,796,000","128,067,000","-90,217,000","-70,807,000","-74,679,000","-122,012,000","32,793,000","9,672,000","-74,876,000","-86,550,000","-79,206,000","-76,959,000","-38,804,000","-8,899,000","-13,823,000","-13,359,000","-26,526,000","-24,331,000","4,390,000","-45,908,000","-17,182,000","-20,722,000","-19,707,000","-24,068,000","-18,081,000","-736,000","3,737,000","2,676,000","-134,133,000","-126,724,000","-1,949,000","2,601,000","-5,774,000","-1,335,000","9,703,000","-50,734,000","7,357,000","2,499,000","12,780,000","16,324,000","-11,747,000","-75,647,000","-169,698,000","3,636,000","1,245,000","552,000","4,986,000","2,443,000","4,638,000"
InvestedCapital,"23,906,000,000","20,652,000,000","20,036,000,000","19,499,000,000","19,458,000,000","19,138,000,000","19,025,000,000","19,274,000,000","18,921,000,000","11,968,000,000","11,750,000,000","11,401,000,000","10,938,000,000","10,571,000,000","10,330,000,000","9,972,000,000","9,647,000,000","9,313,000,000","9,040,000,000","8,801,000,000","8,317,000,000","7,532,000,000","7,505,000,000","7,125,000,000","7,050,000,000","6,966,600,000","7,017,000,000","6,869,100,000","6,824,651,000","6,691,752,000","6,628,421,000","2,645,773,000","2,587,646,000","2,237,713,000","2,535,343,000","2,627,617,000","2,585,833,000","2,332,768,000","2,323,218,000","2,444,401,000","2,401,161,000","2,310,293,000","2,289,350,000","1,943,760,000","1,837,796,000","1,855,334,000","1,883,067,000","1,783,929,000","1,735,225,000","1,641,021,000","1,603,639,000","1,546,793,000","1,482,665,000","1,459,826,000","1,416,119,000","1,392,809,000","1,373,025,000","1,346,656,000","1,329,961,000","1,331,769,000","1,344,072,000","1,343,748,000","1,354,064,000","1,356,038,000","1,342,237,000","1,300,697,000","1,299,518,000","1,082,326,000","1,058,876,000","1,060,982,000","1,074,405,000","1,082,919,000","1,084,058,000","878,538,000","887,988,000","892,554,000","901,531,000","888,875,000","489,610,000","494,064,000","501,430,000","512,426,000","513,195,000","523,902,000"
TangibleBookValue,"7,325,000,000","7,953,000,000","7,845,000,000","7,544,000,000","7,512,000,000","7,155,000,000","7,129,000,000","6,802,000,000","6,651,000,000","4,021,000,000","4,120,000,000","4,092,000,000","3,953,000,000","3,904,000,000","3,861,000,000","3,862,000,000","3,502,000,000","2,831,000,000","2,669,000,000","2,686,000,000","2,615,000,000","2,642,000,000","2,552,000,000","2,431,000,000","2,211,000,000","2,127,700,000","2,091,900,000","2,032,200,000","1,647,580,000","1,603,123,000","1,607,967,000","709,232,000","717,713,000","744,185,000","775,881,000","787,508,000","803,172,000","780,183,000","793,988,000","796,800,000","750,333,000","717,227,000","695,387,000","533,511,000","529,193,000","542,625,000","544,069,000","541,167,000","550,525,000","544,118,000","550,485,000","521,009,000","480,817,000","461,638,000","445,823,000","430,857,000","377,196,000","368,718,000","292,840,000","294,903,000","293,195,000","546,114,000","549,278,000","559,462,000","563,698,000","569,096,000","571,874,000","502,199,000","509,947,000","523,621,000","536,735,000","540,971,000","546,388,000","413,902,000","418,157,000","411,459,000","356,226,000","251,962,000","327,400,000","333,453,000","494,638,000","504,151,000","512,853,000","523,902,000"
TotalDebt,"10,971,000,000","8,768,000,000","8,261,000,000","8,020,000,000","7,537,000,000","7,556,000,000","7,468,000,000","7,766,000,000","7,556,000,000","5,144,000,000","4,815,000,000","4,483,000,000","4,151,000,000","3,824,000,000","3,620,000,000","3,298,000,000","3,323,000,000","3,647,000,000","3,539,000,000","3,276,000,000","2,861,000,000","2,371,000,000","2,421,000,000","2,143,000,000","2,275,000,000","2,261,900,000","2,334,900,000","2,230,400,000","2,554,394,000","2,444,484,000","2,362,975,000","1,687,811,000","1,626,029,000","1,249,449,000","1,515,209,000","1,595,681,000","1,405,673,000","1,175,133,000","1,151,287,000","1,268,248,000","1,271,789,000","1,221,279,000","1,223,253,000","1,056,049,000","954,566,000","956,689,000","982,874,000","885,408,000","826,488,000","736,586,000","691,449,000","665,091,000","630,181,000","625,524,000","601,431,000","591,623,000","629,413,000","619,292,000","677,405,000","676,077,000","689,022,000","434,328,000","440,675,000","435,110,000","416,111,000","369,869,000","364,974,000","357,457,000","326,259,000","314,691,000","315,000,000","319,278,000","315,000,000","265,136,000","265,201,000","271,335,000","330,415,000","421,673,000","13,950,000","8,881,000","6,792,000","8,275,000","342,000",
NetDebt,"10,023,000,000","7,700,000,000","7,480,000,000","7,388,000,000","7,380,000,000","7,427,000,000","7,387,000,000","7,407,000,000","7,235,000,000","5,113,000,000","4,762,000,000","4,447,000,000","4,116,000,000","3,784,000,000","3,600,000,000","3,052,000,000","3,295,000,000","3,603,000,000","3,335,000,000","3,234,000,000","2,808,000,000","2,042,000,000","2,134,000,000","1,990,000,000","2,224,000,000","2,246,400,000","2,325,100,000","2,184,000,000","2,527,058,000","2,419,093,000","2,359,994,000","1,685,564,000","1,626,029,000","1,249,449,000","1,480,612,000","1,378,894,000","1,405,673,000","1,175,133,000","1,151,287,000","1,268,248,000","1,271,789,000","1,217,151,000","1,223,253,000","1,056,049,000","940,928,000","945,488,000","982,874,000","885,408,000","809,752,000","736,586,000","691,449,000","665,091,000","628,320,000","598,817,000","601,431,000","591,204,000","629,413,000","619,292,000","652,837,000","674,893,000","689,022,000","434,328,000","440,675,000","432,152,000","412,845,000","366,685,000","363,125,000","351,760,000","322,000,000","309,380,000","310,582,000","313,232,000","310,436,000","265,136,000","265,201,000","271,335,000","330,415,000","421,673,000","13,950,000","8,734,000","6,792,000","8,275,000","342,000",
ShareIssued,"547,753,878","512,000,000","511,000,000","510,000,000","508,045,197","506,000,000","504,000,000","503,000,000","503,150,625","403,000,000","403,000,000","399,927,191","396,886,684","394,000,000","391,000,000","373,000,000","373,386,202","349,689,000","342,965,000","340,457,000","337,924,000","329,480,000","325,425,000","320,907,000","315,143,610","312,083,635","309,450,062","306,992,777","293,226,473","290,506,020","287,785,195","169,029,860","167,908,271","167,661,608","167,470,150","167,122,897","166,876,651","164,872,456","163,919,249","163,408,952","158,588,699","156,250,040","134,703,067","134,703,067","134,703,067","133,598,864","133,371,872","133,371,872","132,541,536","132,065,211","131,388,042","128,246,780","126,217,888","124,261,992","122,029,824","119,816,422","113,897,002","111,938,133","104,948,558","104,127,174","102,933,221","101,874,185","100,901,702","100,114,519","98,766,465","97,502,282","94,284,638","94,284,638","93,583,360","93,100,844","91,651,233","90,057,695","87,855,529","76,616,927","76,057,632","75,128,683","74,217,500","62,469,000","62,469,000","62,469,000","62,425,000","62,425,000","62,425,000","62,425,000"
OrdinarySharesNumber,"547,753,878","512,000,000","511,000,000","510,000,000","508,045,197","506,000,000","504,000,000","503,000,000","503,150,625","403,000,000","403,000,000","399,927,191","396,886,684","394,000,000","391,000,000","373,000,000","373,386,202","349,689,000","342,965,000","340,457,000","337,924,000","329,480,000","325,425,000","320,907,000","315,143,610","312,083,635","309,450,062","306,992,777","293,226,473","290,506,020","287,785,195","169,029,860","167,908,271","167,661,608","167,470,150","167,122,897","166,876,651","164,872,456","163,919,249","163,408,952","158,588,699","156,250,040","134,703,067","134,703,067","134,703,067","133,598,864","133,371,872","133,371,872","132,541,536","132,065,211","131,388,042","128,246,780","126,217,888","124,261,992","122,029,824","119,816,422","113,897,002","111,938,133","104,948,558","104,127,174","102,933,221","101,874,185","100,901,702","100,114,519","98,766,465","97,502,282","94,284,638","94,284,638","93,583,360","93,100,844","91,651,233","90,057,695","87,855,529","76,616,927","76,057,632","75,128,683","74,217,500","62,469,000","62,469,000","62,469,000","62,425,000","62,425,000","62,425,000","62,425,000"
PreferredSharesNumber,"121,800,000",,,"99,800,000","22,000,000","22,000,000","99,800,000","99,800,000","99,800,000",,,"62,000,000","62,000,000",,,"52,000,000","45,000,000","45,000","45,000",,"52,000,000","36,000,000","26,000,000","26,000,000","16,000,000","10,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
