name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2000,12/31/1999
		PrepaidAssets,"42,000,000","38,000,000","30,000,000","48,493,000","14,489,000","11,807,000","13,888,000","14,700,000","12,495,000","15,482,000","7,074,000","6,838,000","14,232,000","16,086,000",,"8,689,000","7,994,000","14,297,000",,
		RestrictedCash,,,"1,000,000","160,527,000",,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,"0","35,439,000","32,437,000","34,169,000","22,305,000","19,611,000","17,288,000","26,499,000","26,622,000","17,705,000","15,876,000",,"65,790,000","8,079,000","17,052,000",,
			CurrentDeferredTaxesAssets,,,,"0","35,439,000","32,437,000","34,169,000","22,305,000","19,611,000","17,288,000","26,499,000","26,622,000","17,705,000","15,876,000",,"65,790,000","8,079,000","17,052,000",,
		OtherCurrentAssets,,,,"48,493,000","49,928,000","44,244,000","48,057,000","37,005,000","32,106,000","32,770,000","33,573,000","33,460,000",,,"22,319,000",,,,,
	TotalNonCurrentAssets,"10,519,000,000","8,760,000,000","8,613,000,000","8,481,937,000","3,400,063,000","3,202,703,000","2,411,827,000","1,660,783,000","1,510,665,000","1,478,184,000","1,457,978,000","1,488,000,000","1,477,150,000","1,232,311,000","924,326,000","920,515,000","957,266,000","972,672,000",,
		NetPPE,"7,355,000,000","6,595,000,000","6,412,000,000","6,420,062,000","3,004,067,000","2,757,557,000","2,088,014,000","1,510,048,000","1,232,066,000","1,170,334,000","1,194,311,000","1,197,452,000","1,126,212,000","1,076,903,000","863,232,000","855,052,000","879,688,000","910,874,000",,
			GrossPPE,"10,523,000,000","9,315,000,000","8,750,000,000","8,339,291,000","4,689,322,000","4,288,888,000","3,467,269,000","2,797,098,000","2,428,911,000","2,269,126,000","2,200,274,000","2,125,362,000","1,992,693,000","1,863,477,000","1,604,486,000","1,529,599,000","1,510,414,000","1,472,381,000",,
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,
				LandAndImprovements,"198,000,000","193,000,000","198,000,000","194,137,000","33,051,000","21,211,000","18,576,000","13,963,000","13,509,000","12,897,000","12,985,000","12,358,000","12,358,000","11,909,000","12,217,000","12,049,000","11,159,000","11,050,000",,
