name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997
			NetIncomeContinuousOperations,"195,613,000","195,613,000","213,247,000","200,714,000","110,670,000","-178,732,000","-227,171,000","-263,819,000","24,390,000","320,571,000","420,925,000","233,032,000","401,617,000","308,034,000","241,300,000","146,601,000","163,552,000","83,555,000","30,808,000","10,842,000","48,386,000","47,582,000","31,000,000","64,100,000"
		MinorityInterests,"-5,183,000","-5,183,000","-31,312,000","-45,410,000","-41,450,000","-40,542,000","-32,814,000","-17,295,000","-13,434,000","-374,000","-1,223,000","-1,906,000","-1,188,000","289,000","1,244,000","1,754,000","212,000","-870,000","37,814,000","-1,593,000","-116,000","-136,000","100,000","-100,000"
DilutedNIAvailtoComStockholders,"190,430,000","190,430,000","181,935,000","155,304,000","69,220,000","-219,274,000","-259,985,000","-281,114,000","10,956,000","320,197,000","419,702,000","231,126,000","335,739,000","308,323,000","241,300,000","146,601,000","163,552,000","83,555,000","30,808,000","10,842,000","48,386,000","47,582,000","31,000,000","64,100,000"
BasicEPS,,,"0.3","0.256","0.127","-0.402","-0.201","-0.509","0.026","0.932","1.228","0.674","0.981","0.902","0.749","0.455","0.508","0.259","0.096","0.034","0.15","0.148","0.099","0.208"
DilutedEPS,,,"0.3","0.256","0.127","-0.402","-0.201","-0.509","0.026","0.932","1.224","0.674","0.981","0.902","0.749","0.455","0.508","0.259","0.096","0.034","0.15","0.148","0.099","0.208"
BasicAverageShares,,,"606,407,693","606,407,693","546,559,599","545,547,819","545,547,819","551,847,819","415,871,667","343,349,430","341,758,494","341,807,299","341,807,299","341,807,299","321,748,464","322,097,149","325,319,161","321,748,464","294,005,660","327,767,492","318,023,897","318,023,897","312,760,054","307,955,752"
DilutedAverageShares,,,"606,407,693","606,407,693","546,559,599","545,547,819","545,547,819","551,847,819","415,871,667","343,349,430","342,865,404","341,807,299","341,807,299","341,807,299","321,748,464","322,097,149","325,319,161","321,748,464","294,005,660","327,767,492","318,023,897","318,023,897","312,760,054","307,955,752"
TotalOperatingIncomeAsReported,"753,127,000","753,127,000","758,619,000","706,779,000","493,299,000","448,540,000","541,416,000","643,905,000","276,076,000","506,651,000",,"300,774,000","536,184,000","413,371,000","302,622,000","141,636,000","172,100,000","111,717,000","62,063,000","50,252,000","83,389,000","50,840,000",,
RentExpenseSupplemental,"1,275,900,000","1,275,900,000",,,,,,"1,814,138,000",,"845,811,000",,,"450,592,000",,"494,502,000","449,746,000","420,267,000","397,633,000","388,529,000",,,,,
TotalExpenses,"9,419,671,000","9,419,671,000","9,214,893,000","8,907,128,000","8,495,041,000","9,338,052,000","11,583,189,000","12,375,337,000","9,474,976,000","4,964,143,000","3,516,957,000","2,892,849,000","3,998,098,000","3,111,552,000","5,425,935,000","4,778,311,000","3,975,273,000","3,275,697,000","3,049,711,000","2,132,870,000","2,217,779,000","1,869,613,000","1,032,800,000","890,200,000"
InterestIncome,"26,283,000","26,283,000","53,253,000","78,695,000","74,949,000","75,080,000","90,500,000","72,828,000","77,489,000","14,453,000","14,946,000",,"16,212,000","18,043,000",,,,,,,,,,
InterestExpense,"569,444,000","569,444,000","345,988,000","385,073,000","384,978,000","374,366,000","402,540,000","459,312,000","260,225,000","139,077,000","155,279,000","153,109,000","82,690,000","76,224,000",,,,,,,,,,
NetInterestIncome,"-563,651,000","-563,651,000","-303,016,000","-314,591,000","-341,387,000","-338,277,000","-339,534,000","-389,696,000","-217,109,000","-124,624,000","-140,333,000","-153,109,000","-66,478,000","-58,181,000",,,,,,,,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"190,430,000","190,430,000","181,935,000","155,304,000","69,220,000","-219,274,000","-259,985,000","-281,114,000","10,956,000","320,197,000","419,702,000","231,126,000","335,739,000","308,323,000","241,300,000","146,601,000","163,552,000","83,555,000","30,808,000","10,842,000","48,386,000","47,582,000","31,000,000","64,100,000"
NormalizedIncome,"214,206,830","214,206,830","295,154,291.1","169,248,910","-23,234,760","143,345,400","-155,824,200","166,973,494.033","-43,392,275","416,421,119.262","725,010,800.335","525,468,510.199","392,828,103.864","297,753,184.524","210,219,760.739","97,777,876.032","125,050,420.996","63,774,267.839","20,065,040.038","15,871,200","46,799,276.955","29,932,804.845","28,780,000","61,410,489.51"
EBIT,"711,360,000","711,360,000","643,017,000","759,291,000","658,852,000","17,251,000","467,773,000","175,424,000","386,827,000","521,437,000","657,311,000","430,628,000","483,119,000","444,322,000","-2,391,975,000","-2,271,958,000","-1,882,328,000","-1,636,897,000","-1,597,277,000","-704,529,000","-792,625,000","-632,946,000","44,500,000","79,600,000"
EBITDA,"711,360,000"
ReconciledCostOfRevenue,"7,951,300,000","7,951,300,000","7,962,843,000","7,441,849,000","6,967,037,000","7,636,709,000","9,624,501,000","10,054,164,000","7,642,643,000","4,078,598,000","3,012,698,000","2,522,778,000","2,879,979,000",,"2,200,095,000","1,963,848,000","1,634,161,000","1,350,981,000","1,270,811,000","755,278,000","876,014,000","687,287,000","640,400,000","564,800,000"
ReconciledDepreciation,,,,,,,,,,"404,672,000",,,"177,923,000","146,790,000","122,802,000","80,456,000","77,443,000","72,631,000","67,817,000","51,439,000","42,035,000","37,652,000","32,200,000","16,200,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"190,430,000","190,430,000","181,935,000","155,304,000","69,220,000","-219,274,000","-259,985,000","-281,114,000","10,956,000","320,197,000","419,702,000","231,126,000","335,739,000","308,323,000","241,300,000","146,601,000","163,552,000","83,555,000","30,808,000","10,842,000","48,386,000","47,582,000","31,000,000","64,100,000"
TotalUnusualItemsExcludingGoodwill,"-32,571,000","-32,571,000","-157,709,000","-18,718,000","121,651,000","-467,896,000","-130,201,000","-482,174,000","66,685,000","-114,771,000","-364,138,000","-350,534,000","-68,089,000","12,619,000","37,113,000","58,234,000","45,162,000","24,123,000","13,186,000","-8,382,000","1,928,000","17,792,000","3,700,000","3,000,000"
TotalUnusualItems,"-32,571,000","-32,571,000","-157,709,000","-18,718,000","121,651,000","-467,896,000","-130,201,000","-482,174,000","66,685,000","-114,771,000","-364,138,000","-350,534,000","-68,089,000","12,619,000","37,113,000","58,234,000","45,162,000","24,123,000","13,186,000","-8,382,000","1,928,000","17,792,000","3,700,000","3,000,000"
NormalizedEBITDA,"743,931,000","743,931,000","800,726,000","778,009,000","537,201,000","485,147,000","597,974,000","657,598,000","320,142,000","636,208,000","1,021,449,000","781,162,000","734,415,000","585,555,000","-2,306,286,000","-2,249,736,000","-1,850,047,000","-1,588,389,000","-1,542,646,000","-644,211,000","-752,518,000","-609,585,000","73,000,000","92,800,000"
TaxRateForCalcs,"0.27","0.27","0.282","0.255","0.24","0.225","0.2","0.071","0.185","0.162","0.162","0.16","0.162","0.162","0.163","0.162","0.147","0.18","0.185","0.4","0.177","0.008","0.4","0.103"
TaxEffectOfUnusualItems,"-8,794,170","-8,794,170","-44,489,708.9","-4,773,090","29,196,240","-105,276,600","-26,040,200","-34,086,505.967","12,336,725","-18,546,880.738","-58,829,199.665","-56,191,489.801","-10,999,896.136","2,049,184.524","6,032,760.739","9,410,876.032","6,660,420.996","4,342,267.839","2,443,040.038","-3,352,800","341,276.955","142,804.845","1,480,000","310,489.51"
