name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988
NormalizedIncome,"533,026,000","533,864,000","288,421,000","123,260,000","142,525,000","130,060,000","219,578,000","224,801,040","195,004,990","150,139,636.808","103,096,722.228","66,354,304.995","144,438,341.255","120,519,839.864","98,369,826.5","84,881,519.737","74,726,763.12","43,822,600","15,586,820.313","-20,932,400","14,523,423.858","15,193,750","-22,700,000","5,531,896.552","-13,735,344.828","7,533,333.333","10,163,934.426","4,857,142.857","-16,497,890.295","7,077,777.778","1,820,689.655","-1,900,000",
InterestIncome,,,,,,,,,,"1,364,000","1,083,000","783,000",,,,,,,,,,,,,,,,,,,,,
InterestExpense,"81,000,000","82,400,000","73,200,000","25,000,000","25,900,000","25,600,000","18,681,000","17,582,000","16,357,000","8,641,000","1,752,000","1,812,000",,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-81,000,000","-82,400,000","-73,200,000","-25,000,000","-25,900,000","-25,600,000","-18,681,000","-17,582,000","-16,357,000","-7,277,000","-669,000","-1,029,000",,,,,,,,,,,,,,,,,,,,,
EBIT,"430,000,000","427,200,000","351,200,000","284,100,000","202,600,000","177,400,000","284,696,000","270,446,000","245,781,000","176,095,000","142,839,000","89,433,000","188,182,000","183,404,000","137,296,000","126,322,000","86,177,000","55,954,000","34,922,000","181,000","26,219,000","20,500,000","-12,800,000","10,400,000","-10,100,000","13,400,000","15,200,000","7,800,000","-15,000,000","9,900,000","3,100,000","-2,300,000","-1,000,000"
EBITDA,"632,900,000"
ReconciledCostOfRevenue,"1,339,000,000","1,349,900,000","1,288,600,000","1,141,200,000","998,600,000","958,900,000","988,660,000","976,447,000","909,968,000","757,520,000","605,338,000","535,259,000","638,192,000","572,157,000","460,013,000","373,002,000","334,454,000","259,890,000","221,316,000","225,922,000","165,723,000","118,000,000","122,200,000","119,900,000","102,500,000","94,600,000","61,800,000","60,300,000","61,400,000","62,400,000","26,400,000","11,200,000","6,200,000"
ReconciledDepreciation,"202,900,000","207,200,000","215,200,000","183,400,000","187,800,000","199,100,000","191,641,000","189,577,000","149,398,000","105,669,000","75,837,000","71,467,000","64,282,000","56,174,000","26,962,000","18,961,000","17,871,000","20,295,000","19,154,000","41,524,000","20,921,000","9,100,000","12,500,000","12,200,000","10,100,000","8,000,000","7,500,000","7,500,000","7,600,000","5,500,000","2,800,000","1,100,000","600,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"513,900,000","514,300,000","282,800,000","121,100,000","132,400,000","121,100,000","214,118,000","218,855,000","191,060,000","150,755,000","103,660,000","63,446,000","141,472,000","117,374,000","103,658,000","84,855,000","67,680,000","38,485,000","10,324,000","-23,492,000","14,185,000","18,700,000","-26,600,000","9,300,000","-11,300,000","11,300,000","10,000,000","3,400,000","-23,000,000","7,000,000","2,200,000","500,000",
TotalUnusualItemsExcludingGoodwill,"-26,200,000","-26,800,000","-7,700,000","-3,600,000","-13,500,000","-11,200,000","-6,825,000","-6,914,000","-4,753,000","692,000","767,000","-3,984,000","-4,025,000","-4,925,000","7,555,000","-39,000","-7,801,000","-8,896,000","-7,047,000","-4,266,000","-376,000","3,900,000","-6,500,000","4,700,000","2,500,000","4,700,000","-200,000","-1,800,000","-6,700,000","-100,000","500,000","4,000,000",
TotalUnusualItems,"-26,200,000","-26,800,000","-7,700,000","-3,600,000","-13,500,000","-11,200,000","-6,825,000","-6,914,000","-4,753,000","692,000","767,000","-3,984,000","-4,025,000","-4,925,000","7,555,000","-39,000","-7,801,000","-8,896,000","-7,047,000","-4,266,000","-376,000","3,900,000","-6,500,000","4,700,000","2,500,000","4,700,000","-200,000","-1,800,000","-6,700,000","-100,000","500,000","4,000,000",
NormalizedEBITDA,"659,100,000","661,200,000","574,100,000","471,100,000","403,900,000","387,700,000","483,162,000","466,937,000","399,932,000","281,072,000","217,909,000","164,884,000","256,489,000","244,503,000","156,703,000","145,322,000","111,849,000","85,145,000","61,123,000","45,971,000","47,516,000","25,700,000","6,200,000","17,900,000","-2,500,000","16,700,000","22,900,000","17,100,000","-700,000","15,500,000","5,400,000","-5,200,000","-400,000"
TaxRateForCalcs,"0.27","0.27","0.27","0.4","0.25","0.2","0.2","0.14","0.17","0.111","0.266","0.27","0.263","0.361","0.3","0.32","0.097","0.4","0.253","0.4","0.1","0.101","0.4","0.198","0.026","0.199","0.18","0.19","0.03","0.222","0.241","0.4",
TaxEffectOfUnusualItems,"-7,074,000","-7,236,000","-2,079,000","-1,440,000","-3,375,000","-2,240,000","-1,365,000","-967,960","-808,010","76,636.808","203,722.228","-1,075,695.005","-1,058,658.745","-1,779,160.136","2,266,826.5","-12,480.263","-754,236.88","-3,558,400","-1,784,179.688","-1,706,400","-37,576.142","393,750","-2,600,000","931,896.552","64,655.172","933,333.333","-36,065.574","-342,857.143","-197,890.295","-22,222.222","120,689.655","1,600,000",
