name,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,03/31/2005
				AccountsPayable,"29,333,000","21,109,000","21,701,000","22,537,000","17,831,000","20,002,000","18,976,000","16,844,000","19,703,000","16,281,000","15,777,000","18,372,000","14,239,000","14,782,000","18,511,000","18,676,000","19,862,000","20,355,000","20,369,000","24,793,000","22,706,000","25,493,000","24,221,000","27,625,000","29,059,000","22,540,000","23,515,000","27,686,000","29,321,000","29,065,000","33,704,000","33,235,000","47,304,000","35,758,000","32,611,000","32,495,000","43,748,000","40,351,000","28,901,000","30,893,000","27,900,000","24,484,000","30,230,000","33,411,000","30,921,000","22,905,000","31,599,000","31,201,000","15,568,000","19,926,000","18,180,000","16,778,000","18,751,000","19,051,000","22,201,000","17,286,000","23,074,000","22,966,000"
				TotalTaxPayable,"8,812,000","11,420,000","10,004,000","16,026,000","7,344,000","6,130,000","5,661,000","9,928,000","6,379,000","9,399,000","6,859,000","7,544,000","6,678,000","8,726,000","10,428,000","9,088,000","5,547,000","4,104,000","6,128,000","7,692,000","5,976,000","6,871,000","6,739,000","7,678,000","6,534,000","7,243,000","8,681,000","8,764,000","8,670,000","19,642,000","9,620,000","8,663,000","8,183,000","6,703,000","4,166,000","2,707,000","3,088,000","2,375,000","4,235,000","2,118,000","2,550,000","4,439,000","3,622,000","3,916,000","3,995,000",,,,,,,,,,,,,
					IncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,703,000","4,166,000","2,707,000","3,088,000","2,375,000","2,540,000","2,118,000","2,550,000","4,439,000","3,622,000","3,916,000","3,995,000",,,,,,,,,,,,,
				DuetoRelatedPartiesCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,,,,,,,,,,,,,
				OtherPayable,,,,,,,"8,370,000",,,,,,,"1,611,000","1,704,000",,,,,"3,313,000",,,,,,,,,"7,766,000","8,233,000","35,745,000",,"31,854,000",,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"28,983,000","31,860,000","35,723,000","32,678,000","27,619,000","27,703,000","28,210,000","26,474,000","28,826,000","27,004,000",,"29,486,000","27,217,000","22,419,000","23,633,000","23,103,000","24,741,000","24,929,000","25,500,000","26,878,000","24,869,000","23,729,000","24,126,000","25,519,000","23,204,000","23,571,000","24,294,000","26,877,000","26,069,000","31,835,000",,"33,194,000",,"34,886,000",,,,"27,404,000","41,881,000","23,319,000","30,977,000","43,579,000","34,588,000","37,184,000","23,754,000","25,215,000","24,108,000","19,057,000","60,547,000","24,840,000","20,525,000","15,810,000","18,492,000","15,357,000","12,085,000","8,237,000","11,336,000","3,707,000"
				InterestPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,416,000",,,,,,,,,,,,,,,,,,,
		CurrentProvisions,"29,000,000",,,,"27,600,000",,,,"28,800,000",,"27,110,000",,"27,200,000",,,,"24,700,000","70,000","72,000","74,000","753,000","533,000","604,000","666,000","693,000","775,000","771,000","763,000","674,000","604,000",,"884,000",,"534,000","35,011,000","34,988,000",,,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"76,857,000","65,367,000","56,764,000","51,559,000","68,121,000","55,649,000","49,736,000","43,433,000","64,617,000","54,947,000","49,248,000","39,637,000","52,933,000","39,496,000","38,470,000","35,771,000","44,814,000","42,904,000","34,449,000","29,742,000","40,424,000","34,353,000","31,908,000","27,196,000","36,302,000","32,048,000","29,853,000","24,239,000","32,749,000","29,713,000","28,056,000","23,592,000","29,027,000","26,036,000","25,654,000","24,089,000","31,034,000",,"26,342,000",,,"26,580,000","25,471,000","20,859,000",,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"40,105,000","46,070,000","44,732,000","49,595,000","27,969,000","27,838,000","27,803,000","27,772,000","27,740,000","27,708,000","27,678,000","27,645,000","27,613,000",,,,,,,"8,212,000","25,709,000","41,094,000","62,512,000","74,257,000","71,220,000","58,638,000","62,498,000","61,080,000","62,622,000","44,654,000","35,103,000","47,116,000","49,996,000","104,201,000","89,057,000","61,215,000","64,593,000","48,700,000","50,980,000","52,103,000","40,000,000","55,000,000","40,000,000","49,552,000","49,331,000","25,511,000","34,799,000",,,,"6,000","10,000","13,000","26,000","47,000","4,468,000","184,000","10,315,000"
			CurrentDebt,"16,674,000","22,405,000","22,379,000","28,002,000","27,969,000","27,838,000","27,803,000","27,772,000","27,740,000","27,708,000","27,678,000","27,645,000","27,613,000",,,,,,,"8,212,000","25,709,000","41,094,000","62,512,000","74,257,000","71,220,000","58,638,000","62,498,000","61,080,000","62,622,000","44,654,000","35,103,000","47,116,000","49,996,000","104,201,000","89,057,000","61,215,000","64,593,000","48,700,000","50,980,000","52,103,000","40,000,000","55,000,000","40,000,000","49,552,000","49,331,000","25,511,000","34,799,000",,,,"6,000","10,000","13,000","26,000","47,000","4,468,000","184,000","10,315,000"
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,000,000"
				LineOfCredit,,,,,,,,,,,,,,"0",,"0","0","0","0","0","12,881,000","21,049,000","41,939,000","56,346,000","58,583,000","48,133,000","52,201,000","53,316,000","54,921,000","40,573,000","31,019,000","21,000,000","23,965,000","34,099,000","18,982,000","11,700,000",,,"10,980,000","103,000","0","0","0","4,552,000","4,331,000",,,,,,,,,,,,,
				OtherCurrentBorrowings,"16,674,000","22,405,000","22,379,000","28,002,000","27,969,000","27,838,000","27,803,000","27,772,000","27,740,000","27,708,000","27,678,000","27,645,000","27,613,000",,,,,,,"8,212,000","12,828,000","20,045,000","20,573,000","17,911,000","12,637,000","10,505,000","10,297,000","7,764,000","7,701,000","4,081,000","4,084,000","26,116,000","26,031,000","70,102,000","70,075,000","49,515,000",,,"40,000,000","52,000,000","40,000,000","55,000,000","40,000,000","45,000,000","45,000,000",,,,,,,,,,,,,"315,000"
			CurrentCapitalLeaseObligation,"23,431,000","23,665,000","22,353,000","21,593,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"10,281,000","8,544,000","6,930,000","10,027,000","6,076,000","5,274,000","3,837,000","3,541,000","3,708,000","4,486,000","6,158,000","5,331,000","6,155,000","6,126,000","4,205,000","5,080,000","3,471,000","4,255,000","5,581,000","3,262,000","4,687,000","5,633,000","6,796,000","6,480,000","6,015,000","5,508,000","6,260,000","6,119,000","6,993,000","7,385,000","6,119,000","5,827,000","6,180,000","4,925,000","5,559,000","6,234,000","6,962,000","6,242,000","6,610,000","4,796,000","4,891,000","3,745,000","4,703,000","5,229,000","5,583,000","7,815,000","14,383,000","6,780,000","8,001,000","9,233,000","7,544,000","7,665,000","9,827,000","12,392,000","9,645,000","7,705,000","9,362,000","11,795,000"
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34,000","0",,,,"0","1,489,000","1,800,000","1,357,000","211,000","224,000","225,000","206,000",,"1,376,000","1,143,000","895,000","368,000","317,000"
			CurrentDeferredRevenue,"10,281,000","8,544,000","6,929,000","10,025,000","5,427,000","4,654,000","3,091,000","2,837,000","2,908,000","3,747,000","5,495,000","4,649,000","5,478,000","5,447,000","3,511,000","4,485,000","2,924,000","3,742,000","4,973,000","2,533,000","3,881,000","4,697,000","6,038,000","5,779,000","5,371,000","4,956,000","5,745,000","5,588,000","6,508,000","6,924,000","6,119,000","5,827,000","6,180,000","4,925,000","5,559,000","6,234,000","6,962,000","6,242,000","6,610,000","4,762,000","4,891,000","3,745,000","4,703,000","5,229,000","5,583,000","6,326,000","12,583,000","5,423,000","7,790,000","9,009,000","7,319,000","7,459,000","9,827,000","11,016,000","8,502,000","6,810,000","8,994,000","11,478,000"
		OtherCurrentLiabilities,"11,468,000","7,664,000","6,698,000","6,243,000","7,000,000","14,657,000","15,318,000","22,488,000","16,288,000","12,323,000","17,868,000","14,954,000","13,929,000","5,505,000","6,234,000","15,477,000","4,896,000","5,314,000","5,881,000","7,310,000","2,920,000","4,609,000","7,033,000","10,787,000","11,817,000","18,952,000","25,390,000","13,243,000","7,521,000","10,238,000","24,402,000","31,747,000","15,057,000","24,305,000","19,618,000","13,083,000","45,255,000","53,672,000","18,189,000","66,775,000","67,585,000","20,917,000","20,827,000","23,952,000","54,126,000","40,575,000","58,034,000","74,329,000","27,685,000","29,730,000","27,065,000","23,613,000","16,327,000","16,705,000","14,727,000","12,750,000","9,507,000","6,045,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"219,380,000","235,488,000","231,359,000","240,484,000","71,251,000","81,330,000","83,215,000","96,148,000","97,346,000","117,561,000","123,658,000","140,328,000","140,293,000","23,479,000","23,873,000","17,554,000","13,931,000","14,273,000","14,560,000","15,002,000","13,151,000","13,626,000","13,851,000","23,395,000","28,611,000","50,016,000","52,257,000","52,960,000","51,911,000","58,096,000","56,283,000","57,088,000","53,293,000","20,023,000","20,774,000","60,618,000","62,520,000","95,186,000","98,862,000","118,050,000","122,106,000","144,411,000","164,706,000","193,835,000","196,220,000","210,114,000","202,123,000","15,781,000","7,554,000","7,240,000","8,518,000","11,444,000","6,943,000","1,507,000","2,568,000","3,026,000","3,176,000","200,000"
		LongTermDebtAndCapitalLeaseObligation,"172,209,000","189,778,000","192,092,000","209,267,000","33,422,000","47,526,000","47,473,000","61,460,000","61,391,000","75,364,000","75,276,000","89,230,000","89,130,000",,,,,,,,,,,"8,728,000","13,509,000","28,963,000","28,567,000","33,118,000","33,741,000","39,979,000","40,342,000","40,066,000","36,674,000","2,130,000","2,128,000","43,016,000","43,095,000","72,457,000","72,715,000","89,000,000","95,000,000","115,000,000","130,000,000","150,000,000","155,000,000","180,000,000","180,000,000",,,,,,,,"17,000","21,000","2,000","200,000"
			LongTermDebt,"16,748,000","25,122,000","25,094,000","33,459,000","33,422,000","47,526,000","47,473,000","61,460,000","61,391,000","75,364,000","75,276,000","89,230,000","89,130,000",,,,,,,,,,,"8,728,000","13,509,000","28,963,000","28,567,000","33,118,000","33,741,000","39,979,000","40,342,000","40,066,000","36,674,000","2,130,000","2,128,000","43,016,000","43,095,000","72,457,000","72,715,000","89,000,000","95,000,000","115,000,000","130,000,000","150,000,000","155,000,000","180,000,000","180,000,000",,,,,,,,,,,
			LongTermCapitalLeaseObligation,"155,461,000","164,656,000","166,998,000","175,808,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,000","21,000","2,000","200,000"
		NonCurrentDeferredLiabilities,"30,128,000","29,895,000","25,701,000","18,212,000","25,095,000","19,941,000","19,273,000","18,871,000","18,927,000","19,392,000","25,087,000","26,476,000","26,470,000","8,913,000","8,882,000","6,662,000","6,207,000","6,449,000","6,533,000","6,492,000","6,276,000","6,574,000","7,081,000","7,881,000","8,235,000","9,433,000","9,393,000","9,781,000","10,139,000","10,190,000","7,631,000","7,746,000","8,169,000","9,077,000","9,582,000","10,169,000","11,929,000","14,244,000","15,587,000","16,932,000","11,858,000","12,871,000","12,354,000","14,343,000","15,474,000","10,709,000","11,139,000","5,130,000","1,834,000","2,143,000","2,280,000","2,372,000","23,000","531,000","1,634,000","2,146,000","2,350,000",
			NonCurrentDeferredTaxesLiabilities,"10,055,000","10,201,000","10,369,000","10,565,000","10,706,000","11,209,000","11,556,000","11,704,000","11,812,000","12,074,000","18,428,000","20,302,000","20,800,000","3,995,000","4,074,000","2,080,000","1,789,000","2,374,000","2,638,000","2,469,000","2,273,000","2,442,000","2,616,000","2,780,000","2,949,000","3,142,000","3,311,000","3,481,000","3,606,000","3,594,000","3,778,000","3,927,000","4,097,000","4,291,000","4,487,000","4,684,000","5,953,000","7,614,000","8,113,000","8,388,000","8,343,000","9,299,000","8,985,000","10,029,000","9,946,000","10,709,000","11,139,000","5,130,000","1,834,000","2,143,000","2,280,000","2,372,000","23,000","531,000","1,634,000","2,146,000","2,350,000",
			NonCurrentDeferredRevenue,"20,073,000","19,694,000","15,332,000","7,647,000","6,609,000","1,185,000","746,000","521,000","571,000","1,048,000","705,000","534,000","378,000","209,000","321,000","244,000","256,000","168,000","154,000","265,000","402,000","714,000","845,000","1,382,000","1,677,000","2,815,000","2,678,000","3,043,000","3,308,000","3,550,000","3,853,000","3,819,000","4,072,000","4,786,000","5,095,000","5,485,000","5,976,000","6,630,000","7,474,000","8,544,000","3,515,000","3,572,000","3,369,000","4,314,000","5,528,000",,,,,,,,,,,,,
		TradeandOtherPayablesNonCurrent,,,,,,,,,,,,,,"3,222,000","3,408,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccruedExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,319,000","4,432,000","4,334,000","3,921,000","3,439,000","2,925,000","2,857,000","2,570,000",,,,,,,,,,,,,
		EmployeeBenefits,"12,999,000","13,559,000","12,643,000","12,502,000","11,248,000","10,466,000","9,454,000","9,947,000","9,621,000","10,528,000","9,894,000","12,001,000","10,680,000","10,294,000","10,494,000","9,861,000","6,899,000","6,715,000","6,673,000","6,689,000","6,069,000","6,165,000","5,693,000","5,656,000","5,168,000","4,911,000","4,715,000","4,739,000","5,596,000","4,703,000","4,601,000","4,541,000","4,565,000","4,276,000","4,387,000","4,720,000","4,087,000",,,,,,,,,,,,,,,,,,,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,,"13,559,000","12,643,000","12,502,000","11,248,000","10,466,000","9,454,000","9,947,000","9,621,000","10,528,000","9,894,000","12,001,000","10,680,000","10,294,000","10,494,000","9,861,000","6,899,000","6,715,000","6,673,000","6,689,000","6,069,000","6,165,000","5,693,000","5,656,000","5,168,000","4,911,000","4,715,000","4,739,000","5,596,000","4,703,000","4,601,000","4,541,000","4,565,000","4,276,000","4,387,000","4,720,000","4,087,000",,,,,,,,,,,,,,,,,,,,,
		DerivativeProductLiabilities,"3,880,000","2,040,000","707,000","286,000","307,000","542,000","4,104,000","2,290,000","2,289,000","631,000","1,980,000","1,191,000","836,000","703,000","732,000","666,000","451,000","725,000","959,000","1,415,000","390,000","460,000","615,000","631,000","1,399,000","6,459,000","9,334,000","5,074,000","1,265,000","1,835,000","761,000","2,109,000","1,210,000","2,205,000","2,318,000","348,000","431,000","1,491,000","3,557,000","4,550,000","7,600,000","8,784,000","13,864,000","21,232,000","23,163,000",,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"164,000","216,000","216,000","217,000","1,179,000","2,855,000","2,911,000","3,580,000","5,118,000","11,646,000","11,421,000","11,430,000","13,177,000","347,000","357,000","365,000","374,000","384,000","395,000","406,000","416,000","427,000","462,000","499,000","300,000","250,000","248,000","248,000","1,170,000","1,389,000","2,948,000","2,626,000","2,675,000","2,335,000","2,359,000","2,365,000","2,978,000","2,675,000","2,571,000","3,234,000","3,727,000","4,317,000","5,563,000","5,403,000","13,000","19,405,000","10,984,000","10,651,000","5,720,000","5,097,000","6,238,000","9,072,000","6,920,000","976,000","917,000","859,000","824,000",
TotalEquityGrossMinorityInterest,"587,110,000","588,911,000","544,697,000","539,209,000","552,419,000","508,919,000","447,907,000","474,103,000","494,956,000","470,930,000","429,341,000","437,783,000","415,066,000","394,770,000","409,513,000","389,110,000","408,189,000","383,255,000","369,664,000","373,536,000","389,106,000","365,301,000","352,751,000","340,436,000","324,970,000","293,710,000","268,964,000","277,457,000","300,597,000","288,505,000","291,613,000","262,353,000","284,127,000","215,048,000","238,529,000","266,244,000","271,219,000","261,128,000","253,499,000","240,392,000","253,881,000","230,023,000","208,366,000","202,090,000","187,996,000","203,100,000","199,085,000","214,091,000","227,150,000","223,214,000","215,067,000","218,982,000","205,528,000","183,454,000","172,249,000","83,560,000","78,164,000","42,951,000"
	StockholdersEquity,"587,110,000","588,911,000","544,697,000","539,209,000","552,419,000","508,919,000","447,907,000","474,103,000","494,956,000","470,930,000","429,341,000","437,783,000","415,066,000","394,770,000","409,513,000","389,110,000","408,189,000","383,255,000","369,664,000","373,536,000","389,106,000","365,301,000","352,751,000","340,436,000","324,970,000","293,710,000","268,964,000","277,457,000","300,597,000","288,505,000","291,613,000","262,353,000","284,127,000","215,048,000","238,529,000","266,244,000","271,219,000","261,128,000","253,499,000","240,392,000","253,603,000","230,154,000","208,827,000","202,199,000","187,996,000","202,980,000","199,085,000","214,091,000","227,150,000","223,214,000","215,067,000","218,982,000","205,528,000","183,454,000","172,249,000","83,560,000","78,164,000","42,951,000"
		CapitalStock,"7,874,000","8,006,000","8,078,000","8,162,000","8,056,000","8,046,000","8,041,000","8,599,000","8,533,000","8,514,000","8,494,000","8,402,000","8,333,000","8,324,000","8,321,000","8,248,000","8,211,000","8,199,000","8,193,000","8,164,000","8,141,000","8,110,000","8,102,000","8,066,000","8,044,000","8,016,000","7,987,000","7,950,000","7,922,000","7,901,000","7,882,000","7,851,000","7,842,000","6,991,000","6,981,000","6,965,000","6,955,000","6,951,000","6,937,000","6,904,000","6,848,000","6,785,000","6,810,000","6,699,000","6,667,000","6,664,000","6,662,000","6,641,000","6,622,000","6,574,000","6,564,000","6,531,000","6,519,000","6,204,000","6,144,000","5,291,000","5,290,000","4,585,000"
			CommonStock,"7,874,000","8,006,000","8,078,000","8,162,000","8,056,000","8,046,000","8,041,000","8,599,000","8,533,000","8,514,000","8,494,000","8,402,000","8,333,000","8,324,000","8,321,000","8,248,000","8,211,000","8,199,000","8,193,000","8,164,000","8,141,000","8,110,000","8,102,000","8,066,000","8,044,000","8,016,000","7,987,000","7,950,000","7,922,000","7,901,000","7,882,000","7,851,000","7,842,000","6,991,000","6,981,000","6,965,000","6,955,000","6,951,000","6,937,000","6,904,000","6,848,000","6,785,000","6,810,000","6,699,000","6,667,000","6,664,000","6,662,000","6,641,000","6,622,000","6,574,000","6,564,000","6,531,000","6,519,000","6,204,000","6,144,000","5,291,000","5,290,000","4,585,000"
		AdditionalPaidInCapital,"187,268,000","243,328,000","233,724,000","278,161,000","269,529,000","262,168,000","254,738,000","380,166,000","371,764,000","363,730,000","356,537,000","346,254,000","338,284,000","330,842,000","325,904,000","312,423,000","306,874,000","301,390,000","296,609,000","291,270,000","286,805,000","284,242,000","281,882,000","279,011,000","276,601,000","275,411,000","273,528,000","270,966,000","269,300,000","268,043,000","266,560,000","265,161,000","263,529,000","216,038,000","214,609,000","213,283,000","208,050,000","206,472,000","205,313,000","204,604,000","203,531,000","196,555,000","192,764,000","187,256,000","184,122,000","180,182,000","176,155,000","171,609,000","167,459,000","163,548,000","160,792,000","157,150,000","154,952,000","143,574,000","141,814,000","63,026,000","62,228,000","43,522,000"
		RetainedEarnings,"586,340,000","556,827,000","525,921,000","497,180,000","478,145,000","448,473,000","419,890,000","395,096,000","364,424,000","339,896,000","313,610,000","294,684,000","277,988,000","282,964,000","264,987,000","252,387,000","240,225,000","224,332,000","208,611,000","193,107,000","180,345,000","165,606,000","149,065,000","133,800,000","121,731,000","108,358,000","96,165,000","86,829,000","80,084,000","72,349,000","66,281,000","61,963,000","59,122,000","54,722,000","50,676,000","47,248,000","60,259,000","55,353,000","49,670,000","44,688,000","50,797,000","49,682,000","49,339,000","47,984,000","46,917,000","44,471,000","42,472,000","42,179,000","38,839,000","32,779,000","27,324,000","37,778,000","30,685,000","21,812,000","14,721,000","8,697,000","4,104,000","-14,225,000"
		TreasuryStock,"0","63,803,000","63,803,000","102,677,000","56,417,000","56,351,000","56,296,000","157,565,000","134,231,000","134,231,000","126,037,000","94,685,000","94,685,000","94,612,000","65,072,000","53,392,000","30,461,000","30,461,000","30,461,000","20,671,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,,,,,"-146,894,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-4,045,000","-7,652,000","-8,421,000","-15,804,000","-7,573,000","-22,868,000","-40,086,000","-39,740,000","-49,710,000","-28,337,000","-26,204,000","-6,338,000","14,230,000","20,313,000","20,387,000","17,523,000","13,372,000","11,864,000","9,570,000","6,546,000","6,542,000","9,069,000"
			MinimumPensionLiabilities,,,,,"2,347,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ForeignCurrencyTranslationAdjustments,,,,,"-155,195,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherEquityAdjustments,,,,,"5,954,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherEquityInterest,"-194,372,000","-155,447,000","-159,223,000","-141,617,000","-146,894,000","-153,417,000","-178,466,000","-152,193,000","-115,534,000","-106,979,000","-123,263,000","-116,872,000","-114,854,000","-132,748,000","-124,627,000","-130,556,000","-116,660,000","-120,205,000","-113,288,000","-98,334,000","-86,185,000","-92,657,000","-86,298,000","-80,441,000","-81,406,000","-98,075,000","-108,716,000","-88,288,000","-56,709,000","-59,788,000","-49,110,000","-72,622,000","-46,366,000","-62,703,000","-33,737,000","-1,252,000",,"4,000",,,,,,,,,,,,,,,,,,,,
	MinorityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","278,000","-131,000","-461,000","-109,000",,"120,000",,,,,,,,,,,,
TotalCapitalization,"603,858,000","614,033,000","569,791,000","572,668,000","585,841,000","556,445,000","495,380,000","535,563,000","556,347,000","546,294,000","504,617,000","527,013,000","504,196,000","394,770,000","409,513,000","389,110,000","408,189,000","383,255,000","369,664,000","373,536,000","389,106,000","365,301,000","352,751,000","349,164,000","338,479,000","322,673,000","297,531,000","310,575,000","334,338,000","328,484,000","331,955,000","302,419,000","320,801,000","217,178,000","240,657,000","309,260,000","314,314,000","333,585,000","326,214,000","329,392,000","348,603,000","345,154,000","338,827,000","352,199,000","342,996,000","382,980,000","379,085,000","214,091,000","227,150,000","223,214,000","215,067,000","218,982,000","205,528,000","183,454,000","172,249,000","83,560,000","78,164,000","42,951,000"
CommonStockEquity,"587,110,000","588,911,000","544,697,000","539,209,000","552,419,000","508,919,000","447,907,000","474,103,000","494,956,000","470,930,000","429,341,000","437,783,000","415,066,000","394,770,000","409,513,000","389,110,000","408,189,000","383,255,000","369,664,000","373,536,000","389,106,000","365,301,000","352,751,000","340,436,000","324,970,000","293,710,000","268,964,000","277,457,000","300,597,000","288,505,000","291,613,000","262,353,000","284,127,000","215,048,000","238,529,000","266,244,000","271,219,000","261,128,000","253,499,000","240,392,000","253,603,000","230,154,000","208,827,000","202,199,000","187,996,000","202,980,000","199,085,000","214,091,000","227,150,000","223,214,000","215,067,000","218,982,000","205,528,000","183,454,000","172,249,000","83,560,000","78,164,000","42,951,000"
CapitalLeaseObligations,"178,892,000","188,321,000","189,351,000","197,401,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,000","21,000","2,000","200,000"
NetTangibleAssets,"395,706,000","385,164,000","339,814,000","329,933,000","341,420,000","296,772,000","234,494,000","257,128,000","270,118,000","243,376,000","203,201,000","208,673,000","184,434,000","291,725,000","301,188,000","293,897,000","304,830,000","273,603,000","252,866,000","248,445,000","266,774,000","235,793,000","214,398,000","192,314,000","172,094,000","139,010,000","111,655,000","112,310,000","121,361,000","101,315,000","94,921,000","78,269,000","82,291,000","13,918,000","18,812,000","24,127,000","20,596,000","4,441,000","-11,701,000","-28,900,000","-25,138,000","-57,418,000","-85,116,000","-101,788,000","-111,055,000","-109,531,000","-140,998,000","93,453,000","130,287,000","158,970,000","151,616,000","141,086,000","161,081,000","138,797,000","128,058,000","40,775,000","35,677,000","16,250,000"
WorkingCapital,"222,995,000","207,954,000","159,987,000","145,794,000","173,451,000","152,794,000","105,260,000","136,709,000","233,288,000","234,759,000","206,361,000","234,872,000","214,290,000","214,934,000","220,042,000","196,781,000","219,127,000","197,918,000","176,724,000","172,327,000","187,036,000","153,100,000","130,767,000","114,922,000","69,016,000","83,404,000","54,082,000","59,112,000","21,421,000","56,421,000","47,833,000","28,717,000","38,022,000","-62,332,000","-57,872,000","-9,475,000","-9,915,000","8,806,000","-3,239,000","1,506,000","3,034,000","-8,616,000","-9,810,000","-2,456,000","-4,169,000","19,421,000","-12,288,000","44,802,000","70,277,000","93,782,000","92,683,000","95,078,000","120,012,000","92,978,000","86,311,000","4,434,000","3,932,000","-10,834,000"
InvestedCapital,"620,532,000","636,438,000","592,170,000","600,670,000","613,810,000","584,283,000","523,183,000","563,335,000","584,087,000","574,002,000","532,295,000","554,658,000","531,809,000","394,770,000","409,513,000","389,110,000","408,189,000","383,255,000","369,664,000","381,748,000","414,815,000","406,395,000","415,263,000","423,421,000","409,699,000","381,311,000","360,029,000","371,655,000","396,960,000","373,138,000","367,058,000","349,535,000","370,797,000","321,379,000","329,714,000","370,475,000","378,907,000","382,285,000","377,194,000","381,495,000","388,603,000","400,154,000","378,827,000","401,751,000","392,327,000","408,491,000","413,884,000","214,091,000","227,150,000","223,214,000","215,073,000","218,992,000","205,541,000","183,480,000","172,296,000","88,028,000","78,348,000","53,266,000"
TangibleBookValue,"395,706,000","385,164,000","339,814,000","329,933,000","341,420,000","296,772,000","234,494,000","257,128,000","270,118,000","243,376,000","203,201,000","208,673,000","184,434,000","291,725,000","301,188,000","293,897,000","304,830,000","273,603,000","252,866,000","248,445,000","266,774,000","235,793,000","214,398,000","192,314,000","172,094,000","139,010,000","111,655,000","112,310,000","121,361,000","101,315,000","94,921,000","78,269,000","82,291,000","13,918,000","18,812,000","24,127,000","20,596,000","4,441,000","-11,701,000","-28,900,000","-25,138,000","-57,418,000","-85,116,000","-101,788,000","-111,055,000","-109,531,000","-140,998,000","93,453,000","130,287,000","158,970,000","151,616,000","141,086,000","161,081,000","138,797,000","128,058,000","40,775,000","35,677,000","16,250,000"
TotalDebt,"212,314,000","235,848,000","236,824,000","258,862,000","61,391,000","75,364,000","75,276,000","89,232,000","89,131,000","103,072,000","102,954,000","116,875,000","116,743,000",,,,,,,"8,212,000","25,709,000","41,094,000","62,512,000","82,985,000","84,729,000","87,601,000","91,065,000","94,198,000","96,363,000","84,633,000","75,445,000","87,182,000","86,670,000","106,331,000","91,185,000","104,231,000","107,688,000","121,157,000","123,695,000","141,103,000","135,000,000","170,000,000","170,000,000","199,552,000","204,331,000","205,511,000","214,799,000",,,,"6,000","10,000","13,000","26,000","64,000","4,489,000","186,000","10,515,000"
NetDebt,,,,,,,"16,071,000","23,125,000",,"13,408,000",,"11,773,000","46,940,000",,,,,,,,,"6,592,000","31,139,000","51,522,000","51,038,000","59,304,000","61,323,000","70,761,000","68,485,000","57,936,000","42,596,000","34,967,000","39,945,000","83,004,000","75,051,000","83,941,000","80,598,000","90,914,000","99,047,000","102,273,000","102,689,000","110,481,000","129,789,000","149,205,000","165,400,000","168,883,000","183,471,000",,,,,,,,,,,"1,216,000"
