name,ttm,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000
	NetIncome,"54,241,000,000","5,546,000,000","18,394,000,000","12,707,000,000","17,594,000,000","14,164,000,000","-37,020,000,000","14,282,000,000","15,422,000,000",,"17,953,000,000",,"12,481,000,000","12,360,000,000","12,551,000,000",,"14,507,000,000","7,135,000,000","14,393,000,000",,,"1,646,000,000","16,062,000,000","21,089,000,000","13,025,000,000","19,752,000,000","18,079,000,000","29,046,000,000",,"16,241,408,851.11",,"-22,084,872,081.6","15,006,919,185.36","12,713,373,312.71","11,530,910,871.2","10,286,128,212.19","9,179,394,081.26","5,491,224,837.4","14,453,104,766","11,089,191,445.44","11,256,686,157.6","262,015,082.75","14,839,537,490.34","17,552,245,764.41","-1,958,269,903.2","11,250,319,761.4","13,226,634,965.24",,"14,309,764,817.34","10,862,012,414.95","16,266,687,111.78",,"11,655,179,573.73","2,449,165,672.96","13,029,123,348.5","7,915,675,865.87",,"7,186,995,122.04",,"8,706,792,311.1","6,475,625,996.25","3,574,891,152.03",,,"5,937,743,154.03","4,867,125,000","4,016,375,000","2,587,677,859.26","2,755,080,178.91","2,677,555,408.29",,"1,368,871,038.6","2,553,135,606.64","2,305,905,893.28","1,020,929,535.64","898,663,930.35","462,611,547.4","794,297,582.4","786,703,957.5","552,774,131.72"
		NetIncomeIncludingNoncontrollingInterests,"55,099,000,000","5,740,000,000","18,666,000,000","12,872,000,000","17,821,000,000","14,229,000,000","-36,350,000,000","14,424,000,000","15,529,000,000",,"18,094,000,000",,"12,596,000,000","12,518,000,000","12,644,000,000",,"14,317,000,000","6,773,000,000","13,954,000,000",,,"1,500,000,000","16,339,000,000","21,314,000,000","13,240,000,000","19,919,000,000","18,359,000,000","29,304,000,000",,"16,445,454,298.08",,"-21,813,022,388.88","15,210,584,852.31","13,455,700,389.88","12,492,606,173.74","11,153,420,942.14","10,316,437,349.28","6,696,699,908.2","15,770,176,379","12,437,844,293.12","12,570,946,427.7","-177,056,204.35","14,844,370,003.55","17,544,576,957.95","-1,925,869,560.9","11,343,444,195.4","13,409,707,903.48",,"14,269,379,250.72","11,012,606,578.38","16,274,140,620.78",,"11,817,984,853.51","2,602,716,466.44","13,127,740,945.88","7,977,757,807.24",,"7,382,309,780",,"8,923,038,766.2","6,616,127,372.85","3,615,038,751.45",,,"6,155,743,164.93","5,546,156,250","4,752,906,250","3,034,161,806.13","3,233,211,579.62","3,001,110,946.05",,"1,481,039,814.54","2,715,546,414.86","2,356,708,701.12","1,020,929,535.64","898,663,930.35","407,103,158","741,121,917.92","732,786,290","530,564,584.72"
			NetIncomeContinuousOperations,"51,123,000,000","5,207,000,000","18,666,000,000","12,872,000,000","14,378,000,000","17,527,000,000","19,402,000,000","14,424,000,000","15,529,000,000",,"18,094,000,000",,"12,596,000,000","12,518,000,000","15,533,000,000",,"14,317,000,000","6,773,000,000","13,954,000,000",,,"1,500,000,000","16,339,000,000","21,314,000,000","13,240,000,000","19,919,000,000","18,359,000,000","25,622,000,000",,"16,445,454,298.08",,"-21,813,022,388.88","15,210,584,852.31","13,455,700,389.88","12,492,606,173.74","11,153,420,942.14","10,316,437,349.28","6,696,699,908.2","15,770,176,379","12,437,844,293.12","12,570,946,427.7","-177,056,204.35","14,844,370,003.55","17,544,576,957.95","-1,925,869,560.9","11,535,291,088.92","13,226,634,965.24",,"14,309,764,817.34","10,862,012,414.95","16,266,687,111.78",,"11,655,179,573.73","2,449,165,672.96","13,029,123,348.5","7,915,675,865.87",,"7,186,995,122.04",,"8,706,792,311.1","6,475,625,996.25","3,574,891,152.03",,,"5,937,743,154.03","4,867,125,000","4,016,375,000","2,587,677,859.26","2,755,080,178.91","2,677,555,408.29",,"1,368,871,038.6","2,542,958,636.66","2,305,905,893.28","1,020,929,535.64","898,663,930.35","462,611,547.4","794,297,582.4","786,703,957.5","552,774,131.72"
			NetIncomeDiscontinuousOperations,"3,976,000,000","533,000,000","0","0","3,443,000,000","-3,298,000,000","-55,752,000,000",,,,"0",,"0","0","-2,889,000,000",,,,,,,"0","0","0",,"0","0","3,682,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		MinorityInterests,"-858,000,000","-194,000,000","-272,000,000","-165,000,000","-227,000,000","-65,000,000","-670,000,000","-142,000,000","-107,000,000",,"-141,000,000",,"-115,000,000","-158,000,000","-93,000,000",,"190,000,000","362,000,000","439,000,000",,,"146,000,000","-277,000,000","-225,000,000","-215,000,000","-167,000,000","-280,000,000","-258,000,000",,"-204,045,446.97",,"-271,849,692.72","-203,665,666.95","-742,327,077.17","-961,695,302.54","-867,292,729.95","-1,137,043,268.02","-1,205,475,070.8","-1,317,071,613","-1,348,652,847.68","-1,314,260,270.1","439,071,287.1","-4,832,513.21","7,668,806.46","-32,400,342.3","-93,124,434","-183,072,938.24",,"40,385,566.62","-150,594,163.43","-7,453,509",,"-162,805,279.78","-153,550,793.48","-98,617,597.38","-62,081,941.37",,"-195,314,657.96",,"-216,246,455.1","-140,501,376.6","-40,147,599.42",,,"-218,000,010.9","-679,031,250","-736,531,250","-446,483,946.87","-478,131,400.71","-323,555,537.76",,"-112,168,775.94","-162,410,808.22","-50,802,807.84",,,"55,508,389.4","53,175,664.48","53,917,667.5","22,209,547"
DilutedNIAvailtoComStockholders,"54,241,000,000","5,546,000,000","18,394,000,000","12,707,000,000","17,594,000,000","14,164,000,000","-37,020,000,000","14,282,000,000","15,422,000,000",,"17,953,000,000",,"12,481,000,000","12,360,000,000","12,551,000,000",,"14,507,000,000","7,135,000,000","14,393,000,000",,,"1,646,000,000","16,062,000,000","21,089,000,000","13,025,000,000","19,752,000,000","18,079,000,000","29,046,000,000",,"16,241,408,851.11",,"-22,084,872,081.6","15,006,919,185.36","12,713,373,312.71","11,530,910,871.2","10,286,128,212.19","9,179,394,081.26","5,491,224,837.4","14,453,104,766","11,089,191,445.44","11,256,686,157.6","262,015,082.75","14,839,537,490.34","17,552,245,764.41","-1,958,269,903.2","11,250,319,761.4","13,226,634,965.24",,"14,309,764,817.34","10,862,012,414.95","16,266,687,111.78",,"11,655,179,573.73","2,449,165,672.96","13,029,123,348.5","7,915,675,865.87",,"7,186,995,122.04",,"8,706,792,311.1","6,475,625,996.25","3,574,891,152.03",,,"5,937,743,154.03","4,867,125,000","4,016,375,000","2,587,677,859.26","2,755,080,178.91","2,677,555,408.29",,"1,368,871,038.6","2,553,135,606.64","2,305,905,893.28","1,020,929,535.64","898,663,930.35","462,611,547.4","794,297,582.4","786,703,957.5","552,774,131.72"
BasicEPS,,"6.26","20.76","14.32","19.52","15.42","-39.46","15.14","16.28","11.3","18.36","15.04","12.62",,"12.62","9.1","14.58","7.18","14.48","17.18","10.94","1.66","16.16","21.2","13.1","19.86","18.18","29.2","13","17.011","19.975","-22.028","15.249",,"11.472","10.09","9.703",,"15.199","11.278","11.81",,"15.608","18.704","0",,"13.854","15.959","14.541",,"16.398","13.391","11.952",,"12.86","8.059","4.986",,"9.974","8.768","6.518",,"10","7.941","6","4.938","4.063","2.581",,"2.73","2.145","1.474",,"2.308","1.026","0.921",,"0.834","1.067","0.573"
DilutedEPS,,"6.24","20.74","14.3","19.5","15.4","-39.46","15.12","16.26","11.28","18.36","15.04","12.6",,"12.62","9.1","14.58","7.18","14.48","17.18","10.94","1.66","16.16","21.2","13.1","19.86","18.18","29.2","13","17.011","19.975","-22.028","15.249",,"11.472","10.09","9.703",,"15.199","11.278","11.81",,"15.608","18.704","0",,"13.854","15.959","14.541",,"16.398","13.391","11.952",,"12.86","8.059","4.986",,"9.974","8.768","6.518",,"10","7.941","6","4.938","4.063","2.581",,"2.73","2.145","1.474",,"2.308","1.026","0.921",,"0.834","1.067","0.573"
BasicAverageShares,,"886,417,000","886,442,500","887,572,000","901,650,500","918,712,500","938,210,500","943,108,500","947,303,000","963,535,000","977,415,000","977,622,500","989,262,500",,"994,864,000","994,712,000","994,355,500","994,500,000","994,500,000","994,500,000","994,378,500","994,500,000","994,500,000","994,500,000","994,500,000","994,500,000","994,500,000","994,500,000","994,500,000","994,459,500","994,459,500","994,459,500","994,458,500",,"994,458,500","994,062,500","958,432,500",,"958,434,500","958,434,500","958,434,500",,"942,526,500","942,526,500","942,526,500",,"961,774,500","967,709,000","971,967,000",,"986,541,000","993,050,500","993,805,000",,"993,743,500","993,963,000","993,963,000",,"993,542,000","993,062,000","993,062,000",,"991,700,000","991,700,000","991,700,000","991,699,750","991,699,750","991,699,750",,"991,699,750","980,945,000","991,699,750",,"996,663,070","995,397,727","996,663,070",,"975,935,680","817,263,720","817,263,720"
DilutedAverageShares,,"887,224,000","887,249,500","888,778,500","903,010,000","919,573,500","939,071,000","944,168,000","948,055,000","964,287,000","978,167,000","978,506,000","990,440,000",,"995,085,500","995,087,000","995,089,000","994,500,000","994,500,000","994,500,000","994,378,500","994,500,000","994,500,000","994,500,000","994,500,000","994,500,000","994,500,000","994,500,000","994,500,000","994,459,500","994,459,500","994,459,500","994,458,500",,"994,458,500","994,062,500","958,432,500",,"958,434,500","958,434,500","958,434,500",,"942,526,500","942,526,500","942,526,500",,"961,774,500","967,709,000","971,967,000",,"986,541,000","993,050,500","993,805,000",,"993,743,500","993,963,000","993,963,000",,"993,542,000","993,062,000","993,062,000",,"991,700,000","991,700,000","991,700,000","991,699,750","991,699,750","991,699,750",,"991,699,750","980,945,000","991,699,750",,"996,663,070","995,397,727","996,663,070",,"975,935,680","817,263,720","817,263,720"
TotalOperatingIncomeAsReported,"114,188,000,000","20,351,000,000","35,884,000,000","29,114,000,000","28,839,000,000","28,937,000,000","32,843,000,000","27,601,000,000","26,804,000,000",,"27,574,000,000",,"21,715,000,000","21,397,000,000","24,152,000,000",,"21,031,000,000","18,875,000,000","27,319,000,000",,,"21,183,000,000","32,756,000,000","24,973,000,000","23,437,000,000","27,220,000,000","27,395,000,000","25,567,000,000",,"24,483,565,643.33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalExpenses,"358,893,000,000","72,174,000,000","99,296,000,000","97,204,000,000","90,219,000,000","103,014,000,000","96,089,000,000","87,830,000,000","81,871,000,000",,"86,738,000,000",,"83,749,000,000","91,051,000,000","88,825,000,000",,"87,760,000,000","91,865,000,000","88,599,000,000",,,"85,648,000,000","74,392,000,000","73,887,000,000","74,125,000,000","77,601,000,000","75,983,000,000","71,880,000,000",,"63,426,342,080.7",,"91,554,421,924.35","69,270,315,030.18","73,045,842,943.78","77,116,408,133.59","68,787,005,751.2","67,366,003,699.05","73,323,574,235.8","64,293,393,831","63,198,243,996.16","57,223,407,070.05","83,475,944,935.77","48,900,051,093.94","45,959,905,291.02","45,625,008,506.82","71,346,756,061.24","48,150,491,692.72",,"39,274,189,598.52","40,271,880,163.85","35,136,238,946.48",,"29,729,397,703.28","28,996,759,824.66","29,796,124,226.6","27,583,804,401.69",,"28,459,851,303.68",,"22,976,938,003.5","20,008,632,796.5","18,560,257,243.26",,,"14,338,229,288.34","13,986,750,000","11,894,343,750","9,563,840,335.53","9,230,909,917.49","7,706,475,766.62",,"5,152,897,491.04","4,554,051,255.99","4,579,581,731.76",,"2,264,523,704.42","4,015,433,733.33","3,035,852,083.32","2,383,576,302.5","1,978,999,596.36"
NetIncomeFromContinuingAndDiscontinuedOperation,"54,241,000,000","5,546,000,000","18,394,000,000","12,707,000,000","17,594,000,000","14,164,000,000","-37,020,000,000","14,282,000,000","15,422,000,000",,"17,953,000,000",,"12,481,000,000","12,360,000,000","12,551,000,000",,"14,507,000,000","7,135,000,000","14,393,000,000",,,"1,646,000,000","16,062,000,000","21,089,000,000","13,025,000,000","19,752,000,000","18,079,000,000","29,046,000,000",,"16,241,408,851.11",,"-22,084,872,081.6","15,006,919,185.36","12,713,373,312.71","11,530,910,871.2","10,286,128,212.19","9,179,394,081.26","5,491,224,837.4","14,453,104,766","11,089,191,445.44","11,256,686,157.6","262,015,082.75","14,839,537,490.34","17,552,245,764.41","-1,958,269,903.2","11,250,319,761.4","13,226,634,965.24",,"14,309,764,817.34","10,862,012,414.95","16,266,687,111.78",,"11,655,179,573.73","2,449,165,672.96","13,029,123,348.5","7,915,675,865.87",,"7,186,995,122.04",,"8,706,792,311.1","6,475,625,996.25","3,574,891,152.03",,,"5,937,743,154.03","4,867,125,000","4,016,375,000","2,587,677,859.26","2,755,080,178.91","2,677,555,408.29",,"1,368,871,038.6","2,542,958,636.66","2,305,905,893.28","1,020,929,535.64","898,663,930.35","462,611,547.4","794,297,582.4","786,703,957.5","552,774,131.72"
NormalizedIncome,"60,760,068,000","11,138,659,787.822","18,347,199,426.911","12,078,003,119.075","13,293,631,954.197","17,564,424,157.732","20,132,136,523.3","15,466,961,085.874","15,112,629,912.718",,"18,767,030,895.548",,"11,775,890,254.394","12,121,684,395.02","15,601,122,552.244",,"12,655,888,452.787","8,724,126,013.185","16,972,562,237.453",,,"8,794,800,000","23,780,836,045.243","17,802,521,233.254","15,952,538,750.587","20,405,898,702.517","18,107,312,243.821","28,058,385,505.012",,"16,811,513,807.246",,"-2,007,437,645.136","11,419,123,047.922","7,139,727,078.791","15,819,444,968.744","10,317,390,030.504","7,359,480,003.688","9,640,219,870.193","14,088,997,810.164","12,254,418,935.014","12,957,995,634.873","6,231,522,274.646","14,558,025,733.265","17,326,809,029.528","-2,169,269,074.752","23,490,291,226.7","16,668,977,745.521",,"12,345,884,043.658","11,949,993,876.376","14,481,969,714.224",,"10,593,352,213.301","8,537,477,114.068","12,665,281,742.764","7,704,400,285.555",,"6,158,227,146.622",,"9,007,683,640.495","6,739,166,128.709","3,323,272,741.334",,,"5,566,734,948.416","5,043,412,998.067","4,015,046,855.264","2,577,128,773.553","2,651,535,396.286","2,716,996,505.212",,"1,421,421,422.807","2,655,619,883.782","2,385,951,678.243","1,020,929,535.64","928,720,157.91","472,230,417.244","814,319,302.742","754,932,162.936","561,404,656.353"
InterestIncome,"3,413,000,000","-563,000,000","1,053,000,000","1,166,000,000","1,757,000,000","1,702,000,000","1,415,000,000","1,251,000,000","1,171,000,000",,"1,696,000,000",,"973,000,000","602,000,000","1,180,000,000",,"1,696,000,000","1,217,000,000","1,935,000,000",,,"1,106,000,000","1,097,000,000","1,358,000,000","958,000,000","675,000,000","622,000,000","942,000,000",,"339,792,429.7",,"950,631,682.86","845,278,500.24",,,"446,580,783.94","315,182,617.64","836,919,598.4","598,942,488","495,614,022.4","675,819,238.5","1,624,369,345.36","860,967,757.24","550,782,408.68","288,447,864.12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"43,573,000,000","6,878,000,000","12,959,000,000","12,455,000,000","11,281,000,000","13,634,000,000","7,394,000,000","9,110,000,000","9,570,000,000",,"6,094,000,000",,"6,445,000,000","2,552,000,000","5,864,000,000",,"6,734,000,000","6,662,000,000","6,771,000,000",,,"4,282,000,000","4,159,000,000","3,839,000,000","4,173,000,000","2,983,000,000","4,036,000,000","4,182,000,000",,"4,000,297,829.54",,"4,903,368,974.97","4,712,990,688.63","5,412,129,093.14","5,024,728,892.68","4,524,580,269.67","4,864,525,780.93","4,585,431,987.8","5,762,815,245","6,686,873,262.4","6,733,716,450.15","9,564,261,769.77","3,620,122,690.88","2,237,514,567.75","2,135,708,427",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-42,232,000,000","-9,513,000,000","-11,906,000,000","-11,289,000,000","-9,524,000,000","-8,939,000,000","-5,979,000,000","-7,859,000,000","-8,399,000,000",,"-4,398,000,000",,"-5,472,000,000","-4,349,000,000","-4,684,000,000",,"-5,038,000,000","-5,370,000,000","-4,836,000,000",,,"-3,176,000,000","-3,062,000,000","-2,481,000,000","-3,215,000,000","-2,308,000,000","-3,414,000,000","-3,240,000,000",,"-3,660,505,399.84",,"-3,952,737,292.11","-3,867,712,188.39","-3,410,945,507.48","-5,024,728,892.68","-4,077,999,485.73","-4,549,343,163.29","-3,748,512,389.4","-5,163,872,757","-6,191,259,240","-6,057,897,211.65","-7,939,892,424.41","-2,759,154,933.64","-1,686,732,159.07","-1,847,260,562.88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"110,446,000,000","13,759,000,000","38,086,000,000","28,806,000,000","29,795,000,000","33,313,000,000","33,016,000,000","27,381,000,000","29,849,000,000",,"29,722,000,000",,"22,719,000,000","19,098,000,000","25,627,000,000",,"24,314,000,000","15,915,000,000","24,863,000,000",,,"8,587,000,000","24,317,000,000","31,084,000,000","21,205,000,000","28,571,000,000","28,677,000,000","34,013,000,000",,"24,824,535,222.62",,"-14,560,900,575.45","24,661,551,564.09","22,900,229,616.81","21,877,755,513.32","19,293,528,655.63","19,212,783,512.96","15,545,693,939.2","25,819,181,403","22,642,292,653.44","22,998,639,462.6","16,231,677,693.38","22,312,403,849.6","24,079,802,892.32","612,044,162.4","16,424,549,405.32","23,998,922,697.36",,"16,524,873,276.84","15,237,303,657.28","19,920,695,363.94",,"15,517,037,210.95","16,377,324,636.26","18,365,109,626.08","12,497,247,920.7",,"10,729,445,560.52",,"12,454,815,870.9","9,435,040,697.7","7,026,785,329.5",,,"8,767,057,581.21","8,587,093,750","7,044,375,000","4,826,323,401.12","4,013,466,506.57","4,628,380,697.82",,"2,574,825,825","3,979,851,493.56","3,148,655,600.16","5,999,177,524.2","2,523,254,851.05","1,051,594,855.43","1,027,692,026.08","985,281,520","945,238,320.32"
EBITDA,"217,394,000,000"
ReconciledCostOfRevenue,"168,215,000,000","29,962,000,000","49,061,000,000","46,613,000,000","42,579,000,000","50,145,000,000","49,411,000,000","40,345,000,000","36,369,000,000",,"43,127,000,000",,"39,574,000,000","45,180,000,000","44,300,000,000",,"44,344,000,000","46,870,000,000","45,174,000,000",,,"32,343,000,000","29,959,000,000","26,219,000,000","26,161,000,000","29,027,000,000","27,139,000,000","25,244,000,000",,"65,767,664,846.76",,"28,198,477,534.17","25,034,513,400.27","27,746,015,247.93","29,955,065,525.7","24,793,837,770.04","24,380,220,223.23","28,187,888,508","22,051,807,620","21,644,798,944.64","19,600,588,444.8","24,541,562,842.8","17,632,580,047.67","15,824,426,260.16","15,287,431,454.82","24,428,680,824.52","16,578,234,572.52",,"13,673,445,889.62","12,970,261,156.25","12,430,539,944.69",,"10,493,899,334.38","10,402,134,995.24","10,508,983,056.7","9,589,712,212.16",,"8,406,557,510.7",,"6,943,771,629","5,939,330,793.3","4,837,390,155.39",,,"4,908,828,816.87","4,192,437,500","6,695,267,509.32","5,511,839,646.69","9,969,740,237.18","2,627,206,204.71",,"3,083,392,937.95","5,740,730,207.27","1,712,460,811.2",,"1,878,226,327.6","4,109,234,085","967,229,738.12","847,077,150","750,940,605.92"
ReconciledDepreciation,"106,948,000,000","26,625,000,000","26,930,000,000","26,975,000,000","26,418,000,000","26,525,000,000","26,455,000,000","26,286,000,000","25,322,000,000",,"20,049,000,000",,"20,130,000,000","20,390,000,000","21,789,000,000",,"20,248,000,000","21,104,000,000","20,700,000,000",,,"19,404,000,000","19,034,000,000","18,258,000,000","18,014,000,000","17,769,000,000","18,895,000,000","18,819,000,000",,"14,698,411,972.12",,"18,758,049,918.51","17,872,871,952.15","17,990,166,137.3","18,709,495,622.72","17,670,714,512.81","16,037,869,439.27","16,450,403,355.4","15,616,853,911","15,039,504,627.52","14,098,935,639.15","19,503,810,258.79","12,729,320,044.9","12,646,017,722.59","12,461,137,721.52","19,240,679,026.6","13,282,690,790.64",,"11,043,834,233.58","11,587,987,420.13","9,264,984,982.33",,"7,948,228,587.97","7,144,546,462.92","7,320,199,805.46","6,487,818,191.46",,"7,215,159,610.54",,"5,985,456,930","5,229,358,730.1","5,304,846,916.92",,,"3,270,314,449.23","3,267,468,750","2,766,951,240.68","2,189,548,759.32","1,909,370,474.3","1,907,047,514.16",,"1,279,860,090.08","1,303,415,785.23","1,029,654,590.88",,"786,068,234.96","786,930,779.64","638,970,131.5","560,479,907.5","540,021,553.12"
NetIncomeFromContinuingOperationNetMinorityInterest,"50,265,000,000","5,013,000,000","18,394,000,000","12,707,000,000","14,151,000,000","17,462,000,000","18,732,000,000","14,282,000,000","15,422,000,000",,"17,953,000,000",,"12,481,000,000","12,360,000,000","15,440,000,000",,"14,507,000,000","7,135,000,000","14,393,000,000",,,"1,646,000,000","16,062,000,000","21,089,000,000","13,025,000,000","19,752,000,000","18,079,000,000","25,364,000,000",,"16,241,408,851.11",,"-22,084,872,081.6","15,006,919,185.36","12,713,373,312.71","11,530,910,871.2","10,286,128,212.19","9,179,394,081.26","5,491,224,837.4","14,453,104,766","11,089,191,445.44","11,256,686,157.6","262,015,082.75","14,839,537,490.34","17,552,245,764.41","-1,958,269,903.2","11,250,319,761.4","13,226,634,965.24",,"14,309,764,817.34","10,862,012,414.95","16,266,687,111.78",,"11,655,179,573.73","2,449,165,672.96","13,029,123,348.5","7,915,675,865.87",,"7,186,995,122.04",,"8,706,792,311.1","6,475,625,996.25","3,574,891,152.03",,,"5,937,743,154.03","4,867,125,000","4,016,375,000","2,587,677,859.26","2,755,080,178.91","2,677,555,408.29",,"1,368,871,038.6","2,542,958,636.66","2,305,905,893.28","1,020,929,535.64","898,663,930.35","462,611,547.4","794,297,582.4","786,703,957.5","552,774,131.72"
TotalUnusualItemsExcludingGoodwill,"-13,737,000,000","-8,095,000,000","63,000,000","799,000,000","1,104,000,000","-115,000,000","-1,849,000,000","-1,501,000,000","404,000,000",,"-1,063,000,000",,"911,000,000","315,000,000","-205,000,000",,"2,273,000,000","-2,171,000,000","-3,345,000,000",,,"-8,936,000,000","-9,523,000,000","4,201,000,000","-3,766,000,000","-840,000,000","-38,000,000","-3,137,000,000",,"-721,901,671.45",,"-25,096,793,045.58","4,705,366,056.03","7,243,954,814.53","-5,785,404,446.78","-41,395,746.07","2,531,164,136.52","-6,790,519,661.6","463,067,898","-1,494,768,132.16","-2,201,239,805.4","-7,461,883,989.87","354,484,354.1","280,659,612.03","263,748,964.44","-16,341,826,944.6","-4,773,108,636.84",,"2,499,449,115.54","-1,505,991,518.94","2,372,451,914.7",,"1,454,231,010.1","-10,147,185,735.18","489,980,233.22","308,099,431.23",,"1,404,561,891.52",,"-403,553,077.2","-356,629,485.45","386,769,637.74",,,"522,742,883.28","-248,843,750","1,906,250","15,870,970.44","131,907,571.23","-56,190,473.1",,"-83,892,506.88","-159,433,832.07","-105,108,242.64",,"-50,093,712.6","-16,031,449.74","-27,116,251.5","40,529,470","-13,526,330.56"
TotalUnusualItems,"-13,737,000,000","-8,095,000,000","63,000,000","799,000,000","1,104,000,000","-115,000,000","-1,849,000,000","-1,501,000,000","404,000,000",,"-1,063,000,000",,"911,000,000","315,000,000","-205,000,000",,"2,273,000,000","-2,171,000,000","-3,345,000,000",,,"-8,936,000,000","-9,523,000,000","4,201,000,000","-3,766,000,000","-840,000,000","-38,000,000","-3,137,000,000",,"-721,901,671.45",,"-25,096,793,045.58","4,705,366,056.03","7,243,954,814.53","-5,785,404,446.78","-41,395,746.07","2,531,164,136.52","-6,790,519,661.6","463,067,898","-1,494,768,132.16","-2,201,239,805.4","-7,461,883,989.87","354,484,354.1","280,659,612.03","263,748,964.44","-16,341,826,944.6","-4,773,108,636.84",,"2,499,449,115.54","-1,505,991,518.94","2,372,451,914.7",,"1,454,231,010.1","-10,147,185,735.18","489,980,233.22","308,099,431.23",,"1,404,561,891.52",,"-403,553,077.2","-356,629,485.45","386,769,637.74",,,"522,742,883.28","-248,843,750","1,906,250","15,870,970.44","131,907,571.23","-56,190,473.1",,"-83,892,506.88","-159,433,832.07","-105,108,242.64",,"-50,093,712.6","-16,031,449.74","-27,116,251.5","40,529,470","-13,526,330.56"
NormalizedEBITDA,"231,131,000,000","48,479,000,000","64,953,000,000","54,982,000,000","55,109,000,000","59,953,000,000","61,320,000,000","55,168,000,000","54,767,000,000",,"50,834,000,000",,"41,938,000,000","39,173,000,000","47,621,000,000",,"42,289,000,000","39,190,000,000","48,908,000,000",,,"36,927,000,000","52,874,000,000","45,141,000,000","42,985,000,000","47,180,000,000","47,610,000,000","55,969,000,000",,"40,244,848,866.19",,"29,293,942,388.64","37,829,057,460.21","33,646,440,939.58","46,372,655,582.82","37,005,638,914.51","32,719,488,815.71","38,786,616,956.2","40,972,967,416","39,176,565,413.12","39,298,814,907.15","43,197,371,942.04","34,687,239,540.4","36,445,161,002.88","12,809,432,919.48","52,007,055,376.52","42,054,722,124.84",,"25,069,258,394.88","28,331,282,596.35","26,813,228,431.57",,"22,011,034,788.82","33,756,030,665.88","25,304,428,892.74","19,309,579,132.33",,"16,681,900,483.32",,"19,073,183,758.2","15,311,669,548.35","12,178,677,437.49",,,"12,068,657,746.29","12,377,750,000","10,154,468,750","7,235,936,713.98","5,790,929,409.64","6,591,618,685.08",,"3,938,578,421.96","5,442,701,110.86","4,283,418,433.68","5,999,177,524.2","3,359,416,798.61","1,854,557,084.81","1,693,778,409.08","1,505,231,957.5","1,498,786,204"
TaxRateForCalcs,"0.236","0.243","0.257","0.213","0.223","0.109","0.243","0.211","0.234",,"0.234",,"0.226","0.243","0.214",,"0.186","0.268","0.229",,,"0.2","0.189","0.218","0.223","0.222","0.255","0.141",,"0.21",,"0.2","0.238","0.231","0.259","0.245","0.281","0.389","0.214","0.22","0.227","0.2","0.206","0.197","0.2","0.251","0.279",,"0.214","0.278","0.248",,"0.27","0.4","0.257","0.314",,"0.268",,"0.254","0.261","0.349",,,"0.29","0.292","0.303","0.335","0.215","0.298",,"0.374","0.293","0.238","0.4","0.4","0.4","0.262","0.216","0.362"
