name,02/29/2020,11/30/2019,08/31/2019,05/31/2019,02/28/2019,11/30/2018,08/31/2018,05/31/2018,02/28/2018,11/30/2017,08/31/2017,05/31/2017,02/28/2017,11/30/2016,08/31/2016,05/31/2016,02/29/2016,11/30/2015,08/31/2015,05/31/2015,02/28/2015,11/30/2014,08/31/2014,05/31/2014,02/28/2014,11/30/2013,08/31/2013,05/31/2013,02/28/2013,11/30/2012,08/31/2012,05/31/2012,02/29/2012,11/30/2011,08/31/2011,05/31/2011,02/28/2011,11/30/2010,08/31/2010,05/31/2010,02/28/2010,11/30/2009,08/31/2009,05/31/2009,02/28/2009,11/30/2008,08/31/2008,05/31/2008,02/29/2008,11/30/2007,08/31/2007,05/31/2007,02/28/2007,11/30/2006,08/31/2006,05/31/2006,02/28/2006,11/30/2005,08/31/2005,05/31/2005,02/28/2005,11/30/2004,08/31/2004,05/31/2004,02/29/2004,11/30/2003,08/31/2003,05/31/2003,02/28/2003,11/30/2002,08/31/2002,05/31/2002,02/28/2002,11/30/2001,08/31/2001,05/31/2001,02/28/2001,11/30/2000,08/31/2000,05/31/2000,02/29/2000,11/30/1999,08/31/1999,05/31/1999,02/28/1999,11/30/1998,08/31/1998,05/31/1998,02/28/1998,11/30/1997,08/31/1997,05/31/1997,02/28/1997,11/30/1996,08/31/1996,05/31/1996,02/29/1996,11/30/1995,08/31/1995,05/31/1995
		OtherCurrentLiabilities,"634,500,000","618,100,000","598,300,000","110,000,000","446,900,000","449,300,000","469,200,000","109,600,000","458,400,000","449,300,000","451,100,000","119,600,000","410,900,000","407,600,000","418,600,000","107,000,000","390,900,000","396,900,000","426,200,000","129,900,000","478,900,000","497,500,000","504,000,000","306,400,000","511,100,000","466,800,000","472,300,000","89,300,000","460,200,000","436,000,000","493,300,000","117,100,000","467,300,000","413,200,000","439,400,000","43,100,000","460,300,000","419,800,000","427,200,000","168,200,000","398,800,000","370,300,000","383,400,000","372,300,000","384,500,000","333,300,000","378,400,000","365,100,000","377,300,000","386,400,000","330,600,000","335,700,000","308,900,000","286,611,000","283,768,000","283,309,000","268,459,000","259,522,000","257,659,000","254,178,000","263,630,000","246,493,000","233,401,000","228,324,000","250,197,000","222,455,000","218,917,000","202,201,000","302,806,000","247,200,000","242,553,000","254,036,000","433,620,000","217,829,000","218,437,000","225,037,000","377,614,000","317,223,000","353,580,000","348,887,000","353,300,000","310,400,000","343,200,000","366,000,000","361,600,000","336,700,000","356,500,000","350,700,000","347,300,000","322,000,000","328,200,000","324,100,000","231,500,000","228,200,000","237,100,000","244,400,000","243,300,000","257,900,000","263,300,000","252,400,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"5,949,000,000","5,911,500,000","5,789,600,000","2,026,100,000","1,939,200,000","1,913,600,000","1,897,400,000","1,890,300,000","1,862,300,000","1,923,500,000","1,906,500,000","2,113,300,000","1,474,900,000","1,457,200,000","1,436,900,000","1,443,500,000","1,382,600,000","1,377,100,000","2,459,800,000","2,464,500,000","2,414,300,000","2,376,400,000","2,394,400,000","3,325,300,000","3,461,600,000","3,451,600,000","3,429,400,000","3,461,000,000","3,472,100,000","3,425,700,000","2,299,500,000","2,328,100,000","2,252,800,000","2,285,900,000","2,238,700,000","2,243,600,000","2,159,900,000","2,118,300,000","2,091,400,000","2,098,800,000","2,148,200,000","2,177,800,000","2,171,900,000","2,323,100,000","2,202,500,000","2,199,600,000","2,196,800,000","2,185,300,000","2,169,900,000","2,149,800,000","746,600,000","711,900,000","748,000,000","757,926,000","759,051,000","754,329,000","911,872,000","912,168,000","914,123,000","620,145,000","621,044,000","771,301,000","848,277,000","851,097,000","845,877,000","836,739,000","833,010,000","828,533,000","813,718,000","803,807,000","801,652,000","799,845,000","639,561,000","627,865,000","628,313,000","628,958,000","546,835,000","548,378,000","400,827,000","404,066,000","402,500,000","407,100,000","407,200,000","407,500,000","409,400,000","410,000,000","410,700,000","406,200,000","403,700,000","400,000,000","394,500,000","401,900,000","433,700,000","434,900,000","438,800,000","420,600,000","424,700,000","424,500,000","419,500,000","422,200,000"
		LongTermDebtAndCapitalLeaseObligation,"5,245,900,000","5,234,400,000","5,193,500,000","927,700,000","927,400,000","927,100,000","926,800,000","926,500,000","926,400,000","935,600,000","936,600,000","936,600,000","440,700,000","440,500,000","440,200,000","440,000,000","439,700,000","439,500,000","1,437,600,000","1,452,300,000","1,511,800,000","1,519,200,000","1,519,900,000","2,533,400,000","2,533,600,000","2,533,300,000","2,530,100,000","2,548,700,000","2,555,400,000","2,557,000,000","1,507,800,000","1,508,100,000","1,507,600,000","1,508,500,000","1,461,500,000","1,463,300,000","1,464,000,000","1,465,700,000","1,467,100,000","1,466,300,000","1,542,900,000","1,543,600,000","1,542,500,000","1,691,200,000","1,691,700,000","1,692,800,000","1,692,900,000","1,694,200,000","1,695,300,000","1,686,100,000","491,000,000","491,600,000","492,300,000","493,174,000","493,855,000","494,653,000","645,125,000","645,830,000","646,933,000","350,318,000","351,412,000","502,574,000","652,672,000","653,349,000","654,309,000","655,066,000","656,874,000","658,086,000","658,648,000","659,656,000","661,103,000","662,506,000","513,053,000","514,278,000","515,957,000","517,927,000","446,117,000","447,739,000","301,146,000","304,073,000","309,300,000","311,400,000","313,500,000","314,100,000","309,700,000","310,400,000","310,600,000","310,600,000","310,900,000","311,400,000","311,400,000","313,200,000","313,800,000","314,700,000","318,100,000","301,200,000","302,100,000","303,700,000","303,700,000","303,800,000"
			LongTermDebt,"928,500,000","928,200,000","928,000,000","927,700,000","927,400,000","927,100,000","926,800,000","926,500,000","926,400,000","935,600,000","936,600,000","936,600,000","440,700,000","440,500,000","440,200,000","440,000,000","439,700,000","439,500,000","1,437,600,000","1,452,300,000","1,461,700,000","1,468,400,000","1,468,500,000","2,481,400,000","2,481,000,000","2,480,100,000","2,476,400,000","2,496,200,000","2,502,400,000","2,503,500,000","1,453,900,000","1,453,700,000","1,452,800,000","1,453,300,000","1,405,900,000","1,407,300,000","1,407,600,000","1,408,800,000","1,409,800,000","1,408,700,000","1,484,900,000","1,485,300,000","1,483,900,000","1,632,300,000","1,632,500,000","1,633,400,000","1,633,300,000","1,634,300,000","1,635,500,000","1,635,400,000","491,000,000","491,600,000","492,300,000","493,174,000","493,855,000","494,653,000","645,125,000","645,830,000","646,933,000","350,318,000","351,412,000","502,574,000","652,672,000","653,349,000","654,309,000","655,066,000","656,874,000","658,086,000","658,648,000","659,656,000","661,103,000","662,506,000","513,053,000","514,278,000","515,957,000","517,927,000","446,117,000","447,739,000","301,146,000","304,073,000","309,300,000","311,400,000","313,500,000","314,100,000","309,700,000","310,400,000","310,600,000","310,600,000","310,900,000","311,400,000","311,400,000","313,200,000","313,800,000","314,700,000","318,100,000","301,200,000","302,100,000","303,700,000","303,700,000","303,800,000"
			LongTermCapitalLeaseObligation,"4,317,400,000","4,306,200,000","4,265,500,000",,,,,,,,,,,,,,,,,,"50,100,000","50,800,000","51,400,000","52,000,000","52,600,000","53,200,000","53,700,000","52,500,000","53,000,000","53,500,000","53,900,000","54,400,000","54,800,000","55,200,000","55,600,000","56,000,000","56,400,000","56,900,000","57,300,000","57,600,000","58,000,000","58,300,000","58,600,000","58,900,000","59,200,000","59,400,000","59,600,000","59,900,000","59,800,000","50,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"188,500,000","182,100,000","165,500,000","511,300,000","477,200,000","464,300,000","447,900,000","432,000,000","417,000,000","445,000,000","444,000,000","640,300,000","538,700,000","526,900,000","514,700,000","504,900,000","463,900,000","462,300,000","562,400,000","567,700,000","542,000,000","498,600,000","498,000,000","492,300,000","597,500,000","591,900,000","591,400,000","586,900,000","593,300,000","559,800,000","513,700,000","517,300,000","528,700,000","558,800,000","543,000,000","531,600,000","506,500,000","455,100,000","431,000,000","438,700,000","444,100,000","461,000,000","453,800,000","451,600,000","214,200,000","214,100,000","204,100,000","197,600,000","166,700,000","145,400,000",,"25,800,000","75,600,000","82,267,000","86,704,000","90,573,000","99,053,000","103,821,000","109,072,000","114,846,000","120,125,000","126,233,000","173,528,000","176,216,000","169,998,000","160,980,000","155,832,000","150,537,000","135,542,000","125,091,000","121,335,000","117,709,000","106,728,000","93,738,000","92,378,000","90,782,000","80,274,000","79,790,000","78,871,000","79,102,000","72,000,000","74,600,000","72,400,000","72,100,000","80,500,000","80,500,000","81,300,000","77,100,000","73,700,000","69,600,000","64,400,000","70,100,000","101,400,000","101,700,000","102,000,000","101,100,000","103,800,000","103,200,000","99,200,000","102,000,000"
			NonCurrentDeferredTaxesLiabilities,"188,500,000","182,100,000","165,500,000","156,900,000","130,700,000","125,100,000","118,100,000","114,000,000","106,400,000","143,600,000","151,900,000","357,500,000","263,800,000","260,800,000","257,600,000","255,200,000","220,800,000","226,200,000","331,600,000","341,800,000","321,000,000","279,800,000","285,400,000","286,100,000","344,200,000","345,600,000","353,200,000","356,400,000","369,900,000","343,300,000","304,100,000","312,900,000","329,100,000","363,900,000","352,700,000","345,400,000","323,900,000","276,600,000","257,000,000","268,600,000","278,100,000","298,700,000","295,600,000","297,000,000","214,200,000","214,100,000","204,100,000","197,600,000","166,700,000","145,400,000",,"25,800,000","75,600,000","82,267,000","86,704,000","90,573,000","99,053,000","103,821,000","109,072,000","114,846,000","120,125,000","126,233,000","173,528,000","176,216,000","169,998,000","160,980,000","155,832,000","150,537,000","135,542,000","125,091,000","121,335,000","117,709,000","106,728,000","93,738,000","92,378,000","90,782,000","80,274,000","79,790,000","78,871,000","79,102,000","72,000,000","74,600,000","72,400,000","72,100,000","80,500,000","80,500,000","81,300,000","77,100,000","73,700,000","69,600,000","64,400,000","70,100,000","101,400,000","101,700,000","102,000,000","101,100,000","103,800,000","103,200,000","99,200,000","102,000,000"
			NonCurrentDeferredRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"162,300,000","158,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"514,600,000","495,000,000","430,600,000","587,100,000","534,600,000","522,200,000","522,700,000","531,800,000","518,900,000","542,900,000","525,900,000","536,400,000","495,500,000","489,800,000","482,000,000","498,600,000","479,000,000","475,300,000","459,800,000","444,500,000","360,500,000","358,600,000","376,500,000","299,600,000","330,500,000","326,400,000","307,900,000","325,400,000","323,400,000","308,900,000","278,000,000","302,700,000","216,500,000","218,600,000","234,200,000","248,700,000","189,400,000","197,500,000","193,300,000","193,800,000","161,200,000","173,200,000","175,600,000","180,300,000","296,600,000","292,700,000","299,800,000","293,500,000","307,900,000","318,300,000","255,600,000","194,500,000","180,100,000","182,485,000","178,492,000","169,103,000","167,694,000","162,517,000","158,118,000","154,981,000","149,507,000","142,494,000","22,077,000","21,532,000","21,570,000","20,693,000","20,304,000","19,910,000","19,528,000","19,060,000","19,214,000","19,630,000","19,780,000","19,849,000","19,978,000","20,249,000","20,444,000","20,849,000","20,810,000","20,891,000","21,200,000","21,100,000","21,300,000","21,300,000","19,200,000","19,100,000","18,800,000","18,500,000","19,100,000","19,000,000","18,700,000","18,600,000","18,500,000","18,500,000","18,700,000","18,300,000","18,800,000","17,600,000","16,600,000","16,400,000"
TotalEquityGrossMinorityInterest,"2,341,200,000","2,273,700,000","2,381,300,000","2,392,600,000","2,315,700,000","2,250,300,000","2,275,200,000","2,194,800,000","2,124,900,000","1,976,100,000","2,058,700,000","2,101,700,000","1,972,800,000","1,853,400,000","1,801,300,000","1,952,000,000","1,918,200,000","1,989,800,000","2,424,100,000","2,333,500,000","2,237,800,000","2,105,500,000","2,127,900,000","2,156,900,000","2,121,700,000","2,059,200,000","2,071,500,000","2,059,500,000","1,950,300,000","1,863,400,000","1,860,000,000","1,842,000,000","1,776,300,000","1,713,900,000","1,903,300,000","1,936,200,000","1,923,500,000","1,878,600,000","1,870,400,000","1,894,000,000","1,843,800,000","1,716,000,000","1,676,800,000","1,606,000,000","1,478,600,000","1,387,100,000","1,413,800,000","1,409,100,000","1,313,200,000","1,301,800,000","1,190,100,000","1,094,500,000","1,233,500,000","1,278,996,000","1,264,594,000","1,229,763,000","1,249,887,000","1,254,790,000","1,261,374,000","1,273,019,000","1,287,721,000","1,266,719,000","1,272,376,000","1,245,770,000","1,285,664,000","1,281,368,000","1,253,657,000","1,196,191,000","1,238,631,000","1,188,323,000","1,167,371,000","1,128,877,000","1,084,844,000","1,101,772,000","1,068,833,000","1,035,242,000","1,013,587,000","996,640,000","972,208,000","960,470,000","955,200,000","966,100,000","995,700,000","964,000,000","984,400,000","1,000,400,000","1,015,300,000","1,019,800,000","1,059,700,000","1,065,100,000","1,086,000,000","1,081,200,000","1,202,200,000","1,220,700,000","1,242,200,000","1,222,600,000","1,216,100,000","1,177,900,000","1,164,100,000","1,174,000,000"
	StockholdersEquity,"2,341,200,000","2,273,700,000","2,381,300,000","2,392,600,000","2,315,700,000","2,250,300,000","2,275,200,000","2,194,800,000","2,124,900,000","1,976,100,000","2,058,700,000","2,101,700,000","1,972,800,000","1,853,400,000","1,801,300,000","1,952,000,000","1,918,200,000","1,989,800,000","2,424,100,000","2,333,500,000","2,237,800,000","2,105,500,000","2,127,900,000","2,156,900,000","2,121,700,000","2,059,200,000","2,071,500,000","2,059,500,000","1,950,300,000","1,863,400,000","1,860,000,000","1,842,000,000","1,776,300,000","1,713,900,000","1,903,300,000","1,936,200,000","1,923,500,000","1,878,600,000","1,870,400,000","1,894,000,000","1,843,800,000","1,716,000,000","1,676,800,000","1,606,000,000","1,478,600,000","1,387,100,000","1,413,800,000","1,409,100,000","1,313,200,000","1,301,800,000","1,190,100,000","1,094,500,000","1,233,500,000","1,278,996,000","1,264,594,000","1,229,763,000","1,249,887,000","1,254,790,000","1,261,374,000","1,273,019,000","1,287,721,000","1,266,719,000","1,272,376,000","1,245,770,000","1,285,664,000","1,281,368,000","1,253,657,000","1,196,191,000","1,238,631,000","1,188,323,000","1,167,371,000","1,128,877,000","1,084,844,000","1,101,772,000","1,068,833,000","1,035,242,000","1,013,587,000","996,640,000","972,208,000","960,470,000","955,200,000","966,100,000","995,700,000","964,000,000","984,400,000","1,000,400,000","1,015,300,000","1,019,800,000","1,059,700,000","1,065,100,000","1,086,000,000","1,081,200,000","1,202,200,000","1,220,700,000","1,242,200,000","1,222,600,000","1,216,100,000","1,177,900,000","1,164,100,000","1,174,000,000"
		CapitalStock,"1,693,000,000","1,690,000,000","1,692,900,000","1,685,000,000","1,676,800,000","1,675,500,000","1,667,400,000","1,631,900,000","1,628,400,000","1,606,800,000","1,619,800,000","1,614,600,000","1,547,000,000","1,522,900,000","1,472,400,000","1,502,600,000","1,485,100,000","1,488,300,000","1,478,500,000","1,405,900,000","1,338,800,000","1,200,700,000","817,000,000","1,302,200,000","1,280,900,000","1,255,700,000","1,222,800,000","1,207,600,000","1,184,500,000","1,164,300,000","2,542,500,000","2,518,800,000","2,483,700,000","0","0","0","2,383,100,000","2,350,900,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,796,108,000","1,758,851,000","1,743,252,000","1,703,336,000","1,661,683,000","1,632,633,000","1,605,563,000","1,584,115,000","1,572,219,000","1,559,909,000","1,547,582,000","1,525,957,000","1,520,999,000","1,501,787,000","1,488,987,000","1,474,054,000","1,463,190,000","1,440,381,000","1,428,946,000","1,405,799,000","1,390,951,000","1,384,947,000","1,362,694,000","1,351,707,000","1,349,300,000","1,345,000,000","0",,,,,,,,,,,,,,,,,
			PreferredStock,,,,"0",,,,,,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStock,"1,693,000,000","1,690,000,000","1,692,900,000","1,685,000,000","1,676,800,000","1,675,500,000","1,667,400,000","1,631,900,000","1,628,400,000","1,606,800,000","1,619,800,000","1,614,600,000","1,547,000,000","1,522,900,000","1,472,400,000","1,502,600,000","1,485,100,000","1,488,300,000","1,478,500,000","1,405,900,000","1,338,800,000","1,200,700,000","817,000,000","1,302,200,000","1,280,900,000","1,255,700,000","1,222,800,000","1,207,600,000","1,184,500,000","1,164,300,000","2,542,500,000","2,518,800,000","2,483,700,000","0","0","0","2,383,100,000","2,350,900,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,796,108,000","1,758,851,000","1,743,252,000","1,703,336,000","1,661,683,000","1,632,633,000","1,605,563,000","1,584,115,000","1,572,219,000","1,559,909,000","1,547,582,000","1,525,957,000","1,520,999,000","1,501,787,000","1,488,987,000","1,474,054,000","1,463,190,000","1,440,381,000","1,428,946,000","1,405,799,000","1,390,951,000","1,384,947,000","1,362,694,000","1,351,707,000","1,349,300,000","1,345,000,000","0",,,,,,,,,,,,,,,,,
		AdditionalPaidInCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,542,500,000","2,518,800,000",,"2,457,900,000","2,444,400,000","2,408,800,000",,,"2,311,500,000","2,297,900,000","2,242,400,000","2,209,100,000","2,194,800,000","2,183,100,000","2,121,300,000","2,103,500,000","2,093,600,000","2,074,900,000","2,061,500,000","2,042,800,000","1,926,700,000","1,904,300,000","1,882,900,000","1,863,726,000","1,813,267,000","1,806,367,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"1,341,300,000",,,,,,,,,,,,,,,,,
		RetainedEarnings,"648,600,000","584,500,000","789,900,000","806,600,000","728,400,000","662,500,000","693,500,000","657,600,000","586,400,000","447,300,000","515,000,000","560,100,000","520,000,000","424,400,000","429,300,000","547,500,000","507,500,000","577,900,000","1,042,300,000","1,026,000,000","989,000,000","997,300,000","1,426,100,000","995,800,000","982,000,000","944,700,000","996,800,000","998,900,000","930,900,000","861,800,000","3,219,100,000","3,172,800,000","3,077,200,000","2,968,500,000","2,970,700,000","2,921,900,000","2,828,200,000","2,721,000,000","2,690,600,000","2,621,900,000","2,541,600,000","2,442,100,000","2,417,000,000","2,357,400,000","2,262,600,000","2,182,300,000","2,150,200,000","2,096,000,000","2,019,200,000","1,918,300,000","1,900,200,000","1,820,400,000","1,907,800,000","1,801,415,000","1,773,285,000","1,684,742,000","1,621,788,000","1,516,471,000","1,491,268,000","1,405,754,000","1,328,019,000","1,235,389,000","1,270,046,000","1,197,921,000","1,150,614,000","1,072,715,000","1,048,037,000","979,443,000","925,039,000","863,253,000","832,570,000","760,684,000","692,323,000","626,103,000","594,277,000","532,121,000","475,802,000","426,275,000","401,500,000","344,579,000","291,400,000","244,500,000","225,300,000","178,000,000","132,200,000","93,900,000","83,500,000","48,300,000","14,000,000","-15,800,000","-17,300,000","-41,700,000","80,500,000","64,700,000","82,200,000","61,700,000","33,500,000","-2,100,000","-12,100,000","-69,200,000"
		TreasuryStock,,,,"0","7,800,000","7,800,000","7,800,000","7,800,000","7,800,000","7,800,000","7,800,000","7,800,000","7,800,000","7,800,000","7,800,000","7,800,000","7,800,000","7,800,000","7,800,000","7,800,000","7,800,000","7,800,000","7,800,000","7,800,000","7,800,000","7,800,000","7,900,000","8,100,000","8,500,000","8,700,000","3,747,200,000","3,695,800,000","3,679,200,000","3,602,400,000","3,415,100,000","3,325,300,000","3,216,700,000","3,112,500,000","3,038,500,000","2,943,500,000","2,877,500,000","2,865,000,000","2,865,500,000","2,864,200,000","2,854,200,000","2,848,900,000","2,791,300,000","2,724,000,000","2,722,000,000","2,614,600,000","2,583,200,000","2,576,500,000","2,531,600,000","2,357,745,000","2,293,524,000","2,211,222,000","2,117,041,000","1,968,849,000","1,916,469,000","1,784,835,000","1,649,985,000","1,547,759,000","1,544,882,000","1,483,768,000","1,381,631,000","1,295,038,000","1,280,767,000","1,254,293,000","1,148,677,000","1,114,668,000","1,089,928,000","1,044,915,000","1,007,760,000","899,989,000","890,396,000","840,254,000","789,332,000","747,869,000","722,708,000","666,837,000","613,600,000","549,300,000","493,900,000",,,,,,,,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-400,000","-500,000","-101,000,000","-98,200,000","-81,000,000","-78,700,000","-76,400,000","-85,200,000","-80,400,000","-68,200,000","-66,100,000","-62,900,000","-84,000,000","-83,300,000","-89,400,000","-87,000,000","-63,300,000","-65,000,000","-85,200,000","-86,600,000","-77,800,000","-79,800,000","-102,500,000","-128,100,000","-128,000,000","-127,900,000","-134,400,000","-132,800,000","-150,300,000","-147,700,000","-147,800,000","-146,600,000","-97,500,000","-101,900,000","-88,100,000","-59,800,000","-61,400,000","-70,400,000","-82,300,000","-71,100,000","-50,900,000","-58,100,000","-56,800,000","-57,200,000","-51,100,000","-49,800,000","-38,700,000","-37,800,000","-45,500,000","-44,700,000","-53,600,000","-53,700,000","-25,600,000","-28,400,000","-28,434,000","-50,124,000","-50,968,000","-51,683,000","-56,677,000","-51,236,000","-51,996,000","-53,544,000","-58,351,000","-52,498,000","-55,538,000","-56,218,000","-61,195,000","-54,916,000","-58,730,000","-62,049,000","-64,258,000","-60,946,000","-62,909,000","-64,723,000","-63,994,000","-62,424,000","-63,834,000","-66,713,000","-69,278,000","-68,979,000","-71,900,000","-74,100,000","-77,100,000",,,,,,,,,,,,,,,,,
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,000,000",,,,"-4,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-11,800,000","-12,000,000","-12,500,000",,,,,,,,,,,,,,,,,
			OtherEquityAdjustments,,"-500,000","-101,000,000","-98,200,000","-81,000,000","-78,700,000","-76,400,000","-85,200,000","-80,400,000","-68,200,000","-66,100,000","-62,900,000","-84,000,000","-83,300,000","-89,400,000","-87,000,000","-63,300,000","-65,000,000","-85,200,000","-86,600,000","-77,800,000","-79,800,000","-102,500,000","-128,100,000","-128,000,000","-127,900,000","-134,400,000","-132,800,000","-150,300,000","-147,700,000","-147,800,000","-146,600,000","-97,500,000",,,,,,,,,,,,,,,"-36,800,000",,,,"-49,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-60,100,000","-62,100,000","-64,600,000",,,,,,,,,,,,,,,,,
		OtherEquityInterest,,"-300,000","-500,000","-800,000","-700,000","-1,200,000","-1,500,000","-1,700,000","-1,700,000","-2,000,000","-2,200,000","-2,300,000","-2,400,000","-2,800,000","-3,200,000","-3,300,000","-3,300,000","-3,600,000","-3,700,000","-4,000,000","-4,400,000","-4,900,000","-4,900,000","-5,200,000","-5,400,000","-5,500,000","-5,800,000","-6,100,000","-6,300,000","-6,300,000","-6,600,000","-7,200,000","-7,900,000","-8,200,000","-8,600,000","-9,400,000","-9,700,000","-10,400,000","-10,900,000","-11,200,000","-11,800,000","-12,100,000","-12,700,000","-13,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000","786,000,000","852,200,000","906,500,000","931,800,000","971,500,000","1,045,700,000","1,080,900,000","1,103,300,000","1,122,900,000","1,121,700,000","1,156,000,000","1,160,000,000","1,160,900,000","1,182,600,000","1,180,000,000","1,176,200,000","1,243,200,000"
TotalCapitalization,"3,269,700,000","3,201,900,000","3,309,300,000","3,320,300,000","3,243,100,000","3,177,400,000","3,202,000,000","3,121,300,000","3,051,300,000","2,911,700,000","2,995,300,000","3,038,300,000","2,413,500,000","2,293,900,000","2,241,500,000","2,392,000,000","2,357,900,000","2,429,300,000","3,861,700,000","3,785,800,000","3,699,500,000","3,573,900,000","3,596,400,000","4,638,300,000","4,602,700,000","4,539,300,000","4,547,900,000","4,555,700,000","4,452,700,000","4,366,900,000","3,313,900,000","3,295,700,000","3,229,100,000","3,167,200,000","3,309,200,000","3,343,500,000","3,331,100,000","3,287,400,000","3,280,200,000","3,302,700,000","3,328,700,000","3,201,300,000","3,160,700,000","3,238,300,000","3,111,100,000","3,020,500,000","3,047,100,000","3,043,400,000","2,948,700,000","2,937,200,000","1,681,100,000","1,586,100,000","1,725,800,000","1,772,170,000","1,758,449,000","1,724,416,000","1,895,012,000","1,900,620,000","1,908,307,000","1,623,337,000","1,639,133,000","1,769,293,000","1,925,048,000","1,899,119,000","1,939,973,000","1,936,434,000","1,910,531,000","1,854,277,000","1,897,279,000","1,847,979,000","1,828,474,000","1,791,383,000","1,597,897,000","1,616,050,000","1,584,790,000","1,553,169,000","1,459,704,000","1,444,379,000","1,273,354,000","1,264,543,000","1,264,500,000","1,277,500,000","1,309,200,000","1,278,100,000","1,294,100,000","1,310,800,000","1,325,900,000","1,330,400,000","1,370,600,000","1,376,500,000","1,397,400,000","1,394,400,000","1,516,000,000","1,535,400,000","1,560,300,000","1,523,800,000","1,518,200,000","1,481,600,000","1,467,800,000","1,477,800,000"
CommonStockEquity,"2,341,200,000","2,273,700,000","2,381,300,000","2,392,600,000","2,315,700,000","2,250,300,000","2,275,200,000","2,194,800,000","2,124,900,000","1,976,100,000","2,058,700,000","2,101,700,000","1,972,800,000","1,853,400,000","1,801,300,000","1,952,000,000","1,918,200,000","1,989,800,000","2,424,100,000","2,333,500,000","2,237,800,000","2,105,500,000","2,127,900,000","2,156,900,000","2,121,700,000","2,059,200,000","2,071,500,000","2,059,500,000","1,950,300,000","1,863,400,000","1,860,000,000","1,842,000,000","1,776,300,000","1,713,900,000","1,903,300,000","1,936,200,000","1,923,500,000","1,878,600,000","1,870,400,000","1,894,000,000","1,843,800,000","1,716,000,000","1,676,800,000","1,606,000,000","1,478,600,000","1,387,100,000","1,413,800,000","1,409,100,000","1,313,200,000","1,301,800,000","1,190,100,000","1,094,500,000","1,233,500,000","1,278,996,000","1,264,594,000","1,229,763,000","1,249,887,000","1,254,790,000","1,261,374,000","1,273,019,000","1,287,721,000","1,266,719,000","1,272,376,000","1,245,770,000","1,285,664,000","1,281,368,000","1,253,657,000","1,196,191,000","1,238,631,000","1,188,323,000","1,167,371,000","1,128,877,000","1,084,844,000","1,101,772,000","1,068,833,000","1,035,242,000","1,013,587,000","996,640,000","972,208,000","960,470,000","955,200,000","966,100,000","995,700,000","964,000,000","984,400,000","1,000,400,000","1,015,300,000","1,019,800,000","1,059,700,000","1,065,100,000","1,086,000,000","1,081,200,000","1,202,200,000","1,220,700,000","1,242,200,000","1,222,600,000","1,216,100,000","1,177,900,000","1,164,100,000","1,174,000,000"
CapitalLeaseObligations,"4,317,400,000","4,306,200,000","4,265,500,000",,,,,,,,,,,,,,,,,,"50,100,000","50,800,000","51,400,000","52,000,000","52,600,000","53,200,000","53,700,000","52,500,000","53,000,000","53,500,000","53,900,000","54,400,000","54,800,000","55,200,000","55,600,000","56,000,000","56,400,000","56,900,000","57,300,000","57,600,000","58,000,000","58,300,000","58,600,000","58,900,000","59,200,000","59,400,000","59,600,000","59,900,000","59,800,000","50,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
