name,ttm,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012
	InterestIncomeNonOperating,,,,,,,,,,,,,,,,,,,"-12,614,557.92","4,223,867.6","8,611,161.76","15,681,411.52","16,427,825.24","11,676,516.68","9,003,469.51","3,345,252.48","30,661.7","166,440.69","118,129.84","179,101.43","307,950.3"
	InterestExpenseNonOperating,,,,,,,,,,,,,,,,"15,884,494.7",,,,,,,,,,,,,,,
	TotalOtherFinanceCost,"-55,937,000","-27,841,000","-11,223,000","-8,411,000","-8,462,000","-11,895,000","-390,000","-2,070,000","-1,174,000","-7,515,000","-1,664,000","5,022,000","5,780,000","9,401,000","17,230,340.61",,"6,233,831.32","26,590,494.72",,,,,,,,,,,,,
OtherIncomeExpense,"6,371,134,000","2,060,271,000","68,954,000","3,696,033,000","545,876,000","-176,413,000","103,330,000","92,007,000","7,649,000","-131,342,000","-83,092,000","46,536,000","-91,013,000","-356,094,000","-333,106,577.12","-111,616,288.5","-208,775,149.55","707,108,509.86","-797,065,671.6","-11,118,710.3","19,271,121.92","35,289,379.01","29,036,227.24","23,035,770.52","-3,021,839.87","13,580,997.84","7,358,808","2,718,531.27","2,804,029.36","508,940.34","-1,552,320.9"
	GainOnSaleOfSecurity,"6,117,497,000","1,911,941,000","13,724,000","3,644,313,000","547,519,000","-190,165,000","116,168,000","67,967,000","41,987,000","27,834,000","56,269,000","251,345,000","7,586,000","-131,765,000","-4,162,498.08","-233,388,564","-129,158,000.99","-61,516,486.32","-826,444,480.56","-30,753,483.07","17,110,570.88","26,629,865.37","23,316,318.04","11,359,253.84","-13,495,896.75","10,841,769.36","4,169,991.2","2,354,827.54","2,642,378","-6,284,639.07","-1,294,648.2"
	EarningsFromEquityInterest,"-9,423,000","9,806,000","-9,294,000","636,000","-10,571,000","-15,802,000","-22,109,000","-16,251,000","-37,335,000","-198,333,000","-182,087,000","-207,909,000","-99,071,000","-225,178,000","-354,492,745.14",,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"3,653,000",,,,,,,,,,,,,"0","0","80,192,469.9","0","774,071,633.16",,,,,,,,,,,,,
		GainOnSaleOfBusiness,"3,653,000",,,,,,,,,,,,,"0","0","80,192,469.9","0","774,071,633.16",,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"259,407,000","134,871,000","64,524,000","51,084,000","8,928,000","29,554,000","9,271,000","40,291,000","2,997,000","39,157,000","42,726,000","3,100,000","472,000","849,000","25,548,666.1","41,579,805.6","-79,617,148.56","-5,446,636.98","29,378,808.96","19,634,772.77","2,160,551.04","8,659,513.64","5,719,909.2","11,676,516.68","10,474,056.88","2,739,228.48","3,188,816.8","363,703.73","161,651.36","6,793,579.41","-257,672.7"
PretaxIncome,"9,279,560,000","2,829,241,000","942,419,000","4,672,255,000","835,645,000","541,857,000","774,272,000","837,006,000","275,628,000","489,886,000","441,001,000","623,926,000","-18,882,000","-171,966,000","-206,917,512.73","107,925,616.1","-545,492,573.65","206,920,270.68","-1,352,494,458.24","-229,418,126.38","-331,185,157.12","17,883,508.47","64,185,991.84","79,931,573.16","16,517,736.62","65,341,507.68","52,063,566.6","30,551,113.32","-29,041,288.56","-27,231,500.06","-39,813,574.5"
TaxProvision,"834,334,000","158,122,000","108,775,000","461,328,000","106,109,000","93,439,000","16,798,000","119,360,000","70,108,000","42,144,000","51,150,000","55,358,000","-1,963,000","-37,639,000","-12,173,972.75","14,072,348","-15,164,247.35","1,785,250.5","-10,208,754.24","-41,139,228.11","0","-2,016,004.25","27,646,227.8","10,388,802.8","2,146,933.46","0","0","0","0","0","0"
NetIncomeCommonStockholders,"8,278,214,000","2,609,766,000","791,580,000","4,178,718,000","698,150,000","410,936,000","726,164,000","685,320,000","174,575,000","414,057,000","353,257,000","539,271,000","-21,517,000","-137,973,000","-199,413,008.98","92,505,774.4","-531,459,986.55","223,000,508.82","-1,311,258,474","-167,053,963.58","-325,113,263.68","19,899,512.72","36,539,764.04","69,542,770.36","14,370,803.16","50,784,811.2","15,079,424.06","4,604,859.09","-45,504,857.84","20,800,432.09","-56,134,940.4"
	NetIncome,"8,453,259,000","2,675,194,000","833,441,000","4,212,774,000","731,850,000","445,487,000","760,123,000","717,246,000","206,341,000","446,979,000","388,066,000","566,559,000","-17,029,000","-133,369,000","-195,297,205.59","96,050,413","-528,006,806.13","226,506,091.62","-1,308,979,961.52","-167,053,963.58","-325,113,263.68","19,899,512.72","36,539,764.04","69,542,770.36","14,370,803.16","65,341,507.68","52,063,566.6","30,551,113.32","-29,041,288.56","-27,231,500.06","-39,813,574.5"
		NetIncomeIncludingNoncontrollingInterests,"8,445,226,000","2,671,119,000","833,644,000","4,210,927,000","729,536,000","448,418,000","757,474,000","717,646,000","205,520,000","447,742,000","389,851,000","568,568,000","-16,919,000","-134,327,000","-194,743,539.98","93,853,268.1","-530,328,326.3","205,135,020.18","-1,342,285,704","-188,278,898.27","-331,185,157.12","19,899,512.72","36,539,764.04","69,542,770.36","14,370,803.16","65,341,507.68","52,063,566.6","30,551,113.32","-29,041,288.56","-27,231,500.06","-39,813,574.5"
			NetIncomeContinuousOperations,"8,445,226,000","2,671,119,000","833,644,000","4,210,927,000","729,536,000","448,418,000","757,474,000","717,646,000","205,520,000","447,742,000","389,851,000","568,568,000","-16,919,000","-134,327,000","-194,743,539.98","93,853,268.1","-530,328,326.3","205,135,020.18","-1,342,285,704","-188,278,898.27","-331,185,157.12","19,899,512.72","36,539,764.04","69,542,770.36","14,370,803.16","65,341,507.68","52,063,566.6","30,551,113.32","-29,041,288.56","-27,231,500.06","-39,813,574.5"
		MinorityInterests,"8,033,000","4,075,000","-203,000","1,847,000","2,314,000","-2,931,000","2,649,000","-400,000","821,000","-763,000","-1,785,000","-2,009,000","-110,000","958,000","-553,665.61","2,197,144.9","2,321,520.17","21,371,071.44","33,305,742.48","21,224,934.69","6,071,893.44","0",,,,,,,,,
	PreferredStockDividends,,,,,,,,,,,,,,,,,,,,,,,,,,"8,902,492.56","36,984,142.54","9,098,757.72",,,"16,321,365.9"
	OtherunderPreferredStockDividend,"175,045,000","65,428,000","41,861,000","34,056,000","33,700,000","34,551,000","33,959,000","31,926,000","31,766,000","32,922,000","34,809,000","27,288,000","4,488,000","4,604,000","4,115,803.39","3,544,638.6","3,453,180.42","3,505,582.8","2,278,512.48",,,"0","0","0","0","5,654,203.92",,"16,847,496.51","16,463,569.28",,
DilutedNIAvailtoComStockholders,"8,278,214,000","2,609,766,000","791,580,000","4,178,718,000","698,150,000","410,936,000","726,164,000","685,320,000","174,575,000","414,057,000","353,257,000","539,271,000","-21,517,000","-137,973,000","-199,413,008.98","92,505,774.4","-531,459,986.55","223,000,508.82","-1,311,258,474","-167,053,963.58","-325,113,263.68","19,899,512.72","36,539,764.04","69,542,770.36","14,370,803.16","50,784,811.2","15,079,424.06","4,604,859.09","-45,504,857.84","20,800,432.09","-56,134,940.4"
BasicEPS,,"17.44","5.3","28.12","4.7","2.78","4.92","4.64","1.18","2.82","2.42","3.7","-0.14","-0.944","-1.387","0.664","-3.751","-0.13","-10.056","-1.491","-3.601","0.248","0.369","0.871","0.124","0.848","0.194","0.07","-0.69",,"-0.852"
DilutedEPS,,"17.28","5.26","27.76","4.66","2.76","4.84","4.58","1.16","2.78","2.38","3.66","-0.14","-0.944","-1.387","0.664","-3.751","-0.13","-10.056","-1.491","-3.601","0.248","0.369","0.871","0.124","0.727","0.194","0.068","-0.69",,"-0.852"
BasicAverageShares,,"149,577,679","149,111,175","148,622,736","148,345,276","147,779,497","147,534,462","147,400,294","147,081,530","146,661,738","145,888,880","145,384,408","144,996,465","144,761,593","144,367,366","143,459,394","141,338,113","139,548,360","129,881,796","110,448,364","89,053,468","87,967,785","87,718,446","81,922,614","79,438,346","60,748,460","77,788,346","65,905,994","65,905,994",,"65,905,994"
DilutedAverageShares,,"151,000,637","150,498,857","150,494,282","150,125,284","149,352,756","149,919,704","149,930,102","149,460,043","148,840,422","148,209,508","146,998,434","144,996,465","144,761,593","144,367,366","146,190,515","141,338,113","139,548,360","129,881,796","110,448,364","89,053,468","90,561,004","90,664,560","85,164,136","84,070,254","64,854,610","77,788,346","67,426,872","67,426,872",,"67,426,872"
TotalOperatingIncomeAsReported,"2,852,489,000","741,129,000","862,242,000","967,811,000","281,307,000","706,375,000","670,552,000","742,929,000","266,805,000","613,713,000","522,429,000","582,412,000","77,911,000","193,529,000","143,419,405","235,426,399.3","-330,483,592.78","-473,597,744.46","-542,814,228.72","-222,523,283.68","-359,067,440.8","-33,087,282.06","18,721,939.36","45,219,285.96","10,536,106.98","48,415,257.36","44,674,096.9","27,666,141.36","-31,963,447.76","-27,919,541.83","-38,569,203.9"
TotalExpenses,"12,724,034,000","3,414,405,000","3,395,755,000","3,166,928,000","2,746,946,000","2,902,936,000","2,956,249,000","2,687,601,000","2,204,368,000","2,150,969,000","2,200,091,000","2,010,895,000","1,910,360,000","1,901,244,000","1,900,820,757.84","1,741,459,702.9","1,826,059,912.66","2,130,829,554.06","1,898,109,093.36","1,213,461,257.35","899,708,087.68","530,699,161.86","423,857,572.6","356,391,923.6","288,793,575.42","225,992,409.84","210,578,423.26","188,793,058.22","179,495,183.2","176,396,842.5","185,863,717.8"
NetIncomeFromContinuingAndDiscontinuedOperation,"8,453,259,000","2,675,194,000","833,441,000","4,212,774,000","731,850,000","445,487,000","760,123,000","717,246,000","206,341,000","446,979,000","388,066,000","566,559,000","-17,029,000","-133,369,000","-195,297,205.59","96,050,413","-528,006,806.13","226,506,091.62","-1,308,979,961.52","-167,053,963.58","-325,113,263.68","19,899,512.72","36,539,764.04","69,542,770.36","14,370,803.16","65,341,507.68","52,063,566.6","30,551,113.32","-29,041,288.56","-27,231,500.06","-39,813,574.5"
NormalizedIncome,"2,883,012,500","870,108,490.502","821,301,038.628","928,292,307.937","253,854,174.998","602,859,533.657","646,475,290.11","658,971,333.293","175,033,700.887","421,539,508.306","338,323,423.636","337,514,651.856","-23,826,348.48","-30,444,019.742","-191,379,607.7","229,271,372.129","-402,439,291.92","-479,901,327.75","-488,773,560.934","-141,815,191.031","-342,223,834.56","-72,886.308","19,052,525.51","59,659,892.418","26,112,537.523","54,499,738.32","47,893,575.4","28,196,285.78","-31,683,666.56","-20,946,860.99","-38,518,926.3"
InterestIncome,,,,,,,,,,,,,,,,,,,"-12,614,557.92","4,223,867.6","8,611,161.76","15,681,411.52","16,427,825.24","11,676,516.68","9,003,469.51","3,345,252.48","30,661.7","166,440.69","118,129.84","179,101.43","307,950.3"
InterestExpense,,,,,,,,,,,,,,,,"15,884,494.7",,,,,,,,,,,,,,,
NetInterestIncome,"55,937,000","27,841,000","11,223,000","8,411,000","8,462,000","11,895,000","390,000","2,070,000","1,174,000","7,515,000","1,664,000","-5,022,000","-5,780,000","-9,401,000","-17,230,340.61","-15,884,494.7","-6,233,831.32","-26,590,494.72","-12,614,557.92","4,223,867.6","8,611,161.76","15,681,411.52","16,427,825.24","11,676,516.68","9,003,469.51","3,345,252.48","30,661.7","166,440.69","118,129.84","179,101.43","307,950.3"
EBIT,"2,852,489,000","741,129,000","862,242,000","967,811,000","281,307,000","706,375,000","670,552,000","742,929,000","266,805,000","404,583,000","522,429,000","582,412,000","77,911,000","193,529,000","143,419,405","123,810,110.8","-330,483,592.78","-473,597,744.46","-542,814,228.72","-222,523,283.68","-359,067,440.8","-33,087,282.06","18,721,939.36","45,219,285.96","10,536,106.98","48,415,257.36","44,674,096.9","27,666,141.36","-31,963,447.76","-27,919,541.83","-38,569,203.9"
EBITDA,"3,252,157,000"
ReconciledCostOfRevenue,"1,798,407,000","565,985,000","501,108,000","434,463,000","296,851,000","457,691,000","380,623,000","341,535,000","257,946,000","262,853,000","227,761,000","235,291,000","199,592,000","212,238,000","176,699,377.63","161,944,846.3","157,604,706.36","134,452,084.02","92,209,745.28","62,637,471.88","37,157,752.8","28,559,026.36","20,960,699.52","21,101,089.28","15,140,224.4","12,568,937.76","14,122,779.02","13,198,130.27","12,142,504.08","16,090,169.21","17,609,729.4"
ReconciledDepreciation,"399,668,000",,,,,,,,,,,,,,,,,,,,,,,,,"6,685,255.9","7,322,013.96",,,"7,345,155.24","6,347,547"
NetIncomeFromContinuingOperationNetMinorityInterest,"8,453,259,000","2,675,194,000","833,441,000","4,212,774,000","731,850,000","445,487,000","760,123,000","717,246,000","206,341,000","446,979,000","388,066,000","566,559,000","-17,029,000","-133,369,000","-195,297,205.59","96,050,413","-528,006,806.13","226,506,091.62","-1,308,979,961.52","-167,053,963.58","-325,113,263.68","19,899,512.72","36,539,764.04","69,542,770.36","14,370,803.16","65,341,507.68","52,063,566.6","30,551,113.32","-29,041,288.56","-27,231,500.06","-39,813,574.5"
TotalUnusualItemsExcludingGoodwill,"6,121,150,000","1,911,941,000","13,724,000","3,644,313,000","547,519,000","-190,165,000","116,168,000","67,967,000","41,987,000","27,834,000","56,269,000","251,345,000","7,586,000","-131,765,000","-4,162,498.08","-153,196,094.1","-129,158,000.99","712,555,146.84","-826,444,480.56","-30,753,483.07","17,110,570.88","26,629,865.37","23,316,318.04","11,359,253.84","-13,495,896.75","10,841,769.36","4,169,991.2","2,354,827.54","2,642,378","-6,284,639.07","-1,294,648.2"
TotalUnusualItems,"6,121,150,000","1,911,941,000","13,724,000","3,644,313,000","547,519,000","-190,165,000","116,168,000","67,967,000","41,987,000","27,834,000","56,269,000","251,345,000","7,586,000","-131,765,000","-4,162,498.08","-153,196,094.1","-129,158,000.99","712,555,146.84","-826,444,480.56","-30,753,483.07","17,110,570.88","26,629,865.37","23,316,318.04","11,359,253.84","-13,495,896.75","10,841,769.36","4,169,991.2","2,354,827.54","2,642,378","-6,284,639.07","-1,294,648.2"
NormalizedEBITDA,"-2,868,993,000","-1,170,812,000","848,518,000","-2,676,502,000","-266,212,000","896,540,000","554,384,000","674,962,000","224,818,000","376,749,000","466,160,000","331,067,000","70,325,000","325,294,000","147,581,903.08","277,006,204.9","-201,325,591.79","-1,186,152,891.3","283,630,251.84","-191,769,800.61","-376,178,011.68","-59,717,147.43","-4,594,378.68","33,860,032.12","24,032,003.73","44,258,743.9","47,826,119.66","25,311,313.82","-34,605,825.76","-14,289,747.52","-30,927,008.7"
TaxRateForCalcs,"0.09","0.056","0.115","0.099","0.127","0.172","0.022","0.143","0.254","0.086","0.116","0.089","0.104","0.219","0.059","0.13","0.028","0.009","0.008","0.179","0","0.25","0.25","0.13","0.13","0","0","0","0","0","0"
TaxEffectOfUnusualItems,"550,903,500","106,855,490.502","1,584,038.628","359,831,307.937","69,523,174.998","-32,792,466.343","2,520,290.11","9,692,333.293","10,679,700.887","2,394,508.306","6,526,423.636","22,300,651.856","788,651.52","-28,840,019.742","-244,900.19","-19,975,134.971","-3,590,486.78","6,147,727.47","-6,238,079.974","-5,514,710.521","0","6,657,466.343","5,829,079.51","1,476,375.898","-1,754,162.387","0","0","0","0","0","0"
