name,12/31/2019,06/30/2019,12/31/2018,06/30/2018,12/31/2017,06/30/2017,12/31/2016,06/30/2016,12/31/2015,06/30/2015,12/31/2014,06/30/2014,12/31/2013,06/30/2013,12/31/2012,06/30/2012,12/31/2011,06/30/2011,12/31/2010,06/30/2010,12/31/2009,06/30/2009,12/31/2008,06/30/2008,12/31/2007,06/30/2007,12/31/2006,06/30/2006,12/31/2005,06/30/2005,12/31/2004,06/30/2004,12/31/2003,06/30/2003,12/31/2002,06/30/2002,12/31/2001,06/30/2001,12/31/2000,06/30/2000,12/31/1999,06/30/1999,12/31/1998,06/30/1998
			PreferredStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,378,952.61",
			CommonStock,"3,655,000,000","3,655,000,000","3,688,000,000","4,125,000,000","4,360,000,000","4,381,000,000","4,139,000,000","4,251,000,000","4,174,000,000","4,395,000,000","4,765,000,000","5,419,000,000","5,141,000,000","5,337,000,000","5,945,000,000","5,750,000,000","5,816,000,000","6,117,000,000","5,601,000,000","4,924,000,000","5,170,000,000","1,149,000,000","1,120,999,999.2","172,000,000","1,391,000,814.1","1,350,000,000","1,270,999,190.7","1,201,000,000","1,190,999,816.3","172,000,000","1,304,999,986.4","155,000,000","1,240,366,500","155,000,000","154,000,000","154,000,000","154,000,000","154,000,000","1,414,549,528.02","160,000,000","1,736,431,021.095","167,000,000","1,681,889,285.418",
		AdditionalPaidInCapital,"4,364,000,000","4,313,000,000","4,312,000,000","4,311,000,000","4,306,000,000","4,305,000,000","4,304,000,000","4,304,000,000","4,300,000,000","4,298,000,000","4,288,000,000","4,282,000,000","4,269,000,000","4,284,000,000","4,244,000,000","4,235,000,000","4,208,000,000","4,300,000,000","4,258,000,000","4,229,000,000","4,174,000,000","3,987,000,000","4,705,000,414.2","3,287,000,000","1,931,999,671.5","1,929,000,000","1,919,000,098.8","1,918,000,000","1,888,000,004.9","1,851,000,000","1,821,999,819.5","1,641,000,000","1,629,431,100","1,619,000,000","1,610,000,000","1,609,000,000","1,600,000,000","1,599,000,000","2,369,482,016.967","1,653,000,000","2,766,296,266.339","1,669,000,000","2,919,141,173.541",
		RetainedEarnings,"23,387,000,000","22,674,000,000","27,025,000,000","23,755,000,000","23,761,000,000","22,365,000,000","21,631,000,000","18,940,000,000","19,736,000,000","23,897,000,000","26,110,000,000","25,730,000,000","23,605,000,000","22,730,000,000","21,827,000,000","31,915,000,000","27,784,000,000","35,022,000,000","48,228,000,000","36,441,000,000","34,487,000,000","11,909,000,000","17,134,000,194.6","24,725,000,000","19,033,000,015.4","15,705,000,000","14,400,999,866.7","12,782,000,000","11,892,999,878.7","9,209,000,000","8,396,999,432.4","7,633,000,000","6,833,616,300","5,734,000,000","4,579,000,000","5,034,000,000","4,396,000,000","4,734,000,000","6,733,612,737.484","4,560,000,000","6,778,859,842.112","3,994,000,000","5,871,423,022.657","4,501,000,000"
		OtherEquityInterest,,,,,,,,,,,,,,,,,"14,731,000,000",,"246,000,000",,,,,,,,,,,,,,,,,,,,,,,,"-30,378,952.61","2,918,000,000"
	MinorityInterest,"4,710,000,000","4,735,000,000","6,137,000,000","6,283,000,000","6,404,000,000","6,534,000,000","6,440,000,000","6,567,000,000","6,779,000,000","7,986,000,000","8,309,000,000","8,798,000,000","7,616,000,000","10,758,000,000","11,156,000,000","9,892,000,000","6,669,000,000","6,438,000,000","6,941,000,000","2,274,000,000","2,094,000,000","1,972,000,000","1,822,999,352.2","1,875,000,000","1,520,999,389.1","1,316,000,000","1,153,000,934.1","873,000,000","791,000,821.2","738,000,000","713,999,388","934,000,000","1,003,001,400","897,000,000","778,000,000","928,000,000","827,000,000","905,000,000","1,289,605,090.214","347,000,000","1,160,227,934.515","667,000,000","1,121,259,523.612","714,000,000"
TotalCapitalization,"52,618,000,000","39,565,000,000","56,087,000,000","42,333,000,000","59,286,000,000","42,291,000,000","56,179,000,000","37,493,000,000","58,114,000,000","42,647,000,000","68,647,000,000","48,981,000,000","70,391,000,000","45,321,000,000","46,865,000,000","75,084,000,000","72,896,000,000","80,287,000,000","72,489,000,000","60,679,000,000","65,986,000,000","40,810,000,000","50,361,999,220","68,650,000,000","63,427,999,241.3","22,588,000,000","20,239,000,031.2","17,152,000,000","17,731,001,357.2","16,048,000,000","15,760,194,502.3","14,157,000,000","13,886,750,700","12,277,000,000","10,170,000,000","11,187,000,000","9,742,000,000","9,360,000,000","13,255,266,160.832","8,742,000,000","13,852,339,361.977","8,429,000,000","13,408,164,992.945","8,663,000,000"
PreferredStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,378,952.61",
CommonStockEquity,"40,532,000,000","39,565,000,000","43,686,000,000","42,333,000,000","44,711,000,000","42,291,000,000","39,290,000,000","37,493,000,000","37,349,000,000","42,647,000,000","46,285,000,000","48,981,000,000","45,886,000,000","45,321,000,000","46,865,000,000","55,675,000,000","52,539,000,000","62,861,000,000","58,333,000,000","45,594,000,000","43,831,000,000","17,045,000,000","20,637,997,924.8","31,720,000,000","24,772,000,426.9","20,631,000,000","18,232,000,899.8","15,466,000,000","14,948,001,514.9","12,542,000,000","11,877,195,344.4","10,685,000,000","10,037,152,800","8,791,000,000","7,462,000,000","7,915,000,000","7,176,000,000","7,495,000,000","10,961,643,266.818","7,309,000,000","11,490,167,432.38","6,843,000,000","10,593,969,292.057","7,419,000,000"
CapitalLeaseObligations,"1,309,000,000",,"44,000,000",,"53,000,000",,"45,000,000",,"52,000,000",,"54,000,000",,"46,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"37,146,000,000","36,001,000,000","40,228,000,000","38,380,000,000","40,948,000,000","38,304,000,000","35,771,000,000","33,144,000,000","33,121,000,000","35,917,000,000","39,177,000,000","41,333,000,000","39,116,000,000","36,094,000,000","39,516,000,000","39,456,000,000","36,397,000,000","38,864,000,000","37,337,000,000","25,703,000,000","23,833,000,000","-3,437,000,000","56,998,121.6","8,280,000,000","-3,136,999,126.8","19,230,000,000","17,007,001,828.1","14,197,000,000","13,708,000,673.4","11,287,000,000","10,613,195,599.1","9,521,000,000","8,852,112,000","7,620,000,000","6,390,000,000","6,803,000,000","6,099,000,000","6,790,000,000","9,216,883,438.882","7,106,000,000","11,132,973,663.776","6,608,000,000","10,149,331,894.763","7,419,000,000"
WorkingCapital,"6,178,000,000","5,799,000,000","10,037,000,000","6,979,000,000","7,329,000,000","5,299,000,000","5,686,000,000","5,529,000,000","5,215,000,000","6,375,000,000","8,545,000,000","7,842,000,000","7,092,000,000","4,994,000,000","5,959,000,000","6,883,000,000","6,932,000,000","8,106,000,000","9,664,000,000","5,117,000,000","5,403,000,000","-18,922,000,000","-3,665,001,966.8","4,286,000,000","2,379,999,857.2","954,000,000","1,094,999,162.2","963,000,000","2,695,001,336.4","1,671,000,000","1,569,195,616.3","1,316,000,000","556,826,400","-75,000,000","-968,000,000","-414,000,000","-1,249,000,000","-2,047,000,000","-3,186,083,164.058","-174,000,000","524,058,010.871","-80,000,000","-571,676,653.664","147,000,000"
InvestedCapital,"53,338,000,000","39,565,000,000","56,394,000,000","42,333,000,000","59,834,000,000","42,291,000,000","56,875,000,000","37,493,000,000","60,360,000,000","42,647,000,000","71,306,000,000","48,981,000,000","74,300,000,000","45,321,000,000","46,865,000,000","76,853,000,000","74,343,000,000","81,036,000,000","73,553,000,000","61,598,000,000","66,833,000,000","57,353,000,000","60,396,000,283.4","75,599,000,000","71,641,000,024","24,417,000,000","21,742,999,739.3","19,457,000,000","18,933,002,492","16,934,000,000","16,615,193,493.2","15,530,000,000","16,080,147,000","14,982,000,000","13,536,000,000","14,505,000,000","13,577,000,000","13,915,000,000","19,616,276,735.572","10,848,000,000","16,702,067,749.45","11,231,000,000","18,183,183,998.672","11,579,000,000"
TangibleBookValue,"37,146,000,000","36,001,000,000","40,228,000,000","38,380,000,000","40,948,000,000","38,304,000,000","35,771,000,000","33,144,000,000","33,121,000,000","35,917,000,000","39,177,000,000","41,333,000,000","39,116,000,000","36,094,000,000","39,516,000,000","39,456,000,000","36,397,000,000","38,864,000,000","37,337,000,000","25,703,000,000","23,833,000,000","-3,437,000,000","56,998,121.6","8,280,000,000","-3,136,999,126.8","19,230,000,000","17,007,001,828.1","14,197,000,000","13,708,000,673.4","11,287,000,000","10,613,195,599.1","9,521,000,000","8,852,112,000","7,620,000,000","6,390,000,000","6,803,000,000","6,099,000,000","6,790,000,000","9,216,883,438.882","7,106,000,000","11,132,973,663.776","6,608,000,000","10,118,952,942.153","7,419,000,000"
TotalDebt,"14,115,000,000","15,324,000,000","12,752,000,000","13,726,000,000","15,176,000,000","15,848,000,000","17,630,000,000","21,867,000,000","23,063,000,000","25,365,000,000","25,075,000,000","26,104,000,000","28,460,000,000","29,924,000,000","26,819,000,000","21,178,000,000","21,804,000,000","18,175,000,000","15,220,000,000","16,004,000,000","23,002,000,000","40,308,000,000","39,758,002,358.6","43,879,000,000","46,868,999,597.1","3,786,000,000","3,510,998,839.5","3,991,000,000","3,985,000,977.1","4,392,000,000","4,737,998,148.8","4,845,000,000","6,042,994,200","6,191,000,000","6,074,000,000","6,590,000,000","6,401,000,000","6,420,000,000","8,654,633,468.754","3,539,000,000","5,211,900,317.07","4,388,000,000","7,589,214,706.615","4,160,000,000"
NetDebt,"6,738,000,000",,"3,211,000,000",,"6,813,000,000",,"11,811,000,000",,"13,645,000,000",,"12,598,000,000",,"18,198,000,000",,,"13,892,000,000","12,134,000,000","10,677,000,000","5,272,000,000","12,685,000,000","18,769,000,000","39,013,000,000","38,577,001,804","42,196,000,000","45,223,998,632.9","2,860,000,000","2,774,998,898.8","3,002,000,000","1,606,001,547.7","3,829,000,000","4,448,998,949","4,488,000,000","5,648,575,500","5,811,000,000","5,749,000,000","6,033,000,000","5,722,000,000","5,725,000,000","7,561,369,637.95","3,041,000,000","4,184,642,325.611","3,720,000,000","6,089,599,136.858","3,213,000,000"
ShareIssued,"1,259,345,000","1,269,721,292","1,287,660,000","1,324,552,540","1,351,609,000","1,378,272,588","1,384,525,536","1,384,531,790","1,374,056,329","1,412,449,686","1,425,378,000","1,424,447,262","1,425,377,000","1,424,463,249","1,425,376,000","1,410,987,095","1,436,541,738","1,491,498,246","1,526,305,176","1,525,942,959","3,052,969,171","1,523,432,818","1,208,313,534","1,208,152,287","1,207,166,283","1,209,279,816","1,239,146,482","1,269,114,831","1,293,322,410","1,294,292,020","1,292,838,210","1,292,137,330","1,291,204,035","1,290,307,054","1,289,739,330","1,289,617,069","1,288,686,195","1,287,972,000","1,287,378,855","1,288,584,513","1,284,643,125","1,284,134,715","1,283,928,930","1,297,916,257"
OrdinarySharesNumber,"1,249,924,000","1,260,300,000","1,278,215,000","1,315,100,000","1,342,058,000","1,368,700,000","1,374,917,645","1,374,600,000","1,363,616,203","1,402,000,000","1,414,147,000","1,412,900,000","1,412,695,000","1,411,500,000","1,411,257,000","1,410,987,095","1,436,541,738","1,491,498,246","1,526,305,176","1,525,942,959","1,523,969,171","1,523,432,818","1,208,313,534","1,208,152,287","1,207,166,283","1,209,279,816","1,239,146,482","1,269,114,831","1,293,322,410","1,294,292,020","1,292,838,210","1,292,137,330","1,291,204,035","1,290,307,054","1,289,739,330","1,289,617,069","1,288,686,195","1,287,972,000","1,287,378,855","1,288,584,513","1,284,643,125","1,284,134,715","1,283,928,930","1,297,916,257"
TreasurySharesNumber,"9,421,000","9,421,292","9,445,000","9,452,540","9,551,000","9,572,588","9,607,891","9,931,790","10,440,126","10,449,686","11,231,000","11,547,262","12,682,000","12,963,249","14,119,000",,,,,,"1,529,000,000",,,,,,,,,,,,,,,,,,,,,,,
