name,ttm,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992
EBIT,"14,467,000,000","689,000,000","4,107,000,000","4,983,000,000","4,985,000,000","5,610,000,000","2,302,000,000","6,863,000,000","6,199,000,000","4,635,000,000","1,854,000,000","4,223,000,000","2,844,000,000","3,803,000,000","746,000,000","2,499,000,000","2,715,000,000","1,847,000,000","-3,304,000,000","1,759,000,000","4,833,000,000","4,252,000,000","-6,456,000,000","6,538,000,000","6,297,000,000","7,233,000,000","6,296,000,000","7,888,593,520.18","6,782,108,659.45","6,145,630,570.638","6,736,847,673.711","8,704,305,286.27","5,675,473,800.149","10,893,374,064.539","5,767,893,326.909","9,584,668,875.971","9,269,634,455.302","11,642,617,118.008","5,497,009,690.526","7,402,763,771.158","7,548,618,219.038","7,250,735,007.854","40,982,068,563.54","6,003,807,292.429","6,063,752,174.645","5,940,961,857.38","3,729,809,421.722","9,582,000,000","14,674,000,000","12,051,674,852.73","10,961,000,000","8,373,000,000","9,791,951,486.931","7,749,000,000","7,460,000,000","6,880,000,000","8,760,000,000","8,525,000,000","5,333,000,000","8,790,000,000","7,029,000,000","7,921,000,000","6,953,000,000","5,521,000,000","4,824,000,000","4,314,000,000","4,835,000,000","3,376,000,000","3,296,000,000","4,210,000,000","-64,836,000,000","25,664,000,000","2,736,000,000","20,711,000,000","-70,806,000,000","23,289,000,000","3,154,000,000","23,928,000,000","-60,302,000,000","27,421,000,000","3,171,000,000","25,055,000,000","-46,778,000,000","30,672,000,000","568,100,000","9,486,100,000","-19,757,900,000","7,126,800,000","6,584,100,000","6,448,400,000","-22,050,100,000","8,073,300,000","8,130,700,000","8,474,600,000","-23,789,900,000","8,515,400,000","8,515,400,000","8,515,400,000","-19,470,800,000","6,923,900,000","6,923,900,000","6,923,900,000","-18,190,000,000","6,462,500,000","6,283,700,000","5,986,000,000","-16,352,200,000","5,622,800,000","5,895,500,000","5,895,500,000","-17,304,600,000","6,182,900,000","6,182,800,000","6,182,800,000"
EBITDA,"30,882,000,000"
ReconciledCostOfRevenue,"130,468,000,000","31,703,000,000","32,643,000,000","32,071,000,000","34,051,000,000","33,187,000,000","37,782,000,000","35,630,000,000","34,034,000,000","32,362,000,000","33,350,000,000","27,402,000,000","26,196,000,000","28,566,000,000","28,906,000,000","24,159,000,000","23,516,000,000","20,319,000,000","29,546,000,000","27,585,000,000","29,184,000,000","27,578,000,000","46,544,000,000","41,710,000,000","43,300,000,000","41,077,000,000","44,926,000,000","43,377,818,559.65","42,002,758,118.235","41,863,026,329.27","45,318,327,293.887","39,087,839,139.2","40,711,997,873.122","42,388,911,863.186","32,625,988,864.035","39,154,941,055.033","40,935,215,345.639","38,196,425,041.651","28,428,159,995.351","32,449,780,588.187","29,098,269,515.672","28,902,254,024.084","27,926,308,321.536","27,419,378,059.51","22,635,490,839.943","20,015,920,398.01","34,699,550,658.463","44,237,000,000","44,207,923,229.994","40,284,906,584.122","37,772,000,000","32,071,112,484.264","28,770,794,699.297","26,423,000,000","28,898,000,000","27,411,000,000","28,575,369,026.323","25,608,000,000","32,377,000,000","29,557,000,000","18,175,000,000","25,050,000,000","47,017,000,000","31,412,000,000","28,816,000,000","28,445,000,000","34,844,000,000","23,560,000,000","23,175,000,000","25,248,000,000",,,"22,169,000,000",,,,"19,543,000,000",,,,"20,726,000,000",,,,"7,993,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ReconciledDepreciation,"16,415,000,000","3,730,000,000","4,624,000,000","4,242,000,000","3,819,000,000","3,716,000,000","4,553,000,000","3,477,000,000","3,508,000,000","3,046,000,000","5,857,000,000","3,164,000,000","2,930,000,000","4,660,000,000","5,030,000,000","3,297,000,000","3,361,000,000","2,735,000,000","8,278,000,000","3,519,000,000","3,113,000,000","4,424,000,000","11,310,000,000","3,288,000,000","3,087,000,000","3,174,000,000","3,363,000,000","4,276,249,207.227","2,750,312,239.8","2,953,078,578.015","3,704,340,466.051","4,382,326,883.322","2,739,621,972.68","2,805,383,989.435","3,589,105,677.208","2,800,565,002.445","2,375,678,610.206","2,665,687,741.79","5,090,476,544.705","2,605,685,627.845","2,200,165,928.106","2,511,780,262.858","2,793,455,950.841","2,656,767,789.077","2,528,659,785.793","2,203,648,424.544","2,508,834,089.707","1,571,000,000","2,328,076,770.006","2,218,923,229.994","2,491,000,000","2,221,887,515.736","2,023,633,877.932","1,920,000,000","2,355,000,000","1,674,000,000","1,787,630,973.677","1,610,000,000","1,984,000,000","1,563,000,000","1,531,000,000","1,611,000,000","3,308,000,000","1,778,000,000","1,604,000,000","1,560,000,000","2,122,000,000","1,603,000,000","1,530,000,000","1,414,000,000",,,"1,361,000,000",,,,"986,000,000",,,,"1,114,000,000",,,,"545,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"8,190,000,000","34,000,000","2,600,000,000","2,800,000,000","2,756,000,000","3,111,000,000","1,132,000,000","3,957,000,000","3,721,000,000","2,636,000,000","1,021,000,000","2,724,000,000","2,037,000,000","2,849,000,000","548,000,000","1,954,000,000","2,088,000,000","1,606,000,000","-1,626,000,000","1,079,000,000","2,971,000,000","2,663,000,000","-5,658,000,000","3,463,000,000","3,104,000,000","3,335,000,000","2,234,000,000","3,725,693,929.049","3,300,634,887.594","1,968,292,183.178","3,095,987,515.539","3,936,775,336.732","2,006,608,515.11","4,885,076,637.808","2,348,053,819.776","4,501,005,052.426","3,946,435,034.383","5,571,400,333.211","2,419,321,876.652","3,852,653,383.848","3,778,573,865.575","3,507,900,495.375","2,756,974,174.915","2,815,932,054.474","3,043,100,061.732","3,038,142,620.232","-1,289,677,422.947","4,295,000,000","7,453,000,000","5,688,655,853.693","5,572,000,000","4,455,000,000","4,617,133,884.7","4,072,000,000","3,433,000,000","3,083,000,000","4,400,000,000","4,462,000,000","2,589,000,000","4,381,000,000","3,720,000,000","4,157,000,000","5,094,000,000","2,944,000,000","2,493,000,000","2,413,000,000","2,501,000,000","1,992,000,000","1,843,000,000","2,310,000,000","1,856,000,000","1,476,000,000","1,491,000,000","1,244,000,000","1,414,000,000","1,414,000,000","1,999,000,000","1,928,000,000","1,951,000,000","1,543,000,000","1,626,000,000","1,629,000,000","-731,000,000","1,471,000,000","384,100,000","400,000,000","377,300,000","220,400,000","203,600,000","199,400,000","298,700,000","321,600,000","323,800,000","337,500,000","272,200,000","272,300,000","272,300,000","272,300,000","114,600,000","114,600,000","114,600,000","114,600,000","154,200,000","159,900,000","155,500,000","148,100,000","94,900,000","94,800,000","157,300,000","157,300,000","128,700,000","128,900,000","128,800,000","128,800,000"
TotalUnusualItemsExcludingGoodwill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"442,983,526.149","-286,115,788.274","257,460,347.105","432,679,499.126","1,523,876,786.005",,"36,709,682.885",,,,,,,,,"374,684,327.756","-132,000,000","-167,000,000",,"626,000,000","206,000,000","-56,851,252.758","124,000,000","462,000,000","-44,000,000","59,000,000","235,000,000","-24,770,000,000","-13,000,000","37,000,000","-189,000,000","3,496,000,000","-137,000,000","-186,000,000","-10,000,000","-524,000,000","-134,000,000","-185,000,000","-283,000,000",,,"107,000,000",,,,"243,000,000",,,,"147,000,000",,,,"101,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalUnusualItems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"442,983,526.149","-286,115,788.274","257,460,347.105","432,679,499.126","1,523,876,786.005",,"36,709,682.885",,,,,,,,,"374,684,327.756","-132,000,000","-167,000,000",,"626,000,000","206,000,000","-56,851,252.758","124,000,000","462,000,000","-44,000,000","59,000,000","235,000,000","-24,770,000,000","-13,000,000","37,000,000","-189,000,000","3,496,000,000","-137,000,000","-186,000,000","-10,000,000","-524,000,000","-134,000,000","-185,000,000","-283,000,000",,,"107,000,000",,,,"243,000,000",,,,"147,000,000",,,,"101,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NormalizedEBITDA,"30,882,000,000","4,419,000,000","8,731,000,000","9,225,000,000","8,804,000,000","9,326,000,000","6,855,000,000","10,340,000,000","9,707,000,000","7,681,000,000","7,711,000,000","7,387,000,000","5,774,000,000","8,463,000,000","5,776,000,000","5,796,000,000","6,076,000,000","4,582,000,000","4,974,000,000","5,278,000,000","7,946,000,000","8,676,000,000","4,854,000,000","9,826,000,000","9,384,000,000","10,407,000,000","9,659,000,000","12,164,842,727.408","9,532,420,899.251","9,098,709,148.653","10,441,188,139.762","12,643,648,643.443","8,701,211,561.103","13,441,297,706.869","8,924,319,504.991","10,861,357,092.41","11,645,313,065.509","14,271,595,176.912","10,587,486,235.231","10,008,449,399.002","9,748,784,147.144","9,762,515,270.711","43,796,181,035.792","8,660,575,081.506","8,592,411,960.438","8,144,610,281.924","5,949,171,617.897","11,586,000,000","17,169,076,770.006","14,270,598,082.724","12,843,000,000","10,388,887,515.736","11,872,436,617.621","9,545,000,000","9,353,000,000","8,598,000,000","10,488,630,973.677","9,900,000,000","32,087,000,000","10,366,000,000","8,572,000,000","9,721,000,000","6,765,000,000","7,436,000,000","6,614,000,000","5,884,000,000","7,481,000,000","5,113,000,000","5,011,000,000","5,907,000,000","-64,836,000,000","25,664,000,000","3,990,000,000","20,711,000,000","-70,806,000,000","23,289,000,000","3,897,000,000","23,928,000,000","-60,302,000,000","27,421,000,000","4,138,000,000","25,055,000,000","-46,778,000,000","30,672,000,000","1,012,600,000","9,486,100,000","-19,757,900,000","7,126,800,000","6,584,100,000","6,448,400,000","-22,050,100,000","8,073,300,000","8,130,700,000","8,474,600,000","-23,789,900,000","8,515,400,000","8,515,400,000","8,515,400,000","-19,470,800,000","6,923,900,000","6,923,900,000","6,923,900,000","-18,190,000,000","6,462,500,000","6,283,700,000","5,986,000,000","-16,352,200,000","5,622,800,000","5,895,500,000","5,895,500,000","-17,304,600,000","6,182,900,000","6,182,800,000","6,182,800,000"
TaxRateForCalcs,"0.321","0.28","0.243","0.351","0.359","0.378","0.334","0.354","0.365","0.376","0.333","0.283","0.189","0.2","0.333","0.113","0.135","0.333","0.333","0.302","0.345","0.371","0.11","0.333","0.333","0.333","0.333","0.333","0.333","0.333","0.333","0.333","0.333","0.333","0.333","0.333","0.333","0.333","0.333","0.333","0.333","0.333","0.333","0.333","0.333","0.333","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.321","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","147,646,409.265","-95,362,392.232","85,811,533.69","144,212,077.059","507,908,132.776","0","12,235,337.306","0","0","0","0","0","0","0","0","149,873,731.102","-52,800,000","-66,800,000","0","250,400,000","82,400,000","-22,740,501.103","49,600,000","184,800,000","-17,600,000","23,600,000","94,000,000","-9,908,000,000","-5,200,000","14,800,000","-75,600,000","1,398,400,000","-54,800,000","-74,400,000","-4,000,000","-209,600,000","-53,600,000","-74,000,000","-113,200,000","0","0","42,800,000","0","0","0","97,200,000","0","0","0","58,800,000","0","0","0","32,555,600.707","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
