name,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999
	TotalNonCurrentLiabilitiesNetMinorityInterest,"15,368,717,000","14,062,882,000","13,316,556,000","12,537,920,000","12,898,772,000","11,130,035,000","10,574,645,000","11,973,234,000","11,541,960,000","10,172,706,000","10,016,574,000","9,705,446,000","9,622,727,000","10,256,259,000","9,630,275,000","9,625,247,000","9,574,061,000","10,105,646,000","9,606,051,000","8,137,518,000","7,879,969,000","7,904,051,000","8,172,124,000","7,127,527,000","6,834,808,000","5,854,796,000","5,780,765,000","5,724,287,000","5,866,238,000","4,826,759,000","5,149,732,000","5,107,654,000","4,993,314,000","4,891,870,000","4,235,722,000","4,038,789,000","4,026,805,000","2,589,936,000","2,853,889,000","2,815,409,000","2,908,736,000","3,016,066,000","2,946,055,000","2,938,620,000","2,997,478,000",,,,"3,077,686,000","2,958,655,600","2,712,823,002","2,769,095,274","2,705,961,000","2,478,580,767","2,531,096,867.75","2,291,997,316.8","2,962,783,000","2,799,616,690.8","2,815,701,464","2,468,550,175","2,450,283,000","2,501,170,419","2,499,622,767","2,982,394,800","3,095,200,000","2,895,215,530","2,849,003,070","2,990,827,416","3,026,354,000","3,817,715,440","3,519,714,735.5","2,782,553,088","2,727,956,519","2,939,750,492","2,612,531,804.5","2,490,556,937","3,222,412,050","2,373,215,440","2,363,396,640","2,377,088,000","2,989,048,480","2,408,832,000","2,353,923,000","2,267,992,000"
		LongTermProvisions,"1,606,713,000","1,544,406,000","1,675,366,000","1,692,155,000","1,664,773,000","1,614,449,000","1,535,780,000","1,452,963,000","1,400,064,000","1,251,573,000","1,267,075,000","1,230,945,000","1,241,343,000","1,364,655,000","1,438,249,000","1,570,016,000","1,494,936,000","1,718,466,000","1,699,026,000","1,619,509,000","1,546,632,000","1,446,942,000","1,370,415,000","1,313,933,000","1,266,127,000","1,243,250,000","1,249,964,000","1,156,507,000","1,155,708,000",,,"1,046,864,000","1,000,823,000","877,253,000",,"851,622,000","866,378,000",,,"486,360,000","474,544,000","635,320,000","619,870,000","592,225,000",,"530,087,000","532,382,000","521,061,000","514,270,000",,,,"222,473,000",,,,"424,269,000",,,,"428,762,000",,,,"408,304,000",,,,,,,,,,,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"10,215,302,000","9,348,104,000","8,559,009,000","7,820,747,000","8,267,510,000","6,642,199,000","6,220,702,000","7,822,245,000","7,413,755,000","6,249,288,000","6,523,838,000","6,169,978,000","6,235,162,000","6,782,981,000","6,031,074,000","6,414,703,000","6,528,425,000","6,460,310,000","6,047,016,000","4,715,008,000","4,755,281,000","4,396,427,000","4,745,432,000","3,755,458,000","3,517,161,000","2,662,531,000","2,727,228,000","2,728,128,000","2,987,546,000","1,994,685,000","2,127,413,000","2,118,847,000","2,057,985,000","2,070,924,000","1,461,767,000","1,275,555,000","1,280,982,000","1,165,378,000","1,429,980,000","1,444,026,000","1,537,528,000","1,584,420,000","1,524,176,000","1,538,509,000","1,571,172,000","1,696,867,000","11,732,000","6,735,000","1,837,942,000","1,838,770,880","1,815,813,540","1,760,949,234","1,668,420,000","1,088,014,018","1,075,900,617","1,098,916,173.8","1,829,149,000","1,534,349,247.75","1,588,885,683.5","1,231,893,071.5","1,160,275,000","1,131,403,506","1,170,151,898","1,589,555,330","1,693,253,000","1,813,214,457.5","1,801,780,773","1,961,217,720","2,016,154,000","2,053,229,475","1,782,420,500.5","1,123,421,600","1,148,568,034","1,293,627,587","1,203,374,213","1,170,882,108","1,104,033,450","1,078,030,240","1,099,491,740","1,095,757,250","1,124,295,980","1,166,976,000","1,130,322,000","1,116,280,000"
			LongTermDebt,"10,152,271,000","9,276,462,000","8,479,390,000","7,751,294,000","8,267,510,000","6,642,199,000","6,220,702,000","7,822,245,000","7,413,755,000","6,249,288,000","6,523,838,000","6,169,978,000","6,235,162,000","6,782,981,000","6,031,074,000","6,414,703,000","6,528,425,000","6,460,310,000","6,047,016,000","4,715,008,000","4,755,281,000","4,396,427,000","4,745,432,000","3,755,458,000","3,517,161,000","2,662,531,000","2,727,228,000","2,728,128,000","2,987,546,000","1,994,685,000","2,127,413,000","2,118,847,000","2,057,985,000","2,070,924,000","1,461,767,000","1,275,555,000","1,280,982,000","1,165,378,000","1,429,980,000","1,444,026,000","1,537,528,000","1,584,420,000","1,524,176,000","1,538,509,000","1,571,172,000","1,696,867,000","11,732,000","6,735,000","1,837,942,000","1,838,770,880","1,815,813,540","1,760,949,234","1,668,420,000","1,088,014,018","1,075,900,617","1,098,916,173.8","1,829,149,000","1,534,349,247.75","1,588,885,683.5","1,231,893,071.5","1,160,275,000","1,131,403,506","1,170,151,898","1,589,555,330","1,693,253,000","1,813,214,457.5","1,801,780,773","1,961,217,720","2,016,154,000","2,053,229,475","1,782,420,500.5","1,123,421,600","1,148,568,034","1,293,627,587","1,203,374,213","1,170,882,108","1,104,033,450","1,078,030,240","1,099,491,740","1,095,757,250","1,124,295,980","1,166,976,000","1,130,322,000","1,116,280,000"
			LongTermCapitalLeaseObligation,"63,031,000","71,642,000","79,619,000","69,453,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"293,666,000","262,698,000","178,484,000","171,008,000","157,420,000","118,199,000","144,722,000","120,249,000","156,630,000","189,795,000","221,098,000","233,325,000","178,430,000","212,171,000","286,031,000","0","214,000","0","0","4,555,000","15,218,000","312,101,000","343,794,000","381,889,000","420,501,000","458,637,000","495,208,000","544,070,000","615,924,000","656,597,000","875,794,000","913,641,000","927,910,000","907,036,000","901,688,000","901,820,000","887,218,000","89,035,000","228,668,000","74,994,000","74,994,000","119,674,000","74,994,000","102,382,000","2,373,000",,,,"41,647,000",,,,"64,568,000",,,,"26,694,000",,,,"72,350,000",,,,"82,316,000",,,,"12,955,000",,,,,,,,"821,051,400","188,471,200","167,356,220","148,436,750","611,124,780",,,
			NonCurrentDeferredTaxesLiabilities,"293,666,000","262,698,000","178,484,000","171,008,000","157,420,000","118,199,000","144,722,000","120,249,000","156,630,000","189,795,000","221,098,000","233,325,000","178,430,000","212,171,000","286,031,000","0","214,000","0","0","4,555,000","15,218,000","312,101,000","343,794,000","381,889,000","420,501,000","458,637,000","495,208,000","544,070,000","615,924,000","656,597,000","875,794,000","913,641,000","927,910,000","907,036,000","901,688,000","901,820,000","887,218,000","14,041,000","153,674,000",,,"44,680,000",,"27,388,000",,,,,"19,317,000",,,,"12,515,000",,,,"26,694,000",,,,"72,350,000",,,,"82,316,000",,,,"12,955,000",,,,,,,,"821,051,400","188,471,200","167,356,220","148,436,750","611,124,780",,,
			NonCurrentDeferredRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"74,994,000","74,994,000","74,994,000",,"74,994,000","74,994,000","74,994,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		TradeandOtherPayablesNonCurrent,"1,739,044,000","1,547,273,000","1,529,062,000","1,487,569,000","1,479,947,000","1,471,743,000","1,449,957,000","1,394,936,000","1,418,224,000","1,389,518,000","887,560,000","893,435,000","869,714,000","810,311,000","785,482,000","773,974,000","768,037,000","745,919,000","730,401,000","722,719,000","541,832,000","540,556,000","545,652,000","550,152,000","539,049,000","473,475,000","478,477,000","489,435,000","500,076,000","1,094,208,000","0","34,000","152,000","267,000","388,000","24,619,000","372,351,000",,"0",,"2,953,000",,"0","0","6,674,000",,,,,,,,"234,212,000",,,,"176,609,000",,,,"240,663,000",,,,"272,889,000",,,,"6,326,000",,,,,,,,,,,,,,,
		DuetoRelatedPartiesNonCurrent,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,"84,839,000","96,976,000","370,442,000","487,973,000",,"487,213,000",,,"160,477,000",,,,"203,077,000","209,352,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccruedExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"392,041,000",,,,,,,,,,,,,,,
		EmployeeBenefits,"1,128,932,000","937,537,000","927,405,000","917,099,000","910,285,000","845,020,000","833,200,000","823,505,000","812,878,000","758,617,000","746,207,000","733,985,000","721,971,000","616,053,000","594,430,000","572,770,000","551,337,000","940,866,000","914,226,000","887,630,000","861,214,000","989,863,000","971,926,000","953,328,000","937,249,000","867,725,000","696,130,000","686,220,000","502,423,000","470,045,000",,"445,180,000","432,838,000","413,491,000","403,691,000","393,899,000","384,208,000","360,556,000","357,370,000","356,442,000","352,976,000","345,058,000","371,934,000","398,864,000","425,879,000","207,006,000","200,730,000","478,184,000",,,,,"488,771,000",,,,"470,609,000",,,,"542,899,000",,,,"603,126,000",,,,"595,905,000",,,,,,,,,,,,,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,"1,128,932,000","937,537,000","927,405,000","917,099,000","910,285,000","845,020,000","833,200,000","823,505,000","812,878,000","758,617,000","746,207,000","733,985,000","721,971,000","616,053,000","594,430,000","572,770,000","551,337,000","940,866,000","914,226,000","887,630,000","861,214,000","989,863,000","971,926,000","953,328,000","937,249,000","867,725,000","696,130,000","686,220,000","502,423,000","470,045,000",,"445,180,000","432,838,000","413,491,000","403,691,000","393,899,000","384,208,000","360,556,000","357,370,000","356,442,000","352,976,000","345,058,000","371,934,000","398,864,000","425,879,000","207,006,000","200,730,000","478,184,000",,,,,"488,771,000",,,,"470,609,000",,,,"542,899,000",,,,"603,126,000",,,,"595,905,000",,,,,,,,,,,,,,,
		DerivativeProductLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"33,724,000",,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"385,060,000","422,864,000","447,230,000","449,342,000","418,837,000","438,425,000","390,284,000","359,336,000","340,409,000","333,915,000","370,796,000","443,778,000","376,107,000","470,088,000","495,009,000","293,784,000","231,112,000","240,085,000","215,382,000","188,097,000","159,792,000","218,162,000","194,905,000","172,767,000","154,721,000","149,178,000","133,758,000","119,927,000","104,561,000","611,224,000","2,061,686,000","486,112,000","203,164,000","134,926,000","1,468,188,000","104,061,000","235,668,000","923,139,000","617,610,000","429,905,000","440,695,000","308,245,000","138,928,000","93,420,000","991,380,000",,,,"683,827,000","1,119,884,720","897,009,462","1,008,146,040","27,517,000","1,390,566,749","1,455,196,250.75","1,193,081,143","10,541,000","1,265,267,443.05","1,226,815,780.5","1,236,657,103.5","3,746,000","1,369,766,913","1,329,470,869","1,392,839,470",,"1,082,001,072.5","1,047,222,297","1,029,609,696","2,973,000","1,764,485,965","1,737,294,235","1,659,131,488","1,579,388,485","1,646,122,905","1,409,157,591.5","1,319,674,829","1,297,327,200","1,106,714,000","1,096,548,680","1,132,894,000","1,253,627,720","1,241,856,000","1,223,601,000","1,151,712,000"
TotalEquityGrossMinorityInterest,"17,598,212,000","17,793,633,000","17,181,691,000","16,838,841,000","16,336,214,000","16,533,006,000","16,180,850,000","15,833,907,000","15,510,503,000","15,868,242,000","15,492,895,000","15,567,737,000","15,155,446,000","15,609,198,000","15,683,988,000","14,710,154,000","14,584,478,000","14,262,309,000","14,156,143,000","14,131,518,000","13,682,780,000","13,753,348,000","13,520,093,000","13,502,862,000","12,928,752,000","13,116,477,000","12,942,022,000","12,757,354,000","12,497,498,000","12,800,177,000","12,483,568,000","12,384,803,000","12,069,528,000","11,993,577,000","11,884,367,000","11,669,989,000","11,295,826,000","9,755,395,000","9,502,672,000","9,366,999,000","9,083,598,000","8,986,370,000","8,864,219,000","8,564,999,000","8,292,654,000","8,221,779,000","8,087,670,000","7,722,788,000","7,467,704,000","7,294,295,440","7,110,813,186","6,885,864,150","6,647,292,000","6,573,764,119","6,386,418,233.25","5,821,809,672","5,630,614,000","5,502,831,544.8","5,417,068,465","5,246,759,771.5","5,181,061,000","5,163,719,952","5,029,531,097","4,967,366,965","4,858,230,000","5,005,530,252.5","4,969,971,569","4,703,322,984","4,726,074,000","4,941,183,940","5,146,720,275","5,192,146,008","5,019,672,154","4,764,161,318","4,963,265,617.5","4,939,141,251","6,491,762,550","4,908,273,600","4,818,239,910","4,738,053,250","5,842,441,080","4,524,672,000","4,503,411,000","4,458,756,000"
	StockholdersEquity,"17,252,414,000","17,451,907,000","16,880,244,000","16,530,916,000","16,032,925,000","16,225,940,000","15,871,151,000","15,523,944,000","15,207,842,000","15,579,664,000","15,194,798,000","15,280,581,000","14,864,165,000","15,284,598,000","15,371,450,000","14,378,163,000","14,245,728,000","13,901,029,000","13,798,687,000","13,765,204,000","13,330,689,000","13,380,580,000","13,161,134,000","13,179,516,000","12,651,339,000","12,828,375,000","12,659,706,000","12,486,064,000","12,232,992,000","12,540,889,000","12,227,708,000","12,136,349,000","11,826,694,000","11,752,763,000","11,637,035,000","11,407,962,000","11,030,123,000","9,420,938,000","9,189,715,000","9,054,042,000","8,830,061,000","8,731,520,000","8,615,151,000","8,325,158,000","8,053,087,000","7,977,212,000","7,849,196,000","7,491,689,000","7,236,177,000","7,060,516,080","6,891,424,452","6,612,109,350","6,376,270,000","6,374,709,471","6,188,512,720.5","5,675,003,311.6","5,487,183,000","5,445,186,392.25","5,362,451,693","5,197,367,500","5,136,317,000","5,163,719,952","5,029,531,097","4,967,366,965","4,858,230,000","5,005,530,252.5","4,969,971,569","4,703,322,984","4,726,074,000","4,941,183,940","5,146,720,275","5,192,146,008","5,019,672,154","4,764,161,318","4,963,265,617.5","4,939,141,251","6,491,762,550","4,908,273,600","4,818,239,910","4,738,053,250","5,842,441,080","4,524,672,000","4,503,411,000","4,458,756,000"
		CapitalStock,"10,800,000,000","10,800,000,000","10,800,000,000","7,910,000,000","7,910,000,000","7,910,000,000","7,910,000,000","7,910,000,000","7,910,000,000","7,910,000,000","7,910,000,000","7,910,000,000","7,910,000,000","6,910,000,000","6,910,000,000","6,910,000,000","6,910,000,000","6,910,000,000","6,910,000,000","6,910,000,000","6,910,000,000","6,910,000,000","6,910,000,000","6,910,000,000","6,910,000,000","6,910,000,000","6,910,000,000","6,910,000,000","6,910,000,000","6,910,000,000","0","6,910,000,000","0","0","6,910,000,000","0","6,910,000,000","0","0","0","4,460,000,000","0","0","0","4,460,000,000","0","4,460,000,000","0","4,460,000,000","0","0","0","0","0","0","0","0","3,479,877,034.2","3,499,232,916","3,468,417,342","0","3,485,246,796","3,478,996,368","2,911,385,400","0","2,911,135,275","2,887,074,700","2,895,547,920","0","1,602,647,145","1,624,331,770.5","1,621,780,160","1,611,985,019","1,625,172,832.5","1,619,146,569.5","1,623,871,788","2,417,650,950","1,617,628,640","1,626,446,090","1,623,567,750","2,215,883,450","1,607,616,000","1,622,028,000","1,620,240,000"
			CommonStock,"10,800,000,000","10,800,000,000","10,800,000,000","7,910,000,000","7,910,000,000","7,910,000,000","7,910,000,000","7,910,000,000","7,910,000,000","7,910,000,000","7,910,000,000","7,910,000,000","7,910,000,000","6,910,000,000","6,910,000,000","6,910,000,000","6,910,000,000","6,910,000,000","6,910,000,000","6,910,000,000","6,910,000,000","6,910,000,000","6,910,000,000","6,910,000,000","6,910,000,000","6,910,000,000","6,910,000,000","6,910,000,000","6,910,000,000","6,910,000,000","0","6,910,000,000","0","0","6,910,000,000","0","6,910,000,000","0","0","0","4,460,000,000","0","0","0","4,460,000,000","0","4,460,000,000","0","4,460,000,000","0","0","0","0","0","0","0","0","3,479,877,034.2","3,499,232,916","3,468,417,342","0","3,485,246,796","3,478,996,368","2,911,385,400","0","2,911,135,275","2,887,074,700","2,895,547,920","0","1,602,647,145","1,624,331,770.5","1,621,780,160","1,611,985,019","1,625,172,832.5","1,619,146,569.5","1,623,871,788","2,417,650,950","1,617,628,640","1,626,446,090","1,623,567,750","2,215,883,450","1,607,616,000","1,622,028,000","1,620,240,000"
		AdditionalPaidInCapital,,"10,800,000,000","10,800,000,000","7,910,000,000","7,910,000,000","7,910,000,000","7,910,000,000","7,910,000,000","7,910,000,000","7,910,000,000","7,910,000,000","7,910,000,000","7,910,000,000","6,910,000,000","6,910,000,000","6,910,000,000","6,910,000,000","6,910,000,000","6,910,000,000","6,910,000,000","6,910,000,000","6,910,000,000","6,910,000,000","6,910,000,000","6,910,000,000","6,910,000,000","6,910,000,000","6,910,000,000","6,910,000,000",,"6,910,000,000",,"6,994,875,000","6,910,000,000",,"6,910,000,000","25,779,000","6,910,000,000","6,910,000,000","5,298,340,000",,"5,298,340,000","5,298,340,000","5,298,340,000",,"5,298,340,000",,"4,460,000,000",,"5,295,954,240","5,270,067,576","4,659,089,820","3,875,000,000","4,739,996,404","3,873,710,997.75","4,310,331,897.4","3,480,000,000",,,"814,572,375.5","3,480,000,000",,,,"2,900,000,000",,,,"2,900,000,000",,,,,,,,,,,,,,,
		RetainedEarnings,"4,846,239,000","3,532,564,000","3,532,564,000","6,422,564,000","6,422,564,000","5,557,843,000","5,557,843,000","5,895,038,000","5,557,843,000","5,927,937,000","4,939,717,000","5,162,983,000","5,162,983,000","6,566,591,000","6,635,048,000","5,566,515,000","5,413,572,000","4,516,825,000","5,277,883,000","4,516,825,000","4,516,825,000","4,941,259,000","3,897,833,000","3,897,833,000","3,897,833,000","3,337,295,000","3,337,295,000","3,337,295,000","3,337,295,000","2,838,551,000","3,374,738,000","3,264,195,000","3,374,738,000","3,347,498,000","3,211,745,000","2,482,955,000","2,534,828,000","2,510,938,000","359,654,000","3,755,702,000","3,531,721,000","2,377,157,000","2,939,221,000","2,377,157,000","2,754,747,000","2,678,872,000",,"1,614,184,000","1,937,837,000","833,591,760","523,883,556",,"0","591,017,843","584,873,412.75","983,043,034","0","654,298,141.5",,"836,231,175",,"298,165,110",,"90,061,840",,,"1,269,248,469","991,736,088","0","1,807,030,940","1,970,157,281","2,020,569,264",,"1,587,839,242.5","1,798,724,051.5","1,765,363,886","1,636,592,100","1,746,699,120","1,639,431,030","1,564,869,250","1,392,463,770","1,392,384,000","1,344,669,000","1,291,548,000"
		TreasuryStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,953,019,530",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"1,014,248,000","914,751,000","914,751,000","914,751,000","914,751,000","844,398,000","844,398,000","844,398,000","844,398,000","792,716,000","792,716,000","792,716,000","792,716,000","744,784,000","744,784,000","744,784,000","744,784,000","685,147,000","685,147,000","685,147,000","685,147,000","624,849,000","624,849,000","624,849,000","624,849,000","571,221,000","571,221,000","571,221,000","571,221,000",,,,,,,,"13,463,000",,,,,,,"272,071,000","838,340,000",,,,"838,340,000",,,,"2,501,270,000",,,,"2,007,183,000",,,,"1,656,317,000",,,,"1,958,230,000",,,,"1,826,074,000",,,,,,,,,,,,,,,
			OtherEquityAdjustments,"1,014,248,000","914,751,000","914,751,000","914,751,000","914,751,000","844,398,000","844,398,000","844,398,000","844,398,000","792,716,000","792,716,000","792,716,000","792,716,000","744,784,000","744,784,000","744,784,000","744,784,000","685,147,000","685,147,000","685,147,000","685,147,000","624,849,000","624,849,000","624,849,000","624,849,000","571,221,000","571,221,000","571,221,000","571,221,000",,,,,,,,,,,,,,,,"838,340,000",,,,"838,340,000",,,,"2,501,270,000",,,,"2,007,183,000",,,,"1,656,317,000",,,,"1,958,230,000",,,,"1,826,074,000",,,,,,,,,,,,,,,
		OtherEquityInterest,"591,927,000","2,204,592,000","1,632,929,000","1,283,601,000","785,610,000","1,913,699,000","1,558,910,000","874,508,000","895,601,000","949,011,000","1,552,365,000","1,414,882,000","998,466,000","1,063,223,000","1,081,618,000","1,156,864,000","1,177,372,000","1,789,057,000","925,657,000","1,653,232,000","1,218,717,000","904,472,000","1,728,452,000","1,746,834,000","1,218,657,000","2,009,859,000","1,841,190,000","1,667,548,000","1,414,476,000","2,792,338,000","1,942,970,000","1,962,154,000","1,457,081,000","1,495,265,000","1,515,290,000","2,015,007,000","1,546,053,000",,"1,920,061,000",,"838,340,000","1,056,023,000","377,590,000","377,590,000",,,"3,389,196,000","1,417,505,000",,"930,970,080","1,097,473,320","3,906,039,060",,"1,043,695,224","1,729,928,310","381,628,380.2",,"1,311,011,216.55","1,863,218,777","78,146,607.5",,"1,380,308,046","1,550,534,729","1,965,919,725",,"2,094,394,977.5","813,648,400","816,038,976",,"1,531,505,855","1,552,231,223.5","1,549,796,584","3,407,687,135","1,551,149,243","1,545,394,996.5","1,549,905,577","2,437,519,500","1,543,945,840","1,552,362,790","1,549,616,250","2,234,093,860","1,524,672,000","1,536,714,000","1,546,968,000"
	MinorityInterest,"345,798,000","341,726,000","301,447,000","307,925,000","303,289,000","307,066,000","309,699,000","309,963,000","302,661,000","288,578,000","298,097,000","287,156,000","291,281,000","324,600,000","312,538,000","331,991,000","338,750,000","361,280,000","357,456,000","366,314,000","352,091,000","372,768,000","358,959,000","323,346,000","277,413,000","288,102,000","282,316,000","271,290,000","264,506,000","259,288,000","255,860,000","248,454,000","242,834,000","240,814,000","247,332,000","262,027,000","265,703,000","334,457,000","312,957,000","312,957,000","253,537,000","254,850,000","249,068,000","239,841,000","239,567,000","244,567,000","238,474,000","231,099,000","231,527,000","233,779,360","219,388,734","273,754,800","271,022,000","199,054,648","197,905,512.75","146,806,360.4","143,431,000","57,645,152.55","54,616,772","49,392,271.5","44,744,000",,,,,,,,,,,,,,,,,,,,,,,
TotalCapitalization,"27,404,685,000","26,728,369,000","25,359,634,000","24,282,210,000","24,300,435,000","22,868,139,000","22,091,853,000","23,346,189,000","22,621,597,000","21,828,952,000","21,718,636,000","21,450,559,000","21,099,327,000","22,067,579,000","21,402,524,000","20,792,866,000","20,774,153,000","20,361,339,000","19,845,703,000","18,480,212,000","18,085,970,000","17,777,007,000","17,906,566,000","16,934,974,000","16,168,500,000","15,490,906,000","15,386,934,000","15,214,192,000","15,220,538,000","14,535,574,000","14,355,121,000","14,255,196,000","13,884,679,000","13,823,687,000","13,098,802,000","12,683,517,000","12,311,105,000","10,586,316,000","10,619,695,000","10,498,068,000","10,367,589,000","10,315,940,000","10,139,327,000","9,863,667,000","9,624,259,000","9,674,079,000","7,860,928,000","7,498,424,000","9,074,119,000","8,899,286,960","8,707,237,992","8,373,058,584","8,044,690,000","7,462,723,489","7,264,413,337.5","6,773,919,485.4","7,316,332,000","6,979,535,640","6,951,337,376.5","6,429,260,571.5","6,296,592,000","6,295,123,458","6,199,682,995","6,556,922,295","6,551,483,000","6,818,744,710","6,771,752,342","6,664,540,704","6,742,228,000","6,994,413,415","6,929,140,775.5","6,315,567,608","6,168,240,188","6,057,788,905","6,166,639,830.5","6,110,023,359","7,595,796,000","5,986,303,840","5,917,731,650","5,833,810,500","6,966,737,060","5,691,648,000","5,633,733,000","5,575,036,000"
CommonStockEquity,"17,252,414,000","17,451,907,000","16,880,244,000","16,530,916,000","16,032,925,000","16,225,940,000","15,871,151,000","15,523,944,000","15,207,842,000","15,579,664,000","15,194,798,000","15,280,581,000","14,864,165,000","15,284,598,000","15,371,450,000","14,378,163,000","14,245,728,000","13,901,029,000","13,798,687,000","13,765,204,000","13,330,689,000","13,380,580,000","13,161,134,000","13,179,516,000","12,651,339,000","12,828,375,000","12,659,706,000","12,486,064,000","12,232,992,000","12,540,889,000","12,227,708,000","12,136,349,000","11,826,694,000","11,752,763,000","11,637,035,000","11,407,962,000","11,030,123,000","9,420,938,000","9,189,715,000","9,054,042,000","8,830,061,000","8,731,520,000","8,615,151,000","8,325,158,000","8,053,087,000","7,977,212,000","7,849,196,000","7,491,689,000","7,236,177,000","7,060,516,080","6,891,424,452","6,612,109,350","6,376,270,000","6,374,709,471","6,188,512,720.5","5,675,003,311.6","5,487,183,000","5,445,186,392.25","5,362,451,693","5,197,367,500","5,136,317,000","5,163,719,952","5,029,531,097","4,967,366,965","4,858,230,000","5,005,530,252.5","4,969,971,569","4,703,322,984","4,726,074,000","4,941,183,940","5,146,720,275","5,192,146,008","5,019,672,154","4,764,161,318","4,963,265,617.5","4,939,141,251","6,491,762,550","4,908,273,600","4,818,239,910","4,738,053,250","5,842,441,080","4,524,672,000","4,503,411,000","4,458,756,000"
CapitalLeaseObligations,"96,604,000","104,887,000","112,012,000","98,779,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"10,919,803,000","11,197,308,000","10,690,337,000","10,448,360,000","10,003,828,000","9,641,985,000","9,397,031,000","9,059,560,000","8,755,018,000","9,017,537,000","8,671,612,000","8,792,074,000","8,404,353,000","8,865,393,000","9,084,767,000","8,167,670,000","8,100,652,000","12,417,102,000","11,852,567,000","11,738,433,000","11,156,533,000","11,193,867,000","11,044,951,000","11,049,997,000","10,615,978,000","10,703,707,000","10,793,473,000","10,659,361,000","10,438,482,000","10,731,264,000","10,464,426,000","10,432,075,000","10,104,837,000","9,960,729,000","9,896,830,000","9,675,702,000","9,281,169,000","9,224,624,000","9,007,963,000","8,895,933,000","8,698,344,000","8,601,067,000","8,484,643,000","8,198,917,000","7,934,968,000","7,864,145,000","7,735,234,000","7,379,037,000","7,123,592,000","7,021,520,960","6,852,952,602","6,570,872,220","6,335,487,000","6,374,709,471","6,188,512,720.5","5,675,003,311.6","5,487,183,000","5,445,186,392.25","5,362,451,693","5,197,367,500","5,136,317,000","5,163,719,952","5,029,531,097","4,967,366,965","4,858,230,000","5,005,530,252.5","4,969,971,569","4,703,322,984","4,726,074,000","4,941,183,940","5,146,720,275","5,192,146,008","5,019,672,154","4,764,161,318","4,963,265,617.5","4,939,141,251","6,491,762,550","4,908,273,600","4,818,239,910","4,738,053,250","5,842,441,080","4,524,672,000","4,503,411,000","4,458,756,000"
