name,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,07/31/1994,04/30/1994,01/31/1994,10/31/1993,07/31/1993,04/30/1993,01/31/1993,10/31/1992,07/31/1992,04/30/1992,01/31/1992,10/31/1991,07/31/1991,04/30/1991,01/31/1991,10/31/1990,07/31/1990,04/30/1990,01/31/1990,10/31/1989,07/31/1989,04/30/1989,01/31/1989,01/31/1988,01/31/1987,01/31/1986
		GoodwillAndOtherIntangibleAssets,"2,067,933,000","1,772,725,000","1,779,733,000","1,811,513,000","1,843,848,000","1,905,709,000","1,954,136,000","2,009,598,000","2,055,940,000","1,959,248,000","2,003,297,000","1,961,909,000","329,697,000","336,469,000","353,317,000","371,400,000","363,500,000",,,,"375,319,000",,,,"468,375,000",,,,"494,603,000",,,,,,,,,,,,,,,,,"14,998,000","18,367,000","2,966,000","2,966,000","2,966,000","2,966,000","2,966,000","2,966,000","2,966,000","2,966,000","137,453,000","134,327,000","135,624,000","137,304,000","145,902,000","149,719,000","143,515,000","135,593,000","138,599,000","141,238,000","101,099,000","92,626,000","116,226,000","2,966,000","309,299,000","305,888,000","282,247,000","269,103,000","284,142,000","277,713,000","283,654,000","299,692,000","276,415,000","301,445,000","300,059,000","302,531,000","337,200,000","324,800,000","322,500,000","345,300,000","342,600,000","56,300,000","57,100,000","55,500,000","47,000,000","5,700,000","5,800,000","5,900,000","6,100,000","6,100,000","6,300,000","6,400,000","9,500,000","9,700,000","9,900,000","10,100,000","10,200,000","10,300,000","10,200,000","10,300,000","900,000","900,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,100,000","1,000,000","900,000",,,,,
			Goodwill,"973,257,000","888,165,000","880,657,000","887,175,000","892,990,000","932,409,000","944,959,000","958,190,000","969,168,000","842,223,000","853,767,000","698,442,000","199,021,000","199,079,000","206,040,000","212,882,000","204,114,000",,,,"198,565,000",,,,"230,472,000",,,,"225,045,000",,,,,,,,,,,,,,,,,"14,998,000","18,367,000","2,966,000","2,966,000","2,966,000","2,966,000","2,966,000","2,966,000","2,966,000","2,966,000","137,453,000",,,,,,,,,,"101,099,000","92,626,000","116,226,000",,"309,299,000","305,888,000","282,247,000","269,103,000",,"277,713,000","283,654,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"1,094,676,000","884,560,000","899,076,000","924,338,000","950,858,000","973,300,000","1,009,177,000","1,051,408,000","1,086,772,000","1,117,025,000","1,149,530,000","1,263,467,000","130,676,000","137,390,000","147,277,000","158,518,000","159,386,000",,,,"176,754,000",,,,"237,903,000",,,,"269,558,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"134,327,000","135,624,000","137,304,000","145,902,000","149,719,000","143,515,000","135,593,000","138,599,000","141,238,000",,,,"2,966,000",,,,,"284,142,000",,,"299,692,000","276,415,000","301,445,000","300,059,000","302,531,000","337,200,000","324,800,000","322,500,000","345,300,000","342,600,000","56,300,000","57,100,000","55,500,000","47,000,000","5,700,000","5,800,000","5,900,000","6,100,000","6,100,000","6,300,000","6,400,000","9,500,000","9,700,000","9,900,000","10,100,000","10,200,000","10,300,000","10,200,000","10,300,000","900,000","900,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,100,000","1,000,000","900,000",,,,,
		OtherNonCurrentAssets,"475,234,000","427,456,000","397,901,000","378,762,000","174,938,000","200,323,000","212,281,000","208,065,000","224,915,000","247,357,000","267,651,000","205,390,000","115,604,000","112,713,000","113,353,000","113,125,000","106,699,000","498,669,000","508,290,000","488,965,000","121,700,000","557,055,000","602,533,000","626,246,000","154,625,000","576,253,000","570,627,000","580,009,000","106,537,000","310,471,000","300,248,000","318,662,000","314,921,000","319,583,000","290,045,000","295,378,000","270,831,000","282,317,000","177,185,000","177,176,000","167,881,000","172,928,000","170,258,000","153,080,000","149,020,000","140,006,000","171,685,000","165,127,000","165,848,000","168,231,000","152,438,000","157,056,000","152,284,000","134,075,000","143,406,000","146,167,000","145,573,000","138,697,000","141,870,000","212,060,000","205,384,000","189,566,000","181,638,000","185,530,000","189,290,000","176,889,000","170,553,000","145,054,000","130,245,000","106,845,000","94,152,000","89,689,000","81,653,000","75,549,000","78,485,000","97,064,000","96,389,000","97,922,000","102,944,000","88,434,000","79,474,000","73,900,000","72,900,000","56,000,000","85,200,000","62,500,000","425,500,000","23,000,000","22,900,000","23,800,000","127,100,000","23,100,000","23,800,000","24,000,000","25,000,000","24,300,000","25,100,000","23,300,000","24,400,000","26,900,000","26,600,000","2,400,000","2,700,000","2,500,000","1,300,000","1,500,000","1,500,000","1,500,000","1,600,000","1,700,000","1,800,000","1,700,000","1,900,000","300,000","300,000","400,000","300,000","300,000","400,000","300,000","300,000","300,000","300,000","200,000","600,000","100,000",,
TotalLiabilitiesNetMinorityInterest,"10,149,154,000","9,726,451,000","9,165,433,000","9,395,843,000","10,049,829,000","9,721,814,000","8,982,605,000","8,551,072,000","9,731,144,000","8,236,030,000","8,641,693,000","8,075,364,000","5,761,978,000","4,370,225,000","4,095,312,000","4,056,014,000","4,352,533,000","4,397,309,000","4,181,678,000","3,933,495,000","4,178,103,000","4,579,538,000","4,506,551,000","4,857,592,000","5,071,055,000","4,711,173,000","4,331,335,000","4,221,714,000","4,912,591,000","4,087,457,000","3,480,017,000","3,606,405,000","3,783,270,000","4,366,614,000","4,041,088,000","4,303,071,000","4,349,865,000","4,347,737,000","3,564,304,000","3,532,186,000","3,807,554,000","4,035,622,000","3,359,426,000","3,092,160,000","3,304,324,000","3,732,358,000","3,587,643,000","3,521,875,000","3,300,214,000","3,568,339,000","3,059,450,000","3,003,933,000","3,001,144,000","2,817,474,000","2,374,955,000","2,491,613,000","2,644,327,000","2,664,379,000","2,372,954,000","2,593,585,000","2,630,265,000","2,618,292,000","2,283,408,000","2,481,019,000","2,509,397,000","2,488,927,000","2,183,776,000","2,354,097,000","1,909,488,000","2,247,525,000","2,277,954,000","2,216,131,000","2,197,945,000","2,504,708,000","2,399,572,000","2,836,311,000","3,419,742,000","3,565,073,000","3,108,478,000","3,123,392,000","3,109,056,000","3,019,400,000","2,788,000,000","2,631,200,000","2,871,400,000","2,251,800,000","1,526,300,000","1,395,200,000","1,477,700,000","1,591,200,000","1,165,000,000","981,400,000","1,106,900,000","965,500,000","681,700,000","743,200,000","758,200,000","642,500,000","511,500,000","522,100,000","523,600,000","472,300,000","421,700,000","358,900,000","293,500,000","218,000,000","199,200,000","172,400,000","211,900,000","160,800,000","130,600,000","139,400,000","105,900,000","102,900,000","108,300,000","102,200,000","97,500,000","97,100,000","84,600,000","78,500,000","76,900,000","72,900,000","49,500,000","42,900,000","46,900,000","38,500,000","14,700,000","9,000,000"
	CurrentLiabilities,"8,484,585,000","8,117,669,000","7,575,729,000","7,823,013,000","8,606,960,000","8,238,004,000","7,366,557,000","6,828,945,000","7,997,117,000","6,284,500,000","6,673,650,000","6,101,274,000","4,710,854,000","4,293,174,000","3,668,694,000","3,630,816,000","3,932,646,000","3,967,116,000","3,747,919,000","3,499,824,000","3,743,126,000","4,133,363,000","4,056,892,000","4,406,775,000","4,617,588,000","4,248,158,000","3,869,418,000","3,760,020,000","4,444,940,000","3,646,410,000","3,345,496,000","3,466,175,000","3,642,579,000","4,228,527,000","3,912,963,000","4,168,814,000","4,221,035,000","3,862,003,000","3,145,278,000","3,114,121,000","3,393,142,000","3,628,884,000","2,956,572,000","2,688,746,000","2,879,900,000","3,310,131,000","3,158,434,000","3,104,936,000","2,878,564,000","3,155,014,000","2,653,267,000","2,593,023,000","2,591,288,000","2,764,893,000","2,322,065,000","2,438,581,000","2,591,351,000","2,605,912,000","2,313,770,000","2,532,095,000","2,567,872,000","2,263,974,000","1,930,226,000","2,127,705,000","2,154,872,000","2,152,061,000","1,853,090,000","2,023,137,000","1,578,835,000","1,933,985,000","1,964,241,000","1,603,368,000","1,585,610,000","2,184,874,000","2,079,955,000","2,516,372,000","3,098,985,000","3,245,273,000","2,786,774,000","2,802,443,000","2,792,216,000","2,711,100,000","2,479,500,000","2,322,700,000","2,562,900,000","1,943,200,000","1,217,800,000","1,386,500,000","1,469,000,000","1,582,400,000","1,156,300,000","972,600,000","1,098,000,000","956,500,000","672,700,000","734,100,000","749,100,000","633,200,000","502,100,000","512,600,000","513,900,000","463,000,000","412,300,000","348,600,000","284,000,000","208,400,000","189,600,000","162,800,000","202,200,000","151,100,000","120,900,000","129,600,000","96,100,000","90,300,000","94,000,000","89,400,000","84,500,000","83,900,000","72,000,000","70,100,000","63,700,000","60,200,000","38,700,000","32,200,000","36,000,000","35,000,000","13,800,000","7,900,000"
		PayablesAndAccruedExpenses,"8,371,703,000","7,994,398,000","7,447,276,000","7,699,921,000","8,496,592,000","8,127,674,000","7,249,676,000","6,714,528,000","7,864,456,000","6,171,078,000","6,208,243,000","5,615,118,000","4,337,731,000","3,927,757,000","3,655,755,000","3,612,877,000","3,914,583,000","3,950,372,000","3,729,626,000","3,483,530,000","3,658,376,000","4,086,900,000","4,008,283,000","4,356,919,000","4,574,107,000","4,202,004,000","3,828,177,000","3,725,411,000","4,277,418,000","3,580,562,000","3,307,583,000","3,435,242,000","3,594,089,000","3,816,618,000","3,488,643,000","3,750,370,000","3,786,600,000","3,731,400,000","3,068,699,000","3,042,008,000","3,327,758,000","3,515,015,000","2,913,394,000","2,644,383,000","2,821,994,000","3,240,871,000","3,100,362,000","3,047,996,000","2,859,006,000","3,095,641,000","2,633,788,000","2,546,049,000","2,511,717,000","2,623,613,000","2,250,258,000","2,244,588,000","2,354,658,000","2,288,551,000","2,004,319,000","2,205,059,000","2,207,904,000","2,235,497,000","1,884,163,000","1,934,217,000","2,074,651,000","1,922,243,000","1,599,728,000","1,577,413,000","1,390,526,000","1,621,469,000","1,564,959,000","1,529,787,000","1,499,564,000","1,692,954,000","1,395,783,000","1,320,314,000","1,519,167,000","1,703,298,000","1,388,110,000","1,446,470,000","1,524,330,000","1,664,300,000","1,303,200,000","1,291,700,000","1,503,900,000","1,270,200,000","883,400,000","949,600,000","850,900,000","1,006,800,000","696,300,000","595,200,000","658,700,000","579,500,000","405,300,000","400,200,000","433,400,000","344,700,000","205,300,000","211,900,000","194,200,000","191,500,000","170,100,000","139,600,000","115,100,000","118,100,000","96,700,000","93,800,000","104,600,000","79,800,000","60,800,000","78,900,000","55,100,000","60,300,000","48,300,000","41,100,000","37,700,000","37,900,000","34,200,000","27,600,000","18,300,000","28,200,000","7,800,000","12,600,000","21,000,000",,,
			Payables,"7,259,246,000","6,963,941,000","6,459,858,000","6,715,555,000","7,496,466,000","7,073,089,000","6,233,180,000","5,701,778,000","6,947,282,000","5,464,759,000","5,465,428,000","4,924,292,000","3,844,532,000","3,495,096,000","3,240,578,000","3,157,646,000","3,427,580,000","3,480,101,000","3,228,445,000","2,987,890,000","3,119,618,000","3,530,956,000","3,466,013,000","3,762,087,000","3,959,410,000","3,614,749,000","3,298,206,000","3,192,227,000","3,657,251,000","3,111,391,000","2,862,684,000","2,952,182,000","3,042,809,000","3,295,867,000","2,985,230,000","3,211,201,000","3,223,962,000","3,202,836,000","2,613,435,000","2,598,502,000","2,788,098,000","2,925,389,000","2,376,528,000","2,147,661,000","2,325,702,000","2,725,606,000","2,533,411,000","2,478,118,000","2,288,740,000","2,505,574,000","2,126,491,000","2,024,972,000","2,011,203,000","2,155,303,000","1,749,410,000","1,800,265,000","1,917,213,000","1,847,573,000","1,550,275,000","1,747,541,000","1,757,838,000","1,805,310,000","1,471,397,000","1,507,287,000","1,646,125,000","1,545,447,000","1,217,570,000","1,206,975,000","1,073,357,000","1,262,772,000","1,243,794,000","1,225,161,000","1,193,033,000","1,357,734,000","1,106,219,000","1,042,411,000","1,519,167,000","1,703,298,000","1,388,110,000","1,446,470,000","1,524,330,000","1,664,300,000","1,303,200,000","1,291,700,000","1,503,900,000","1,270,200,000","883,400,000","949,600,000","850,900,000","1,006,800,000","696,300,000","595,200,000","658,700,000","579,500,000","405,300,000","400,200,000","433,400,000","344,700,000","205,300,000","211,900,000","194,200,000","191,500,000","170,100,000","139,600,000","115,100,000","118,100,000","96,700,000","93,800,000","104,600,000","79,800,000","60,800,000","78,900,000","55,100,000","60,300,000","48,300,000","41,100,000","37,700,000","37,900,000","34,200,000","27,600,000","18,300,000","28,200,000","7,800,000","12,600,000","21,000,000",,,
				AccountsPayable,"7,259,246,000","6,963,941,000","6,459,858,000","6,715,555,000","7,496,466,000","7,073,089,000","6,233,180,000","5,701,778,000","6,947,282,000","5,464,759,000","5,465,428,000","4,924,292,000","3,844,532,000","3,495,096,000","3,240,578,000","3,157,646,000","3,427,580,000","3,480,101,000","3,228,445,000","2,987,890,000","3,119,618,000","3,530,956,000","3,466,013,000","3,762,087,000","3,959,410,000","3,614,749,000","3,298,206,000","3,192,227,000","3,657,251,000","3,111,391,000","2,862,684,000","2,952,182,000","3,042,809,000","3,295,867,000","2,985,230,000","3,211,201,000","3,223,962,000","3,202,836,000","2,613,435,000","2,598,502,000","2,788,098,000","2,925,389,000","2,376,528,000","2,147,661,000","2,325,702,000","2,725,606,000","2,533,411,000","2,478,118,000","2,288,740,000","2,505,574,000","2,126,491,000","2,024,972,000","2,011,203,000","2,155,303,000","1,749,410,000","1,800,265,000","1,917,213,000","1,847,573,000","1,550,275,000","1,747,541,000","1,757,838,000","1,805,310,000","1,471,397,000","1,507,287,000","1,646,125,000","1,545,447,000","1,217,570,000","1,206,975,000","1,073,357,000","1,262,772,000","1,243,794,000","1,225,161,000","1,193,033,000","1,357,734,000","1,106,219,000","1,042,411,000","1,519,167,000","1,703,298,000","1,388,110,000","1,446,470,000","1,524,330,000","1,664,300,000","1,303,200,000","1,291,700,000","1,503,900,000","1,270,200,000","883,400,000","949,600,000","850,900,000","1,006,800,000","696,300,000","595,200,000","658,700,000","579,500,000","405,300,000","400,200,000","433,400,000","344,700,000","205,300,000","211,900,000","194,200,000","191,500,000","170,100,000","139,600,000","115,100,000","118,100,000","96,700,000","93,800,000","104,600,000","79,800,000","60,800,000","78,900,000","55,100,000","60,300,000","48,300,000","41,100,000","37,700,000","37,900,000","34,200,000","27,600,000","18,300,000","28,200,000","7,800,000","12,600,000","21,000,000",,,
			CurrentAccruedExpenses,"1,112,457,000","1,030,457,000","987,418,000","984,366,000","1,000,126,000","1,054,585,000","1,016,496,000","1,012,750,000","917,174,000","706,319,000","742,815,000","690,826,000","493,199,000","432,661,000","415,177,000","455,231,000","487,003,000","470,271,000","501,181,000","495,640,000","538,758,000","555,944,000","542,270,000","594,832,000","614,697,000","587,255,000","529,971,000","533,184,000","620,167,000","469,171,000","444,899,000","483,060,000","551,280,000","520,751,000","503,413,000","539,169,000","562,638,000","528,564,000","455,264,000","443,506,000","539,660,000","589,626,000","536,866,000","496,722,000","496,292,000","515,265,000","566,951,000","569,878,000","570,266,000","590,067,000","507,297,000","521,077,000","500,514,000","468,310,000","500,848,000","444,323,000","437,445,000","440,978,000","454,044,000","457,518,000","450,066,000","430,187,000","412,766,000","426,930,000","428,526,000","376,796,000","382,158,000","370,438,000","317,169,000","358,697,000","321,165,000","304,626,000","306,531,000","335,220,000","289,564,000","277,903,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"112,882,000","123,271,000","128,453,000","123,092,000","110,368,000","110,330,000","116,881,000","114,417,000","132,661,000","113,422,000","465,407,000","486,156,000","373,123,000","365,417,000","12,939,000","17,939,000","18,063,000","16,744,000","18,293,000","16,294,000","13,303,000","46,463,000","48,609,000","49,856,000","43,481,000","46,154,000","41,241,000","34,609,000","167,522,000","65,848,000","37,913,000","30,933,000","48,490,000","411,909,000","424,320,000","418,444,000","434,435,000","130,603,000","76,579,000","72,113,000","65,384,000","113,869,000","43,178,000","44,363,000","57,906,000","69,260,000","58,072,000","56,940,000","19,558,000","59,373,000","19,479,000","46,974,000","79,571,000","141,280,000","71,807,000","193,993,000","236,693,000","317,361,000","309,451,000","327,036,000","359,968,000","28,477,000","46,063,000","193,488,000","80,221,000","229,818,000","253,362,000","445,724,000","188,309,000","312,516,000","399,282,000","73,581,000","86,046,000","491,920,000","684,172,000","1,196,058,000","1,249,576,000","1,254,277,000","1,086,780,000","1,053,169,000","1,006,809,000","731,100,000","900,300,000","785,000,000","817,900,000","430,100,000","222,900,000","335,100,000","540,200,000","486,600,000","416,600,000","325,900,000","396,600,000","339,800,000","236,400,000","300,700,000","283,600,000","267,900,000","281,000,000","284,200,000","305,300,000","255,800,000","230,800,000","192,400,000","200,000","200,000","200,000","60,500,000","200,000","65,100,000","200,000","44,700,000","200,000","400,000","1,000,000","1,000,000","1,000,000","1,100,000","1,100,000","1,000,000","1,000,000","700,000","28,900,000","17,000,000","200,000","100,000","100,000","100,000"
			CurrentDebt,"112,882,000","123,271,000","128,453,000","123,092,000","110,368,000","110,330,000","116,881,000","114,417,000","132,661,000","113,422,000","465,407,000","486,156,000","373,123,000","365,417,000","12,939,000","17,939,000","18,063,000","16,744,000","18,293,000","16,294,000","13,303,000","46,463,000","48,609,000","49,856,000","43,481,000","46,154,000","41,241,000","34,609,000","167,522,000","65,848,000","37,913,000","30,933,000","48,490,000","411,909,000","424,320,000","418,444,000","434,435,000","130,603,000","76,579,000","72,113,000","65,384,000","113,869,000","43,178,000","44,363,000","57,906,000","69,260,000","58,072,000","56,940,000","19,558,000","59,373,000","19,479,000","46,974,000","79,571,000","141,280,000","71,807,000","193,993,000","236,693,000","317,361,000","309,451,000","327,036,000","359,968,000","28,477,000","46,063,000","193,488,000","80,221,000","229,818,000","253,362,000","445,724,000","188,309,000","312,516,000","399,282,000","73,581,000","86,046,000","491,920,000","684,172,000","1,196,058,000","1,249,576,000","1,254,277,000","1,086,780,000","1,053,169,000","1,006,809,000","731,100,000","900,300,000","785,000,000","817,900,000","430,100,000","222,900,000","335,100,000","540,200,000","486,600,000","416,600,000","325,900,000","396,600,000","339,800,000","236,400,000","300,700,000","283,600,000","267,900,000","281,000,000","284,200,000","305,300,000","255,800,000","230,800,000","192,400,000","200,000","200,000","200,000","60,500,000","200,000","65,100,000","200,000","44,700,000","200,000","400,000","1,000,000","1,000,000","1,000,000","1,100,000","1,100,000","1,000,000","1,000,000","700,000","28,900,000","17,000,000","200,000","100,000","100,000","100,000"
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,196,058,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"411,909,000","424,320,000","418,444,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,"71,447,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"330,242,000","287,698,000","311,884,000","302,804,000","261,077,000","315,700,000","276,000,000","246,000,000","241,100,000","242,900,000","111,500,000","101,800,000","77,900,000","89,000,000","43,400,000","51,500,000","42,700,000","37,200,000","31,000,000","33,200,000","32,100,000","20,600,000","15,800,000","16,500,000","14,400,000","15,700,000","11,400,000","16,600,000","168,700,000","90,100,000","92,700,000","8,500,000","97,400,000","6,200,000","59,900,000","6,000,000","40,800,000","29,600,000","44,700,000","47,300,000","45,800,000","44,900,000","36,700,000","41,500,000","44,400,000","31,300,000","2,000,000","2,600,000","14,800,000","34,900,000","13,700,000","7,800,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,664,569,000","1,608,782,000","1,589,704,000","1,572,830,000","1,442,869,000","1,483,810,000","1,616,048,000","1,722,127,000","1,734,027,000","1,951,530,000","1,968,043,000","1,974,090,000","1,051,124,000","77,051,000","426,618,000","425,198,000","419,887,000","430,193,000","433,759,000","433,671,000","434,977,000","446,175,000","449,659,000","450,817,000","453,467,000","463,015,000","461,917,000","461,694,000","467,651,000","441,047,000","134,521,000","140,230,000","140,691,000","138,087,000","128,125,000","134,257,000","128,830,000","485,734,000","419,026,000","418,065,000","414,412,000","406,738,000","402,854,000","403,414,000","424,424,000","422,227,000","429,209,000","416,939,000","421,650,000","413,325,000","406,183,000","410,910,000","409,856,000","52,581,000","52,890,000","53,032,000","52,976,000","58,467,000","59,184,000","61,490,000","62,393,000","354,318,000","353,182,000","353,314,000","354,525,000","336,866,000","330,686,000","330,960,000","330,653,000","313,540,000","313,713,000","612,763,000","612,335,000","319,834,000","319,617,000","319,939,000","320,757,000","319,800,000","321,704,000","320,949,000","316,840,000","308,300,000","308,500,000","308,500,000","308,500,000","308,600,000","308,500,000","8,700,000","8,700,000","8,800,000","8,700,000","8,800,000","8,900,000","9,000,000","9,000,000","9,100,000","9,100,000","9,300,000","9,400,000","9,500,000","9,700,000","9,300,000","9,400,000","10,300,000","9,500,000","9,600,000","9,600,000","9,600,000","9,700,000","9,700,000","9,700,000","9,800,000","9,800,000","12,600,000","14,300,000","12,800,000","13,000,000","13,200,000","12,600,000","8,400,000","13,200,000","12,700,000","10,800,000","10,700,000","10,900,000","3,500,000","900,000","1,100,000"
		LongTermDebtAndCapitalLeaseObligation,"1,338,136,000","1,294,186,000","1,297,212,000","1,297,943,000","1,300,554,000","1,301,559,000","1,402,301,000","1,505,174,000","1,505,248,000","1,806,456,000","1,802,618,000","1,799,646,000","989,924,000",,"349,025,000","348,816,000","348,608,000","348,399,000","351,730,000","351,658,000","353,097,000","353,549,000","353,922,000","354,177,000","354,121,000","354,235,000","354,186,000","354,210,000","354,458,000","354,267,000","53,659,000","57,816,000","57,253,000","61,223,000","62,810,000","64,889,000","60,076,000","392,357,000","342,612,000","340,277,000","338,157,000","336,169,000","333,478,000","333,860,000","360,785,000","360,953,000","363,724,000","364,007,000","363,639,000","364,182,000","363,672,000","363,889,000","363,604,000","13,803,000","14,243,000","14,521,000","14,378,000","14,548,000","15,091,000","16,479,000","17,215,000","307,376,000","306,723,000","307,054,000","307,934,000","314,654,000","314,531,000","314,805,000","314,498,000","313,540,000","313,713,000","612,763,000","612,335,000","319,834,000","319,617,000","319,939,000","320,757,000","319,800,000","321,704,000","320,949,000","316,840,000","308,400,000","308,400,000","308,500,000","308,500,000","308,600,000","308,600,000","8,600,000","8,700,000","8,700,000","8,800,000","8,800,000","8,900,000","8,900,000","9,000,000","9,000,000","9,100,000","9,200,000","9,400,000","9,500,000","9,700,000","9,300,000","9,400,000","10,300,000","9,500,000","9,500,000","9,600,000","9,600,000","9,600,000","9,700,000","9,700,000","9,800,000","9,800,000","12,600,000","14,300,000","12,800,000","13,000,000","13,200,000","12,600,000","12,900,000","13,100,000","12,800,000","10,800,000","10,800,000","10,900,000","3,500,000","1,000,000","1,100,000"
			LongTermDebt,"1,338,136,000","1,294,186,000","1,297,212,000","1,297,943,000","1,300,554,000","1,301,559,000","1,402,301,000","1,505,174,000","1,505,248,000","1,806,456,000","1,802,618,000","1,799,646,000","989,924,000",,"349,025,000","348,816,000","348,608,000","348,399,000","351,730,000","351,658,000","353,097,000","353,549,000","353,922,000","354,177,000","354,121,000","354,235,000","354,186,000","354,210,000","354,458,000","354,267,000","53,659,000","57,816,000","57,253,000","61,223,000","62,810,000","64,889,000","60,076,000","392,357,000","342,612,000","340,277,000","338,157,000","336,169,000","333,478,000","333,860,000","360,785,000","360,953,000","363,724,000","364,007,000","363,639,000","364,182,000","363,672,000","363,889,000","363,604,000","13,803,000","14,243,000","14,521,000","14,378,000","14,548,000","15,091,000","16,479,000","17,215,000","307,376,000","306,723,000","307,054,000","307,934,000","314,654,000","314,531,000","314,805,000","314,498,000","313,540,000","313,713,000","612,763,000","612,335,000","319,834,000","319,617,000","319,939,000","320,757,000","319,800,000","321,704,000","320,949,000","316,840,000","308,400,000","308,400,000","308,500,000","308,500,000","308,600,000","308,600,000","8,600,000","8,700,000","8,700,000","8,800,000","8,800,000","8,900,000","8,900,000","9,000,000","9,000,000","9,100,000","9,200,000","9,400,000","9,500,000","9,700,000","9,300,000","9,400,000","10,300,000","9,500,000","9,500,000","9,600,000","9,600,000","9,600,000","9,700,000","9,700,000","9,800,000","9,800,000","12,600,000","14,300,000","12,800,000","13,000,000","13,200,000","12,600,000","12,900,000","13,100,000","12,800,000","10,800,000","10,800,000","10,900,000","3,500,000","1,000,000","1,100,000"
		OtherNonCurrentLiabilities,"326,433,000","314,596,000","292,492,000","274,887,000","142,315,000","182,251,000","213,747,000","216,953,000","228,779,000","145,074,000","165,425,000","174,444,000","61,200,000","77,051,000","77,593,000","76,382,000","71,279,000","81,794,000","82,029,000","82,013,000","81,880,000","92,626,000","95,737,000","96,640,000","99,346,000","108,780,000","107,731,000","107,484,000","113,193,000","86,780,000","80,862,000","82,414,000","83,438,000","76,864,000","65,315,000","69,368,000","68,754,000","93,377,000","76,414,000","77,788,000","76,255,000","70,569,000","69,376,000","69,554,000","63,639,000","61,274,000","65,485,000","52,932,000","58,011,000","49,143,000","42,511,000","47,021,000","46,252,000","38,778,000","38,647,000","38,511,000","38,598,000","43,919,000","44,093,000","45,011,000","45,178,000","46,942,000","46,459,000","46,260,000","46,591,000","22,212,000","16,155,000","16,155,000","16,155,000",,,,,,,,,,,,,"-100,000","100,000",,,,"-100,000","100,000",,"100,000","-100,000",,,"100,000",,"100,000",,"100,000",,,,,,,,"100,000",,,"100,000",,,,,,,,,,,"-4,500,000","100,000","-100,000",,"-100,000",,,"-100,000",
