name,ttm,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998
PretaxIncome,"742,000,000","137,000,000","309,000,000","133,000,000","169,000,000","693,000,000","258,000,000","603,000,000","149,000,000",,"49,000,000","267,000,000","131,000,000","832,000,000","-147,000,000","-551,000,000","-181,000,000","-131,000,000","-178,000,000","-25,000,000","405,000,000","932,476,000","557,117,000","512,921,000","493,000,000","761,456,000","503,211,000","95,718,000","394,405,000","815,334,000","297,000,000","317,998,000","245,853,000","434,355,000","178,100,000","94,717,000","97,456,000","378,736,000","171,815,000","81,878,000","180,973,000","282,943,000","137,168,000","182,793,000","135,355,000","128,043,136","125,733,400","73,571,486.04","46,392,000","130,335,138.3","27,271,111.7","40,978,000","51,094,000","-342,787,000","-56,696,000","58,135,000","82,793,000","529,000","90,165,000","94,718,000","74,841,000","21,642,000","166,998,000","77,215,000","14,423,000","301,868,988.11","36,760,177.44","47,893,286.4","34,397,000","144,102,649.9","25,146,843.66","58,355,685.2","61,400,392.8","81,554,020.9","41,550,602","44,670,543.6","65,860,552.37","114,020,105","104,236,455.07","55,330,646.2","50,491,916.8","-72,429,508.8","56,128,545","21,990,384","-131,235,286.68","35,397,300","61,038,985.2","61,719,645.8","41,352,690"
TaxProvision,"244,000,000","40,000,000","128,000,000","59,000,000","19,000,000","166,000,000","70,000,000","172,000,000","41,000,000",,"38,000,000","93,000,000","49,000,000","41,000,000","-24,000,000","10,000,000","-3,000,000","246,000,000","-57,000,000","5,000,000","153,000,000","259,035,000","167,430,000","154,486,000","155,000,000","74,016,000","146,679,000","18,751,000","119,137,000","275,898,000","87,000,000","72,714,000","83,682,000","39,199,000","50,600,000","8,586,000","-13,394,000","-49,145,000","55,001,000","35,834,000","44,868,000","70,565,000","-61,500,000","51,513,000","35,262,000","36,389,432","36,042,292","17,327,554.86","7,663,000","-16,236,307.1","-16,939,123.6","10,823,000","12,563,000","-15,957,000","-16,327,000","14,134,000","19,622,000","-8,528,000","17,363,000","27,056,000","17,103,000","-62,165,000","-3,999,000","18,996,000","-4,848,000","124,331,144.46","-14,900,194.68","-7,955,733.12","-6,227,000","65,177,551.62","-9,175,250.26","9,490,826.8","7,780,194.4","-20,896,340.9","817,966","5,026,881.3","13,812,508.6","6,472,442.14","13,969,967.22","-17,172,016.03","8,347,792","-4,486,772.8","15,427,755","4,934,488","-50,030,045.97","1,032,958.6","13,859,728.8","15,732,073.2","8,819,709"
EarningsFromEquityInterestNetOfTax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-8,383,000",,,,,"-3,123,000","-4,449,000",,,,"-3,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"790,000,000","57,000,000","166,000,000","432,000,000","155,000,000","415,000,000","150,000,000","478,000,000","150,000,000","297,000,000","32,000,000","165,000,000","125,000,000","-37,000,000","-118,000,000","-268,000,000","-59,000,000","19,000,000","-7,000,000","60,000,000","192,000,000","485,567,000","276,177,000","264,298,000","244,000,000","491,721,000","282,109,000","42,090,000","236,575,000","441,181,000","189,000,000","254,649,000","166,592,000","361,319,000","133,400,000","91,042,000","132,400,000","418,822,000","115,106,000","62,294,000","126,200,000","211,458,000","171,046,000","131,727,000","94,858,000","79,082,304","83,584,332","60,313,680.18","36,147,000","112,962,627.9","34,547,185.4","27,574,000","35,950,000","27,721,000","-43,369,000","41,001,000","60,171,000","64,788,000","70,302,000","64,162,000","57,738,000","112,709,000","170,997,000","58,219,000","27,905,000","177,537,843.65","51,660,372.12","55,849,019.52","40,624,000","78,925,098.28","34,325,834.34","48,864,858.4","53,620,198.4","102,450,361.8","40,735,224.5","39,643,662.3","52,048,043.77","107,547,662.86","90,266,487.85","72,502,662.23","42,144,124.8","-67,942,736","40,700,790","17,055,896","-81,205,240.71","34,364,341.4","47,179,256.4","45,987,572.6","32,532,981"
	NetIncome,"790,000,000","58,000,000","165,000,000","432,000,000","155,000,000","415,000,000","151,000,000","478,000,000","150,000,000","297,000,000","31,000,000","165,000,000","125,000,000","-37,000,000","-119,000,000","-267,000,000","-59,000,000","19,000,000","-7,000,000","60,000,000","192,000,000","485,567,000","276,177,000","264,298,000","244,000,000","491,721,000","282,109,000","42,090,000","236,575,000","441,181,000","189,000,000","254,649,000","166,592,000","361,319,000","133,400,000","91,042,000","132,400,000","418,822,000","115,106,000","62,294,000","126,200,000","211,458,000","171,046,000","131,727,000","94,858,000","79,082,304","83,584,332","60,313,680.18","38,729,000","112,962,627.9","34,547,185.4","30,155,000","38,531,000","18,721,000","-40,369,000","44,001,000","63,171,000","58,788,000","72,802,000","67,662,000","57,738,000","112,709,000","170,997,000","58,219,000","27,905,000","177,537,843.65","51,660,372.12","55,849,019.52","40,624,000","78,925,098.28","34,325,834.34","48,864,858.4","53,620,198.4","102,450,361.8","40,735,224.5","39,643,662.3","52,048,043.77","107,547,662.86","90,266,487.85","72,502,662.23","42,144,124.8","-67,942,736","40,700,790","17,055,896","-81,205,240.71","34,364,341.4","47,179,256.4","45,987,572.6","32,532,981"
		NetIncomeIncludingNoncontrollingInterests,"836,000,000","71,000,000","165,000,000","401,000,000","219,000,000","291,000,000","138,000,000","526,000,000","226,000,000","543,000,000","72,000,000","169,000,000","215,000,000","-28,000,000","-309,000,000","-560,000,000","-179,000,000","-377,000,000","-122,000,000","-30,000,000","252,000,000","673,441,000","389,687,000","358,435,000","338,000,000","687,440,000","356,532,000","76,967,000","275,268,000","539,436,000","210,000,000","245,284,000","162,171,000","395,156,000","127,500,000","86,131,000","110,850,000","416,353,000","108,431,000","46,045,000","128,812,000","179,873,000","198,668,000","128,157,000","95,644,000","102,859,080","85,779,616","52,646,592.26","38,729,000","157,338,426.1","40,622,460.2","30,155,000","38,531,000","-326,830,000","-40,369,000","44,001,000","63,171,000","9,057,000","72,802,000","67,662,000","57,738,000","83,807,000","170,997,000","58,219,000","19,271,000","177,537,843.65","51,660,372.12","55,849,019.52","40,624,000","78,925,098.28","34,325,834.34","48,864,858.4","53,620,198.4","102,450,361.8","40,735,224.5","39,643,662.3","52,048,043.77","107,547,662.86","90,266,487.85","72,502,662.23","42,144,124.8","-67,942,736","40,700,790","17,055,896","-81,205,240.71","34,364,341.4","47,179,256.4","45,987,572.6","32,532,981"
			NetIncomeContinuousOperations,"488,000,000","88,000,000","181,000,000","74,000,000","150,000,000","528,000,000","188,000,000","431,000,000","108,000,000","160,000,000","11,000,000","174,000,000","81,000,000","790,000,000","-122,000,000","-560,000,000","-179,000,000","-377,000,000","-122,000,000","-30,000,000","252,000,000","673,441,000","389,687,000","358,435,000","338,000,000","687,440,000","356,532,000","76,967,000","275,268,000","539,436,000","210,000,000","245,284,000","162,171,000","395,156,000","127,500,000","86,131,000","110,850,000","451,463,000","108,431,000","46,045,000","136,105,000","212,378,000","198,668,000","128,157,000","95,644,000","100,600,304","83,584,332","60,313,680.18","38,729,000","116,825,627.9","34,547,185.4","30,155,000","38,531,000","-326,830,000","-40,369,000","44,001,000","63,171,000","9,057,000","72,802,000","67,662,000","57,738,000","83,807,000","170,997,000","58,219,000","19,271,000","177,537,843.65","51,660,372.12","55,849,019.52","40,624,000","78,925,098.28","34,325,834.34","48,864,858.4","53,620,198.4","102,450,361.8","40,735,224.5","39,643,662.3","52,048,043.77","107,547,662.86","90,266,487.85","72,502,662.23","42,144,124.8","-67,942,736","40,700,790","17,055,896","-81,205,240.71","34,364,341.4","47,179,256.4","45,987,572.6","32,532,981"
			NetIncomeDiscontinuousOperations,"348,000,000","-17,000,000","-17,000,000","328,000,000","69,000,000","-237,000,000","-50,000,000","95,000,000","117,000,000",,"61,000,000","-5,000,000","134,000,000","-819,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-7,293,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		MinorityInterests,"-46,000,000","-13,000,000","0","31,000,000","-64,000,000","124,000,000","13,000,000","-48,000,000","-76,000,000",,"-41,000,000","-4,000,000","-90,000,000","-9,000,000","190,000,000","293,000,000","120,000,000","396,000,000","115,000,000","90,000,000","-60,000,000","-187,874,000","-113,510,000","-94,137,000","-94,000,000","-195,719,000","-74,423,000","-34,877,000","-38,693,000","-98,255,000","-21,000,000","9,365,000","4,421,000","-33,837,000","5,900,000","4,911,000","21,550,000","2,469,000","6,675,000","24,155,000","-2,612,000","22,005,000","-25,614,000","3,570,000","-786,000","-1,603,776","-2,195,284","7,667,087.92","-3,270,384","-30,976,798.2","-6,075,274.8","24,560,721","22,138,510.2","291,786,671","24,391,299","26,676,429.99","16,118,360.13","20,233,197.5","15,937,762.5","15,088,563","12,748,629.25","16,750,634.96","8,129,814.37","9,631,338.78","8,634,000",,,,"0",,,,,,,,,,,,,,,,,,,,
	OtherunderPreferredStockDividend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,582,000",,,"2,581,000","2,581,000",,"3,000,000","3,000,000","3,000,000",,"2,500,000","3,500,000",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"790,000,000","57,000,000","166,000,000","432,000,000","155,000,000","415,000,000","150,000,000","478,000,000","150,000,000","297,000,000","32,000,000","165,000,000","125,000,000","-37,000,000","-118,000,000","-268,000,000","-59,000,000","19,000,000","-7,000,000","60,000,000","192,000,000","485,567,000","276,177,000","264,298,000","244,000,000","491,721,000","282,109,000","42,090,000","236,575,000","441,181,000","189,000,000","254,649,000","166,592,000","361,319,000","133,400,000","91,042,000","132,400,000","418,822,000","115,106,000","62,294,000","126,200,000","211,458,000","171,046,000","131,727,000","94,858,000","79,082,304","83,584,332","60,313,680.18","36,147,000","112,962,627.9","34,547,185.4","27,574,000","35,950,000","27,721,000","-43,369,000","41,001,000","60,171,000","64,788,000","70,302,000","64,162,000","57,738,000","112,709,000","170,997,000","58,219,000","27,905,000","177,537,843.65","51,660,372.12","55,849,019.52","40,624,000","78,925,098.28","34,325,834.34","48,864,858.4","53,620,198.4","102,450,361.8","40,735,224.5","39,643,662.3","52,048,043.77","107,547,662.86","90,266,487.85","72,502,662.23","42,144,124.8","-67,942,736","40,700,790","17,055,896","-81,205,240.71","34,364,341.4","47,179,256.4","45,987,572.6","32,532,981"
BasicEPS,,,"0.62","1.619","0.547","1.553","0.522","1.792","0.529",,"0.11","0.58","0.444","-0.17",,,"-0.222","0.023","-0.026","0.226","0.681",,"0.982","0.94","0.921",,"1.01","0.15","0.85",,"1.39","1.93","0.64",,"0.513","0.35","0.52",,"1.18","0.242","0.495",,"0.673","0.555","0.404",,"0.35","0.257","0.158",,"0.15","0.12","0.16",,"-0.19","0.18","0.265",,"0.31","0.283","0.255",,"0.755","0.257","0.125",,"0.228","0.246","0.18",,"0.152","0.217","0.235",,"0.18","0.178","0.24",,"0.424","0.37","0.218",,"0.223","0.106","-0.522",,"0.302","0.295","0.21"
DilutedEPS,,,"0.62","1.619","0.547","1.553","0.522","1.684","0.527",,"0.109","0.545","0.444","-0.17",,,"-0.222","0.023","-0.026","0.226","0.681",,"0.982","0.94","0.921",,"1.01","0.15","0.6",,"1.39","1.92","0.64",,"0.513","0.35","0.51",,"1.18","0.242","0.495",,"0.673","0.555","0.404",,"0.35","0.257","0.158",,"0.15","0.12","0.16",,"-0.19","0.18","0.265",,"0.31","0.283","0.255",,"0.755","0.257","0.125",,"0.228","0.246","0.18",,"0.152","0.217","0.235",,"0.18","0.178","0.24",,"0.424","0.37","0.218",,"0.223","0.106","-0.522",,"0.302","0.295","0.21"
BasicAverageShares,,,"267,533,414","266,846,476","267,000,000","266,611,908","287,103,319","266,799,183","266,000,000",,"290,223,109","284,374,892","266,000,000","265,469,127",,,"266,000,000","265,702,000","265,000,000","265,000,000","265,000,000",,"281,210,671","264,592,000","264,923,423",,"279,315,842","263,666,000","263,429,000",,"263,000,000","261,054,000","260,256,000",,"260,000,000","258,712,000","256,553,000",,"257,288,000","257,221,000","254,833,000",,"254,149,000","237,157,000","234,879,000",,"235,249,000","235,202,000","228,429,000",,"419,098,614","227,737,698","227,542,758",,"227,542,758","227,542,758","227,335,832",,"227,044,478","227,044,478","227,044,478",,"227,044,478","227,044,478","227,044,478",,"662,704,030","649,461,268","226,372,278",,"883,037,650","644,583,565","525,507,528",,"600,841,136","519,619,024","465,358,916",,"394,488,640","353,775,360","341,932,500",,"349,808,640","277,553,700","269,479,280",,"185,916,080","181,229,120","178,104,480"
DilutedAverageShares,,,"267,533,414","266,846,476","268,000,000","266,611,908","287,103,319","283,782,259","266,000,000",,"294,117,647","302,707,859","266,000,000","265,469,127",,,"266,000,000","265,702,000","265,000,000","265,000,000","265,000,000",,"281,210,671","264,909,000","264,923,423",,"279,315,842","263,666,000","264,216,000",,"263,000,000","262,448,000","261,744,000",,"260,000,000","259,842,000","258,602,000",,"257,288,000","257,221,000","254,833,000",,"254,149,000","237,157,000","234,879,000",,"235,249,000","235,202,000","228,429,000",,"419,098,614","227,737,698","227,542,758",,"227,542,758","227,542,758","227,335,832",,"227,044,478","227,044,478","227,044,478",,"227,044,478","227,044,478","227,044,478",,"662,704,030","649,461,268","226,372,278",,"883,037,650","644,583,565","525,507,528",,"600,841,136","519,619,024","465,358,916",,"394,488,640","353,775,360","341,932,500",,"349,808,640","277,553,700","269,479,280",,"185,916,080","181,229,120","178,104,480"
TotalOperatingIncomeAsReported,"1,948,000,000",,,,"-2,338,000,000",,,,"281,000,000",,,,,,,,,,,,,"1,254,813,000","934,621,000","-3,074,972,000","833,000,000","11,846,951,000","-2,906,356,000","395,376,000","-2,886,644,000","1,103,388,000","585,000,000","602,726,000","581,603,000","622,738,000","563,900,000","430,729,000","423,181,000","1,167,238,000","171,815,000","267,420,000","285,235,000","360,017,000","227,066,000","182,793,000","135,355,000","122,619,380","126,114,352","75,509,005.76","46,680,000","131,996,848.6","29,407,693","44,941,000","54,756,000","-24,081,000","-44,063,000","57,311,000","75,507,000","-27,179,000","88,413,000","89,889,000","76,999,000","32,678,000","75,490,000","77,538,000","14,291,000","-1,037,666,305.76","89,357,777.88","114,870,118.08","33,124,000","266,531,014.9","85,419,971.54","74,310,045","86,412,144.8","68,467,935.4","59,336,185.5","65,269,418.1","84,202,178.21","60,777,137.42","92,760,729.82","70,514,951.23","61,555,360.8","125,082,345.1","65,074,050","41,443,688","44,587,572.72","30,948,273.2","46,679,102","43,409,511.2","24,461,418"
TotalExpenses,"54,429,000,000","16,437,000,000","13,087,000,000","12,659,000,000","12,203,000,000","13,462,000,000","11,858,000,000","11,013,000,000","11,007,000,000",,"10,696,000,000","10,192,000,000","10,228,000,000","-5,350,000,000","11,814,000,000","16,403,000,000","17,593,000,000","18,797,000,000","15,917,000,000","15,754,000,000","16,518,000,000","18,021,808,000","14,741,066,000","14,356,310,000","14,162,000,000","15,575,957,000","13,277,884,000","12,991,466,000","12,723,160,000","13,481,073,000","11,570,000,000","11,434,693,000","11,565,848,000","12,517,406,000","10,521,200,000","10,839,050,000","10,445,613,000","10,348,251,000","6,738,715,000","6,710,463,000","6,688,280,000","7,362,382,000","5,923,949,000","4,762,975,000","4,434,899,000","5,462,746,256","4,338,121,684","4,160,612,929.34","2,828,082,000","3,990,229,616.6","3,456,019,862.4","2,502,038,000","2,465,656,000","6,688,104,000","2,363,988,000","2,272,459,000","2,217,354,000","6,568,499,000","2,099,796,000","2,080,760,000","2,183,180,000","6,040,632,000","2,050,842,000","1,984,947,000","2,710,442,000","3,490,227,938.57","2,412,908,773.24","2,506,243,193.28","2,531,428,000","5,044,972,453.36","2,100,795,671.74","1,960,025,899.4","1,979,386,768","2,533,643,220.5","1,731,582,252","1,767,723,597","1,891,421,710.56","2,772,266,733.06","1,844,245,830.9","1,697,496,158.95","1,573,225,229.6","1,637,326,631.5","1,364,544,585","1,270,702,264","1,249,749,380.19","1,392,375,971","1,104,630,104","957,249,580.6","853,046,757"
NetIncomeFromContinuingAndDiscontinuedOperation,"790,000,000","58,000,000","165,000,000","432,000,000","155,000,000","415,000,000","151,000,000","478,000,000","150,000,000","297,000,000","31,000,000","165,000,000","125,000,000","-37,000,000","-119,000,000","-267,000,000","-59,000,000","19,000,000","-7,000,000","60,000,000","192,000,000","485,567,000","276,177,000","264,298,000","244,000,000","491,721,000","282,109,000","42,090,000","236,575,000","441,181,000","189,000,000","254,649,000","166,592,000","361,319,000","133,400,000","91,042,000","132,400,000","418,822,000","115,106,000","62,294,000","133,493,000","211,458,000","171,046,000","131,727,000","94,858,000","79,082,304","83,584,332","60,313,680.18","38,729,000","112,962,627.9","34,547,185.4","30,155,000","38,531,000","18,721,000","-40,369,000","44,001,000","63,171,000","58,788,000","72,802,000","67,662,000","57,738,000","112,709,000","170,997,000","58,219,000","27,905,000","177,537,843.65","51,660,372.12","55,849,019.52","40,624,000","78,925,098.28","34,325,834.34","48,864,858.4","53,620,198.4","102,450,361.8","40,735,224.5","39,643,662.3","52,048,043.77","107,547,662.86","90,266,487.85","72,502,662.23","42,144,124.8","-67,942,736","40,700,790","17,055,896","-81,205,240.71","34,364,341.4","47,179,256.4","45,987,572.6","32,532,981"
NormalizedIncome,"605,109,600","75,000,000","182,000,000","104,000,000","113,514,792.899","560,744,588.745","201,000,000","383,000,000","48,946,308.725","-86,000,000","-30,000,000","170,000,000","-7,145,100","515,798,076.923","175,775,510.204","-75,600,000","-1,961,325.967","136,480,000","-7,000,000","60,000,000","229,954,200","485,567,000","276,177,000","264,298,000","244,000,000","491,721,000","282,109,000","42,090,000","250,394,702","441,181,000","207,383,838.384","254,649,000","166,592,000","439,959,915.73","182,939,584.503","91,042,000","132,400,000","411,969,220","113,814,223.38","82,868,840","140,577,532.499","-20,277,313.105","188,717,500","131,727,000","94,858,000","57,004,687.198","86,646,319.176","61,794,875.296","38,729,000","126,043,535.718","38,326,466.906","30,155,000","38,531,000","18,721,000","-40,369,000","44,001,000","63,171,000","58,788,000","72,802,000","67,662,000","57,738,000","112,709,000","170,997,000","58,219,000","27,905,000","175,424,661.374","48,973,650.936","54,449,673.024","40,624,000","78,925,098.28","36,285,066.336","51,638,815.887","56,950,149.309","102,450,361.8","44,374,060.784","49,353,320.979","54,684,578.909","107,547,662.86","95,178,678.273","74,352,317.666","44,950,137.537","-67,942,736","43,380,781.343","16,599,262.026","-80,147,298.992","34,128,349.681","44,189,157.317","45,822,109.378","33,810,327.628"
InterestIncome,,,"241,000,000","68,000,000",,"104,000,000","-15,000,000","39,000,000","40,000,000",,"37,000,000",,,"63,000,000",,,,"141,000,000","185,000,000","236,000,000",,"132,254,000","158,515,000",,"179,000,000",,,,"86,998,000","-101,073,000","163,000,000","151,013,000","145,624,000","-93,182,000","171,400,000","138,801,000","133,372,000","-69,585,000","77,434,000","69,970,000","74,370,000","-45,666,000","72,442,000","54,984,000","66,012,000",,,,"54,019,000",,,"37,443,000","42,288,000","96,130,000","49,346,000","62,170,000","65,868,000","118,729,000","87,861,000","95,440,000","81,031,000","68,805,000","61,013,000","81,413,000","74,914,000",,,,"149,744,000",,,,,,,,,,,,,,,,,,,,
InterestExpense,"1,250,000,000","196,000,000","388,000,000","281,000,000","243,000,000","102,000,000","104,000,000","86,000,000","98,000,000",,"191,000,000",,"174,000,000","-169,000,000","266,000,000","328,000,000","280,000,000","257,000,000","530,000,000","649,000,000","287,000,000","210,280,000","536,019,000",,"518,000,000",,,,"199,902,000","-427,502,000","435,000,000","435,741,000","481,374,000","-1,022,052,000","499,400,000","474,813,000","459,097,000","-575,606,000","269,159,000","238,959,000","178,841,000","-269,752,000","137,153,000","116,068,000","137,202,000",,,,"103,471,000",,,"74,341,000","88,862,000",,"116,321,000","101,741,000","113,613,000","237,680,000","132,452,000","131,624,000","120,843,000","236,175,000","103,201,000","112,529,000","158,854,000",,,,"215,069,000",,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-1,206,000,000","-497,000,000","-147,000,000","-280,000,000","-289,000,000","-60,000,000","-135,000,000","-146,000,000","-132,000,000",,"-154,000,000","-188,000,000","-182,000,000","428,000,000","-424,000,000","-590,000,000","-317,000,000","-614,000,000","-345,000,000","-413,000,000","-281,000,000","-430,337,000","-377,504,000","-361,139,000","-339,000,000","-327,873,000","-311,563,000","-299,658,000","-254,355,000","-299,936,000","-272,000,000","-284,728,000","-335,750,000","-343,008,000","-328,000,000","-336,012,000","-325,725,000","-357,816,000","-191,725,000","-168,989,000","-104,471,000","-102,768,000","-64,711,000","-61,084,000","-71,190,000",,,,"-49,452,000",,,"-36,898,000","-46,574,000","-66,336,000","-66,975,000","-39,571,000","-47,745,000","-116,262,000","-44,591,000","-36,184,000","-39,812,000","-150,391,000","-42,188,000","-31,116,000","-83,940,000",,,,"-65,325,000",,,,,,,,,,,,,,,,,,,,
EBIT,"1,992,000,000","333,000,000","697,000,000","414,000,000","412,000,000","795,000,000","362,000,000","689,000,000","247,000,000",,"240,000,000","471,000,000","305,000,000","663,000,000","119,000,000","-223,000,000","99,000,000","126,000,000","352,000,000","624,000,000","692,000,000","1,142,756,000","1,093,136,000","846,590,000","1,011,000,000","791,891,000","799,201,000","391,454,000","594,307,000","387,832,000","732,000,000","753,739,000","727,227,000","-587,697,000","677,500,000","569,530,000","556,553,000","-196,870,000","440,974,000","320,837,000","359,814,000","13,191,000","274,321,000","298,861,000","272,557,000","190,660,380","126,114,352","75,510,601.74","149,863,000","372,084,848.6","29,407,693","115,319,000","139,956,000","-77,409,000","59,625,000","159,876,000","196,406,000","238,209,000","222,617,000","226,342,000","195,684,000","257,817,000","270,199,000","189,744,000","173,277,000","-416,093,936.47","89,357,777.88","114,870,118.08","249,466,000","730,215,576.52","85,419,971.54","74,307,300.4","86,412,144.8","393,871,024","59,336,185.5","72,041,589.9","84,202,178.21","435,698,086.84","92,760,729.82","70,514,951.23","61,555,360.8","401,987,022.1","65,074,050","41,443,688","44,587,572.72","30,948,273.2","46,679,102","43,409,511.2","24,461,418"
EBITDA,"3,551,000,000"
ReconciledCostOfRevenue,"44,305,000,000","13,593,000,000","10,607,000,000","10,231,000,000","9,877,000,000","10,804,000,000","9,533,000,000","8,665,000,000","8,783,000,000",,"8,530,000,000","7,777,000,000","8,179,000,000","-2,449,000,000","7,995,000,000","12,393,000,000","13,851,000,000","15,226,000,000","12,265,000,000","12,230,000,000","13,072,000,000","14,422,811,000","11,593,678,000","11,229,404,000","11,224,000,000","12,645,294,000","10,335,449,000","9,814,383,000","9,830,933,000","10,470,977,000","8,943,170,000","8,787,156,000","8,883,851,000","9,623,417,000","7,981,048,000","8,282,281,000","8,020,396,000","8,241,079,000","5,356,121,000","5,342,540,000","5,301,738,000","5,663,406,000","4,625,769,000","3,739,381,000","3,465,250,000","3,674,327,192","3,254,970,350.9","3,132,393,652.74","2,095,962,000","3,155,635,070.8","2,486,445,058","1,826,320,000","1,813,892,000","5,006,205,000","1,723,295,000","1,633,285,000","1,600,180,000","4,817,556,000","1,500,426,000","1,506,267,000","1,613,877,000","4,472,993,000","1,495,562,000","1,435,280,000","2,019,363,000","1,782,832,255.7","1,782,703,723.08","1,870,201,623.84","1,899,020,000","3,852,549,229.68","1,552,423,916.8","1,454,978,330.4","1,489,638,368","1,803,759,756.3","1,277,538,644","1,338,099,774.9","1,429,388,967.95","1,998,249,586.86","1,410,551,903.97","1,286,636,295.25","1,186,904,085.6","1,273,774,983.1","1,028,255,130","957,806,928","941,172,651.33","1,027,667,844.4","842,027,710.4","729,437,548.4","644,634,657"
ReconciledDepreciation,"1,559,000,000","444,000,000","383,000,000","367,000,000","365,000,000","227,000,000","218,000,000","221,000,000","223,000,000","219,000,000","208,000,000","204,000,000","202,000,000","263,000,000","268,000,000","278,000,000","280,000,000","282,000,000","283,000,000","273,000,000","264,000,000","263,638,000","234,603,000","215,759,000","217,000,000","217,250,000","221,474,000","213,186,000","213,515,000","217,109,000","224,830,000","198,335,000","193,835,000","220,894,000","177,452,000","149,997,000","158,151,000","59,064,000","128,439,000","127,492,000","125,144,000","125,165,000","122,931,000","104,205,000","109,310,000","153,378,372","156,978,137.1","146,967,000","146,034,000","148,790,253.1","143,949,711.1","131,036,000","126,926,000","159,809,000","135,801,000","132,184,000","120,149,000","238,655,000","135,416,000","129,472,000","121,738,000","143,538,000","131,273,000","128,786,000","85,972,000","15,444,582.74","115,027,420.2","103,126,616.16","89,160,000","113,002,380.68","95,967,955.94","91,938,610.8","83,658,844","110,259,568.4","85,291,075","74,896,307.1","70,435,133.98","115,029,809.36","56,152,705.4","48,276,079.16","44,601,309.6","44,867,818.6","40,609,845","37,219,936","35,258,377.11","31,278,464.6","30,323,342","23,314,742.8","18,683,184"
NetIncomeFromContinuingOperationNetMinorityInterest,"442,000,000","75,000,000","182,000,000","104,000,000","86,000,000","652,000,000","201,000,000","383,000,000","33,000,000","-86,000,000","-30,000,000","170,000,000","-9,000,000","782,000,000","67,000,000","-267,000,000","-59,000,000","19,000,000","-7,000,000","60,000,000","192,000,000","485,567,000","276,177,000","264,298,000","244,000,000","491,721,000","282,109,000","42,090,000","236,575,000","441,181,000","189,000,000","254,649,000","166,592,000","361,319,000","133,400,000","91,042,000","132,400,000","418,822,000","115,106,000","62,294,000","133,493,000","211,458,000","171,046,000","131,727,000","94,858,000","79,082,304","83,584,332","60,313,680.18","38,729,000","112,962,627.9","34,547,185.4","30,155,000","38,531,000","18,721,000","-40,369,000","44,001,000","63,171,000","58,788,000","72,802,000","67,662,000","57,738,000","112,709,000","170,997,000","58,219,000","27,905,000","177,537,843.65","51,660,372.12","55,849,019.52","40,624,000","78,925,098.28","34,325,834.34","48,864,858.4","53,620,198.4","102,450,361.8","40,735,224.5","39,643,662.3","52,048,043.77","107,547,662.86","90,266,487.85","72,502,662.23","42,144,124.8","-67,942,736","40,700,790","17,055,896","-81,205,240.71","34,364,341.4","47,179,256.4","45,987,572.6","32,532,981"
