name,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,06/30/1989,06/30/1988,06/30/1987,06/30/1986
			Goodwill,"539,495,000","673,175,000","671,476,000","661,991,000","661,195,000","651,206,000","647,529,000","646,643,000","629,783,000","209,001,000","209,834,000","206,135,000","205,341,000","203,963,000","205,537,000","202,700,000","199,236,000","249,267,000","248,580,000","254,406,000","252,717,000","260,256,000","259,156,000","193,494,000","111,201,000","111,356,000","106,973,000","106,849,000","108,060,000","105,026,000","94,626,000","83,080,000","84,690,000","75,517,000","76,783,000","76,981,000","75,605,000","74,587,000","73,743,000","63,405,000","63,230,000","63,100,000","62,610,000","63,108,000","96,878,000","98,634,000","90,294,000","64,685,000","61,760,000","60,458,000","57,663,000","57,550,000","56,676,000","56,966,000","57,248,000","57,222,000","55,507,000",,,,,,,,,,,,,,,,,,,,"67,062,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"352,864,000","364,519,000","374,871,000","368,866,000","378,844,000","413,093,000","425,801,000","435,947,000","448,089,000","153,432,000","159,848,000","163,562,000","168,404,000","173,460,000","181,465,000","191,240,000","195,726,000","185,009,000","191,708,000","198,828,000","203,973,000","216,305,000","208,497,000","159,508,000","88,368,000","91,669,000","87,961,000","91,267,000","95,215,000","100,914,000","90,087,000","84,840,000","88,768,000","82,968,000","86,661,000","89,551,000","90,324,000","93,389,000","95,671,000","85,916,000","88,505,000","91,024,000","93,293,000","95,832,000","97,002,000","101,653,000","113,718,000","19,164,000",,,,,,,,,,"52,231,000","51,971,000","51,083,000","51,044,000","50,846,000","50,119,000","49,852,000","49,934,000","50,433,000","49,609,000","49,687,000","50,587,000","49,938,000","46,344,000","46,410,000","48,221,000","48,474,000","64,701,000","65,113,000",,"68,242,000","69,676,000","67,089,000","60,507,000","60,300,000","61,300,000","62,400,000","62,900,000","59,400,000","60,300,000","53,200,000","54,900,000","52,200,000","46,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,"9,543,000","9,242,000","8,985,000","12,652,000","12,424,000","11,802,000","12,277,000","10,109,000","11,938,000","90,000","97,000","490,000","255,000","260,000","21,166,000","23,792,000","20,463,000","20,568,000","21,026,000","26,407,000","26,209,000","26,069,000","26,424,000","34,752,000","36,604,000","42,437,000","43,447,000","47,623,000","47,557,000","48,346,000","48,493,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,,,,,,,,,,"9,543,000","9,242,000","8,985,000","12,652,000","12,424,000","11,802,000","12,277,000","10,109,000","11,938,000","90,000","97,000","490,000","255,000","260,000","21,166,000","23,792,000","20,463,000","20,568,000","21,026,000","26,407,000","26,209,000","26,069,000","26,424,000","34,752,000","36,604,000","42,437,000","43,447,000","47,623,000","47,557,000","48,346,000","48,493,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"24,264,000","27,082,000","26,811,000","28,399,000","33,761,000","21,901,000","23,494,000","23,788,000","21,353,000","18,433,000","17,791,000","18,303,000","17,410,000","16,958,000","16,991,000","16,921,000","17,295,000","16,887,000","17,216,000","17,885,000","18,271,000","18,525,000","19,563,000","20,257,000","19,945,000","20,136,000","19,702,000","19,041,000","19,019,000","21,937,000","19,533,000","18,974,000","18,662,000","16,314,000","16,054,000","17,024,000","17,874,000","17,771,000","16,690,000","16,375,000","66,284,000","65,317,000","65,207,000","62,059,000","49,912,000","46,273,000","44,471,000","43,728,000","56,634,000","58,751,000","53,266,000","51,498,000","47,027,000","46,805,000","45,642,000","44,211,000","46,061,000","40,827,000","40,810,000","40,145,000","26,508,000","24,978,000","26,907,000","26,931,000","26,486,000","25,600,000","24,963,000","25,281,000","21,954,000","22,676,000","22,338,000","24,003,000","22,324,000","23,048,000","16,777,000","17,018,000","15,691,000","16,085,000","15,369,000","15,387,000","14,707,000","17,300,000","13,900,000","15,500,000","14,200,000","19,200,000","15,100,000","24,900,000","17,200,000","17,900,000","16,700,000","17,800,000","20,300,000","18,700,000","21,500,000","22,700,000","23,500,000","20,300,000","17,000,000","14,500,000","15,300,000","14,900,000","14,900,000","14,200,000","13,700,000","14,500,000","14,200,000","14,600,000","14,600,000","14,100,000","14,200,000","14,100,000","14,700,000","14,700,000","14,300,000","14,600,000","10,100,000","9,800,000","10,400,000","9,400,000","6,500,000","6,200,000","5,600,000","5,700,000","3,100,000","2,200,000"
TotalLiabilitiesNetMinorityInterest,"1,458,969,000","1,456,756,000","1,502,507,000","1,434,663,000","1,439,962,000","1,400,073,000","1,434,882,000","1,470,778,000","1,466,295,000","626,620,000","611,239,000","642,339,000","640,821,000","613,107,000","618,991,000","654,613,000","677,497,000","642,828,000","666,137,000","693,640,000","729,842,000","698,784,000","678,214,000","533,861,000","315,579,000","300,680,000","275,467,000","299,091,000","297,957,000","315,514,000","298,668,000","290,052,000","282,127,000","251,827,000","267,413,000","281,368,000","278,661,000","240,389,000","303,631,000","336,481,000","333,826,000","303,984,000","297,624,000","301,226,000","342,529,000","382,828,000","399,297,000","296,696,000","269,888,000","270,670,000","333,630,000","326,386,000","309,266,000","287,445,000","306,680,000","315,849,000","307,860,000","283,351,000","298,872,000","296,883,000","281,856,000","245,660,000","260,192,000","257,306,000","247,722,000","237,479,000","230,900,000","245,548,000","236,189,000","234,518,000","238,813,000","236,419,000","259,693,000","261,162,000","275,880,000","267,336,000","297,780,000","304,658,000","285,174,000","295,336,000","267,810,000","255,800,000","257,900,000","280,700,000","313,900,000","293,900,000","323,800,000","311,600,000","306,600,000","292,300,000","287,900,000","186,500,000","198,500,000","189,100,000","200,100,000","214,800,000","226,800,000","217,500,000","208,100,000","193,800,000","209,900,000","203,200,000","208,200,000","193,000,000","199,600,000","206,800,000","202,200,000","181,000,000","196,700,000","198,600,000","201,900,000","201,800,000","207,300,000","209,600,000","209,300,000","193,700,000","204,400,000","220,100,000","245,500,000","244,900,000","124,300,000","123,000,000","116,600,000","94,100,000","97,800,000","98,000,000"
	CurrentLiabilities,"447,861,000","420,701,000","478,722,000","423,794,000","416,557,000","393,788,000","394,173,000","432,551,000","369,964,000","271,627,000","280,260,000","309,753,000","270,565,000","237,222,000","264,301,000","274,388,000","252,475,000","221,374,000","258,297,000","310,072,000","269,067,000","271,651,000","271,982,000","290,955,000","268,223,000","250,854,000","225,575,000","245,900,000","240,790,000","255,494,000","242,007,000","230,169,000","225,695,000","198,964,000","206,953,000","214,688,000","208,643,000","172,140,000","235,557,000","271,332,000","272,631,000","242,589,000","201,525,000","156,556,000","201,617,000","240,104,000","253,523,000","197,011,000","171,799,000","171,111,000","235,930,000","235,010,000","228,420,000","209,412,000","177,526,000","188,431,000","178,983,000","155,183,000","181,143,000","181,695,000","172,472,000","137,268,000","152,863,000","151,329,000","143,293,000","132,632,000","126,977,000","141,135,000","131,171,000","131,894,000","131,010,000","130,414,000","132,282,000","123,217,000","140,432,000","127,459,000","163,119,000","160,182,000","142,467,000","159,859,000","153,129,000","135,300,000","134,900,000","132,100,000","162,900,000","132,300,000","211,400,000","193,100,000","182,500,000","219,200,000","199,000,000","120,700,000","129,700,000","121,700,000","127,300,000","143,200,000","148,400,000","139,100,000","124,700,000","111,800,000","119,700,000","112,600,000","119,700,000","104,600,000","110,900,000","116,600,000","112,300,000","90,400,000","106,400,000","108,600,000","111,900,000","192,000,000","195,300,000","196,400,000","196,400,000","180,500,000","195,800,000","210,900,000","236,800,000","236,300,000","120,000,000","118,800,000","112,300,000","89,700,000","47,500,000","48,200,000"
		PayablesAndAccruedExpenses,"214,253,000","212,312,000","229,368,000","237,289,000","240,339,000","232,558,000","241,885,000","256,886,000","217,852,000","165,634,000","165,233,000","180,614,000","150,255,000","137,499,000","149,007,000","148,543,000","134,871,000","114,824,000","142,636,000","179,825,000","143,881,000","150,938,000","145,614,000","172,401,000","145,352,000","140,869,000","131,195,000","136,575,000","140,865,000","123,796,000","145,932,000","120,890,000","124,614,000","105,591,000","109,928,000","108,509,000","110,143,000","129,091,000","147,265,000","144,636,000","97,421,000","82,354,000","78,876,000","80,655,000","111,906,000","139,485,000","220,523,000","109,822,000","118,507,000","124,823,000","142,458,000","97,166,000","99,702,000","158,621,000","177,526,000","109,440,000","178,983,000","94,370,000","181,143,000","99,047,000","97,314,000","137,268,000","152,863,000","78,767,000","80,714,000","74,040,000","124,027,000","75,411,000","131,171,000","131,894,000","131,010,000","76,316,000","132,282,000","123,217,000","90,390,000","75,896,000","163,119,000","104,982,000","84,456,000","93,587,000","90,738,000","79,300,000","74,300,000","78,800,000","104,900,000","77,300,000","87,600,000","79,100,000","96,800,000","77,800,000","92,400,000","49,500,000","62,900,000","52,700,000","65,300,000","67,700,000","49,500,000","51,200,000","50,100,000","53,700,000","64,900,000","66,400,000","65,800,000","50,900,000","55,200,000","57,700,000","63,200,000","42,600,000","52,700,000","58,200,000","60,700,000","57,800,000","60,000,000","50,300,000","56,300,000","46,400,000","53,700,000","57,600,000","90,900,000","67,300,000","46,900,000","42,500,000","42,000,000",,,
			Payables,"214,253,000","212,312,000","229,368,000","237,289,000","240,339,000","232,558,000","241,885,000","256,886,000","217,852,000","165,634,000","165,233,000","180,614,000","150,255,000","137,499,000","149,007,000","148,543,000","134,871,000","114,824,000","142,636,000","179,825,000","143,881,000","150,938,000","145,614,000","172,401,000","145,352,000","140,869,000","131,195,000","136,575,000","140,865,000","123,796,000","145,932,000","120,890,000","124,614,000","105,591,000","109,928,000","108,509,000","110,143,000","86,957,000","109,266,000","94,529,000","97,421,000","82,354,000","78,876,000","80,655,000","77,831,000","106,386,000","127,591,000","109,822,000","85,928,000","95,264,000","103,326,000","97,166,000","99,702,000","91,377,000","110,402,000","109,440,000","102,859,000","94,370,000","105,409,000","99,047,000","97,314,000","74,551,000","84,180,000","78,767,000","80,714,000","74,040,000","71,902,000","75,411,000","79,560,000","81,319,000","85,334,000","76,316,000","81,149,000","74,639,000","90,390,000","75,896,000","104,581,000","104,982,000","84,456,000","93,587,000","90,738,000","79,300,000","74,300,000","78,800,000","104,900,000","77,300,000","87,600,000","79,100,000","96,800,000","77,800,000","92,400,000","49,500,000","62,900,000","52,700,000","65,300,000","67,700,000","49,500,000","51,200,000","50,100,000","53,700,000","64,900,000","66,400,000","65,800,000","50,900,000","55,200,000","57,700,000","63,200,000","42,600,000","52,700,000","58,200,000","60,700,000","57,800,000","60,000,000","50,300,000","56,300,000","46,400,000","53,700,000","57,600,000","90,900,000","67,300,000","46,900,000","42,500,000","42,000,000",,,
				AccountsPayable,"214,253,000","212,312,000","229,368,000","237,289,000","240,339,000","232,558,000","241,885,000","256,886,000","217,852,000","165,634,000","165,233,000","180,614,000","150,255,000","137,499,000","149,007,000","148,543,000","134,871,000","114,824,000","142,636,000","179,825,000","143,881,000","150,938,000","145,614,000","172,401,000","145,352,000","140,869,000","131,195,000","136,575,000","140,865,000","123,796,000","145,932,000","120,890,000","124,614,000","105,591,000","109,928,000","108,509,000","110,143,000","86,957,000","109,266,000","94,529,000","97,421,000","82,354,000","78,876,000","80,655,000","77,831,000","106,386,000","127,591,000","109,822,000","85,928,000","95,264,000","103,326,000","97,166,000","99,702,000","91,377,000","110,402,000","109,440,000","102,859,000","94,370,000","105,409,000","99,047,000","97,314,000","74,551,000","84,180,000","78,767,000","80,714,000","74,040,000","71,902,000","75,411,000","79,560,000","81,319,000","85,334,000","76,316,000","81,149,000","74,639,000","90,390,000","75,896,000","104,581,000","104,982,000","84,456,000","93,587,000","90,738,000","79,300,000","74,300,000","78,800,000","104,900,000","77,300,000","87,600,000","79,100,000","96,800,000","77,800,000","92,400,000","49,500,000","62,900,000","52,700,000","65,300,000","67,700,000","49,500,000","51,200,000","50,100,000","53,700,000","64,900,000","66,400,000","65,800,000","50,900,000","55,200,000","57,700,000","63,200,000","42,600,000","52,700,000","58,200,000","60,700,000","57,800,000","60,000,000","50,300,000","56,300,000","46,400,000","53,700,000","57,600,000","90,900,000","67,300,000","46,900,000","42,500,000","42,000,000",,,
			CurrentAccruedExpenses,"154,966,000","134,618,000","155,442,000","137,469,000","132,055,000","117,046,000","133,104,000","156,482,000","132,930,000","99,615,000","109,432,000","124,325,000",,"96,475,000","112,046,000","122,493,000","114,253,000","103,200,000","111,686,000","126,898,000","122,466,000","117,993,000","123,526,000","115,834,000","92,871,000","94,985,000","94,380,000","109,325,000","99,925,000","98,698,000","96,075,000","109,279,000","101,081,000","93,373,000","97,025,000",,"98,500,000","42,134,000","37,999,000","50,107,000","100,210,000","85,235,000","72,649,000",,"34,075,000","33,099,000","92,932,000",,"32,579,000","29,559,000","39,132,000",,,"67,244,000","67,124,000",,"76,124,000",,"75,734,000",,,"62,717,000","68,683,000",,,,"52,125,000",,"51,611,000","50,575,000","45,676,000",,"51,133,000","48,578,000",,,"58,538,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"69,051,000","56,772,000","63,973,000","67,978,000","69,324,000","56,882,000","62,995,000","73,370,000","67,994,000","48,726,000","49,774,000","58,785,000","57,615,000","44,427,000","46,327,000","57,187,000","51,401,000","40,310,000","43,466,000","63,780,000","54,010,000","54,139,000","47,687,000","55,760,000","46,849,000","48,769,000","45,373,000","63,899,000","54,044,000","52,935,000","46,355,000","63,149,000","56,234,000","51,930,000","44,443,000","65,413,000","55,007,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"78,642,000","73,771,000","93,912,000","49,036,000","44,163,000","44,184,000","19,184,000","19,183,000","19,182,000","6,378,000","5,595,000","4,814,000","4,012,000","3,248,000","3,248,000","3,352,000","3,351,000","3,350,000","3,975,000","3,349,000","2,720,000","2,720,000","2,842,000","2,720,000","30,000,000","15,000,000",,,,"33,000,000",,,,,,,,,"25,000,000","75,000,000","75,000,000","75,000,000","50,000,000","5,000,000","50,000,000","61,000,000","33,000,000",,,,"50,198,000","50,395,000","50,593,000","50,791,000",,,,,,,,,,,,,"2,950,000",,,,,,,,,,,,,,,,,,,,"69,100,000","62,400,000","40,500,000","98,100,000","53,200,000","36,800,000","32,300,000","36,500,000","28,000,000","41,500,000","61,500,000","56,500,000","40,600,000","24,300,000","24,200,000","16,900,000","23,000,000","19,800,000","29,200,000","38,400,000","28,500,000","22,700,000","30,600,000","27,300,000","30,000,000","110,000,000","118,400,000","127,800,000","122,400,000","114,100,000","125,600,000","134,400,000","122,600,000","143,100,000","69,700,000","74,200,000","51,400,000","32,400,000",,
			CurrentDebt,"78,642,000","73,771,000","93,912,000","49,036,000","44,163,000","44,184,000","19,184,000","19,183,000","19,182,000","6,378,000","5,595,000","4,814,000","4,012,000","3,248,000","3,248,000","3,352,000","3,351,000","3,350,000","3,975,000","3,349,000","2,720,000","2,720,000","2,842,000","2,720,000","30,000,000","15,000,000",,,,"33,000,000",,,,,,,,,"25,000,000","75,000,000","75,000,000","75,000,000","50,000,000","5,000,000","50,000,000","61,000,000","33,000,000",,,,"50,198,000","50,395,000","50,593,000","50,791,000",,,,,,,,,,,,,"2,950,000",,,,,,,,,,,,,,,,,,,,"69,100,000","62,400,000","40,500,000","98,100,000","53,200,000","36,800,000","32,300,000","36,500,000","28,000,000","41,500,000","61,500,000","56,500,000","40,600,000","24,300,000","24,200,000","16,900,000","23,000,000","19,800,000","29,200,000","38,400,000","28,500,000","22,700,000","30,600,000","27,300,000","30,000,000","110,000,000","118,400,000","127,800,000","122,400,000","114,100,000","125,600,000","134,400,000","122,600,000","143,100,000","69,700,000","74,200,000","51,400,000","32,400,000",,
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,950,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"85,915,000","77,846,000","91,469,000","69,491,000","62,731,000","60,164,000","70,109,000","83,112,000","64,936,000","50,889,000","59,658,000","65,540,000","58,683,000","52,048,000","65,719,000","65,306,000","62,852,000","62,890,000","68,220,000","63,118,000","68,456,000","63,854,000","75,839,000","60,074,000","46,022,000","46,216,000","49,007,000","45,426,000","45,881,000","45,763,000","49,720,000","46,130,000","44,847,000","41,443,000","52,582,000","40,766,000","43,493,000","43,049,000","63,292,000","51,696,000","100,210,000","85,235,000","72,649,000","70,901,000","39,711,000","39,619,000",,"87,189,000","53,292,000","46,288,000","43,274,000","87,449,000","78,125,000",,,"78,991,000",,"60,813,000",,"82,648,000","75,158,000",,,"72,562,000","62,579,000","58,592,000",,"65,724,000",,,,"54,098,000",,,"50,042,000","51,563,000",,"55,200,000","58,011,000","66,272,000","62,391,000","56,000,000","60,600,000","53,300,000","58,000,000","55,000,000","54,700,000","51,600,000","45,200,000","43,300,000","53,400,000","34,400,000","34,500,000","32,500,000","34,000,000","34,000,000","37,400,000","31,400,000","34,000,000","33,800,000","30,600,000","29,300,000","30,900,000","33,900,000","26,500,000","20,500,000","20,600,000","25,100,000","23,100,000","23,100,000","21,200,000","24,200,000","16,900,000","18,300,000","17,700,000","20,000,000","16,500,000","18,900,000","23,300,000","25,900,000","3,400,000","2,100,000","18,900,000","57,300,000",,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,011,108,000","1,036,055,000","1,023,785,000","1,010,869,000","1,023,405,000","1,006,285,000","1,040,709,000","1,038,227,000","1,096,331,000","354,993,000","330,979,000","332,586,000","370,256,000","375,885,000","354,690,000","380,225,000","425,022,000","421,454,000","407,840,000","383,568,000","460,775,000","427,133,000","406,232,000","242,906,000","47,356,000","49,826,000","49,892,000","53,191,000","57,167,000","60,020,000","56,661,000","59,883,000","56,432,000","52,863,000","60,460,000","66,680,000","70,018,000","68,249,000","68,074,000","65,149,000","61,195,000","61,395,000","96,099,000","144,670,000","140,912,000","142,724,000","145,774,000","99,685,000","98,089,000","99,559,000","97,700,000","91,376,000","80,846,000","78,033,000","129,154,000","127,418,000","128,877,000","128,168,000","117,729,000","115,188,000","109,384,000","108,392,000","107,329,000","105,977,000","104,429,000","104,847,000","103,923,000","104,413,000","105,018,000","102,624,000","107,803,000","106,005,000","127,411,000","137,945,000","135,448,000","139,877,000","134,661,000","144,476,000","142,707,000","135,477,000","114,681,000","120,500,000","123,000,000","148,600,000","151,000,000","161,600,000","112,400,000","118,500,000","124,100,000","73,100,000","88,900,000","65,800,000","68,800,000","67,400,000","72,800,000","71,600,000","78,400,000","78,400,000","83,400,000","82,000,000","90,200,000","90,600,000","88,500,000","88,400,000","88,700,000","90,200,000","89,900,000","90,600,000","90,300,000","90,000,000","90,000,000","9,800,000","12,000,000","13,200,000","12,900,000","13,200,000","8,600,000","9,200,000","8,700,000","8,600,000","4,300,000","4,200,000","4,300,000","4,400,000","50,300,000","49,800,000"
		LongTermDebtAndCapitalLeaseObligation,"864,758,000","874,423,000","859,172,000","908,850,000","937,536,000","923,410,000","953,216,000","944,522,000","1,017,327,000","306,579,000","285,175,000","286,769,000","317,382,000","323,940,000","301,771,000","324,982,000","367,820,000","363,640,000","351,340,000","317,646,000","386,956,000","346,636,000","321,418,000","167,992,000",,,,,,,,,,,,,,,,,,,"25,000,000","75,000,000","75,000,000","75,000,000","75,000,000","25,000,000","25,000,000","25,000,000","25,000,000","25,000,000","25,000,000","25,000,000","75,988,000","76,186,000","76,384,000","76,581,000","76,779,000","76,977,000","77,174,000","77,372,000","77,570,000","77,767,000","77,965,000","78,163,000","78,360,000","78,558,000","78,756,000","78,953,000","84,865,000","83,478,000","103,461,000","113,536,000","111,985,000","113,494,000","110,789,000","118,920,000","119,557,000","112,168,000","91,646,000","97,600,000","100,500,000","126,000,000","126,700,000","137,700,000","90,000,000","90,000,000","95,700,000","45,700,000","60,000,000","51,400,000","57,100,000","57,100,000","62,900,000","62,900,000","68,600,000","68,600,000","74,300,000","74,300,000","80,000,000","80,000,000","80,000,000","80,000,000","80,000,000","80,000,000","80,000,000","80,000,000","80,000,000","80,000,000","80,000,000",,,,,,,,,,,,,,"44,800,000","44,800,000"
			LongTermDebt,"864,758,000","874,423,000","859,172,000","908,850,000","937,536,000","923,410,000","953,216,000","944,522,000","1,017,327,000","306,579,000","285,175,000","286,769,000","317,382,000","323,940,000","301,771,000","324,982,000","367,820,000","363,640,000","351,340,000","317,646,000","386,956,000","346,636,000","321,418,000","167,992,000",,,,,,,,,,,,,,,,,,,"25,000,000","75,000,000","75,000,000","75,000,000","75,000,000","25,000,000","25,000,000","25,000,000","25,000,000","25,000,000","25,000,000","25,000,000","75,988,000","76,186,000","76,384,000","76,581,000","76,779,000","76,977,000","77,174,000","77,372,000","77,570,000","77,767,000","77,965,000","78,163,000","78,360,000","78,558,000","78,756,000","78,953,000","84,865,000","83,478,000","103,461,000","113,536,000","111,985,000","113,494,000","110,789,000","118,920,000","119,557,000","112,168,000","91,646,000","97,600,000","100,500,000","126,000,000","126,700,000","137,700,000","90,000,000","90,000,000","95,700,000","45,700,000","60,000,000","51,400,000","57,100,000","57,100,000","62,900,000","62,900,000","68,600,000","68,600,000","74,300,000","74,300,000","80,000,000","80,000,000","80,000,000","80,000,000","80,000,000","80,000,000","80,000,000","80,000,000","80,000,000","80,000,000","80,000,000",,,,,,,,,,,,,,"44,800,000","44,800,000"
		NonCurrentDeferredLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"900,000","900,000","900,000","900,000","3,400,000","3,400,000","3,400,000","3,400,000","3,300,000","4,900,000","4,900,000","5,700,000","5,500,000","5,500,000","5,500,000","5,500,000","4,500,000","4,500,000","4,500,000","4,800,000","4,300,000",,,"4,300,000","4,200,000","4,300,000","4,300,000","4,300,000","5,500,000","5,000,000"
			NonCurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"900,000","900,000","900,000","900,000","3,400,000","3,400,000","3,400,000","3,400,000","3,300,000","4,900,000","4,900,000","5,700,000","5,500,000","5,500,000","5,500,000","5,500,000","4,500,000","4,500,000","4,500,000","4,800,000","4,300,000",,,"4,300,000","4,200,000","4,300,000","4,300,000","4,300,000","5,500,000","5,000,000"
		EmployeeBenefits,,,,,"8,372,000","9,200,000","9,212,000","11,985,000","13,235,000","14,022,000","15,603,000","16,715,000","20,226,000","20,603,000","21,290,000","21,322,000","19,282,000","19,619,000","19,623,000","19,627,000","18,814,000","19,058,000","19,073,000","23,611,000","25,197,000","25,405,000","25,340,000","30,919,000","34,924,000","35,038,000","34,940,000","39,750,000","35,274,000","36,238,000","43,911,000","47,730,000","49,777,000","49,371,000","48,966,000","48,560,000","43,870,000","43,354,000","42,791,000","43,186,000","40,694,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,,,,,"8,372,000","9,200,000","9,212,000","11,985,000","13,235,000","14,022,000","15,603,000","16,715,000","20,226,000","20,603,000","21,290,000","21,322,000","19,282,000","19,619,000","19,623,000","19,627,000","18,814,000","19,058,000","19,073,000","23,611,000","25,197,000","25,405,000","25,340,000","30,919,000","34,924,000","35,038,000","34,940,000","39,750,000","35,274,000","36,238,000","43,911,000","47,730,000","49,777,000","49,371,000","48,966,000","48,560,000","43,870,000","43,354,000","42,791,000","43,186,000","40,694,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"146,350,000","161,632,000","164,613,000","102,019,000","77,497,000","73,675,000","78,281,000","81,720,000","65,769,000","34,392,000","30,201,000","29,102,000","32,648,000","31,342,000","31,629,000","33,921,000","37,920,000","38,195,000","36,877,000","46,295,000","55,005,000","61,439,000","65,741,000","51,303,000","22,159,000","24,421,000","24,552,000","22,272,000","22,243,000","24,982,000","21,721,000","20,133,000","21,158,000","16,625,000","16,549,000","18,950,000","20,241,000","18,878,000","19,108,000","16,589,000","17,325,000","18,041,000","28,308,000","26,484,000","25,218,000","67,724,000","70,774,000","74,685,000","73,089,000","74,559,000","72,700,000","66,376,000","55,846,000","53,033,000","53,166,000","51,232,000","52,493,000","51,587,000","40,950,000","38,211,000","32,210,000","31,020,000","29,759,000","28,210,000","26,464,000","26,684,000","25,563,000","25,855,000","26,262,000","23,671,000","22,938,000","22,527,000","23,950,000","24,409,000","23,463,000","26,383,000","23,872,000","25,556,000","23,150,000","23,309,000","23,035,000","22,900,000","22,500,000","22,600,000","24,300,000","23,900,000","22,400,000","28,500,000","28,400,000","27,400,000","28,900,000","14,400,000","11,700,000","10,300,000","9,900,000","8,700,000","8,900,000","8,900,000","8,200,000","6,800,000","6,800,000","7,200,000","5,100,000","5,000,000","5,400,000","5,300,000","5,000,000","4,900,000","4,800,000","4,500,000","4,500,000","4,300,000","7,500,000","8,700,000","8,400,000","8,400,000","4,300,000",,,"4,300,000","100,000","-100,000",,"100,000",,
