name,ttm,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987,09/30/1987,06/30/1987,03/31/1987,12/31/1986,09/30/1986,06/30/1986,03/31/1986,12/31/1985,09/30/1985
DilutedAverageShares,,,"26,888,172","26,888,964","26,891,904",,"26,893,013","26,910,257","26,964,355","26,968,634","26,958,664","26,955,881","26,972,128","26,968,521","26,967,331","26,970,597","26,965,967","26,963,519","26,963,635","26,952,107","26,964,350","26,915,253","26,911,507","26,926,351","26,925,152","26,913,697","26,905,093","26,901,347","26,887,151","26,877,852","26,870,655","26,854,595","26,758,955",,"26,718,464","26,706,145","26,690,498",,"26,678,394","26,669,828","26,652,210",,"26,601,368","26,599,550","26,498,832",,"26,659,488","26,681,818","26,729,452",,"26,727,000","26,727,000","26,612,464",,"26,595,416","26,595,416","26,589,211",,"26,479,832","26,479,832","26,479,832",,"26,479,832","26,479,832","26,479,832",,"26,479,832","26,479,832","26,479,832",,"26,479,832","26,682,353","26,479,832",,"26,682,353","26,496,154","26,466,906",,"26,479,165","26,479,165","26,558,165",,"26,479,165","26,479,000","26,452,381",,"26,558,442","26,516,854","26,480,000",,"26,523,810","26,451,613","26,497,890",,"26,551,724","26,400,000","26,521,739",,"26,506,024","26,462,585","26,549,708",,"26,415,094","26,485,149","26,496,350",,"26,583,333","26,456,311","26,410,256",,"26,543,210","26,370,968","26,490,066",,"26,459,627","26,582,278","26,412,214",,"27,469,880","27,888,889","27,977,528",,"28,252,427","28,172,043","28,172,043",,"28,387,097","28,200,000","28,266,667",,"28,888,889","28,888,889","28,815,789",,"28,493,151","28,928,571","28,636,364",,"28,955,224"
TotalExpenses,"3,375,766,000","835,864,000","848,134,000","852,773,000","838,995,000","682,868,000","868,969,000","850,796,000","782,591,000","782,334,000","782,183,000","800,192,000","737,034,000","751,724,000","775,420,000","760,168,000","741,462,000","762,261,000","653,199,000","668,099,000","665,208,000","683,617,000","651,395,000","688,864,000","697,968,000","719,753,000","664,640,000","689,450,000","682,897,000","653,006,000","670,683,000","712,322,000","679,304,000","697,056,000","658,251,000","724,280,000","702,373,000","730,549,000","710,822,000","720,027,000","709,617,000","747,835,000","745,280,000","740,309,000","728,777,000","666,541,000","738,559,000","743,933,000","673,073,000","1,072,822,000","541,071,000","566,848,000","541,390,000","1,046,719,000","556,016,000","563,807,000","542,992,000","2,371,263,000","112,086,000","175,050,000","115,915,000","2,040,395,000","160,917,000","167,209,000","135,809,000","2,361,230,000","23,427,000","14,317,000","5,779,000","2,193,981,000","13,253,000","4,760,000","2,514,000","166,487,000","11,276,000","4,774,000","3,063,000","121,372,000","-6,482,000","25,124,000","4,001,000","124,540,000","7,114,000","12,368,000","3,500,000","136,900,000","9,300,000","12,400,000","3,300,000","12,300,000","11,300,000","10,600,000","12,000,000","11,600,000","9,500,000","6,400,000","8,900,000","221,900,000","30,800,000","36,900,000","28,000,000",,,"67,300,000","56,100,000","55,700,000","53,100,000","50,700,000","48,000,000","45,000,000","55,900,000","52,100,000","47,600,000","53,800,000","57,900,000","47,500,000","41,300,000","46,000,000","43,600,000","43,000,000","36,500,000",,"40,600,000","42,600,000","33,600,000",,,,,,,,,,,,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"621,047,000","168,998,000","93,207,000","99,711,000","259,131,000","-120,518,000","174,700,000","85,816,000","19,569,000","344,583,000","73,269,000","35,959,000","39,840,000","59,773,000","59,289,000","32,625,000","29,316,000","62,940,000","42,013,000","35,053,000","102,982,000","69,170,000","67,884,000","57,261,000","52,878,000","67,619,000","82,613,000","58,169,000","59,971,000","66,133,000","59,186,000","20,506,000","45,216,000","56,139,000","57,569,000","30,058,000","48,482,000","35,570,000","47,056,000","26,622,000","34,778,000","34,975,000","32,700,000","-4,355,000","-47,695,000","-65,055,000","-125,033,000","-2,935,000","39,025,000","53,333,000","79,244,000","58,994,000","49,202,000","110,864,000","54,802,000","51,363,000","56,202,000","35,490,000","54,026,000","55,500,000","90,863,000","79,746,000","46,989,000","64,154,000","64,704,000","72,304,000","43,960,000","25,780,000","40,121,000","-62,800,000","31,436,000","6,075,000","42,145,000","-8,656,000","-4,536,000","41,334,000","36,789,000","-1,997,000","38,374,000","41,244,000","62,553,000","68,728,000","45,683,000","41,076,000","111,100,000","43,100,000","40,900,000","47,200,000","66,200,000","72,600,000","55,700,000","57,400,000","62,800,000","72,800,000","53,900,000","46,200,000","42,700,000","78,100,000","44,000,000","38,900,000","45,400,000","69,300,000","56,000,000","53,500,000","36,300,000","47,600,000","31,900,000","54,500,000","51,500,000","52,900,000","43,000,000","32,700,000","40,000,000","27,700,000","42,600,000","21,000,000","34,600,000","35,900,000","22,800,000","25,100,000","24,900,000","19,900,000","29,100,000","26,200,000","26,200,000","18,500,000","26,400,000","28,200,000","21,200,000","25,300,000","20,800,000","23,400,000","21,900,000","16,000,000","20,800,000","24,300,000","25,200,000","17,800,000","19,400,000"
NormalizedIncome,"621,047,000","168,998,000","93,207,000","99,711,000","259,131,000","-120,518,000","174,700,000","85,816,000","19,569,000","344,583,000","73,269,000","35,959,000","39,840,000","59,773,000","59,289,000","32,625,000","29,316,000","62,940,000","42,013,000","35,053,000","102,982,000","69,170,000","67,884,000","57,261,000","52,878,000","67,619,000","82,613,000","58,169,000","59,971,000","66,133,000","59,186,000","20,506,000","45,216,000","56,139,000","57,569,000","30,058,000","48,482,000","38,333,000","47,569,000","26,622,000","34,778,000","34,975,000","32,700,000","-4,355,000","-47,695,000","-86,833,000","-125,503,908.583","-28,237,050","18,034,884.189","53,333,000","79,244,000","58,994,000","49,202,000","110,864,000","54,802,000","51,363,000","56,202,000","35,490,000","54,026,000","55,500,000","90,863,000","79,746,000","46,989,000","64,154,000","64,704,000","72,304,000","43,960,000","25,780,000","40,121,000","-62,800,000","31,436,000","6,075,000","42,145,000","-8,656,000","-4,536,000","41,334,000","36,789,000","-1,997,000","38,374,000","41,244,000","62,553,000","68,728,000","45,683,000","41,076,000","111,100,000","43,100,000","40,900,000","47,200,000","66,200,000","72,600,000","55,700,000","57,400,000","62,800,000","72,800,000","53,900,000","46,200,000","42,700,000","78,100,000","44,000,000","38,900,000","45,400,000","69,300,000","56,000,000","53,500,000","36,300,000","47,600,000","31,900,000","54,500,000","51,500,000","52,900,000","43,000,000","32,700,000","40,000,000","27,700,000","42,600,000","21,000,000","34,600,000","35,900,000","22,800,000","25,100,000","24,900,000","19,900,000","29,100,000","26,200,000","26,200,000","18,500,000","26,400,000","28,200,000","21,200,000","25,300,000","20,800,000","23,400,000","21,900,000","16,000,000","20,800,000","24,300,000","25,200,000","17,800,000","19,400,000"
InterestIncome,,,"7,985,000","9,015,000","8,292,000","8,468,000","10,387,000","10,898,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"72,662,000","80,930,000","74,095,000","76,873,000","74,768,000","73,007,000","72,903,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-72,662,000","-80,930,000","-74,095,000","-76,873,000","-74,768,000","-73,007,000","-72,903,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"72,662,000","80,930,000","74,095,000","481,770,000","74,768,000","73,007,000","72,903,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ReconciledDepreciation,"53,160,000","12,400,000","10,139,000","16,781,000","13,840,000","12,808,000","13,458,000","12,791,000","12,992,000","12,806,000","13,094,000","13,056,000","14,981,000","8,467,000","11,966,000","12,093,000","12,752,000","7,908,000","13,996,000","7,773,000","10,896,000","11,993,000","13,547,000","5,524,000","7,350,000","6,303,000","9,900,000","6,521,000","8,452,000","8,876,000","9,142,000","9,701,000","8,854,000","15,249,000","9,515,000","10,442,000","10,211,000","21,879,000","13,752,000","12,673,000","11,176,000","34,185,000","9,481,000","9,845,000","7,448,000","2,222,000","8,853,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeFromContinuingOperationNetMinorityInterest,"621,047,000","168,998,000","93,207,000","99,711,000","259,131,000","-120,518,000","174,700,000","85,816,000","19,569,000","344,583,000","73,269,000","35,959,000","39,840,000","59,773,000","59,289,000","32,625,000","29,316,000","62,940,000","42,013,000","35,053,000","102,982,000","69,170,000","67,884,000","57,261,000","52,878,000","67,619,000","82,613,000","58,169,000","59,971,000","66,133,000","59,186,000","20,506,000","45,216,000","56,139,000","57,569,000","30,058,000","48,482,000","38,333,000","47,569,000","26,622,000","34,778,000","34,975,000","32,700,000","-4,355,000","-47,695,000","-86,833,000","-124,428,000","-1,836,000","39,025,000","53,333,000","79,244,000","58,994,000","49,202,000","110,864,000","54,802,000","51,363,000","56,202,000","35,490,000","54,026,000","55,500,000","90,863,000","79,746,000","46,989,000","64,154,000","64,704,000","72,304,000","43,960,000","25,780,000","40,121,000","-62,800,000","31,436,000","6,075,000","42,145,000","-8,656,000","-4,536,000","41,334,000","36,789,000","-1,997,000","38,374,000","41,244,000","62,553,000","68,728,000","45,683,000","41,076,000","111,100,000","43,100,000","40,900,000","47,200,000","66,200,000","72,600,000","55,700,000","57,400,000","62,800,000","72,800,000","53,900,000","46,200,000","42,700,000","78,100,000","44,000,000","38,900,000","45,400,000","69,300,000","56,000,000","53,500,000","36,300,000","47,600,000","31,900,000","54,500,000","51,500,000","52,900,000","43,000,000","32,700,000","40,000,000","27,700,000","42,600,000","21,000,000","34,600,000","35,900,000","22,800,000","25,100,000","24,900,000","19,900,000","29,100,000","26,200,000","26,200,000","18,500,000","26,400,000","28,200,000","21,200,000","25,300,000","20,800,000","23,400,000","21,900,000","16,000,000","20,800,000","24,300,000","25,200,000","17,800,000","19,400,000"
TotalUnusualItemsExcludingGoodwill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,625,000","40,617,000","28,702,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalUnusualItems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,625,000","40,617,000","28,702,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TaxRateForCalcs,"0.205","0.242","0.266","0.211","0.237","0.249","0.105","0.217","0.059","0.4","0.4","0.31","0.306","0.4","0.4","0.246","0.4","0.304","0.389","0.305","0.283","0.282","0.283","0.328","0.289","0.291","0.296","0.295","0.182","0.332","0.309","0.35","0.268","0.257","0.254","0.127","0.269","0.201","0.393","0.14","0.237","0.162","0.092","0.35","0.4","0.4","0.338","0.35","0.269","0.064","0","0","0","0.109","0","0","0","0.073","0","0","0","0.081","0","0","0","0.128","0","0","0","0.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4","0.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","549,091.417","14,215,950","7,711,884.189","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
