name,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,12/31/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,03/31/2003,12/31/2002,03/31/2002,12/31/2001,12/31/2000,06/30/2000,12/31/1999,12/31/1998
		RetainedEarnings,"352,272,000","182,345,000","96,080,000","158,897,000","597,675,000","493,614,000","445,903,000","531,291,000","475,118,000","428,102,000","293,923,000","412,294,000","366,404,000","328,070,000","324,766,000","389,241,000","317,950,000","334,736,000","448,213,000","496,771,000","536,190,000","437,080,000","695,054,000","753,967,000","795,303,000","852,605,000","800,711,000","1,146,618,000","1,106,168,000","1,186,217,000","1,169,997,000","1,116,798,000","1,083,584,000","949,214,000",,,"742,704,000",,,,"662,785,000","747,468,000","667,097,000","835,750,000","534,660,000","643,840,000","565,058,000","575,486,000","492,017,000","511,599,000","368,410,000","387,362,000","363,545,000","418,765,000","300,254,000","288,437,000","298,762,000","215,641,000","215,491,000","202,465,000","171,939,000","167,486,000","154,229,000","151,435,000","137,246,000","124,351,000","90,000,000"
		TreasuryStock,"178,000","178,000","178,000","178,000","178,000","178,000","178,000","178,000","178,000","178,000","178,000","178,000","178,000","178,000","178,000","178,000","178,000","178,000","178,000","178,000","178,000","178,000","178,000","178,000","178,000","178,000","178,000","203,000","203,000","203,000","203,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-367,577,000","-482,509,000","-211,531,000","-36,890,000","-76,926,000","-121,869,000","-15,593,000","546,331,000","554,884,000","701,587,000","545,231,000","678,887,000","580,870,000","583,047,000","579,411,000","256,380,000","-6,942,000","-6,286,000","767,258,000","677,006,000","1,320,179,000","1,780,764,000","2,322,676,000","2,178,031,000","2,054,312,000","2,215,676,000","2,222,417,000","2,579,504,000","2,535,100,000",,,"-153,873,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherEquityAdjustments,"-367,577,000","-482,509,000","-211,531,000","-36,890,000","-76,926,000","-121,869,000","-15,593,000","546,331,000","554,884,000","701,587,000","545,231,000","678,887,000","580,870,000","583,047,000","579,411,000","256,380,000","-6,942,000","-6,286,000","767,258,000","677,006,000","1,320,179,000","1,780,764,000","2,322,676,000","2,178,031,000","2,054,312,000","2,215,676,000","2,222,417,000","2,579,504,000","2,535,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,539,810,000","-134,847,000","8,492,000","-212,341,000","-105,844,000",,,"-97,321,000",,,,"1,749,000","-95,755,000","339,000","-210,000,000","-52,000","-90,126,000","230,000","2,620,000","-134,303,000","-45,443,000",,"-36,451,000",,"-74,783,000","-2,620,000",,"-34,999,000",,"-11,583,000","-8,958,000",,"2,620,000",,"2,620,000","2,620,000","2,620,000","136,900,000"
	MinorityInterest,"-1,605,000","-5,221,000","19,810,000","94,173,000","79,940,000","66,461,000","79,206,000","93,071,000","91,147,000","101,266,000","89,332,000","90,606,000","88,644,000","89,077,000","89,508,000","85,582,000","81,013,000","78,678,000","98,911,000","90,454,000","101,799,000","99,133,000","83,495,000","85,188,000","87,638,000","92,736,000","93,730,000","20,890,000","26,733,000","101,167,000","9,347,000","12,048,000","4,126,000","3,246,000",,,"7,099,000",,,,"5,721,000","3,374,000","3,819,000","7,809,000","5,189,000","3,719,000","2,126,000","4,319,000","4,311,000","2,310,000","3,373,000","3,636,000","4,375,000","1,945,000","3,698,000","2,905,000","3,733,000","4,109,000","4,299,000","3,585,000","3,926,000","2,612,000","2,201,000","604,000","575,000","521,000","400,000"
TotalCapitalization,"7,766,454,000","7,240,131,000","9,969,173,000","8,050,989,000","8,331,652,000","8,350,738,000","8,219,128,000","9,164,890,000","9,946,016,000","10,183,783,000","10,255,368,000","9,824,128,000","10,132,612,000","9,919,266,000","9,734,040,000","9,947,205,000","9,357,013,000","9,083,598,000","9,851,870,000","9,727,504,000","10,418,061,000","4,763,371,000","11,016,704,000","5,477,525,000","11,139,694,000","10,119,871,000","4,628,115,000","5,331,288,000","10,108,461,000","5,161,366,000","1,519,080,000","4,424,297,000","1,333,218,000","4,172,528,000","1,130,516,000","1,162,957,000","3,488,348,000","1,016,077,000","996,397,000","870,213,000","3,020,394,000","2,669,571,000","2,593,061,000","2,564,959,000","988,052,000","2,278,443,000","2,283,816,000","1,913,627,000","626,320,000","1,642,241,000","502,713,000","1,040,391,000","983,590,000","977,373,000","434,557,000","962,159,000","958,184,000","352,564,000","923,611,000","976,748,000","308,862,000","961,985,000","288,532,000","288,634,000","621,577,000","262,102,000","552,500,000"
CommonStockEquity,"3,130,782,000","2,845,923,000","3,030,636,000","3,268,094,000","3,666,836,000","3,517,832,000","3,576,397,000","4,223,709,000","4,176,089,000","4,275,776,000","3,985,241,000","4,240,567,000","4,096,660,000","3,452,007,000","3,449,704,000","3,191,148,000","2,856,535,000","2,873,977,000","3,760,998,000","3,719,304,000","4,401,896,000","4,763,371,000","5,563,257,000","5,477,525,000","5,238,821,000","4,673,268,000","4,628,115,000","5,331,288,000","5,142,083,000","5,161,366,000","1,519,080,000","1,445,324,000","1,333,218,000","1,296,814,000","1,130,516,000","1,162,957,000","1,098,827,000","1,016,077,000","996,397,000","870,213,000","1,117,978,000","1,105,157,000","1,120,880,000","1,079,332,000","988,052,000","1,007,158,000","1,018,732,000","712,409,000","626,320,000","600,459,000","502,713,000","487,834,000","500,468,000","480,905,000","434,557,000","425,360,000","400,686,000","352,564,000","340,831,000","330,430,000","308,862,000","304,409,000","288,532,000","288,358,000","274,169,000","261,274,000","226,900,000"
CapitalLeaseObligations,"4,903,000,000","4,978,407,000","1,880,629,000","4,862,992,000","1,624,854,000","1,704,743,000","1,909,217,000","1,788,247,000","1,109,505,000","1,210,246,000","1,279,497,000","1,355,959,000","1,022,361,000","1,046,571,000","1,118,066,000","1,220,808,000","1,340,638,000","1,441,251,000","1,537,793,000","1,629,742,000","1,709,034,000",,"2,089,675,000",,"2,326,252,000","2,417,978,000",,,"3,087,820,000",,,,,,,,,,,,"242,548,000","265,846,000","282,376,000",,"295,728,000",,,,"219,503,000",,"195,021,000",,,,"231,118,000",,,"11,079,000",,,"14,763,000","253,000","20,881,000","25,331,000",,"29,572,000",
NetTangibleAssets,"-527,035,000","-649,032,000","-745,114,000","-449,499,000","-68,308,000","-105,945,000","-165,044,000","-56,206,000","-113,708,000","-175,360,000","-284,047,000","-202,791,000","-224,035,000","-878,073,000","-894,187,000","-745,485,000","-745,465,000","-657,553,000","-708,008,000","-610,835,000","-791,584,000","-817,387,000","-617,284,000","-540,945,000","-582,092,000","-1,374,878,000","-1,464,573,000","195,398,000","345,028,000","1,082,727,000","1,275,771,000","1,216,624,000","1,109,234,000","1,093,071,000","1,130,516,000","1,162,957,000","1,000,220,000","1,016,077,000","996,397,000","870,213,000","1,085,566,000","1,071,944,000","1,086,895,000","1,044,619,000","952,030,000","970,364,000","982,941,000","669,794,000","582,851,000","556,146,000","457,962,000","446,916,000","458,791,000","439,187,000","392,087,000","381,112,000","356,430,000","307,493,000","294,949,000","283,375,000","260,992,000","263,157,000","246,594,000","252,759,000","241,792,000","227,858,000","192,100,000"
WorkingCapital,"-2,942,714,000","-2,675,295,000","-3,026,586,000","-2,431,326,000","-2,262,390,000","-2,602,973,000","-2,485,177,000","-2,293,707,000","-2,097,215,000","-2,038,377,000","-1,868,554,000","-2,558,573,000","-2,595,416,000","-3,103,899,000","-3,378,869,000","-2,829,469,000","-2,818,071,000","-2,223,831,000","-2,237,459,000","-2,201,907,000","-2,195,108,000","-2,365,949,000","-2,058,991,000","-1,679,120,000","-1,529,558,000","-2,750,968,000","-2,761,279,000","-2,298,595,000","-2,432,675,000","-2,459,496,000","-1,043,329,000","-978,728,000","-895,139,000","-610,950,000","-2,504,502,000","-2,414,552,000","-114,368,000","-2,335,950,000","-2,312,692,000",,"-27,996,000","42,906,000","81,893,000","50,653,000","-28,702,000","119,907,000","163,292,000","-108,953,000","-169,975,000","-126,158,000","-105,190,000","-140,237,000","14,405,000","36,992,000","8,863,000","41,539,000","37,097,000","-19,700,000","-16,687,000","-13,954,000","-43,357,000","-73,267,000","-86,528,000","6,028,000","-5,553,000","17,670,000","-43,900,000"
InvestedCapital,"8,593,466,000","8,384,510,000","11,805,714,000","8,968,160,000","9,303,708,000","9,412,029,000","9,170,506,000","10,075,772,000","10,958,224,000","11,235,189,000","11,398,044,000","11,309,961,000","11,679,219,000","11,471,153,000","11,251,418,000","11,197,670,000","10,542,300,000","10,245,080,000","10,926,081,000","10,788,034,000","11,450,929,000","4,763,371,000","12,063,657,000","5,477,525,000","12,685,438,000","12,374,718,000","4,628,115,000","5,331,288,000","11,613,820,000","5,161,366,000","1,519,080,000","4,961,631,000","1,333,218,000","4,667,789,000","1,130,516,000","1,162,957,000","3,873,769,000","1,016,077,000","996,397,000","870,213,000","3,171,641,000","2,806,374,000","2,715,946,000","2,746,055,000","1,090,205,000","2,435,916,000","2,437,935,000","2,089,002,000","725,199,000","1,794,378,000","555,817,000","1,133,881,000","1,063,123,000","1,063,285,000","468,655,000","1,047,328,000","1,038,661,000","415,719,000","1,003,312,000","1,054,428,000","370,316,000","1,045,302,000","340,693,000","326,557,000","668,030,000","293,053,000","647,200,000"
TangibleBookValue,"-527,035,000","-649,032,000","-745,114,000","-449,499,000","-68,308,000","-105,945,000","-165,044,000","-56,206,000","-113,708,000","-175,360,000","-284,047,000","-202,791,000","-224,035,000","-878,073,000","-894,187,000","-745,485,000","-745,465,000","-657,553,000","-708,008,000","-610,835,000","-791,584,000","-817,387,000","-617,284,000","-540,945,000","-582,092,000","-1,374,878,000","-1,464,573,000","195,398,000","345,028,000","1,082,727,000","1,275,771,000","1,216,624,000","1,109,234,000","1,093,071,000","1,130,516,000","1,162,957,000","1,000,220,000","1,016,077,000","996,397,000","870,213,000","1,085,566,000","1,071,944,000","1,086,895,000","1,044,619,000","952,030,000","970,364,000","982,941,000","669,794,000","582,851,000","556,146,000","457,962,000","446,916,000","458,791,000","439,187,000","392,087,000","381,112,000","356,430,000","307,493,000","294,949,000","283,375,000","260,992,000","263,157,000","246,594,000","252,759,000","241,792,000","227,858,000","192,100,000"
TotalDebt,"10,365,684,000","10,516,994,000","10,655,707,000","10,563,058,000","7,261,726,000","7,598,940,000","7,503,326,000","7,640,310,000","7,891,640,000","8,169,659,000","8,692,300,000","8,425,353,000","8,604,920,000","9,065,717,000","8,919,780,000","9,227,330,000","9,026,403,000","8,812,354,000","8,702,876,000","8,698,472,000","8,758,067,000",,"8,590,075,000",,"9,772,869,000","10,119,428,000",,,"9,559,557,000",,,"3,516,307,000",,"3,370,975,000",,,"2,774,942,000",,,,"2,296,211,000","1,967,063,000","1,877,442,000","1,666,723,000","397,881,000","1,428,758,000","1,419,203,000","1,376,593,000","318,382,000","1,193,919,000","248,125,000","646,047,000","562,655,000","582,380,000","265,216,000","621,968,000","637,975,000","74,234,000","662,481,000","723,998,000","76,217,000","741,146,000","73,042,000","63,530,000","393,861,000","61,351,000","420,300,000"
NetDebt,"4,390,105,000","4,591,145,000","7,713,730,000","4,575,740,000","4,555,230,000","5,207,757,000","4,820,220,000","5,037,833,000","5,640,131,000","6,019,562,000","6,262,250,000","6,216,242,000","6,633,232,000","7,310,770,000","7,164,317,000","7,238,522,000","6,932,268,000","6,348,177,000","6,091,112,000","6,109,570,000","6,059,637,000",,"5,394,611,000",,"5,461,714,000","6,677,254,000",,,"5,821,474,000",,,"3,141,900,000",,"2,739,923,000",,,"2,043,445,000",,,,"2,037,956,000","1,688,180,000","1,291,921,000","1,655,600,000","90,647,000","1,419,974,000","1,408,735,000","1,368,833,000",,"1,179,559,000","6,852,000","637,680,000","552,310,000","572,494,000",,"615,595,000","632,737,000",,"654,972,000","720,531,000","58,128,000","739,180,000",,,"388,984,000",,"409,600,000"
ShareIssued,"606,407,693","606,407,693","606,407,693","606,407,693","606,407,693","606,407,693","606,407,693","606,407,693","606,407,693","606,407,693","606,407,693","606,407,693","606,407,693","545,558,101","545,547,819","545,547,819","551,847,819","545,547,819","545,547,819","545,547,819","545,558,101","545,547,819","545,547,819","545,547,819","551,847,819","487,774,994","487,774,994","487,783,035","492,624,997","480,358,052","344,035,149","683,668,861","342,379,650","341,807,299",,"341,807,299","341,807,299","341,807,299","341,807,299","341,807,299","341,807,299","338,385,880","341,807,299","341,807,299","341,807,299","338,385,880","341,807,299","322,097,240","322,097,240","322,097,240","322,097,240","322,097,240","322,097,240","322,097,240","322,097,240","322,097,240","322,097,240","322,097,240","322,097,240","322,097,240","322,097,240","322,097,240","322,097,240","322,097,240","322,097,240","322,097,240","321,749,382"
OrdinarySharesNumber,"606,407,693","606,407,693","606,407,693","606,407,693","606,407,693","606,407,693","606,407,693","606,407,693","606,407,693","606,407,693","606,407,693","606,407,693","606,407,693","545,558,101","545,547,819","545,547,819","551,847,819","545,547,819","545,547,819","545,547,819","545,558,101","545,547,819","545,547,819","545,547,819","551,847,819","487,774,994","487,774,994","487,783,035","492,624,997","480,358,052","344,035,149","683,668,861","342,379,650","341,807,299",,"341,807,299","341,807,299","341,807,299","341,807,299","341,807,299","341,807,299","338,385,880","341,807,299","341,807,299","341,807,299","338,385,880","341,807,299","322,097,240","322,097,240","322,097,240","322,097,240","322,097,240","322,097,240","322,097,240","322,097,240","322,097,240","322,097,240","322,097,240","322,097,240","322,097,240","322,097,240","322,097,240","322,097,240","322,097,240","322,097,240","322,097,240","321,749,382"
