name,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,07/31/1994,04/30/1994,01/31/1994,10/31/1993,07/31/1993,04/30/1993,01/31/1993,10/31/1992,07/31/1992,04/30/1992,01/31/1992,10/31/1991,07/31/1991,04/30/1991,01/31/1991,10/31/1990,07/31/1990,04/30/1990,01/31/1990,10/31/1989,07/31/1989,04/30/1989,04/30/1988,04/30/1987,04/30/1986
			TaxesReceivable,"316,987,000","18,531,000","19,686,000","34,284,000","317,752,000","18,745,000","15,776,000","12,310,000","72,775,000",,,,"38,032,000",,,,,,,,,,,,,,,,,"34,083,000","35,194,000","42,934,000",,,,"41,342,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,"402,841,000","23,561,000","34,912,000","61,012,000","384,707,000","18,634,000","24,307,000","31,406,000","380,010,000","45,198,000","49,767,000","56,514,000","442,804,000","56,773,000","36,529,000","35,048,000","66,625,000","24,254,000","33,154,000","44,230,000","76,179,000","28,426,000","44,629,000","55,494,000","50,913,000","37,778,000","35,887,000","53,134,000","51,708,000",,,,,,,"174,386,000",,,,,,,,,,,,,,,,,,,"503,188,000","569,430,000","693,302,000","404,501,000","418,788,000","1,461,097,000","368,072,000","361,199,000","347,910,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ReceivablesAdjustmentsAllowances,,,,,,,,,,"-55,265,000","-54,924,000","-55,296,000","-47,731,000","-56,062,000","-56,381,000","-57,011,000","-47,234,000","-53,340,000","-53,771,000","-54,527,000","-49,859,000","-51,746,000","-51,400,000","-52,578,000","-42,716,000","-52,969,000","-52,606,000","-50,399,000","-44,829,000","-42,761,000","-43,477,000","-44,589,000",,,,"-67,466,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"120,229,000","105,058,000","105,123,000","146,667,000","134,820,000","87,665,000","85,279,000","68,951,000","149,349,000","85,204,000","74,776,000","65,725,000","85,599,000","73,555,000","74,929,000","67,138,000","101,169,000","80,458,000","80,993,000","70,283,000","260,802,000","285,463,000","264,666,000","198,267,000","345,231,000","225,660,000","356,662,000","390,087,000","331,046,000","282,874,000","318,262,000","314,702,000","230,612,000","218,054,000","281,326,000","259,214,000","324,014,000","325,932,000","292,655,000","344,922,000","361,186,000","396,027,000","351,947,000","425,042,000","387,675,000","438,872,000","443,934,000","258,666,000","219,562,000","224,834,000","208,564,000","202,309,000","574,538,000","522,675,000","499,356,000","561,484,000","464,005,000","473,831,000","444,498,000","425,400,000","432,335,000","390,925,000","371,209,000","611,561,000","638,496,000","472,087,000","489,673,000","476,785,000","363,088,000","302,802,000","415,572,000","329,275,000","415,414,000","244,466,000","260,942,000","182,149,000","136,553,000","146,529,000","129,172,000","163,121,000","169,198,000","101,938,000","94,000,000","94,477,000","153,313,000","123,363,000","103,026,000","111,154,000","89,782,000","84,299,000","64,008,000","97,733,000","74,165,000","62,804,000","12,226,000","51,586,000","58,831,000","37,142,000","21,823,000","31,872,000","35,539,000","26,400,000",,,,,,,,,,,,,,,,,,,,,,,,
		RestrictedCash,"169,447,000","176,332,000","157,786,000","135,577,000","101,903,000","122,507,000","131,376,000","118,734,000","83,033,000","100,665,000","116,594,000","106,208,000","70,166,000","109,538,000","122,025,000","104,110,000","69,649,000","42,781,000","61,040,000","91,972,000","51,085,000","55,543,000","71,917,000","115,319,000","44,855,000","47,521,000","55,477,000","117,837,000","37,958,000","38,667,000","43,109,000","48,100,000","34,168,000","37,524,000","44,402,000","48,383,000","35,473,000","37,009,000","34,350,000","85,313,000","46,072,000","46,639,000","51,656,000","75,893,000","814,000","221,338,000","219,031,000","326,289,000","237,176,000","287,789,000","332,646,000","432,524,000","416,855,000","345,729,000","394,069,000","430,713,000","464,480,000","416,981,000","516,909,000","535,318,000","496,798,000","509,782,000","545,428,000","606,832,000","571,163,000","528,300,000","438,242,000","418,721,000","409,107,000","242,260,000","152,173,000","101,917,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,,,,,,"0","0","0","29,411,000","145,912,000","160,390,000","174,267,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,,,,,,"0","0","0","29,411,000","145,912,000","160,390,000","174,267,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AssetsHeldForSaleCurrent,,,,,,,,,,,,,,"183,107,000",,,,,,,,,,,,,"7,608,000",,,,,"0","0","729,153,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,039,683,000",,,"3,010,999,000","2,236,021,000","1,110,427,000","1,024,467,000","988,060,000","432,064,000","245,006,000","236,399,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"508,801,000","517,928,000",,,,,"617,510,000",,,,,,,,"492,600,000","96,100,000","311,100,000","184,400,000","317,800,000","68,000,000","142,500,000","186,800,000","282,600,000","85,000,000","174,200,000","198,200,000","218,900,000","54,500,000","138,900,000","198,100,000","230,000,000","78,000,000","186,400,000","195,300,000","244,900,000","20,800,000","16,000,000","16,800,000"
	TotalNonCurrentAssets,"2,150,468,000","2,155,329,000","2,163,295,000","1,306,586,000","1,334,154,000","1,342,294,000","1,322,915,000","1,249,236,000","1,277,159,000","1,271,945,000","1,298,308,000","1,348,069,000","1,374,797,000","1,378,704,000","1,555,169,000","1,635,477,000","1,653,387,000","1,563,189,000","1,521,332,000","1,564,119,000","1,600,622,000","1,633,909,000","1,598,658,000","1,579,523,000","2,010,576,000","2,078,859,000","2,057,956,000","2,075,436,000","2,195,947,000","2,189,777,000","2,176,678,000","2,148,573,000","2,333,123,000","2,291,109,000","2,640,227,000","2,730,230,000","2,572,216,000","2,585,684,000","2,585,282,000","2,685,387,000","2,666,373,000","2,717,616,000","2,788,642,000","2,888,803,000","2,765,198,000","3,102,191,000","3,241,845,000","3,443,864,000","3,125,738,000","3,979,479,000","4,045,201,000","3,852,699,000","3,438,318,000","3,247,567,000","3,165,188,000","2,839,589,000","2,591,260,000","2,426,768,000","2,468,649,000","2,519,935,000","2,413,818,000","2,409,541,000","2,418,727,000","2,090,017,000","2,064,872,000","1,881,640,000","1,856,544,000","1,887,001,000","1,999,245,000","1,987,570,000","1,985,648,000","1,922,798,000","1,899,154,000","1,820,501,000","1,850,418,000","1,942,693,000","1,874,323,000","1,864,036,000","1,835,807,000","1,842,835,000","1,164,566,000","824,206,000","822,754,000","804,737,000","602,074,000","754,419,000","760,806,000","436,940,000","428,164,000","431,207,000","636,260,000","671,071,000","663,616,000","697,115,000","154,651,000","534,699,000","465,626,000","438,320,000","442,530,000","412,569,000","389,035,000","377,948,000","374,900,000","363,500,000","326,400,000","431,300,000","415,900,000","412,600,000","397,300,000","405,000,000","394,700,000","399,900,000","389,700,000","385,500,000","387,800,000","356,900,000","319,800,000","299,100,000","299,300,000","267,000,000","258,800,000","247,100,000","230,900,000","236,400,000","214,600,000","192,700,000"
		NetPPE,"661,346,000","682,185,000","685,826,000","212,092,000","220,505,000","241,772,000","227,003,000","231,888,000","249,911,000","262,226,000","253,255,000","263,827,000","282,358,000","293,060,000","284,114,000","293,565,000","290,202,000","298,602,000","297,321,000","311,387,000","308,805,000","318,225,000","314,531,000","304,911,000","314,565,000","311,157,000","286,584,000","267,880,000","290,165,000","285,335,000","253,993,000","252,985,000","260,755,000","257,870,000","295,220,000","307,320,000","327,881,000","326,641,000","345,470,000","362,170,000","351,288,000","359,408,000","368,289,000","383,704,000","377,687,000","380,804,000","380,738,000","391,265,000","383,930,000","372,235,000","379,066,000","392,706,000","467,543,000","452,010,000","443,785,000","415,844,000","362,041,000","328,684,000","330,150,000","327,385,000","275,688,000","272,111,000","279,220,000","284,148,000","283,556,000","274,539,000","288,594,000","294,222,000","293,172,000","277,865,000","286,500,000","287,812,000","276,007,000","278,601,000","288,847,000","245,059,000","248,407,000","253,109,000","260,666,000","219,594,000","135,695,000","110,230,000","114,222,000","100,597,000","75,084,000","72,901,000","77,321,000","76,409,000","63,405,000","66,082,000","420,278,000","433,016,000","432,328,000","435,076,000","51,515,000","344,450,000","288,170,000","253,755,000","227,448,000","201,629,000","179,954,000","167,937,000","165,200,000","157,700,000","141,100,000","154,700,000","148,400,000","142,400,000","123,200,000","123,500,000","123,500,000","122,100,000","107,500,000","105,600,000","108,300,000","101,500,000","95,500,000","95,000,000","97,100,000","97,400,000","92,900,000","91,700,000","92,900,000","86,200,000","79,300,000","81,000,000"
			GrossPPE,"1,464,618,000","1,466,720,000","1,450,717,000","212,092,000","1,021,339,000","1,029,750,000","995,305,000","231,888,000","1,007,720,000","991,037,000","959,942,000","263,827,000","955,952,000","940,749,000","907,051,000","293,565,000","875,621,000","861,760,000","836,144,000","311,387,000","817,844,000","809,378,000","782,903,000","304,911,000","784,298,000","760,895,000","719,265,000","267,880,000","871,411,000","847,513,000","890,377,000","875,298,000","878,069,000","867,309,000","989,541,000","984,540,000",,"999,778,000","1,002,478,000","1,016,036,000","991,883,000","1,003,386,000","993,364,000","1,025,924,000","1,004,583,000","1,058,161,000","1,050,746,000","1,038,416,000","1,032,696,000","1,028,570,000","1,026,217,000","1,038,619,000","1,223,273,000","1,187,436,000","1,148,577,000","1,145,249,000","1,077,012,000","987,109,000","988,575,000","969,921,000","897,275,000","869,854,000","858,755,000","834,810,000","807,453,000","777,984,000","774,202,000","756,615,000","737,843,000","700,600,000","697,385,000","612,099,000","600,294,000","602,888,000","613,134,000","459,204,000","462,552,000","467,254,000","474,811,000","413,143,000","329,244,000","303,779,000","307,771,000","267,662,000","242,149,000","239,966,000","244,386,000","508,604,000","495,600,000","498,277,000","852,473,000","555,930,000","555,242,000","557,990,000","174,429,000","571,506,000","515,226,000","480,811,000","454,504,000","415,749,000","394,074,000","376,027,000","357,700,000","330,100,000","313,500,000","327,100,000","320,800,000","279,900,000","260,700,000","261,000,000","261,000,000","246,800,000","232,200,000","230,300,000","233,000,000","214,900,000","208,900,000","208,400,000","210,500,000","196,900,000","192,400,000","191,200,000","192,400,000","169,000,000","147,600,000","137,400,000"
				Properties,,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,,,"1,378,000",,,,"1,378,000",,,,"1,623,000",,,,"1,623,000",,,,"1,623,000",,,,"1,866,000",,,,"1,887,000",,,,"1,892,000",,,,"2,245,000",,,"2,482,000",,,,"5,353,000",,,,"8,425,000",,,,"9,592,000",,,,"17,152,000",,,,"23,716,000",,,,"29,925,000",,,,"37,614,000",,,,"41,637,000",,,,"42,420,000",,,,"42,338,000",,,,"3,060,000",,,,"2,872,000",,,,"7,072,000",,,,"2,580,000",,,,"7,116,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,,"59,943,000",,,,"62,451,000",,,,"69,904,000",,,,"76,289,000",,,,"88,273,000",,,,"100,034,000",,,,"108,265,000",,,,"147,795,000",,,,"154,519,000",,,"161,460,000",,,,"171,785,000",,,,"357,278,000",,,,"339,274,000",,,,"239,515,000",,,,"242,079,000",,,,"192,673,000",,,,"81,631,000",,,,"89,220,000",,,,"83,855,000",,,,"74,260,000",,,,"24,292,000",,,,"21,350,000",,,,"95,707,000",,,,"17,824,000",,,,"50,625,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
