name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
	GainOnSaleOfSecurity,"-3,129,000,000","-3,857,000,000","680,000,000","-1,128,000,000","152,000,000","-2,383,000,000","4,704,000,000","2,936,000,000","312,000,000","1,283,000,000","699,000,000","545,000,000","7,107,000,000","4,564,000,000","824,000,000","1,730,000,000","980,000,000","262,000,000","240,000,000","917,000,000","1,101,000,000","854,000,000","954,000,000"
	EarningsFromEquityInterest,"11,017,000,000","12,777,000,000","13,974,000,000","16,525,000,000","9,306,000,000","8,081,000,000","3,630,000,000","2,359,000,000","1,626,000,000","4,152,000,000","5,390,000,000","2,997,000,000",,,,,,,,,,,
	SpecialIncomeCharges,,"-2,645,000,000","-8,263,000,000","-19,076,000,000","2,324,000,000","-6,069,000,000","-5,476,000,000","-3,779,000,000","-1,293,000,000","-2,381,000,000","-14,470,000,000","-7,407,000,000","-16,617,000,000","-7,458,000,000",,,,,,,,,
		ImpairmentOfCapitalAssets,,"345,000,000","6,281,000,000","21,258,000,000","16,425,000,000","5,146,000,000","3,619,000,000","2,661,000,000","1,014,000,000","2,809,000,000","14,477,000,000","7,285,000,000","16,617,000,000","7,458,000,000",,,,,,,,,
		WriteOff,,,"141,000,000",,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,"382,000,000","456,000,000","-3,700,000,000","-20,277,000,000","202,000,000","235,000,000","292,000,000","412,000,000","326,000,000","246,000,000","333,000,000",,,,,,,,,,,
		GainOnSaleOfPPE,,"-1,918,000,000","-1,526,000,000","-1,518,000,000","-1,528,000,000","-721,000,000","-1,622,000,000","-826,000,000","133,000,000","754,000,000","253,000,000","211,000,000",,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,,,"-6,855,000,000","-392,000,000","1,001,000,000","-259,000,000","-4,611,000,000","2,028,000,000","-62,000,000","1,259,000,000","-127,000,000","-218,000,000","50,292,000,000","-6,336,000,000","1,913,000,000","3,813,000,000","-10,506,000,000","-6,042,000,000","-1,310,000,000","-2,739,000,000","-442,000,000","785,000,000","-250,000,000"
PretaxIncome,"37,315,000,000","89,927,000,000","99,110,000,000","86,697,000,000","80,151,000,000","56,277,000,000","65,504,000,000","95,052,000,000","90,642,000,000","104,565,000,000","103,693,000,000","80,568,000,000","24,226,000,000","82,911,000,000","73,252,000,000","61,482,000,000","53,535,000,000","30,015,000,000","22,012,000,000","21,651,000,000","25,937,000,000","8,332,000,000","-1,282,000,000"
TaxProvision,"4,826,000,000","17,894,000,000","20,213,000,000","16,279,000,000","20,707,000,000","12,613,000,000","17,571,000,000","24,763,000,000","23,846,000,000","26,120,000,000","25,689,000,000","16,084,000,000","-1,889,000,000","25,758,000,000","22,519,000,000","18,903,000,000","16,060,000,000","9,361,000,000","6,809,000,000","7,092,000,000","7,954,000,000","1,166,000,000","-1,636,000,000"
EarningsFromEquityInterestNetOfTax,,,,,,,,,,,,,,,"-627,000,000","119,000,000","-470,000,000","-243,000,000",,,,,
NetIncomeCommonStockholders,"22,852,000,000","57,465,000,000","61,618,000,000","51,244,000,000","46,672,000,000","32,438,000,000","46,466,000,000","66,132,000,000","63,879,000,000","73,225,000,000","71,800,000,000","61,760,000,000","29,689,000,000","54,947,000,000","50,664,000,000","39,558,000,000","32,275,000,000","19,011,000,000","14,121,000,000","14,018,000,000","16,154,000,000","5,665,000,000","37,000,000"
