name,ttm,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002
DilutedAverageShares,,"99,842,000","99,789,000","99,735,000","99,665,000","95,932,000","93,915,000","93,867,000","93,759,000","93,737,000","93,612,000","93,531,000","93,435,000","93,428,000","93,422,000","93,221,000","93,075,000","93,000,000","92,992,000","92,969,000","92,831,000","85,770,000","85,773,000","85,779,000","85,689,000","85,579,000","85,426,000","85,347,000","85,054,000","85,016,000","84,849,000","86,905,000","86,381,000","86,147,000","84,106,000","86,185,000","86,083,000","86,064,000",,"83,217,000","83,251,000","82,870,000",,"84,547,000","82,047,000","83,948,000",,"81,572,000","85,589,000","85,200,000",,"84,025,000","84,836,000","84,393,000",,"84,311,000","84,861,000","85,242,000",,"84,840,000","53,655,000","43,218,000",,"42,885,000","42,704,000","42,615,000",,"42,297,000","42,246,000","42,027,000",,"26,749,000"
TotalOperatingIncomeAsReported,"-945,096,000","-781,709,000","-376,233,000","63,789,000","149,057,000","48,061,000","407,097,000","196,695,000","192,503,000","250,673,000","183,225,000","149,540,000","196,470,000","221,479,000","89,802,000","-7,340,000","-411,329,000","-278,080,000","-992,104,000","-1,179,875,000","-933,398,000","-635,426,000","124,744,000","228,773,000","240,418,000","219,999,000","322,394,000","224,598,000","204,148,000","144,498,000","160,437,000","130,034,000","115,384,000","165,188,000","183,088,000","203,423,000","263,303,000","188,463,000","189,778,000","199,134,000","199,626,000","322,823,000","171,346,000","74,603,000","72,181,000","-773,952,000","-1,654,152,000","-374,008,000","353,170,000","234,022,000","205,048,000","114,323,000","120,909,000","101,473,000","71,070,000","129,008,000","130,763,000","157,527,000","267,317,000","102,914,000","84,134,000","67,353,000","77,400,000","62,431,000","58,776,000","48,583,000","28,664,000","35,884,000","34,317,000","50,964,000","24,695,000","13,942,000"
TotalExpenses,"1,802,689,000","433,381,000","482,762,000","448,372,000","438,174,000","413,444,000","374,529,000","340,787,000","342,072,000","320,620,000","338,664,000","298,032,000","282,491,000","269,558,000","259,654,000","262,999,000","277,772,000","288,976,000","347,313,000","357,249,000","390,394,000","392,829,000","426,529,000","430,196,000","393,797,000","363,482,000","192,766,000","325,914,000","303,269,000","280,255,000","280,676,000","276,878,000","237,738,000","257,848,000","247,242,000","230,386,000","203,910,000","238,133,000","223,737,000","178,248,000","178,875,000","123,103,000","153,802,000","170,507,000","148,408,000","189,449,000","365,354,000","291,433,000","261,351,000","241,460,000","246,702,000","227,306,000","221,289,000","202,811,000","222,400,000","191,897,000","181,217,000","177,692,000","19,870,000","216,784,000","159,609,000","124,354,000","120,816,000","107,523,000","111,417,000","87,336,000","77,205,000","75,988,000","64,746,000","85,420,000","94,851,000","18,605,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"-925,217,000","-774,282,000","-300,771,000","40,527,000","109,309,000","26,316,000","316,182,000","148,354,000","140,997,000","186,318,000","174,696,000","91,399,000","97,262,000","130,972,000","38,190,000","-12,818,000","-270,290,000","-186,131,000","-630,508,000","-763,284,000","-600,215,000","-414,941,000","75,792,000","144,315,000","148,640,000","138,457,000","206,827,000","138,370,000","129,565,000","89,927,000","99,152,000","84,262,000","64,302,000","106,107,000","116,869,000","128,152,000","166,749,000","118,162,000","117,585,000","128,216,000","124,620,000","204,361,000","104,645,000","38,705,000","38,807,000","-494,100,000","-1,048,699,000","-232,129,000","229,308,000","149,835,000","129,978,000","73,156,000","78,707,000","64,628,000","58,745,000","93,957,000","82,866,000","110,151,000","168,408,000","64,075,000","52,477,000","43,365,000","48,075,000","39,182,000","36,470,000","29,865,000","18,304,000","22,541,000","21,040,000","31,143,000","15,787,000","9,930,000"
NormalizedIncome,"402,829,993.78","29,686,274.823","130,200,359.308","91,661,976","78,203,016","117,888,030","192,804,123.898","189,992,626","157,705,230","183,132,206","192,137,400","101,724,869","100,793,840","103,515,014","57,809,400","41,141,092","5,167,910","-39,809,552","-30,468,598.357","-8,928,160","15,946,819","-25,619,645","67,775,423.341","138,509,959","150,183,566","148,354,315","207,746,874.697","145,167,472","120,986,520","90,933,684","110,981,214.127","80,336,389.316","69,565,349.603","103,140,648.731","121,757,220.516","125,899,036.317","164,845,157.188","117,780,978.773","114,564,765.734","124,890,779.458","125,797,142.259","204,813,144.319","109,940,714.464","43,749,650","43,676,540.188","10,766,604.412","-471,183,122.21","602,118,728.744","228,158,791.619","150,609,800.549","117,416,243.804","74,928,139.615","76,380,127.938","65,556,200.167","61,276,504.146","80,710,493.484","81,364,517.665","99,746,222.305","148,373,030.229","171,605,707.127","63,543,703.488","43,365,000","48,480,722.299","39,582,784.25","36,470,000","30,340,421.497","19,320,456.17","22,845,292.452","21,015,961.33","31,417,595.663","15,787,000","9,930,000"
InterestIncome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,178,000","5,295,000",,"5,513,000",,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"35,490,000","9,999,000","9,300,000","8,322,000","7,869,000","11,663,000","11,649,000","11,702,000","12,045,000","11,973,000","11,344,000","11,465,000","14,653,000","14,411,000","15,422,000","15,510,000","15,191,000","15,901,000","16,275,000","14,316,000","12,727,000","11,839,000","11,165,000","10,874,000","8,149,000","6,752,000","6,052,000","6,668,000","6,725,000","4,011,000","4,727,000","3,992,000","4,560,000","864,000","785,000","2,026,000","1,988,000","1,755,000","1,744,000","1,800,000","1,816,000","2,038,000","9,633,000","10,623,000","5,832,000","8,267,000",,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-35,490,000","-9,999,000","-9,300,000","-8,322,000","-7,869,000","-11,663,000","-11,649,000","-11,702,000","-12,045,000","-11,973,000","-11,344,000","-11,465,000","-14,653,000","-14,411,000","-15,422,000","-15,510,000","-15,191,000","-15,901,000","-16,275,000","-14,316,000","-12,727,000","-11,839,000","-11,165,000","-10,874,000","-8,149,000","-6,752,000","-6,052,000","-6,668,000","-6,725,000","-4,011,000","-4,727,000","-3,992,000","-4,560,000","-864,000","-785,000","-2,026,000","-1,988,000","-1,755,000","-1,744,000","-1,800,000","-1,816,000","-2,038,000","-2,455,000","-5,328,000","-5,832,000","-2,754,000",,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"-940,725,000","-780,838,000","-375,039,000","63,928,000","151,224,000","46,052,000","415,289,000","204,239,000","195,108,000","255,240,000","185,545,000","154,103,000","170,532,000","223,689,000","93,020,000","-3,512,000","-409,318,000","-276,430,000","-988,342,000","-1,177,500,000","-929,544,000","-631,841,000","131,444,000","239,896,000","244,547,000","226,954,000","330,275,000","226,861,000","212,906,000","147,114,000","161,587,000","136,193,000","106,999,000","169,914,000","185,620,000","207,027,000","266,321,000","189,067,000","192,980,000","205,621,000","197,775,000","324,753,000","173,861,000","76,161,000","66,646,000","-770,794,000","-2,296,106,000","285,116,000","355,032,000","235,616,000","191,752,000","116,447,000","120,795,000","104,064,000","73,231,000","130,985,000","132,164,000","157,558,000","250,210,000","187,593,000","92,849,000","67,353,000","77,728,000","62,750,000","58,776,000","48,583,000","29,447,000","36,125,000","34,317,000","50,964,000","24,614,000","13,942,000"
EBITDA,"-29,159,000"
ReconciledCostOfRevenue,"1,520,355,000","370,266,000","404,232,000","382,868,000","362,989,000","333,578,000","310,468,000","272,863,000","284,003,000","259,118,000","272,222,000","244,049,000","237,733,000","221,687,000","215,175,000","218,931,000","233,018,000","253,324,000","298,525,000","309,707,000","343,070,000","347,495,000","367,551,000","371,604,000","337,593,000","302,104,000","279,432,000","268,156,000","243,870,000","230,614,000","602,733,000","82,676,000","80,618,000","85,792,000","86,497,000","82,350,000","81,762,000","76,477,000","74,538,000","69,671,000","62,281,000","59,655,000","53,826,000","56,272,000","58,206,000","64,229,000","80,912,000","77,674,000","71,884,000","70,211,000","65,225,000","69,495,000","64,455,000","57,303,000","60,354,000","54,847,000","54,727,000","52,633,000","-103,252,000","105,335,000","14,558,000","12,645,000","1,893,000","10,842,000","8,935,000","9,001,000","8,916,000","42,042,000","7,719,000","6,522,000","37,359,000","6,748,000"
ReconciledDepreciation,"911,566,000","219,810,000","250,451,000","227,978,000","213,327,000","190,417,000","177,924,000","136,302,000","143,388,000","132,859,000","130,935,000","111,396,000","107,884,000","95,816,000","104,616,000","109,344,000","123,877,000","128,099,000","159,040,000","185,654,000","217,451,000","216,778,000","217,742,000","219,359,000","194,989,000","173,931,000","173,023,000","159,182,000","147,231,000","136,438,000","138,430,000","135,987,000","121,237,000","118,262,000","110,907,000","104,681,000","89,847,000","85,026,000","82,661,000","78,705,000","73,146,000","69,710,000","59,908,000","59,240,000","56,885,000","89,666,000","141,215,000","147,432,000","133,201,000","125,556,000","122,476,000","117,634,000","112,797,000","108,884,000","106,089,000","104,904,000","94,773,000","90,628,000","90,753,000","80,388,000","54,020,000","38,085,000","35,534,000","32,550,000","31,318,000","26,806,000","24,596,000","23,186,000","21,323,000","21,583,000","21,211,000","10,158,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"-925,217,000","-774,282,000","-300,771,000","40,527,000","109,309,000","26,316,000","316,182,000","148,354,000","140,997,000","186,318,000","174,696,000","91,399,000","97,262,000","130,972,000","38,190,000","-12,818,000","-270,290,000","-186,131,000","-630,508,000","-763,284,000","-600,215,000","-414,941,000","75,792,000","144,315,000","148,640,000","138,457,000","206,827,000","138,370,000","129,565,000","89,927,000","99,152,000","84,262,000","64,302,000","106,107,000","116,869,000","128,152,000","166,749,000","118,162,000","117,585,000","128,216,000","124,620,000","204,361,000","104,645,000","38,705,000","38,807,000","-494,100,000","-1,048,699,000","-232,129,000","229,308,000","149,835,000","129,978,000","73,156,000","78,707,000","64,628,000","58,745,000","93,957,000","82,866,000","110,151,000","168,408,000","64,075,000","52,477,000","43,365,000","48,075,000","39,182,000","36,470,000","29,865,000","18,304,000","22,541,000","21,040,000","31,143,000","15,787,000","9,930,000"
TotalUnusualItemsExcludingGoodwill,"-1,401,249,000","-821,158,000","-550,715,000","-70,144,000","40,768,000","-119,702,000","157,505,000","-54,006,000","-21,699,000","4,159,000","-29,069,000","-16,109,000","-5,660,000","43,861,000","-32,699,000","-80,058,000","-432,430,000","-229,704,000","-956,070,000","-1,178,681,000","-967,287,000","-603,599,000","12,722,000","9,229,000","-2,454,000","-15,735,000","-1,442,000","-10,824,000","13,660,000","-1,603,000","-18,714,000","6,159,000","-8,385,000","4,726,000","-7,731,000","3,604,000","3,018,000","604,000","4,912,000","5,286,000","-1,851,000","-714,000","-8,311,000","-7,761,000","-7,631,000","-796,037,000","-909,549,000","-1,322,033,000","1,783,000","-1,207,000","19,584,000","-2,799,000","3,685,000","-1,462,000","-3,877,000","20,965,000","2,391,000","16,407,000","31,634,000","-167,956,000","-17,430,000",,"-656,000","-638,000",,"-758,000","-1,566,000","-482,000","39,000","-442,000",,
TotalUnusualItems,"-1,401,249,000","-821,158,000","-550,715,000","-70,144,000","40,768,000","-119,702,000","157,505,000","-54,006,000","-21,699,000","4,159,000","-29,069,000","-16,109,000","-5,660,000","43,861,000","-32,699,000","-80,058,000","-432,430,000","-229,704,000","-956,070,000","-1,178,681,000","-967,287,000","-603,599,000","12,722,000","9,229,000","-2,454,000","-15,735,000","-1,442,000","-10,824,000","13,660,000","-1,603,000","-18,714,000","6,159,000","-8,385,000","4,726,000","-7,731,000","3,604,000","3,018,000","604,000","4,912,000","5,286,000","-1,851,000","-714,000","-8,311,000","-7,761,000","-7,631,000","-796,037,000","-909,549,000","-1,322,033,000","1,783,000","-1,207,000","19,584,000","-2,799,000","3,685,000","-1,462,000","-3,877,000","20,965,000","2,391,000","16,407,000","31,634,000","-167,956,000","-17,430,000",,"-656,000","-638,000",,"-758,000","-1,566,000","-482,000","39,000","-442,000",,
NormalizedEBITDA,"1,372,090,000","260,130,000","426,127,000","362,050,000","323,783,000","356,171,000","435,708,000","394,547,000","360,195,000","383,940,000","345,549,000","281,608,000","284,076,000","275,644,000","230,335,000","185,890,000","146,989,000","81,373,000","126,768,000","186,835,000","255,194,000","188,536,000","336,464,000","450,026,000","441,990,000","416,620,000","504,740,000","396,867,000","346,477,000","285,155,000","318,731,000","266,021,000","236,621,000","283,450,000","304,258,000","308,104,000","353,150,000","273,489,000","270,729,000","279,040,000","272,772,000","395,177,000","242,080,000","143,162,000","131,162,000","114,909,000","-1,244,770,000","1,754,581,000","486,450,000","362,379,000","294,644,000","236,880,000","229,907,000","214,410,000","183,197,000","214,924,000","224,546,000","231,779,000","309,329,000","437,604,000","164,299,000","105,438,000","113,918,000","95,938,000","90,094,000","76,147,000","55,609,000","59,793,000","55,601,000","72,989,000","45,825,000","24,100,000"
TaxRateForCalcs,"0.052","0.021","0.217","0.271","0.237","0.235","0.217","0.229","0.23","0.234","0.4","0.359","0.376","0.374","0.4","0.326","0.363","0.363","0.372","0.36","0.363","0.355","0.37","0.371","0.371","0.371","0.362","0.372","0.372","0.372","0.368","0.363","0.372","0.372","0.368","0.375","0.369","0.369","0.385","0.371","0.364","0.367","0.363","0.35","0.362","0.366","0.365","0.369","0.355","0.358","0.359","0.367","0.369","0.365","0.347","0.368","0.372","0.366","0.367","0.36","0.365","0.361","0.382","0.372","0.378","0.373","0.351","0.369","0.384","0.379","0.353","0.288"
TaxEffectOfUnusualItems,"-73,202,006.22","-17,189,725.177","-119,743,640.692","-19,009,024","9,662,016","-28,129,970","34,127,123.898","-12,367,374","-4,990,770","973,206","-11,627,600","-5,783,131","-2,128,160","16,404,014","-13,079,600","-26,098,908","-156,972,090","-83,382,552","-356,030,598.357","-424,325,160","-351,125,181","-214,277,645","4,705,423.341","3,423,959","-910,434","-5,837,685","-522,125.303","-4,026,528","5,081,520","-596,316","-6,884,785.873","2,233,389.316","-3,121,650.397","1,759,648.731","-2,842,779.484","1,351,036.317","1,114,157.188","222,978.773","1,891,765.734","1,960,779.458","-673,857.741","-261,855.681","-3,015,285.536","-2,716,350","-2,761,459.812","-291,170,395.588","-332,033,122.21","-487,785,271.256","633,791.619","-432,199.451","7,022,243.804","-1,026,860.385","1,358,127.938","-533,799.833","-1,345,495.854","7,718,493.484","889,517.665","6,002,222.305","11,599,030.229","-60,425,292.873","-6,363,296.512","0","-250,277.701","-237,215.75","0","-282,578.503","-549,543.83","-177,707.548","14,961.33","-167,404.337","0","0"
