name,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
		GainsLossesNotAffectingRetainedEarnings,"-7,200,000","-11,300,000","-9,000,000","-6,100,000","-5,800,000","-2,800,000","-2,200,000","-1,300,000","-1,300,000","-1,300,000","-3,000,000","-3,700,000","-4,600,000","-4,300,000","-4,500,000","-112,600,000","-149,900,000","-140,800,000","-125,800,000","-108,200,000","-49,500,000","11,700,000","85,800,000","80,800,000","52,100,000","59,000,000","19,600,000","120,200,000","131,900,000","70,400,000","30,400,000","59,000,000","36,700,000","171,400,000","197,000,000","180,400,000","118,400,000","162,800,000","-1,200,000","17,800,000","-3,500,000","20,600,000","-188,700,000","-341,800,000","-281,300,000","-120,600,000","93,400,000","140,400,000","303,700,000","260,600,000","195,900,000","248,800,000","231,800,000","173,800,000","60,200,000","162,800,000","208,100,000","267,900,000","388,700,000","336,200,000","462,200,000","385,500,000","254,200,000","384,300,000","285,700,000","251,800,000","274,600,000","196,500,000","201,400,000","190,400,000","112,200,000","-31,100,000","-17,100,000","37,800,000","-1,700,000","23,700,000","46,900,000","14,900,000","51,600,000","45,000,000","7,200,000",,,,"125,200,000","-200,000",,,"148,800,000",,,,"92,500,000",,,,"37,900,000",,,,"19,700,000",,,,,,,,,,,,,,,,,,,,,,,,,
			UnrealizedGainLoss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"70,400,000","30,400,000","59,000,000","36,700,000","171,400,000","197,000,000","180,400,000","118,400,000","168,800,000","4,700,000","23,700,000","2,500,000","35,300,000","-172,900,000","-321,300,000","-259,900,000","-118,500,000","95,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			MinimumPensionLiabilities,,,,,,,,,"0","0","-3,000,000","-3,100,000","-3,200,000","-3,700,000","-3,800,000","-4,300,000","-4,300,000","-3,900,000","-4,100,000","-4,400,000","-4,600,000","4,500,000","4,300,000","4,200,000","4,100,000","-11,000,000","-11,300,000","-11,500,000","-11,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ForeignCurrencyTranslationAdjustments,"-7,200,000","-11,300,000","-9,000,000","-6,100,000","-5,800,000","-2,800,000","-2,200,000","-1,300,000","-1,300,000","-1,300,000","0","-600,000","-1,400,000","-600,000","-700,000","-108,300,000","-145,600,000","-142,400,000","-123,700,000","-167,600,000","-79,800,000","-11,900,000","52,500,000","80,500,000","88,400,000","93,500,000","47,200,000","82,000,000","85,700,000",,,,,,,,,,,,,,,,,,,"170,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherEquityAdjustments,,,,,,,,,,,,,,,,,,"5,500,000","2,000,000","63,800,000","34,900,000","19,100,000","29,000,000","-3,900,000","-40,400,000","-23,500,000","-16,300,000","49,700,000","57,700,000",,,,,,,,,"-6,000,000","-5,900,000","-5,900,000","-6,000,000","-14,700,000","-15,800,000","-20,500,000","-21,400,000","-2,100,000","-2,500,000","-29,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"59,300,000","27,000,000",,,"-1,000,000",,,,,,,,,"1,369,500,000",,,,,,,,,,,,,,"-1,900,000","-2,400,000","-3,100,000","-3,700,000","-4,200,000","-4,800,000","-5,400,000","-5,900,000","-1,500,000","-1,700,000","-1,900,000","-232,600,000","-219,000,000","-9,300,000","-13,400,000","-17,400,000",,"-25,500,000","-851,600,000",,,,,,,"27,700,000","-164,400,000","-381,000,000",,"-387,100,000","-292,500,000","-306,200,000",,"-312,200,000","-348,300,000","-386,600,000",,"-412,900,000","-427,300,000","-441,900,000",,"-468,400,000","-393,700,000","-439,100,000","-25,000,000",,,"-331,500,000",,"-366,400,000","-366,200,000","-365,500,000","-386,900,000","-384,600,000","-170,900,000","-200,900,000","-191,000,000","-149,000,000","-137,000,000","-70,000,000","211,000,000","345,000,000","426,000,000","508,000,000","639,000,000","605,000,000","257,000,000","250,000,000","636,000,000","628,000,000"
	MinorityInterest,"-116,800,000","-122,500,000","-136,400,000","-143,700,000","-124,900,000","-144,400,000","-142,600,000","-143,200,000","-131,700,000","-131,600,000","116,800,000","132,400,000","133,900,000","149,200,000","224,200,000","451,400,000","454,800,000","460,800,000","483,900,000","528,500,000","543,000,000","488,700,000","503,100,000","513,400,000","491,900,000","497,200,000","501,200,000","523,100,000","526,400,000","569,100,000","592,000,000","590,700,000","580,200,000","574,400,000","595,300,000","613,900,000","607,800,000","603,800,000","646,800,000","656,600,000","684,100,000","670,400,000","647,300,000","616,100,000","596,600,000","678,500,000","748,700,000","754,500,000","867,400,000","888,800,000","887,600,000","628,800,000","603,200,000",,,,,,,,,,,,"0","0","187,300,000","184,000,000","180,900,000","178,000,000","175,300,000","172,700,000","170,300,000","168,100,000","165,900,000",,,,,,,,,,"44,000,000","44,000,000","44,000,000","44,000,000","44,000,000","44,000,000","44,000,000","44,000,000","44,000,000","44,000,000","44,000,000","44,000,000","44,000,000","100,000,000","100,000,000","100,000,000","100,000,000","100,000,000","100,000,000","100,000,000",,,,,,,,,,,,,,,,,,,,,,
TotalCapitalization,"3,545,000,000","3,423,600,000","3,374,800,000","3,317,400,000","3,035,800,000","3,148,300,000","3,109,700,000","3,460,600,000","3,516,300,000","3,478,200,000","3,657,900,000","3,909,900,000","3,889,200,000","3,940,700,000","4,165,000,000","4,318,500,000","4,355,600,000","4,128,800,000","4,723,100,000","4,761,100,000","4,743,200,000","4,688,200,000","4,783,000,000","4,692,100,000","4,581,900,000","4,466,300,000","4,365,500,000","4,435,100,000","4,483,000,000","4,485,900,000","4,420,100,000","4,396,000,000","4,758,900,000","4,113,700,000","4,289,500,000","4,414,000,000","4,471,800,000","4,486,500,000","4,365,300,000","4,624,400,000","4,708,100,000","4,627,800,000","4,475,500,000","4,215,400,000","4,260,800,000","5,429,000,000","6,117,900,000","6,345,200,000","5,906,300,000","5,925,400,000","5,758,900,000","5,726,500,000","5,562,000,000","4,912,900,000","4,702,500,000","4,651,300,000","4,612,300,000","4,658,000,000","4,869,400,000","4,689,900,000","4,667,200,000","4,429,500,000","4,337,500,000","4,005,400,000","3,722,200,000","3,537,100,000","3,609,800,000","3,266,600,000","3,201,100,000","3,389,000,000","3,266,300,000","3,143,100,000","2,570,000,000","2,680,800,000","1,714,200,000","1,137,000,000","1,142,500,000","1,226,300,000","838,400,000","841,900,000","817,100,000","760,300,000","762,600,000","886,900,000","1,062,200,000","1,079,900,000","1,016,300,000","1,049,600,000","977,900,000","1,023,100,000","975,200,000","1,105,200,000","1,111,200,000","1,115,800,000","1,122,000,000","1,115,300,000","1,107,000,000","1,109,500,000","1,186,500,000","1,106,100,000","1,208,100,000","1,320,100,000","1,467,000,000","1,469,000,000","1,506,300,000","1,738,000,000","1,657,000,000","1,622,000,000","1,410,800,000","1,483,600,000","1,964,000,000","1,826,800,000","1,820,000,000","1,750,000,000","1,697,000,000","2,093,000,000","9,285,000,000","2,406,000,000","2,492,000,000","2,518,000,000","2,636,000,000","2,634,000,000","2,197,000,000","1,889,000,000","1,952,000,000","1,594,000,000"
PreferredStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"230,500,000","219,000,000",,,,,,"822,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,"75,000,000",,,,,,,,,,,,,,,,,,,,,,,,,
CommonStockEquity,"3,261,500,000","3,193,400,000","3,144,300,000","3,122,000,000","2,843,100,000","2,984,000,000","2,940,100,000","3,439,000,000","3,492,500,000","3,468,800,000","3,647,300,000","3,625,200,000","3,603,300,000","3,652,200,000","3,875,200,000","3,785,900,000","3,913,200,000","3,745,500,000","3,974,600,000","4,011,300,000","3,996,600,000","4,010,100,000","4,105,500,000","4,014,500,000","3,905,500,000","3,790,000,000","3,689,200,000","3,758,900,000","3,731,800,000","3,809,300,000","3,742,500,000","3,718,800,000","4,087,700,000","3,444,700,000","3,620,500,000","3,595,200,000","3,653,000,000","3,667,800,000","3,513,600,000","3,598,300,000","3,657,400,000","3,577,300,000","3,204,100,000","2,866,200,000","2,898,800,000","4,061,900,000","4,597,300,000","4,679,200,000","4,713,400,000","4,732,600,000","4,575,300,000","4,542,900,000","4,455,300,000","4,118,700,000","3,864,300,000","3,872,200,000","3,833,200,000","3,882,800,000","4,091,800,000","3,912,500,000","3,883,900,000","3,635,900,000","3,513,200,000","3,180,600,000","2,979,200,000","2,794,600,000","2,869,300,000","2,254,700,000","2,188,900,000","2,341,800,000","2,205,100,000","2,066,600,000","1,444,600,000","1,565,700,000","-201,100,000","1,041,000,000","1,046,500,000","1,030,300,000","640,700,000","639,100,000","614,300,000","623,700,000","626,100,000","671,200,000","702,500,000","670,400,000","711,500,000","695,000,000","673,600,000","719,000,000","670,100,000","683,000,000","687,000,000","708,900,000","715,200,000","708,700,000","699,700,000","653,100,000","730,100,000","638,200,000","586,100,000","743,200,000","890,200,000","867,600,000","905,000,000","1,136,800,000","1,086,000,000","1,051,100,000","988,300,000","1,061,100,000","1,541,400,000","1,502,900,000","1,496,000,000","1,587,000,000","1,534,000,000","1,930,000,000","1,592,000,000","1,710,000,000","1,796,000,000","1,822,000,000","1,935,000,000","1,933,000,000","1,538,000,000","1,511,000,000","1,560,000,000","1,344,000,000"
